Index,Raw_Data,Mean_Java,Triangular_Java,Gaussian_Java
117,63.0,65.8,65.44444444444444,65.28054284332373
118,66.0,65.2,65.22222222222223,65.21290728944065
119,66.0,64.4,64.77777777777777,64.9949525512421
120,63.0,65.0,64.55555555555556,64.30373747531078
121,64.0,64.2,64.22222222222223,64.24420134200322
122,66.0,64.0,64.22222222222223,64.31683720978202
123,62.0,68.2,66.22222222222223,65.01713782321406
124,65.0,74.4,72.0,70.59637069309066
125,84.0,77.0,79.22222222222223,80.57519478113377
126,95.0,80.2,83.77777777777777,85.84559559207946
127,79.0,80.4,81.44444444444444,82.22711065365137
128,78.0,76.6,76.0,75.531739976163
129,66.0,70.2,69.55555555555556,69.23110160753198
130,65.0,67.4,66.22222222222223,65.46415155714212
131,63.0,65.2,64.66666666666667,64.35822615986042
132,65.0,64.8,64.88888888888889,64.94551131545035
133,67.0,64.6,65.11111111111111,65.39757249813634
134,64.0,64.2,64.44444444444444,64.6236266569104
135,64.0,63.4,63.333333333333336,63.26739597399029
136,61.0,65.6,63.888888888888886,62.82237771700256
137,61.0,70.0,67.88888888888889,66.67710598144497
138,78.0,76.0,75.88888888888889,75.74769923742124
139,86.0,84.6,85.22222222222223,85.6185792081525
140,94.0,94.4,94.44444444444444,94.48840268400645
141,104.0,96.6,99.44444444444444,101.22506804184883
142,110.0,96.2,99.33333333333333,101.11803901482769
143,89.0,91.2,92.0,92.6347780493035
144,84.0,83.6,82.66666666666667,81.99389605636482
145,69.0,76.4,74.44444444444444,73.29263321777987
146,66.0,74.0,71.66666666666667,70.26638661397521
147,74.0,74.6,73.77777777777777,73.21490276638096
148,77.0,76.8,77.66666666666667,78.27349991762549
149,87.0,77.4,79.77777777777777,81.15942796490609
150,80.0,76.2,77.44444444444444,78.20586436374242
151,69.0,73.0,72.33333333333333,71.98690026552876
152,68.0,68.0,67.33333333333333,66.86172405527846
153,61.0,66.2,64.77777777777777,63.93440705791944
154,62.0,64.4,64.22222222222223,64.17156547422444
155,71.0,64.0,64.88888888888889,65.29864289169069
156,60.0,68.8,66.77777777777777,65.62261729689531
157,66.0,69.8,69.55555555555556,69.50154955333987
158,85.0,70.0,72.55555555555556,73.89398033299392
159,67.0,72.4,72.55555555555556,72.83458560427293
160,72.0,79.0,75.33333333333333,72.95854067196954
161,72.0,79.2,79.0,79.08383439503409
162,99.0,81.4,84.77777777777777,86.61648946148779
163,86.0,83.2,85.0,86.18572170357294
164,78.0,82.0,81.44444444444444,81.17661292298234
165,81.0,80.6,78.77777777777777,77.47619479673607
166,66.0,81.6,79.22222222222223,78.02833635046935
167,92.0,87.2,86.33333333333333,85.57002981956163
168,91.0,95.6,95.33333333333333,95.28864226389922
169,106.0,104.4,105.33333333333333,105.94351583851004
170,123.0,108.0,111.33333333333333,113.22196893516907
171,110.0,113.0,113.11111111111111,113.2835948151413
172,110.0,115.6,113.77777777777777,112.66395911211154
173,116.0,111.2,113.0,114.1231335984478
174,119.0,110.6,112.0,112.72750944238959
175,101.0,109.6,108.44444444444444,107.8961172145208
176,107.0,103.6,104.22222222222223,104.55599110302734
177,105.0,100.6,100.66666666666667,100.57613376319681
178,86.0,100.4,98.11111111111111,96.94255361335712
179,104.0,98.0,98.22222222222223,98.1916609995317
180,100.0,100.2,100.0,99.86477602709604
181,95.0,105.0,103.44444444444444,102.6569633212755
182,116.0,105.0,106.88888888888889,107.88088059852267
183,110.0,109.4,109.66666666666667,109.83653394635105
184,104.0,112.6,111.44444444444444,110.8961172145208
185,122.0,108.0,111.0,112.68412501537087
186,111.0,103.6,106.11111111111111,107.65593006948808
187,93.0,102.0,99.44444444444444,97.91825535163059
188,88.0,98.2,95.11111111111111,93.24518745892846
189,96.0,92.6,94.0,94.88397970520246
190,103.0,90.0,92.77777777777777,94.33599375302626
191,83.0,91.6,89.66666666666667,88.56812861234567
192,80.0,92.4,89.0,86.98283893369609
193,96.0,93.0,93.0,92.90611784231227
194,100.0,99.4,99.88888888888889,100.21595926125825
195,106.0,106.4,106.55555555555556,106.67811534146006
196,115.0,108.4,110.33333333333333,111.49445949277947
197,115.0,109.6,111.0,111.82139160007732
198,106.0,113.4,111.11111111111111,109.72349524541909
199,106.0,115.6,113.44444444444444,112.21999735000108
200,125.0,114.8,117.33333333333333,118.80624925380357
201,126.0,115.8,118.55555555555556,120.18567456871075
202,111.0,116.6,115.77777777777777,115.37137302919386
203,111.0,112.0,111.44444444444444,111.08273076529463
204,110.0,106.2,107.11111111111111,107.63672639138164
205,102.0,105.8,104.44444444444444,103.60442297880397
206,97.0,102.4,101.88888888888889,101.69630965955139
207,109.0,97.2,99.44444444444444,100.66292586032412
208,94.0,91.8,93.33333333333333,94.34918775722187
209,84.0,88.8,86.77777777777777,85.49744108664501
210,75.0,84.4,82.0,80.59637069309066
211,82.0,83.4,82.55555555555556,82.00199547694031
212,87.0,84.6,85.33333333333333,85.7769978130435
213,89.0,85.8,87.11111111111111,87.93846838975212
214,90.0,85.4,86.33333333333333,86.8496336808223
215,81.0,83.4,83.22222222222223,83.17156547422444
216,80.0,84.4,82.22222222222223,80.81932574518495
217,77.0,84.6,83.44444444444444,82.86482316195824
218,94.0,86.4,87.55555555555556,88.13517683804174
219,91.0,87.2,89.11111111111111,90.34414030846396
220,90.0,88.8,88.77777777777777,88.72450460543418
221,84.0,88.6,87.33333333333333,86.58122834681691
222,85.0,88.8,87.88888888888889,87.36327360861834
223,93.0,87.4,88.88888888888889,89.76690291552767
224,92.0,87.8,88.77777777777777,89.33803636482877
225,83.0,89.8,88.11111111111111,87.12916716413093
226,86.0,89.4,88.55555555555556,88.06458358206547
227,95.0,93.0,92.44444444444444,91.98884860760688
228,91.0,101.6,99.44444444444444,98.25129140256364
229,110.0,99.4,103.77777777777777,106.54296174650814
230,126.0,96.0,101.88888888888889,105.115949268163
231,75.0,92.2,90.55555555555556,89.93051037376316
232,78.0,86.8,81.88888888888889,78.69008820310198
233,72.0,79.0,77.77777777777777,77.13221913594853
234,83.0,85.0,83.33333333333333,82.2168982433213
235,87.0,89.2,89.77777777777777,90.25535273439633
236,105.0,90.0,94.0,96.3602448798906
237,99.0,86.8,90.33333333333333,92.45107506576073
238,76.0,83.6,81.77777777777777,80.7265472172367
239,67.0,77.8,74.44444444444444,72.40865351257739
240,71.0,72.8,72.11111111111111,71.68011081840037
241,76.0,72.8,73.44444444444444,73.80019244503058
242,74.0,73.2,74.0,74.54089589161579
243,76.0,73.0,73.33333333333333,73.47525581467303
244,69.0,76.0,73.77777777777777,72.42480521886623
245,70.0,77.2,76.22222222222223,75.75584579285895
246,91.0,76.6,79.44444444444444,81.00600967391081
247,80.0,77.6,79.11111111111111,80.10498641521863
248,73.0,77.2,76.22222222222223,75.66196363517122
249,74.0,71.6,71.88888888888889,72.01814718322915
250,68.0,68.8,68.55555555555556,68.40766739565215
251,63.0,68.2,66.77777777777777,65.93440705791943
252,66.0,68.6,67.55555555555556,66.89806555659895
253,70.0,72.6,71.66666666666667,71.08777821405253
254,76.0,84.2,81.22222222222223,79.3723120112569
255,88.0,90.8,91.88888888888889,92.74680739022037
256,121.0,91.0,98.22222222222223,102.39250115760609
257,99.0,91.4,94.11111111111111,95.79115404239202
258,71.0,88.6,84.66666666666667,82.43494725124422
259,78.0,85.4,80.88888888888889,77.92924209634728
260,74.0,81.0,81.77777777777777,82.54704697011316
261,105.0,80.8,85.0,87.21382237973135
262,77.0,79.2,80.55555555555556,81.58334133657145
263,70.0,77.4,74.88888888888889,73.3440699305119
264,70.0,71.4,70.22222222222223,69.43285750457954
265,65.0,68.6,68.66666666666667,68.82648618369741
266,75.0,67.2,68.22222222222223,68.70126283858492
267,63.0,66.0,66.0,66.09388215768772
268,63.0,65.6,64.55555555555556,63.89806555659893
269,64.0,64.0,63.77777777777778,63.62057468509282
270,63.0,66.8,65.66666666666667,64.98384829371118
271,67.0,72.6,70.77777777777777,69.66395911211153
272,77.0,81.2,79.88888888888889,79.09282566281044
273,92.0,87.8,89.66666666666667,90.85573762445749
274,107.0,91.4,95.44444444444444,97.81735351133449
275,96.0,89.4,92.33333333333333,94.20187340986178
276,85.0,84.6,84.0,83.56303402872557
277,67.0,76.4,74.33333333333333,73.16550866545143
278,68.0,70.2,68.88888888888889,68.0302375576853
279,66.0,65.2,65.66666666666667,65.97175791925503
280,65.0,65.2,64.66666666666667,64.29563805473526
281,60.0,65.0,64.11111111111111,63.638769003184144
282,67.0,66.4,65.88888888888889,65.50854534417593
283,67.0,70.0,69.33333333333333,68.95560621296617
284,73.0,76.8,75.55555555555556,74.79413563625756
285,83.0,79.4,81.11111111111111,82.20891633556002
286,94.0,81.4,84.22222222222223,85.82439643703273
287,80.0,81.4,82.0,82.46826002383699
288,77.0,79.2,78.11111111111111,77.40966287259246
289,73.0,73.2,73.44444444444444,73.62362665691042
290,72.0,70.4,70.33333333333333,70.23610192142772
291,64.0,68.6,67.66666666666667,67.15036631917769
292,66.0,71.8,69.22222222222223,67.58017185193964
293,68.0,72.2,72.44444444444444,72.7488028671607
294,89.0,73.2,76.22222222222223,77.86573825224895
295,74.0,73.6,74.88888888888889,75.78814920543662
296,69.0,75.2,72.88888888888889,71.4479998508533
297,68.0,78.0,74.55555555555556,72.43184814456446
298,76.0,81.2,81.0,81.02124628990893
299,103.0,85.6,88.88888888888889,90.67097814603746
300,90.0,86.2,89.44444444444444,91.62069219790705
301,91.0,85.8,85.77777777777777,85.59932839518387
302,71.0,79.8,78.44444444444444,77.76089324161687
303,74.0,75.2,74.22222222222223,73.56808147748349
304,73.0,73.2,72.55555555555556,72.10592539728168
305,67.0,72.8,72.44444444444444,72.37442500101145
306,81.0,73.0,73.66666666666667,73.88792352422092
307,69.0,75.8,74.77777777777777,74.26744310885248
308,75.0,76.8,76.66666666666667,76.62867410566831
309,87.0,76.0,77.88888888888889,78.8808805985227
310,72.0,80.2,78.77777777777777,78.02828921560716
311,77.0,83.2,81.33333333333333,80.20685048066765
312,90.0,88.0,87.44444444444444,86.9888486076069
313,90.0,94.4,94.77777777777777,95.18271686661754
314,111.0,99.8,101.66666666666667,102.63667925651946
315,104.0,99.4,102.22222222222223,104.07474885753334
316,104.0,99.8,99.88888888888889,99.82033510520004
317,88.0,95.0,94.11111111111111,93.7013571083093
318,92.0,91.0,90.44444444444444,90.02014266016947
319,87.0,88.0,87.77777777777777,87.65186873765538
320,84.0,91.4,89.0,87.5337825879655
321,89.0,96.8,94.55555555555556,93.21189792942556
322,105.0,102.6,103.44444444444444,103.96671047049709
323,119.0,106.0,109.88888888888889,112.23312032756216
324,116.0,112.4,112.66666666666667,112.74265178866334
325,101.0,118.2,114.44444444444444,112.32596988214493
326,121.0,118.8,119.0,119.07263586777879
327,134.0,117.6,122.11111111111111,124.7891114305895
328,122.0,119.2,120.44444444444444,121.23715841630498
329,110.0,118.4,115.88888888888889,114.3753639830745
330,109.0,119.6,115.88888888888889,113.59531419821337
331,117.0,118.2,119.33333333333333,120.17262196910171
332,140.0,114.2,120.33333333333333,123.8647521353237
333,115.0,111.8,113.22222222222223,114.12818104720571
334,90.0,110.0,104.66666666666667,101.51967349347917
335,97.0,100.2,99.22222222222223,98.63066958260863
336,108.0,94.0,97.11111111111111,98.87383767282446
337,91.0,96.0,94.88888888888889,94.25934368827697
338,84.0,96.0,93.22222222222223,91.63271219441116
339,100.0,93.0,94.0,94.48835554914427
340,97.0,94.6,95.55555555555556,96.15642312795069
341,93.0,98.0,96.88888888888889,96.25934368827696
342,99.0,100.0,99.11111111111111,98.51359279293385
343,101.0,103.4,103.11111111111111,102.98185281677084
344,110.0,110.8,109.88888888888889,109.2693914509306
345,114.0,115.2,116.0,116.60348399674095
346,130.0,121.0,122.22222222222223,122.80519275892628
347,121.0,117.6,121.11111111111111,123.48852019682067
348,130.0,115.2,116.66666666666667,117.24105510046125
349,93.0,106.0,105.33333333333333,105.26854673859195
350,102.0,97.6,96.55555555555556,95.67900718866089
351,84.0,91.0,89.33333333333333,88.37336850613417
352,79.0,90.4,87.88888888888889,86.46924614076221
353,97.0,88.2,89.33333333333333,89.85968144347594
354,90.0,92.4,92.22222222222223,92.17156547422442
355,91.0,96.0,95.22222222222223,94.82848166063775
356,105.0,93.2,96.0,97.61148914759207
357,97.0,92.2,93.66666666666667,94.55399562608702
358,83.0,90.4,88.88888888888889,88.05148384759423
359,85.0,88.6,86.44444444444444,85.0322330346256
360,82.0,85.8,86.0,86.26040018315423
361,96.0,88.0,88.55555555555556,88.69821086676734
362,83.0,90.4,89.77777777777777,89.56918510722295
363,94.0,91.4,91.66666666666667,91.77394584122591
364,97.0,93.4,93.55555555555556,93.55293913120974
365,87.0,91.4,92.66666666666667,93.70041812624626
366,106.0,85.2,88.66666666666667,90.46811861925042
367,73.0,91.2,85.66666666666667,82.32186141545009
368,63.0,96.4,89.77777777777777,86.13834697135606
369,127.0,97.6,102.0,104.19257608982242
370,113.0,102.6,108.66666666666667,112.63285295031524
371,112.0,105.4,106.88888888888889,107.7356088629651
372,98.0,94.8,95.44444444444444,95.80019244503056
373,77.0,90.6,86.55555555555556,84.12005838354034
374,74.0,84.2,82.0,80.76288871855718
375,92.0,80.2,82.11111111111111,83.09378788796334
376,80.0,84.2,83.44444444444444,83.0413889500784
377,78.0,87.8,85.77777777777777,84.65391134945789
378,97.0,88.0,89.33333333333333,89.99490541637988
379,92.0,89.0,91.0,92.3209456764769
380,93.0,100.2,96.0,93.25417872670482
381,85.0,101.8,100.66666666666667,100.39067097702464
382,134.0,101.4,107.22222222222223,110.32075713702812
383,105.0,97.0,102.11111111111111,105.47642982236452
384,90.0,93.4,91.44444444444444,90.16745700752956
385,71.0,80.6,78.0,76.46114672018669
386,67.0,75.0,72.22222222222223,70.50753598416085
387,70.0,70.8,70.88888888888889,70.97680536801293
388,77.0,70.6,71.77777777777777,72.41067223260757
389,69.0,74.2,72.88888888888889,72.12411971537301
390,70.0,78.4,76.22222222222223,74.94450195543526
391,85.0,80.0,81.22222222222223,81.93036896917661
392,91.0,82.0,84.66666666666667,86.27145730582298
393,85.0,81.8,83.22222222222223,84.12818104720571
394,79.0,78.8,78.44444444444444,78.18666068563599
395,69.0,74.4,73.22222222222223,72.55803371482985
396,70.0,71.4,70.55555555555556,70.00199547694031
397,69.0,70.4,70.0,69.76084610675468
398,70.0,70.6,70.66666666666667,70.73260402600968
399,74.0,71.6,71.77777777777777,71.82843452577556
400,70.0,71.8,72.0,72.1978120780291
401,75.0,72.2,72.33333333333333,72.34003184176909
402,70.0,70.4,71.0,71.4369659712744
403,72.0,74.8,72.55555555555556,71.05542766661267
404,65.0,79.4,76.77777777777777,75.37341564099636
405,92.0,83.0,84.66666666666667,85.56404338874066
406,98.0,88.4,90.88888888888889,92.34914062235967
407,88.0,92.8,93.0,93.29169423571682
408,99.0,88.0,90.33333333333333,91.63973122833707
409,87.0,81.6,83.22222222222223,84.2008169149845
410,68.0,78.8,75.88888888888889,74.16750414239173
411,66.0,71.8,70.33333333333333,69.47729842647556
412,74.0,67.2,68.22222222222223,68.73255689114751
413,64.0,68.8,67.77777777777777,67.20485500372733
414,64.0,70.2,68.77777777777777,67.96570111048202
415,76.0,73.4,72.88888888888889,72.44595723905077
416,73.0,74.8,76.22222222222223,77.2846513100186
417,90.0,75.6,78.0,79.24715904409645
418,71.0,75.0,75.0,75.1251762102503
419,68.0,74.2,72.33333333333333,71.20685048066765
420,73.0,68.8,69.66666666666667,70.14832370737517
421,69.0,67.4,67.88888888888889,68.18466520869568
422,63.0,67.4,66.22222222222223,65.52673966226727
423,64.0,65.4,65.11111111111111,64.95055876420827
424,68.0,64.4,65.0,65.31178976102412
425,63.0,69.2,67.11111111111111,65.82742516576047
426,64.0,73.8,71.88888888888889,70.84362400691148
427,87.0,79.2,80.11111111111111,80.51155018113134
428,87.0,81.4,84.77777777777777,86.99201809223871
429,95.0,83.4,85.33333333333333,86.33798922996657
430,74.0,79.0,79.11111111111111,79.34618292026647
431,74.0,75.4,73.77777777777777,72.67400687476518
432,65.0,69.2,68.77777777777777,68.61052692243918
433,69.0,66.8,66.77777777777777,66.6932105528716
434,64.0,65.8,65.33333333333333,65.05953613330755
435,62.0,72.2,68.66666666666667,66.4863368291141
436,69.0,70.4,72.11111111111111,73.3653865983729
437,97.0,68.8,74.11111111111111,76.98577274401696
438,60.0,68.8,68.55555555555556,68.65801981615277
439,56.0,66.6,63.0,60.78502685566697
440,62.0,60.2,59.888888888888886,59.6124752645173
441,58.0,61.8,61.333333333333336,61.12212423843271
442,65.0,65.8,65.0,64.45910410838421
443,68.0,67.8,68.44444444444444,68.8940746027183
444,76.0,68.2,70.33333333333333,71.59838941312084
445,72.0,70.2,70.11111111111111,69.9919005794245
446,60.0,70.8,69.0,68.06463071692765
447,75.0,68.4,69.22222222222223,69.59733291824355
448,71.0,66.6,68.22222222222223,69.23211096754707
449,64.0,68.2,67.0,66.28253832026404
450,63.0,67.6,66.22222222222223,65.39151568936332
451,68.0,64.4,65.88888888888889,66.82949102065284
452,72.0,63.4,64.88888888888889,65.67302075783995
453,55.0,62.6,61.55555555555556,61.054535819411825
454,59.0,60.2,59.22222222222222,58.56808147748349
455,59.0,65.6,62.333333333333336,60.228988617777446
456,56.0,66.2,66.77777777777777,67.50570515489694
457,99.0,66.0,71.33333333333333,74.07350382320732
458,58.0,66.4,67.22222222222223,68.06674370668219
459,58.0,66.8,63.22222222222222,60.96664009254506
460,61.0,63.4,61.666666666666664,60.515588269874165
461,58.0,73.2,69.44444444444444,67.2633817770198
462,82.0,82.8,82.55555555555556,82.40766739565215
463,107.0,91.0,95.22222222222223,97.70837614223521
464,106.0,95.4,99.77777777777777,102.54296174650814
465,102.0,94.4,95.77777777777777,96.51460215294894
466,80.0,95.4,90.66666666666667,87.80016920194072
467,77.0,89.6,88.22222222222223,87.64186810986395
468,112.0,83.2,88.22222222222223,90.87374340310008
469,77.0,84.4,84.22222222222223,84.32803573703733
470,70.0,91.6,84.55555555555556,80.24816905279401
471,86.0,82.8,85.44444444444444,87.2150202791952
472,113.0,82.2,87.88888888888889,90.94943124269648
473,68.0,81.4,81.11111111111111,81.32608739495919
474,74.0,81.0,76.33333333333333,73.25112675488724
475,66.0,79.0,76.11111111111111,74.47429358952013
476,84.0,89.4,87.11111111111111,85.66090714029394
477,103.0,96.4,99.11111111111111,100.8224480949546
478,120.0,106.6,109.44444444444444,111.03730372647338
479,109.0,111.6,112.55555555555556,113.31289339076356
480,117.0,107.0,109.66666666666667,111.24016325326039
481,109.0,106.0,105.0,104.19870392522995
482,80.0,104.6,100.77777777777777,98.84371827663587
483,115.0,102.8,102.88888888888889,102.56998268469943
484,102.0,100.8,103.44444444444444,105.27760838432033
485,108.0,100.8,102.33333333333333,103.192717494409
486,99.0,95.2,95.77777777777777,96.06758841902086
487,80.0,97.8,92.77777777777777,89.78202201871157
488,87.0,102.4,97.88888888888889,95.1795945168479
489,115.0,106.6,109.0,110.4349233594719
490,131.0,111.2,117.0,120.4833784783384
491,120.0,114.4,116.22222222222223,117.33604088788843
492,103.0,113.8,110.88888888888889,109.16750414239175
493,103.0,107.2,106.33333333333333,105.8516762926248
494,112.0,107.8,107.11111111111111,106.49234650302492
495,98.0,100.8,103.88888888888889,106.16163522438502
496,123.0,99.0,100.77777777777777,101.2843452577556
497,68.0,97.6,93.44444444444444,91.43105056708798
498,94.0,98.6,94.88888888888889,92.40754988283793
499,105.0,94.4,97.66666666666667,99.64583517197224
500,103.0,96.0,99.22222222222223,101.28260869821608
501,102.0,92.0,93.66666666666667,94.53274933617809
502,76.0,87.4,85.0,83.6589587982158
503,74.0,85.2,81.33333333333333,78.9484929093159
504,82.0,79.2,80.66666666666667,81.61658373121216
505,92.0,78.2,81.0,82.54890104246691
506,72.0,77.0,76.88888888888889,76.96675760535929
507,71.0,74.0,72.44444444444444,71.43790495333745
508,68.0,68.6,68.55555555555556,68.5428913685561
509,67.0,75.0,71.33333333333333,68.98983472453213
510,65.0,80.0,77.88888888888889,76.86487029682041
511,104.0,79.2,85.0,88.32690821552552
512,96.0,80.0,84.44444444444444,87.08780145714239
513,64.0,83.2,79.0,76.62970735745573
514,71.0,80.2,76.44444444444444,74.07561746164434
515,81.0,81.8,81.22222222222223,80.8385294232914
516,89.0,81.8,85.77777777777777,88.36639595838798
517,104.0,80.6,84.88888888888889,87.19062774774429
518,64.0,79.8,77.33333333333333,76.08282503501898
519,65.0,78.0,73.44444444444444,70.62860372771628
520,77.0,72.0,73.22222222222223,73.9303689691766
521,80.0,77.4,77.55555555555556,77.58423318377233
522,74.0,84.2,82.22222222222223,81.14231403346436
523,91.0,89.0,88.88888888888889,88.74769923742124
524,99.0,91.0,93.88888888888889,95.68217667329273
525,101.0,92.6,94.88888888888889,96.24521070201831
526,90.0,89.2,89.88888888888889,90.35118323416218
527,82.0,86.0,84.22222222222223,83.08977369099286
528,74.0,81.2,79.88888888888889,79.18670782049819
529,83.0,80.4,79.88888888888889,79.44595723905078
530,77.0,86.8,84.11111111111111,82.51563540473634
531,86.0,87.4,88.88888888888889,89.98596128346571
532,114.0,89.0,92.88888888888889,94.85759169681126
533,77.0,89.6,89.66666666666667,90.1081326567606
534,91.0,85.8,85.33333333333333,84.84047776536951
535,80.0,74.8,76.88888888888889,78.20386888680208
536,67.0,71.4,70.0,69.1473143473601
537,59.0,65.8,63.77777777777778,62.56002919177016
538,60.0,61.2,60.888888888888886,60.70635742220504
539,63.0,60.8,60.77777777777778,60.693210552871605
540,57.0,68.6,65.0,62.81632090822955
541,65.0,74.4,73.0,72.30378461017297
542,98.0,79.0,82.77777777777777,84.85564335473312
543,89.0,84.6,87.22222222222223,88.93952488462938
544,86.0,87.8,87.22222222222223,86.86982347585396
