date_time,Raw_Data,Savgol_Python
2017-03-15 08:26:00,67,72.21645021645013
2017-03-15 08:36:00,70,79.02164502164493
2017-03-15 08:46:00,93,85.62337662337652
2017-03-15 08:56:00,87,89.32467532467521
2017-03-15 09:06:00,102,90.69696969696957
2017-03-15 09:16:00,86,86.34199134199123
2017-03-15 09:26:00,71,78.64502164502156
2017-03-15 09:36:00,72,72.50649350649343
2017-03-15 09:46:00,66,66.14718614718606
2017-03-15 09:56:00,68,65.5800865800865
2017-03-15 10:06:00,63,65.61038961038953
2017-03-15 10:16:00,66,64.46320346320339
2017-03-15 10:26:00,66,64.93939393939385
2017-03-15 10:36:00,63,64.25108225108218
2017-03-15 10:46:00,64,62.688311688311614
2017-03-15 10:56:00,66,62.3766233766233
2017-03-15 11:06:00,62,67.83982683982676
2017-03-15 11:16:00,65,73.76190476190467
2017-03-15 11:26:00,84,79.57142857142847
2017-03-15 11:36:00,95,82.35930735930725
2017-03-15 11:46:00,79,82.45887445887436
2017-03-15 11:56:00,78,77.92207792207782
2017-03-15 12:06:00,66,70.22943722943714
2017-03-15 12:16:00,65,65.29437229437221
2017-03-15 12:26:00,63,64.54112554112547
2017-03-15 12:36:00,65,64.01298701298694
2017-03-15 12:46:00,67,64.80086580086572
2017-03-15 12:56:00,64,62.75757575757568
2017-03-15 13:06:00,64,62.298701298701225
2017-03-15 13:16:00,61,63.59307359307351
2017-03-15 13:26:00,61,67.42857142857133
2017-03-15 13:36:00,78,74.81818181818173
2017-03-15 13:46:00,86,86.48484848484838
2017-03-15 13:56:00,94,96.07359307359296
2017-03-15 14:06:00,104,101.79653679653667
2017-03-15 14:16:00,110,99.56709956709945
2017-03-15 14:26:00,89,92.44155844155833
2017-03-15 14:36:00,84,83.34632034632025
2017-03-15 14:46:00,69,74.1774891774891
2017-03-15 14:56:00,66,70.86147186147178
2017-03-15 15:06:00,74,74.24242424242415
2017-03-15 15:16:00,77,76.49783549783541
2017-03-15 15:26:00,87,79.36796536796527
2017-03-15 15:36:00,80,77.92640692640683
2017-03-15 15:46:00,69,72.45021645021636
2017-03-15 15:56:00,68,68.85281385281377
2017-03-15 16:06:00,61,64.1818181818181
2017-03-15 16:16:00,62,61.484848484848406
2017-03-15 16:26:00,71,65.00432900432892
2017-03-15 16:36:00,60,67.19913419913411
2017-03-15 16:46:00,66,70.08225108225099
2017-03-15 16:56:00,85,69.11688311688303
2017-03-15 17:06:00,67,72.47619047619038
2017-03-15 17:16:00,72,78.61471861471853
2017-03-15 17:26:00,72,80.70995670995661
2017-03-15 17:36:00,99,82.7878787878787
2017-03-15 17:46:00,86,83.08225108225098
2017-03-15 17:56:00,78,81.93939393939384
2017-03-15 18:06:00,81,79.73593073593064
2017-03-15 18:16:00,66,77.28571428571419
2017-03-15 18:26:00,92,86.13419913419902
2017-03-15 18:36:00,91,95.92207792207779
2017-03-15 18:46:00,106,103.96103896103884
2017-03-15 18:56:00,123,111.6320346320345
2017-03-15 19:06:00,110,115.22510822510807
2017-03-15 19:16:00,110,116.32900432900419
2017-03-15 19:26:00,116,113.54112554112541
2017-03-15 19:36:00,119,111.78787878787864
2017-03-15 19:46:00,101,108.36363636363623
2017-03-15 19:56:00,107,104.33766233766221
2017-03-15 20:06:00,105,100.63636363636351
2017-03-15 20:16:00,86,96.28571428571416
2017-03-15 20:26:00,104,98.14285714285703
2017-03-15 20:36:00,100,100.01298701298688
2017-03-15 20:46:00,95,101.76623376623364
2017-03-15 20:56:00,116,107.77922077922065
2017-03-15 21:06:00,110,111.0389610389609
2017-03-15 21:16:00,104,113.4242424242423
2017-03-15 21:26:00,122,110.69264069264057
2017-03-15 21:36:00,111,103.60173160173147
2017-03-15 21:46:00,93,102.07792207792195
2017-03-15 21:56:00,88,98.48484848484836
2017-03-15 22:06:00,96,90.64069264069254
2017-03-15 22:16:00,103,88.78787878787868
2017-03-15 22:26:00,83,89.6969696969696
2017-03-15 22:36:00,80,90.33766233766222
2017-03-15 22:46:00,96,92.53679653679643
2017-03-15 22:56:00,100,98.68398268398256
2017-03-15 23:06:00,106,107.04761904761892
2017-03-15 23:16:00,115,109.41991341991329
2017-03-15 23:26:00,115,110.28138528138516
2017-03-15 23:36:00,106,114.134199134199
2017-03-15 23:46:00,106,115.73160173160159
2017-03-15 23:56:00,125,116.0389610389609
2017-03-16 00:06:00,126,117.3506493506492
2017-03-16 00:16:00,111,117.58008658008643
2017-03-16 00:26:00,111,112.41558441558428
2017-03-16 00:36:00,110,107.33766233766221
2017-03-16 00:46:00,102,104.91774891774878
2017-03-16 00:56:00,97,103.45021645021632
2017-03-16 01:06:00,109,97.55844155844143
2017-03-16 01:16:00,94,91.40692640692629
2017-03-16 01:26:00,84,86.99567099567088
2017-03-16 01:36:00,75,83.51948051948042
2017-03-16 01:46:00,82,81.9004329004328
2017-03-16 01:56:00,87,84.23376623376613
2017-03-16 02:06:00,89,86.38528138528127
2017-03-16 02:16:00,90,85.1948051948051
2017-03-16 02:26:00,81,83.6969696969696
2017-03-16 02:36:00,80,83.25108225108215
2017-03-16 02:46:00,77,84.56277056277045
2017-03-16 02:56:00,94,86.07359307359297
2017-03-16 03:06:00,91,87.6190476190475
2017-03-16 03:16:00,90,88.78354978354967
2017-03-16 03:26:00,84,90.15584415584405
2017-03-16 03:36:00,85,87.99567099567089
2017-03-16 03:46:00,93,87.08225108225098
2017-03-16 03:56:00,92,87.9047619047618
2017-03-16 04:06:00,83,87.58008658008647
2017-03-16 04:16:00,86,87.59307359307348
2017-03-16 04:26:00,95,96.16450216450205
2017-03-16 04:36:00,91,101.07792207792195
2017-03-16 04:46:00,110,103.37229437229425
2017-03-16 04:56:00,126,98.7186147186146
2017-03-16 05:06:00,75,91.57142857142846
2017-03-16 05:16:00,78,83.6926406926406
2017-03-16 05:26:00,72,78.37662337662329
2017-03-16 05:36:00,83,81.44588744588735
2017-03-16 05:46:00,87,91.46320346320336
2017-03-16 05:56:00,105,92.0216450216449
2017-03-16 06:06:00,99,89.47619047619037
2017-03-16 06:16:00,76,83.53679653679643
2017-03-16 06:26:00,67,77.05194805194796
2017-03-16 06:36:00,71,71.67532467532459
2017-03-16 06:46:00,76,70.87445887445878
2017-03-16 06:56:00,74,71.1904761904761
2017-03-16 07:06:00,76,73.94372294372285
2017-03-16 07:16:00,69,75.97402597402589
2017-03-16 07:26:00,70,76.89177489177479
2017-03-16 07:36:00,91,78.46320346320337
2017-03-16 07:46:00,80,78.74891774891765
2017-03-16 07:56:00,73,77.27705627705618
2017-03-16 08:06:00,74,72.7922077922077
2017-03-16 08:16:00,68,66.77056277056269
2017-03-16 08:26:00,63,65.4848484848484
2017-03-16 08:36:00,66,64.44155844155836
2017-03-16 08:46:00,70,72.29437229437221
2017-03-16 08:56:00,76,85.099567099567
2017-03-16 09:06:00,88,92.54545454545443
2017-03-16 09:16:00,121,95.67965367965357
2017-03-16 09:26:00,99,91.37662337662326
2017-03-16 09:36:00,71,90.22077922077912
2017-03-16 09:46:00,78,85.8961038961038
2017-03-16 09:56:00,74,79.54545454545445
2017-03-16 10:06:00,105,80.74025974025963
2017-03-16 10:16:00,77,80.28138528138518
2017-03-16 10:26:00,70,77.15584415584406
2017-03-16 10:36:00,70,72.82683982683973
2017-03-16 10:46:00,65,66.07359307359299
2017-03-16 10:56:00,75,66.92640692640684
2017-03-16 11:06:00,63,65.73593073593065
2017-03-16 11:16:00,63,63.71428571428564
2017-03-16 11:26:00,64,62.68831168831161
2017-03-16 11:36:00,63,63.19913419913412
2017-03-16 11:46:00,67,72.02597402597394
2017-03-16 11:56:00,77,81.77922077922068
2017-03-16 12:06:00,92,91.09090909090898
2017-03-16 12:16:00,107,94.83982683982673
2017-03-16 12:26:00,96,92.94372294372283
2017-03-16 12:36:00,85,86.02597402597391
2017-03-16 12:46:00,67,76.83549783549773
2017-03-16 12:56:00,68,67.41991341991334
2017-03-16 13:06:00,66,63.7835497835497
2017-03-16 13:16:00,65,62.606060606060524
2017-03-16 13:26:00,60,63.54545454545446
2017-03-16 13:36:00,67,64.40259740259732
2017-03-16 13:46:00,67,70.34632034632025
2017-03-16 13:56:00,73,76.46753246753238
2017-03-16 14:06:00,83,81.6926406926406
2017-03-16 14:16:00,94,83.28571428571419
2017-03-16 14:26:00,80,83.62337662337652
2017-03-16 14:36:00,77,79.73160173160164
2017-03-16 14:46:00,73,73.75757575757567
2017-03-16 14:56:00,72,66.89177489177482
2017-03-16 15:06:00,64,68.47186147186139
2017-03-16 15:16:00,66,70.53246753246745
2017-03-16 15:26:00,68,72.62770562770554
2017-03-16 15:36:00,89,73.26406926406918
2017-03-16 15:46:00,74,72.22077922077914
2017-03-16 15:56:00,69,74.85714285714276
2017-03-16 16:06:00,68,77.54112554112544
2017-03-16 16:16:00,76,81.68398268398258
2017-03-16 16:26:00,103,86.98701298701289
2017-03-16 16:36:00,90,88.85281385281374
2017-03-16 16:46:00,91,87.51948051948042
2017-03-16 16:56:00,71,80.25541125541116
2017-03-16 17:06:00,74,73.96536796536788
2017-03-16 17:16:00,73,71.96536796536788
2017-03-16 17:26:00,67,69.92207792207783
2017-03-16 17:36:00,81,74.22510822510813
2017-03-16 17:46:00,69,75.15151515151506
2017-03-16 17:56:00,75,75.36363636363626
2017-03-16 18:06:00,87,77.32467532467524
2017-03-16 18:16:00,72,76.76623376623368
2017-03-16 18:26:00,77,82.96536796536786
2017-03-16 18:36:00,90,88.22510822510812
2017-03-16 18:46:00,90,95.29004329004317
2017-03-16 18:56:00,111,101.54545454545442
2017-03-16 19:06:00,104,102.99567099567086
2017-03-16 19:16:00,104,100.62770562770551
2017-03-16 19:26:00,88,96.08658008657997
2017-03-16 19:36:00,92,88.2077922077921
2017-03-16 19:46:00,87,85.64069264069254
2017-03-16 19:56:00,84,88.40259740259731
2017-03-16 20:06:00,89,97.116883116883
2017-03-16 20:16:00,105,101.23809523809513
2017-03-16 20:26:00,119,106.46753246753232
2017-03-16 20:36:00,116,113.99999999999986
2017-03-16 20:46:00,101,119.58008658008643
2017-03-16 20:56:00,121,120.44588744588731
2017-03-16 21:06:00,134,118.83549783549769
2017-03-16 21:16:00,122,116.96969696969683
2017-03-16 21:26:00,110,120.65367965367952
2017-03-16 21:36:00,109,121.0476190476189
2017-03-16 21:46:00,117,117.92640692640678
2017-03-16 21:56:00,140,115.22510822510809
2017-03-16 22:06:00,115,114.147186147186
2017-03-16 22:16:00,90,109.47619047619034
2017-03-16 22:26:00,97,99.68831168831156
2017-03-16 22:36:00,108,92.39393939393929
2017-03-16 22:46:00,91,93.8095238095237
2017-03-16 22:56:00,84,95.04761904761892
2017-03-16 23:06:00,100,93.46320346320334
2017-03-16 23:16:00,97,92.60606060606048
2017-03-16 23:26:00,93,96.62770562770551
2017-03-16 23:36:00,99,99.09956709956698
2017-03-16 23:46:00,101,103.26839826839814
2017-03-16 23:56:00,110,109.35064935064922
2017-03-17 00:06:00,114,119.67099567099552
2017-03-17 00:16:00,130,122.142857142857
2017-03-17 00:26:00,121,122.66233766233752
2017-03-17 00:36:00,130,117.21645021645007
2017-03-17 00:46:00,93,106.08225108225096
2017-03-17 00:56:00,102,95.92640692640681
2017-03-17 01:06:00,84,89.90476190476178
2017-03-17 01:16:00,79,84.6926406926406
2017-03-17 01:26:00,97,89.09956709956698
2017-03-17 01:36:00,90,92.15151515151504
2017-03-17 01:46:00,91,96.03463203463193
2017-03-17 01:56:00,105,96.36796536796525
2017-03-17 02:06:00,97,91.31601731601721
2017-03-17 02:16:00,83,90.92207792207782
2017-03-17 02:26:00,85,87.44155844155834
2017-03-17 02:36:00,82,84.49350649350639
2017-03-17 02:46:00,96,87.49350649350639
2017-03-17 02:56:00,83,89.07792207792197
2017-03-17 03:06:00,94,94.0129870129869
2017-03-17 03:16:00,97,96.05627705627694
2017-03-17 03:26:00,87,86.44588744588734
2017-03-17 03:36:00,106,87.06493506493496
2017-03-17 03:46:00,73,88.28138528138517
2017-03-17 03:56:00,63,94.15151515151504
2017-03-17 04:06:00,127,102.26839826839814
2017-03-17 04:16:00,113,104.6406926406925
2017-03-17 04:26:00,112,105.67532467532455
2017-03-17 04:36:00,98,101.05627705627694
2017-03-17 04:46:00,77,87.37662337662327
2017-03-17 04:56:00,74,80.88311688311678
2017-03-17 05:06:00,92,78.93939393939385
2017-03-17 05:16:00,80,81.92207792207782
2017-03-17 05:26:00,78,87.75757575757565
2017-03-17 05:36:00,97,85.54112554112544
2017-03-17 05:46:00,92,90.49350649350639
2017-03-17 05:56:00,93,99.76623376623365
2017-03-17 06:06:00,85,105.8225108225107
2017-03-17 06:16:00,134,104.50649350649337
2017-03-17 06:26:00,105,100.48917748917737
2017-03-17 06:36:00,90,92.0043290043289
2017-03-17 06:46:00,71,83.16883116883106
2017-03-17 06:56:00,67,70.26839826839819
2017-03-17 07:06:00,70,67.60173160173152
2017-03-17 07:16:00,77,68.2900432900432
2017-03-17 07:26:00,69,73.54978354978346
2017-03-17 07:36:00,70,78.36363636363626
2017-03-17 07:46:00,85,82.16450216450207
2017-03-17 07:56:00,91,83.13852813852805
2017-03-17 08:06:00,85,83.38961038961028
2017-03-17 08:16:00,79,79.96536796536788
2017-03-17 08:26:00,69,73.75757575757567
2017-03-17 08:36:00,70,70.29437229437221
2017-03-17 08:46:00,69,68.9783549783549
2017-03-17 08:56:00,70,70.12554112554105
2017-03-17 09:06:00,74,71.60606060606052
2017-03-17 09:16:00,70,72.61904761904754
2017-03-17 09:26:00,75,70.077922077922
2017-03-17 09:36:00,70,69.82251082251074
2017-03-17 09:46:00,72,73.5974025974025
2017-03-17 09:56:00,65,77.81818181818173
2017-03-17 10:06:00,92,84.12987012987003
2017-03-17 10:16:00,98,91.88744588744578
2017-03-17 10:26:00,88,94.26406926406915
2017-03-17 10:36:00,99,91.16017316017306
2017-03-17 10:46:00,87,83.50216450216439
2017-03-17 10:56:00,68,76.82683982683974
2017-03-17 11:06:00,66,70.51515151515143
2017-03-17 11:16:00,74,65.81818181818174
2017-03-17 11:26:00,64,65.03463203463195
2017-03-17 11:36:00,64,70.70995670995663
2017-03-17 11:46:00,76,74.04329004328994
2017-03-17 11:56:00,73,74.87878787878779
2017-03-17 12:06:00,90,77.17316017316008
2017-03-17 12:16:00,71,76.96103896103887
2017-03-17 12:26:00,68,73.3896103896103
2017-03-17 12:36:00,73,69.80952380952372
2017-03-17 12:46:00,69,66.21645021645014
2017-03-17 12:56:00,63,66.65367965367957
2017-03-17 13:06:00,64,63.467532467532386
2017-03-17 13:16:00,68,63.40692640692633
2017-03-17 13:26:00,63,66.62337662337654
2017-03-17 13:36:00,64,74.76190476190467
2017-03-17 13:46:00,87,80.25541125541116
2017-03-17 13:56:00,87,84.27705627705618
2017-03-17 14:06:00,95,84.9004329004328
2017-03-17 14:16:00,74,81.88744588744578
2017-03-17 14:26:00,74,74.68831168831159
2017-03-17 14:36:00,65,68.66233766233758
2017-03-17 14:46:00,69,61.95238095238088
2017-03-17 14:56:00,64,67.7748917748917
2017-03-17 15:06:00,62,70.70995670995663
2017-03-17 15:16:00,69,71.75757575757567
2017-03-17 15:26:00,97,70.94372294372286
2017-03-14 14:36:00,60,68.75324675324667
2017-03-14 14:46:00,56,65.29437229437221
2017-03-14 14:56:00,62,60.40692640692633
2017-03-14 15:06:00,58,58.316017316017245
2017-03-14 15:16:00,65,66.20346320346312
2017-03-14 15:26:00,68,67.76190476190467
2017-03-14 15:36:00,76,69.21212121212113
2017-03-14 15:46:00,72,71.4761904761904
2017-03-14 15:56:00,60,70.87012987012977
2017-03-14 16:06:00,75,68.80086580086572
2017-03-14 16:16:00,71,66.42424242424234
2017-03-14 16:26:00,64,68.26839826839819
2017-03-14 16:36:00,63,68.15151515151507
2017-03-14 16:46:00,68,64.71428571428564
2017-03-14 16:56:00,72,63.649350649350566
2017-03-14 17:06:00,55,58.506493506493435
2017-03-14 17:16:00,59,62.45021645021637
2017-03-14 17:26:00,59,64.3766233766233
2017-03-14 17:36:00,56,65.74891774891768
2017-03-14 17:46:00,99,68.68831168831161
2017-03-14 17:56:00,58,65.54112554112547
2017-03-14 18:06:00,58,62.41125541125533
2017-03-14 18:16:00,61,64.09090909090901
2017-03-14 18:26:00,58,67.76623376623368
2017-03-14 18:36:00,82,84.86147186147176
2017-03-14 18:46:00,107,94.56277056277045
2017-03-14 18:56:00,106,95.73593073593062
2017-03-14 19:06:00,102,100.08225108225096
2017-03-14 19:16:00,80,96.41558441558429
2017-03-14 19:26:00,77,87.89177489177479
2017-03-14 19:36:00,112,81.41558441558432
2017-03-14 19:46:00,77,85.97402597402586
2017-03-14 19:56:00,70,88.75757575757564
2017-03-14 20:06:00,86,87.49783549783538
2017-03-14 20:16:00,113,80.02164502164493
2017-03-14 20:26:00,68,79.71428571428561
2017-03-14 20:36:00,74,77.66666666666657
2017-03-14 20:46:00,66,79.05627705627697
2017-03-14 20:56:00,84,83.53246753246742
2017-03-14 21:06:00,103,99.02597402597391
2017-03-14 21:16:00,120,110.74891774891762
2017-03-14 21:26:00,109,112.51948051948038
2017-03-14 21:36:00,117,110.91341991341977
2017-03-14 21:46:00,109,105.98268398268385
2017-03-14 21:56:00,80,103.01298701298688
2017-03-14 22:06:00,115,104.46320346320334
2017-03-14 22:16:00,102,101.31168831168819
2017-03-14 22:26:00,108,97.25108225108214
2017-03-14 22:36:00,99,95.90043290043279
2017-03-14 22:46:00,80,94.3203463203462
2017-03-14 22:56:00,87,101.8181818181817
2017-03-14 23:06:00,115,107.16017316017303
2017-03-14 23:16:00,131,112.38095238095224
2017-03-14 23:26:00,120,118.0346320346319
2017-03-14 23:36:00,103,113.28138528138514
2017-03-14 23:46:00,103,112.12987012987
2017-03-14 23:56:00,112,104.68831168831156
2017-03-15 00:06:00,98,100.3203463203462
2017-03-15 00:16:00,123,98.87878787878776
2017-03-15 00:26:00,68,96.76190476190465
2017-03-15 00:36:00,94,97.63636363636351
2017-03-15 00:46:00,105,97.99567099567088
2017-03-15 00:56:00,103,93.36796536796527
2017-03-15 01:06:00,102,94.23809523809513
2017-03-15 01:16:00,76,88.63636363636353
2017-03-15 01:26:00,74,83.1948051948051
2017-03-15 01:36:00,82,79.67532467532457
2017-03-15 01:46:00,92,77.34199134199125
2017-03-15 01:56:00,72,77.54545454545445
2017-03-15 02:06:00,71,70.43290043290034
2017-03-15 02:16:00,68,68.45454545454537
2017-03-15 02:26:00,67,73.74891774891766
2017-03-15 02:36:00,65,79.44588744588735
2017-03-15 02:46:00,104,80.92207792207782
2017-03-15 02:56:00,96,81.45021645021635
2017-03-15 03:06:00,64,80.4069264069263
2017-03-15 03:16:00,71,84.14285714285704
2017-03-15 03:26:00,81,80.7878787878787
2017-03-15 03:36:00,89,80.86147186147176
2017-03-15 03:46:00,104,82.85714285714275
2017-03-15 03:56:00,64,80.45454545454535
2017-03-15 04:06:00,65,74.87012987012977
2017-03-15 04:16:00,77,71.5887445887445
2017-03-15 04:26:00,80,73.31168831168821
2017-03-15 04:36:00,74,84.64935064935054
2017-03-15 04:46:00,91,90.99999999999989
2017-03-15 04:56:00,99,93.94805194805184
2017-03-15 05:06:00,101,93.33766233766222
2017-03-15 05:16:00,90,91.79220779220768
2017-03-15 05:26:00,82,84.92207792207782
2017-03-15 05:36:00,74,77.63636363636354
2017-03-15 05:46:00,83,81.04329004328994
2017-03-15 05:56:00,77,84.09523809523799
2017-03-15 06:06:00,86,88.90043290043279
2017-03-15 06:16:00,114,92.64502164502153
2017-03-15 06:26:00,77,91.43290043290031
2017-03-15 06:36:00,91,86.83549783549773
2017-03-15 06:46:00,80,77.32900432900423
2017-03-15 06:56:00,67,68.03896103896095
2017-03-15 07:06:00,59,64.96103896103888
2017-03-15 07:16:00,60,56.38528138528132
2017-03-15 07:26:00,63,59.01298701298694
2017-03-15 07:36:00,57,66.21645021645013
2017-03-15 07:46:00,65,74.25541125541116
2017-03-15 07:56:00,98,81.32467532467523
2017-03-15 08:06:00,89,87.97835497835487
2017-03-15 08:16:00,86,89.34632034632023
2017-03-15 08:26:00,85,84.86580086580076
2017-03-15 08:36:00,81,75.9956709956709
2017-03-15 08:46:00,63,71.20346320346312
2017-03-15 08:56:00,67,64.99999999999991
2017-03-15 09:06:00,62,60.60606060606053
2017-03-15 09:16:00,59,58.71428571428564
2017-03-15 09:26:00,55,59.099567099567025
2017-03-15 09:36:00,62,58.4718614718614
2017-03-15 09:46:00,61,60.25541125541118
2017-03-15 09:56:00,62,65.00432900432892
2017-03-15 10:06:00,67,69.83982683982674
2017-03-15 10:16:00,73,71.3852813852813
2017-03-15 10:26:00,80,72.03463203463194
2017-03-15 10:36:00,70,71.12554112554105
2017-03-15 10:46:00,62,67.17316017316008
2017-03-15 10:56:00,63,62.92640692640685
2017-03-15 11:06:00,62,59.55411255411248
2017-03-15 11:16:00,56,57.917748917748845
2017-03-15 11:26:00,60,58.458874458874384
2017-03-15 11:36:00,58,59.9783549783549
2017-03-15 11:46:00,57,59.17748917748911
2017-03-15 11:56:00,68,61.497835497835425
2017-03-15 12:06:00,65,63.41125541125533
2017-03-15 12:16:00,56,68.5887445887445
2017-03-15 12:26:00,78,73.26839826839817
2017-03-15 12:36:00,76,75.04761904761895
2017-03-15 12:46:00,84,76.93939393939385
2017-03-15 12:56:00,74,76.05194805194796
2017-03-15 13:06:00,67,70.10822510822501
2017-03-15 13:16:00,66,65.70562770562762
2017-03-15 13:26:00,61,61.51948051948044
2017-03-15 13:36:00,60,60.225108225108144
2017-03-15 13:46:00,59,59.1818181818181
2017-03-15 13:56:00,60,57.11255411255404
2017-03-15 14:06:00,58,58.6709956709956
2017-03-15 14:16:00,58,60.887445887445814
2017-03-15 14:26:00,60,64.86147186147178
2017-03-15 14:36:00,75,68.54978354978347
2017-03-15 14:46:00,71,71.04329004328994
2017-03-15 14:56:00,74,70.59307359307351
2017-03-15 15:06:00,67,68.06493506493499
2017-03-15 15:16:00,62,63.5844155844155
2017-03-15 15:26:00,59,57.896103896103824
2017-03-15 15:36:00,62,60.22943722943715
2017-03-15 15:46:00,62,71.55411255411246
2017-03-15 15:56:00,65,80.59740259740249
2017-03-15 16:06:00,109,82.58441558441548
2017-03-15 16:16:00,102,84.16017316017306
2017-03-15 16:26:00,68,86.83116883116872
2017-03-15 16:36:00,63,84.71428571428561
2017-03-15 16:46:00,93,80.25108225108215
2017-03-15 16:56:00,95,81.77056277056266
2017-03-15 17:06:00,80,87.58008658008647
2017-03-15 17:16:00,86,86.18181818181807
2017-03-15 17:26:00,76,79.66666666666657
2017-03-15 17:36:00,83,76.53246753246745
2017-03-15 17:46:00,70,72.16017316017307
2017-03-15 17:56:00,71,70.45021645021636
2017-03-15 18:06:00,68,67.62770562770554
2017-03-15 18:16:00,62,71.07359307359299
2017-03-15 18:26:00,85,77.49783549783541
2017-03-15 18:36:00,70,77.77056277056268
