Index,Raw_Data,Savgol_Java
122,66.0,62.37662337662337
123,62.0,67.83982683982686
124,65.0,73.76190476190474
125,84.0,79.57142857142858
126,95.0,82.35930735930737
127,79.0,82.45887445887445
128,78.0,77.92207792207792
129,66.0,70.22943722943724
130,65.0,65.2943722943723
131,63.0,64.54112554112555
132,65.0,64.01298701298701
133,67.0,64.80086580086581
134,64.0,62.757575757575765
135,64.0,62.29870129870131
136,61.0,63.5930735930736
137,61.0,67.42857142857144
138,78.0,74.81818181818181
139,86.0,86.48484848484848
140,94.0,96.07359307359307
141,104.0,101.7965367965368
142,110.0,99.56709956709958
143,89.0,92.44155844155844
144,84.0,83.34632034632034
145,69.0,74.17748917748919
146,66.0,70.86147186147186
147,74.0,74.24242424242424
148,77.0,76.4978354978355
149,87.0,79.36796536796537
150,80.0,77.92640692640693
151,69.0,72.45021645021647
152,68.0,68.85281385281385
153,61.0,64.18181818181819
154,62.0,61.484848484848484
155,71.0,65.00432900432901
156,60.0,67.1991341991342
157,66.0,70.08225108225108
158,85.0,69.1168831168831
159,67.0,72.47619047619047
160,72.0,78.61471861471861
161,72.0,80.70995670995673
162,99.0,82.78787878787878
163,86.0,83.08225108225108
164,78.0,81.93939393939392
165,81.0,79.73593073593074
166,66.0,77.28571428571428
167,92.0,86.13419913419912
168,91.0,95.92207792207793
169,106.0,103.96103896103897
170,123.0,111.63203463203462
171,110.0,115.22510822510822
172,110.0,116.32900432900432
173,116.0,113.54112554112552
174,119.0,111.78787878787878
175,101.0,108.36363636363636
176,107.0,104.33766233766234
177,105.0,100.63636363636363
178,86.0,96.28571428571429
179,104.0,98.14285714285715
180,100.0,100.01298701298701
181,95.0,101.76623376623375
182,116.0,107.77922077922078
183,110.0,111.03896103896105
184,104.0,113.42424242424244
185,122.0,110.69264069264068
186,111.0,103.60173160173159
187,93.0,102.07792207792208
188,88.0,98.48484848484847
189,96.0,90.64069264069263
190,103.0,88.78787878787878
191,83.0,89.6969696969697
192,80.0,90.33766233766234
193,96.0,92.53679653679654
194,100.0,98.68398268398268
195,106.0,107.04761904761905
196,115.0,109.41991341991343
197,115.0,110.28138528138528
198,106.0,114.13419913419914
199,106.0,115.73160173160174
200,125.0,116.03896103896105
201,126.0,117.35064935064936
202,111.0,117.58008658008659
203,111.0,112.4155844155844
204,110.0,107.33766233766235
205,102.0,104.91774891774892
206,97.0,103.45021645021646
207,109.0,97.55844155844157
208,94.0,91.40692640692642
209,84.0,86.995670995671
210,75.0,83.51948051948051
211,82.0,81.9004329004329
212,87.0,84.23376623376623
213,89.0,86.38528138528139
214,90.0,85.19480519480521
215,81.0,83.6969696969697
216,80.0,83.25108225108224
217,77.0,84.56277056277055
218,94.0,86.07359307359306
219,91.0,87.61904761904763
220,90.0,88.78354978354977
221,84.0,90.15584415584415
222,85.0,87.99567099567099
223,93.0,87.08225108225109
224,92.0,87.9047619047619
225,83.0,87.58008658008657
226,86.0,87.5930735930736
227,95.0,96.16450216450218
228,91.0,101.07792207792208
229,110.0,103.37229437229438
230,126.0,98.7186147186147
231,75.0,91.57142857142857
232,78.0,83.6926406926407
233,72.0,78.37662337662337
234,83.0,81.44588744588745
235,87.0,91.46320346320347
236,105.0,92.02164502164503
237,99.0,89.47619047619048
238,76.0,83.53679653679654
239,67.0,77.05194805194806
240,71.0,71.67532467532467
241,76.0,70.87445887445888
242,74.0,71.19047619047618
243,76.0,73.94372294372293
244,69.0,75.97402597402598
245,70.0,76.8917748917749
246,91.0,78.46320346320347
247,80.0,78.74891774891775
248,73.0,77.27705627705627
249,74.0,72.7922077922078
250,68.0,66.77056277056278
251,63.0,65.48484848484848
252,66.0,64.44155844155844
253,70.0,72.2943722943723
254,76.0,85.09956709956711
255,88.0,92.54545454545455
256,121.0,95.67965367965368
257,99.0,91.37662337662337
258,71.0,90.22077922077922
259,78.0,85.89610389610391
260,74.0,79.54545454545455
261,105.0,80.74025974025975
262,77.0,80.2813852813853
263,70.0,77.15584415584416
264,70.0,72.82683982683982
265,65.0,66.07359307359309
266,75.0,66.92640692640691
267,63.0,65.73593073593072
268,63.0,63.71428571428572
269,64.0,62.68831168831169
270,63.0,63.19913419913419
271,67.0,72.02597402597402
272,77.0,81.77922077922078
273,92.0,91.0909090909091
274,107.0,94.83982683982684
275,96.0,92.94372294372296
276,85.0,86.02597402597402
277,67.0,76.83549783549783
278,68.0,67.41991341991343
279,66.0,63.78354978354979
280,65.0,62.60606060606061
281,60.0,63.54545454545455
282,67.0,64.40259740259741
283,67.0,70.34632034632035
284,73.0,76.46753246753248
285,83.0,81.69264069264071
286,94.0,83.28571428571428
287,80.0,83.62337662337663
288,77.0,79.73160173160173
289,73.0,73.75757575757574
290,72.0,66.89177489177489
291,64.0,68.47186147186146
292,66.0,70.53246753246752
293,68.0,72.62770562770564
294,89.0,73.26406926406928
295,74.0,72.2207792207792
296,69.0,74.85714285714286
297,68.0,77.54112554112554
298,76.0,81.68398268398269
299,103.0,86.98701298701297
300,90.0,88.85281385281385
301,91.0,87.51948051948052
302,71.0,80.25541125541126
303,74.0,73.96536796536796
304,73.0,71.96536796536796
305,67.0,69.92207792207793
306,81.0,74.22510822510822
307,69.0,75.15151515151516
308,75.0,75.36363636363636
309,87.0,77.32467532467531
310,72.0,76.76623376623377
311,77.0,82.96536796536797
312,90.0,88.22510822510822
313,90.0,95.29004329004329
314,111.0,101.54545454545453
315,104.0,102.995670995671
316,104.0,100.62770562770562
317,88.0,96.0865800865801
318,92.0,88.20779220779221
319,87.0,85.64069264069262
320,84.0,88.40259740259741
321,89.0,97.11688311688312
322,105.0,101.23809523809524
323,119.0,106.46753246753245
324,116.0,114.00000000000001
325,101.0,119.5800865800866
326,121.0,120.44588744588745
327,134.0,118.83549783549783
328,122.0,116.96969696969695
329,110.0,120.65367965367967
330,109.0,121.04761904761907
331,117.0,117.92640692640693
332,140.0,115.22510822510822
333,115.0,114.14718614718613
334,90.0,109.47619047619048
335,97.0,99.68831168831169
336,108.0,92.39393939393939
337,91.0,93.80952380952381
338,84.0,95.04761904761905
339,100.0,93.46320346320344
340,97.0,92.60606060606062
341,93.0,96.62770562770564
342,99.0,99.0995670995671
343,101.0,103.26839826839826
344,110.0,109.35064935064935
345,114.0,119.67099567099568
346,130.0,122.14285714285714
347,121.0,122.66233766233766
348,130.0,117.21645021645021
349,93.0,106.08225108225108
350,102.0,95.92640692640691
351,84.0,89.90476190476188
352,79.0,84.6926406926407
353,97.0,89.0995670995671
354,90.0,92.15151515151514
355,91.0,96.03463203463203
356,105.0,96.36796536796538
357,97.0,91.31601731601731
358,83.0,90.92207792207793
359,85.0,87.44155844155846
360,82.0,84.49350649350649
361,96.0,87.4935064935065
362,83.0,89.07792207792207
363,94.0,94.01298701298701
364,97.0,96.05627705627705
365,87.0,86.44588744588744
366,106.0,87.06493506493507
367,73.0,88.28138528138528
368,63.0,94.15151515151514
369,127.0,102.26839826839827
370,113.0,104.64069264069265
371,112.0,105.67532467532467
372,98.0,101.05627705627704
373,77.0,87.37662337662339
374,74.0,80.88311688311688
375,92.0,78.93939393939391
376,80.0,81.92207792207793
377,78.0,87.75757575757575
378,97.0,85.54112554112554
379,92.0,90.4935064935065
380,93.0,99.76623376623375
381,85.0,105.82251082251082
382,134.0,104.5064935064935
383,105.0,100.48917748917751
384,90.0,92.00432900432901
385,71.0,83.16883116883116
386,67.0,70.26839826839829
387,70.0,67.6017316017316
388,77.0,68.29004329004329
389,69.0,73.54978354978356
390,70.0,78.36363636363636
391,85.0,82.16450216450215
392,91.0,83.13852813852814
393,85.0,83.38961038961037
394,79.0,79.96536796536797
395,69.0,73.75757575757576
396,70.0,70.2943722943723
397,69.0,68.97835497835499
398,70.0,70.12554112554113
399,74.0,71.60606060606061
400,70.0,72.61904761904762
401,75.0,70.07792207792207
402,70.0,69.82251082251082
403,72.0,73.5974025974026
404,65.0,77.81818181818183
405,92.0,84.12987012987014
406,98.0,91.88744588744588
407,88.0,94.26406926406928
408,99.0,91.16017316017316
409,87.0,83.5021645021645
410,68.0,76.82683982683983
411,66.0,70.51515151515152
412,74.0,65.81818181818181
413,64.0,65.03463203463203
414,64.0,70.70995670995671
415,76.0,74.04329004329004
416,73.0,74.87878787878788
417,90.0,77.17316017316017
418,71.0,76.96103896103897
419,68.0,73.3896103896104
420,73.0,69.80952380952381
421,69.0,66.21645021645021
422,63.0,66.65367965367963
423,64.0,63.46753246753246
424,68.0,63.406926406926395
425,63.0,66.62337662337661
426,64.0,74.76190476190474
427,87.0,80.25541125541125
428,87.0,84.27705627705627
429,95.0,84.90043290043289
430,74.0,81.88744588744589
431,74.0,74.68831168831169
432,65.0,68.66233766233765
433,69.0,61.952380952380956
434,64.0,67.77489177489177
435,62.0,70.7099567099567
436,69.0,71.75757575757575
437,97.0,70.94372294372295
438,60.0,68.75324675324676
439,56.0,65.2943722943723
440,62.0,60.40692640692641
441,58.0,58.31601731601732
442,65.0,66.2034632034632
443,68.0,67.76190476190476
444,76.0,69.21212121212122
445,72.0,71.47619047619048
446,60.0,70.87012987012986
447,75.0,68.8008658008658
448,71.0,66.42424242424244
449,64.0,68.26839826839827
450,63.0,68.15151515151514
451,68.0,64.71428571428572
452,72.0,63.64935064935065
453,55.0,58.50649350649351
454,59.0,62.45021645021645
455,59.0,64.37662337662339
456,56.0,65.74891774891775
457,99.0,68.68831168831169
458,58.0,65.54112554112555
459,58.0,62.41125541125541
460,61.0,64.0909090909091
461,58.0,67.76623376623375
462,82.0,84.86147186147186
463,107.0,94.56277056277057
464,106.0,95.73593073593075
465,102.0,100.08225108225108
466,80.0,96.41558441558442
467,77.0,87.89177489177489
468,112.0,81.4155844155844
469,77.0,85.97402597402596
470,70.0,88.75757575757575
471,86.0,87.4978354978355
472,113.0,80.02164502164503
473,68.0,79.71428571428572
474,74.0,77.66666666666669
475,66.0,79.05627705627708
476,84.0,83.53246753246754
477,103.0,99.02597402597404
478,120.0,110.74891774891776
479,109.0,112.51948051948052
480,117.0,110.91341991341992
481,109.0,105.98268398268398
482,80.0,103.01298701298701
483,115.0,104.46320346320347
484,102.0,101.31168831168833
485,108.0,97.25108225108227
486,99.0,95.90043290043289
487,80.0,94.32034632034632
488,87.0,101.81818181818181
489,115.0,107.16017316017314
490,131.0,112.38095238095238
491,120.0,118.03463203463204
492,103.0,113.28138528138528
493,103.0,112.12987012987013
494,112.0,104.68831168831169
495,98.0,100.32034632034632
496,123.0,98.87878787878788
497,68.0,96.76190476190476
498,94.0,97.63636363636365
499,105.0,97.99567099567099
500,103.0,93.36796536796538
501,102.0,94.23809523809521
502,76.0,88.63636363636364
503,74.0,83.1948051948052
504,82.0,79.67532467532466
505,92.0,77.34199134199135
506,72.0,77.54545454545455
507,71.0,70.43290043290044
508,68.0,68.45454545454544
509,67.0,73.74891774891773
510,65.0,79.44588744588745
511,104.0,80.92207792207792
512,96.0,81.45021645021646
513,64.0,80.4069264069264
514,71.0,84.14285714285714
515,81.0,80.78787878787878
516,89.0,80.86147186147186
517,104.0,82.85714285714286
518,64.0,80.45454545454544
519,65.0,74.87012987012987
520,77.0,71.58874458874459
521,80.0,73.3116883116883
522,74.0,84.64935064935065
523,91.0,91.0
524,99.0,93.94805194805195
525,101.0,93.33766233766234
526,90.0,91.79220779220779
527,82.0,84.92207792207792
528,74.0,77.63636363636365
529,83.0,81.04329004329004
530,77.0,84.09523809523809
531,86.0,88.9004329004329
532,114.0,92.64502164502163
533,77.0,91.43290043290044
534,91.0,86.83549783549783
535,80.0,77.32900432900433
536,67.0,68.03896103896103
537,59.0,64.96103896103897
538,60.0,56.38528138528138
539,63.0,59.01298701298701
540,57.0,66.2164502164502
541,65.0,74.25541125541125
542,98.0,81.32467532467534
543,89.0,87.97835497835497
544,86.0,89.34632034632034
545,85.0,84.86580086580088
546,81.0,75.995670995671
547,63.0,71.2034632034632
548,67.0,65.0
549,62.0,60.60606060606061
550,59.0,58.71428571428571
551,55.0,59.09956709956711
552,62.0,58.47186147186147
553,61.0,60.25541125541125
554,62.0,65.00432900432901
555,67.0,69.83982683982684
556,73.0,71.38528138528137
557,80.0,72.03463203463203
558,70.0,71.12554112554113
559,62.0,67.17316017316017
560,63.0,62.92640692640693
561,62.0,59.55411255411255
562,56.0,57.91774891774892
563,60.0,58.458874458874455
564,58.0,59.978354978354986
565,57.0,59.177489177489164
566,68.0,61.4978354978355
567,65.0,63.41125541125541
568,56.0,68.58874458874458
569,78.0,73.26839826839827
570,76.0,75.04761904761907
571,84.0,76.93939393939395
572,74.0,76.05194805194806
573,67.0,70.10822510822513
574,66.0,65.70562770562772
575,61.0,61.51948051948052
576,60.0,60.22510822510822
577,59.0,59.18181818181819
578,60.0,57.112554112554115
579,58.0,58.670995670995666
580,58.0,60.8874458874459
581,60.0,64.86147186147186
582,75.0,68.54978354978356
583,71.0,71.04329004329004
584,74.0,70.5930735930736
585,67.0,68.06493506493506
586,62.0,63.584415584415574
587,59.0,57.89610389610389
588,62.0,60.22943722943723
589,62.0,71.55411255411256
590,65.0,80.5974025974026
591,109.0,82.58441558441558
592,102.0,84.16017316017317
593,68.0,86.83116883116884
594,63.0,84.7142857142857
595,93.0,80.25108225108227
596,95.0,81.77056277056278
597,80.0,87.58008658008659
598,86.0,86.18181818181817
599,76.0,79.66666666666666
600,83.0,76.53246753246754
601,70.0,72.16017316017316
602,71.0,70.45021645021646
603,68.0,67.62770562770561
604,62.0,71.07359307359306
605,85.0,77.49783549783548
606,70.0,77.77056277056276
607,103.0,87.03463203463203
608,80.0,88.2034632034632
609,74.0,85.56277056277058
610,112.0,84.25974025974024
611,61.0,80.77489177489177
612,83.0,84.44588744588745
613,82.0,82.14718614718615
614,91.0,79.47186147186146
615,85.0,87.2943722943723
616,75.0,89.57142857142856
617,96.0,87.81385281385282
618,97.0,90.96103896103895
619,95.0,90.56709956709956
620,75.0,91.51515151515153
621,109.0,94.4155844155844
622,80.0,99.0952380952381
623,112.0,103.30303030303031
624,121.0,107.54978354978354
625,100.0,105.17316017316016
626,100.0,108.48051948051948
627,105.0,103.54978354978356
628,104.0,103.80952380952381
629,109.0,102.96536796536795
630,100.0,102.94372294372295
631,104.0,100.84415584415584
632,87.0,99.34199134199133
633,111.0,98.03463203463204
634,95.0,100.04329004329004
635,100.0,100.1991341991342
636,102.0,102.91774891774891
637,106.0,105.03463203463203
638,100.0,103.85714285714286
639,109.0,101.51948051948051
640,106.0,97.987012987013
641,73.0,93.5108225108225
642,98.0,87.11255411255411
643,85.0,84.01298701298704
644,81.0,84.13419913419915
645,76.0,84.71428571428572
646,94.0,77.93506493506493
647,76.0,75.62337662337663
648,66.0,72.83116883116884
649,67.0,73.24675324675326
650,74.0,70.26839826839827
651,77.0,75.17748917748916
652,85.0,78.77489177489177
653,70.0,81.96969696969698
654,89.0,82.22510822510822
655,80.0,81.55411255411255
656,85.0,78.52380952380953
657,73.0,77.7056277056277
658,73.0,73.52380952380953
659,69.0,73.44588744588745
660,77.0,71.40259740259741
661,74.0,73.98701298701297
662,76.0,75.07792207792207
663,72.0,79.12121212121211
664,87.0,83.00865800865802
665,83.0,86.58441558441558
666,96.0,84.45454545454547
667,89.0,89.85714285714285
668,81.0,90.6103896103896
669,81.0,92.27705627705627
670,121.0,93.32900432900433
671,88.0,101.83549783549783
672,98.0,105.18614718614718
673,107.0,104.5021645021645
674,115.0,96.54978354978354
675,81.0,92.94372294372295
676,85.0,83.15584415584415
677,69.0,72.77489177489178
678,68.0,65.53679653679653
679,69.0,71.06493506493506
680,69.0,76.87878787878788
681,81.0,82.63636363636364
682,104.0,86.16450216450215
683,88.0,87.15584415584415
684,73.0,85.15151515151514
685,80.0,77.45454545454545
686,74.0,70.4025974025974
687,69.0,69.56277056277057
688,62.0,69.44155844155844
689,72.0,67.22510822510823
690,70.0,67.54978354978356
691,68.0,68.58874458874459
692,66.0,69.02597402597404
693,70.0,69.10389610389609
694,70.0,69.93073593073592
695,69.0,69.64502164502166
696,73.0,68.06493506493507
697,64.0,66.13419913419912
698,61.0,63.48917748917749
699,61.0,61.38961038961038
700,63.0,59.42424242424243
701,57.0,60.3073593073593
702,61.0,60.47619047619048
703,60.0,60.077922077922075
704,63.0,55.155844155844136
705,59.0,62.709956709956714
706,60.0,70.16017316017317
707,63.0,78.67532467532466
708,118.0,84.37662337662339
709,83.0,86.0952380952381
710,81.0,83.14285714285714
711,69.0,75.95670995670996
712,63.0,64.8008658008658
713,66.0,65.12121212121212
714,66.0,64.06060606060606
715,65.0,64.7186147186147
716,65.0,63.96103896103897
717,64.0,63.44155844155844
718,63.0,65.23809523809526
719,64.0,68.43722943722943
720,74.0,71.62337662337661
721,78.0,74.67532467532467
722,76.0,74.95238095238096
723,72.0,72.52380952380953
724,69.0,66.83549783549785
725,60.0,63.05194805194806
726,60.0,62.212121212121204
727,59.0,62.450216450216445
728,68.0,63.350649350649356
729,68.0,64.59307359307358
730,62.0,63.73593073593073
731,61.0,61.87878787878787
732,59.0,58.79220779220779
733,57.0,57.41125541125541
734,58.0,54.480519480519476
735,59.0,61.57142857142857
736,62.0,69.7142857142857
737,67.0,76.77056277056276
738,110.0,82.23376623376623
739,79.0,83.56277056277057
740,75.0,80.8917748917749
741,74.0,72.04761904761904
742,65.0,67.4978354978355
743,66.0,71.77056277056276
744,66.0,71.61471861471861
745,95.0,70.58008658008659
746,68.0,74.8051948051948
747,63.0,74.88311688311688
748,75.0,75.35497835497836
749,94.0,82.41991341991341
750,78.0,93.75757575757576
751,102.0,101.4891774891775
752,122.0,100.12987012987013
753,89.0,96.41558441558439
754,91.0,92.01731601731603
755,72.0,80.93939393939395
756,82.0,74.8961038961039
757,73.0,77.28138528138528
758,75.0,76.14285714285714
759,87.0,81.21645021645023
760,83.0,84.74891774891776
761,81.0,89.91774891774892
762,102.0,91.30735930735929
763,94.0,90.93073593073593
764,91.0,93.41558441558442
765,88.0,96.63203463203463
766,97.0,97.07792207792207
767,107.0,102.29437229437232
768,108.0,105.43722943722943
769,100.0,101.83116883116882
770,103.0,93.64069264069263
771,87.0,90.93939393939394
772,73.0,89.83982683982686
773,89.0,88.68831168831169
774,110.0,88.48917748917748
775,86.0,89.93939393939395
776,81.0,89.71861471861473
777,89.0,88.35497835497834
778,86.0,89.87878787878788
779,93.0,91.20779220779221
780,103.0,90.52380952380952
781,93.0,95.09090909090911
782,72.0,93.982683982684
783,98.0,87.55411255411256
784,109.0,83.83116883116882
785,61.0,81.004329004329
786,70.0,78.48484848484848
787,86.0,74.33333333333334
788,73.0,81.03896103896103
789,86.0,87.82251082251082
790,100.0,92.42424242424242
791,106.0,96.14718614718615
792,74.0,99.32467532467533
793,112.0,94.017316017316
794,93.0,88.6190476190476
795,80.0,85.03463203463204
796,72.0,83.26406926406926
797,84.0,74.98701298701299
798,78.0,76.017316017316
799,73.0,74.20779220779221
800,75.0,78.6969696969697
801,81.0,80.55844155844157
802,74.0,83.62770562770564
803,106.0,85.46320346320346
804,78.0,84.03896103896105
805,77.0,75.06926406926408
806,75.0,78.85714285714286
807,69.0,76.6883116883117
808,67.0,80.96103896103895
809,122.0,82.86580086580086
810,66.0,80.35064935064933
811,75.0,76.2987012987013
812,74.0,77.22510822510822
813,63.0,73.62337662337661
814,83.0,82.64935064935065
815,106.0,83.92207792207792
816,75.0,83.72294372294373
817,79.0,80.87012987012987
818,72.0,72.96103896103897
819,67.0,67.43290043290042
820,66.0,67.93506493506493
821,68.0,66.14285714285712
822,70.0,65.20346320346319
823,65.0,67.75757575757575
824,70.0,75.15584415584416
825,74.0,80.44588744588745
826,96.0,87.31168831168831
827,102.0,93.74458874458875
828,83.0,93.16017316017317
829,94.0,88.0
830,82.0,78.71428571428574
831,64.0,71.2900432900433
832,65.0,65.77056277056276
833,62.0,59.9004329004329
834,59.0,58.367965367965375
835,56.0,59.41125541125541
836,62.0,58.4978354978355
837,59.0,60.04329004329003
838,63.0,62.85281385281386
839,61.0,61.96103896103895
840,70.0,67.0952380952381
841,68.0,69.82683982683983
842,63.0,72.86580086580086
843,95.0,77.06926406926407
844,65.0,77.44155844155843
845,81.0,76.84415584415584
846,77.0,72.53246753246755
847,62.0,63.96969696969697
848,60.0,61.44588744588744
849,53.0,55.56277056277056
850,54.0,52.98268398268398
851,56.0,54.393939393939384
852,58.0,59.09090909090909
853,59.0,64.95238095238095
854,72.0,69.76190476190476
855,81.0,72.60173160173159
856,72.0,73.90476190476191
857,71.0,72.08658008658008
858,67.0,69.52380952380952
859,68.0,67.71861471861473
860,65.0,68.29004329004329
861,73.0,67.28138528138528
862,66.0,64.75757575757576
863,64.0,63.44588744588744
864,59.0,63.84415584415584
865,60.0,65.67099567099567
866,74.0,69.52380952380953
867,75.0,71.4978354978355
868,76.0,72.18181818181819
869,68.0,70.61904761904762
870,63.0,66.82251082251082
871,65.0,65.51515151515153
872,66.0,63.194805194805205
873,65.0,64.66233766233768
874,67.0,66.57142857142857
875,61.0,67.68398268398268
876,76.0,69.60606060606061
877,72.0,71.6017316017316
878,72.0,74.46753246753245
879,76.0,76.42857142857142
880,76.0,76.29870129870129
881,80.0,76.4069264069264
882,73.0,68.4069264069264
883,74.0,73.55844155844156
884,66.0,79.85281385281385
885,66.0,87.05194805194806
886,135.0,93.60606060606062
887,92.0,96.35497835497836
888,92.0,96.26839826839827
889,83.0,90.36796536796537
890,81.0,80.995670995671
891,83.0,82.71861471861472
892,84.0,81.65367965367966
893,89.0,83.74458874458874
894,76.0,83.67965367965367
895,87.0,84.50649350649351
896,93.0,90.93073593073595
897,89.0,99.84415584415585
898,108.0,107.7099567099567
899,125.0,108.91341991341992
900,114.0,111.89610389610391
901,100.0,113.3030303030303
902,102.0,106.04329004329004
903,118.0,104.88744588744588
904,103.0,107.008658008658
905,93.0,104.04761904761905
906,121.0,100.86580086580086
907,95.0,96.41125541125541
908,85.0,102.20779220779221
909,113.0,113.81818181818181
910,115.0,121.61038961038962
911,146.0,126.16883116883115
912,144.0,126.21645021645021
913,111.0,125.13419913419915
914,93.0,124.37229437229436
915,128.0,114.35930735930735
916,139.0,111.10822510822511
917,110.0,115.71428571428574
918,89.0,114.12121212121212
919,118.0,113.6796536796537
920,127.0,117.15151515151516
921,115.0,125.45454545454545
922,144.0,127.06060606060605
923,115.0,116.36363636363637
924,111.0,108.19047619047618
925,96.0,108.45021645021646
926,94.0,105.14285714285714
927,120.0,112.53246753246752
928,136.0,119.1038961038961
929,112.0,125.38095238095238
930,129.0,124.27272727272727
931,122.0,119.25541125541125
932,117.0,117.96536796536796
933,111.0,121.95670995670994
934,127.0,124.56277056277057
935,133.0,128.2943722943723
936,133.0,130.84415584415586
937,134.0,130.995670995671
938,120.0,125.99134199134198
939,122.0,121.45021645021644
940,118.0,116.73593073593074
941,112.0,115.62337662337663
942,112.0,110.67532467532469
943,106.0,101.53679653679652
944,107.0,94.26839826839827
945,75.0,94.35930735930737
946,87.0,95.35497835497834
947,106.0,103.16450216450215
948,126.0,110.9090909090909
949,112.0,120.54545454545456
950,127.0,119.5974025974026
951,108.0,112.1948051948052
952,107.0,102.32034632034633
953,91.0,95.00000000000001
954,84.0,86.68398268398269
955,82.0,83.16883116883118
956,82.0,80.2987012987013
957,82.0,80.13419913419915
958,78.0,79.20346320346322
959,79.0,74.98701298701299
960,76.0,76.3809523809524
961,75.0,80.13852813852814
962,76.0,84.17748917748918
963,108.0,95.37229437229435
964,100.0,103.58874458874459
965,104.0,110.55411255411255
966,129.0,112.56277056277057
967,97.0,106.95238095238095
968,106.0,100.49783549783551
969,92.0,92.982683982684
970,81.0,83.8138528138528
971,77.0,81.16017316017317
972,89.0,81.9047619047619
973,81.0,88.87445887445888
974,92.0,97.95670995670996
975,117.0,107.12554112554112
976,110.0,108.4848484848485
977,111.0,106.35930735930737
978,104.0,100.96536796536796
979,78.0,91.41991341991343
980,83.0,85.00432900432898
981,90.0,78.75757575757575
982,72.0,75.22510822510823
983,72.0,73.57142857142857
984,69.0,69.93939393939394
985,68.0,63.0
986,67.0,67.59740259740259
987,71.0,73.7965367965368
988,67.0,85.58441558441558
989,116.0,98.9047619047619
990,108.0,108.61904761904763
991,120.0,112.2813852813853
992,109.0,107.99567099567102
993,92.0,95.25108225108225
994,84.0,87.8961038961039
995,76.0,80.73593073593074
996,81.0,78.41125541125542
997,81.0,79.00432900432901
998,80.0,78.01298701298701
