dt,device_id,ctx_adn_app_id,ctx_adn_ad_type,ctx_adn_budget_slot_id,ctx_adn_req_hour,ctx_adn_package_name,ctx_adn_os,ctx_adn_osv,ctx_adn_make,ctx_adn_model,ctx_adn_is_fill
20250210,MAO090a3d29a33209f0fBtajW6fL,1044,LOADING,1529027363162,08,com.xy.mappilot.starmap,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO02f4d7a69b0e3a1317ObXURJP,1045,LOADING,1529027363162,08,com.immomo.momo,ANDROID,ANDROID-10,HONOR,荣耀畅玩 20,0
20250210,MAO099b5937c87c2de20x2LgayP5,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO047a06741f22c4bd9TeLcyzHo,1045,LOADING,1529027363162,08,com.dz.hmjc,Android,Android-13,VIVO,S9e,0
20250210,MAO0145343ab0b757048joNR_xz7,1036,LOADING,1529029460586,08,com.jxedt.kms,android,android-13,vivo,S9e,1
20250210,MAO04c51663a0804e695zuQ1oNzO,1026,LOADING,1529027363322,08,com.glodon.drawingexplorer,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO03cd984e558d68a0e4fTJqr50,1029,INCENTIVE,1572010590330,08,com.happyelements.AndroidAnimal.ad,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO09436c4efa4add6737NCwKADk,1003,INCENTIVE,1572010590362,08,com.tap.tap,android,android-13,vivo,S9e,0
20250210,MAO0b1042bfa2e0d646cM68xWZwK,1044,LOADING,1529027363162,08,com.jztq.shzj,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO030055c68b5edaa4aux-GeDrX,1045,LOADING,1529027363162,08,com.snda.lantern.wifilocating,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0264ce85b04155068h5MGAATG,1045,LOADING,1529027363162,08,io.dcloud.H576E6CC7,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0af44e8a461d59f0a4_XdljId,1045,LOADING,1529027363162,08,com.jingyao.easybike,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO03e0dcbf43e73541dKkBKlrmb,1045,LOADING,1529027363162,08,com.njh.biubiu,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO02ec71b3b198e9619jH_E-2s-,1045,LOADING,1529027363162,08,com.kuaishou.nebula,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0ac0dfe344eb9d239gSTFjH5p,1036,LOADING,1529027363258,08,com.zhangyue.app.shortvideo,android,android-13,vivo,S9e,0
20250210,MAO0f69da3d2f1cbc56c-Qb1XxM1,1026,LOADING,1529027363322,08,com.okcam.ookcam,android,android-13,vivo,S9e,0
20250210,MAO0ac0dfe344eb9d239gSTFjH5p,1026,LOADING,1529027363322,08,com.zhangyue.app.shortvideo,android,android-13,vivo,S9e,0
20250210,MAO05338fab4464568c9B2DuNUMi,1003,INCENTIVE,1572010590362,08,com.tap.tap,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0cf5a07cdf8496effFN_5ss9j,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-13,VIVO,S9e,0
20250210,MAO0a2fae8e16c8cd3edwvYAJ9Xx,1045,LOADING,1529027363162,08,cn.soulapp.android,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO08ec883c7c7ef85558A_0k1nl,1044,LOADING,1529027363162,08,com.happyelements.AndroidAnimal.ad,Android,Android-13,vivo,S9e,0
20250210,MAO05ada1d8dfc07b6b7uvrZLPW4,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0da26ab2267dc263cEpC_G0xc,1045,LOADING,1529027363162,08,com.chaozh.iReader.dj,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0a5ba04f8e0b475870whWxXLa,1029,INCENTIVE,1572010590330,08,com.happyelements.AndroidAnimal.ad,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0c733cc3680470c0ar8XNoEfJ,1026,LOADING,1529027363322,08,com.apprisdecept.qzz,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO04422e8268ae4149alr9GNIqH,1045,LOADING,1529027363162,08,com.kwai.videoeditor,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO023980efb365e0c4eE8DsJ02z,1045,LOADING,1529027363162,08,com.yoosee,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0083f4c09591ba80ffD9hbWvo,1045,LOADING,1529027363162,08,com.ygkj.chelaile.standard,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0189e68cd0597918dyhFgQTq5,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO07b93c3dbed2acf02ylt_Fqkx,1045,LOADING,1529027363162,08,com.weatherbigword,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0406cd0819905fcf9pmMC8a3y,1036,LOADING,1529029460586,08,com.sinyee.babybus.recommendapp,android,android-13,vivo,S9e,0
20250210,MAO021a123fc19307ac1TotNTQ5Z,1036,LOADING,1529029460586,08,com.tianqiyubao2345,android,android-13,vivo,S9e,0
20250210,MAO03ffcffe68855b771PpAiyicK,1045,LOADING,1529027363162,08,com.ygkj.chelaile.standard,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO04f971ed5deecf0f00J4iUren,1044,LOADING,1529027363162,08,com.kmxs.reader,Android,Android-13,vivo,S9e,0
20250210,MAO08e2cd4578c2ccb4biN6tOMw1,1036,LOADING,1529029460586,08,com.kmxs.reader,android,android-13,vivo,S9e,0
20250210,MAO0ad612f12a05581cfWbvWyRa5,1044,LOADING,1529027363162,08,com.xd.callshow.crazyflash,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO00fa99b116b60f7efIlYGVslw,1053,LOADING,1529027363162,08,com.snda.wifilocating,android,none,vivo,S9e,0
20250210,MAO08880e73a3ca54507R8YnzkE-,1036,LOADING,1529027363482,08,com.kmxs.reader,android,android-13,vivo,S9e,0
20250210,MAO0ebd0ad332433a991YpnsabwS,1044,LOADING,1529027363162,08,com.rh.calculator.dmijk,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO02b597d4b2975792cbrPv2iUP,1041,LOADING,1529027363322,08,com.chaozh.iReader.dj,android,android-13,vivo,S9e,0
20250210,MAO006022a9fb6f3baf5qdDeU3Ih,1045,LOADING,1529027363162,08,com.kuaishou.nebula,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO006b9ec0af5fd1119hKJOvm-g,1029,INCENTIVE,1572010590330,08,com.happyelements.AndroidAnimal.ad,android,android-10,HONOR,荣耀畅玩 20,0
20250210,MAO02739f822305784a2E7ZC1kG2,1044,LOADING,1529027363162,08,com.lf.camera.peachair,Android,Android-10,HONOR,荣耀畅玩 20,0
20250210,MAO0e566d2de29f5d437LDG44a8Y,1039,LOADING,1529027363162,08,cn.soulapp.android,android,android-11,vivo,X60t Pro+,0
20250210,MAO0e30931847bbf4b6aBsV4Mz3C,1036,LOADING,1529027363258,08,com.jxedt.kms,android,android-14,vivo,X60t Pro+,0
20250210,MAO08dcfb61e125a8b520fkhdyUW,1041,LOADING,1529027363322,08,com.baidu.netdisk,android,android-14,vivo,X60t Pro+,0
20250210,MAO0e216bd99e5ae5e2eyJUPdOmf,1042,LOADING,1529027363482,08,com.kmxs.reader,android,android-12,OPPO,OPPO(PCLM50),0
20250210,MAO0fc84b41a855eb5336w3K1XTK,1044,LOADING,1529027363162,08,com.benqu.wuta,Android,Android-11,vivo,X60t Pro+,0
20250210,MAO02892f7de87e5c6b18NE4JDOy,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-7,HUAWEI,HUAWEI MediaPad M3,0
20250210,MAO0f2b547832c06e6dbp6N-YSN-,1036,LOADING,1529027363482,08,com.kmxs.reader,android,android-14,Redmi,24115RA8EC,0
20250210,MAO040f0556e3ec26fa57HgRZ7gi,1045,LOADING,1529027363162,08,com.baidu.netdisk,android,android-34,REDMI,24115RA8EC,0
20250210,MAO018bb6af1fbecbeae5_gOLzVG,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-14,Xiaomi,24115RA8EC,0
20250210,MAO0ee457f6a50c1ffa5dpAu9Q6y,1044,LOADING,1529027363162,08,com.kmxs.reader,Android,Android-14,Redmi,24115RA8EC,0
20250210,MAO090873c66ad4d909cY1acPDxu,1036,LOADING,1529027363482,08,com.kmxs.reader,android,android-14,Redmi,24115RA8EC,0
20250210,MAO08e4f045ec867152c03-v6a1_,1033,LOADING,1529027363226,08,com.xyy.quwa,android,android-14,Redmi,24115RA8EC,0
20250210,MAO08d88a644304e9f0aJUKECGZf,1044,LOADING,1529027363162,08,com.happyelements.AndroidAnimal.ad,Android,Android-14,Xiaomi,24115RA8EC,0
20250210,MAO0c68d0681b495173cZQhaGEI5,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-12,HUAWEI,"""HUAWEI MatePad 11.5"""" S""",0
20250210,MAO08b98b4ea659df2f2r_KtuN2T,1025,LOADING,1529027363162,08,com.baidu.netdisk,android,android-15,vivo,V2426A,0
20250210,MAO07ecae5dfaef4badeGV-Bj8qD,1036,LOADING,1529029460586,08,com.miui.weather2,android,android-14,Xiaomi,24115RA8EC,0
20250210,MAO0f3630bb7f31bd12dKeBnpysQ,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-12,HUAWEI,"""HUAWEI MatePad 11.5"""" S""",0
20250210,MAO00b07541402e7553a7HeZPRGJ,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-12,HUAWEI,"""HUAWEI MatePad 11.5"""" S""",0
20250210,MAO0054762749013266eysIg606Z,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-14,Xiaomi,24115RA8EC,0
20250210,MAO0c9206bd37a4be4d7a2ifmONa,1036,LOADING,1529029460586,08,com.kmxs.reader,android,android-14,Redmi,24115RA8EC,0
20250210,MAO008e69f7785d2f217XVW_zCUO,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-14,XIAOMI,24115RA8EC,0
20250210,MAO07fa90b4cc690bc236e-652mS,1045,LOADING,1529027363162,08,cn.soulapp.android,Android,Android-14,XIAOMI,24115RA8EC,0
20250210,MAO0b6a80ff8de14412bWSjhgZKz,1036,LOADING,1529029460586,08,com.yiyou.ga,android,android-14,Redmi,24115RA8EC,1
20250210,MAO0b6a80ff8de14412bWSjhgZKz,1036,LOADING,1529027363258,08,com.yiyou.ga,android,android-14,Redmi,24115RA8EC,1
20250210,MAO07c3415c5805fd074dVyCyPpJ,1036,INCENTIVE,1572012687578,08,com.chaozh.iReader.dj,android,android-14,Redmi,24115RA8EC,0
20250210,MAO0eb3d4b151683b6bcrt0el5BR,1045,LOADING,1529027363162,08,com.xunlei.downloadprovider,android,android-12,HUAWEI,"""HUAWEI MatePad 11.5"""" S""",0
20250210,MAO0386778b505bb6b0fCxuUdKuk,1025,LOADING,1529027363162,08,com.ushaqi.zhuishushenqi.adfree,android,android-15,vivo,V2426A,0
20250210,MAO0dfedff431fda36f3lfm3Lg6K,1044,LOADING,1529027363162,08,com.luna.music,Android,Android-14,vivo,iQOO Z6,0
20250210,MAO02fea91f62085981diRLQCOOS,1036,LOADING,1529027363258,08,com.xunlei.downloadprovider,android,android-14,vivo,iQOO Z6,0
20250210,MAO0df5e15eda702bd73EI5W8Anq,1045,LOADING,1529027363162,08,com.baidu.netdisk,android,android-33,XIAOMI,Mi 10S,0
20250210,MAO0622eb7fb8426f0d6Qb0cmLy5,1036,LOADING,1529027363258,08,com.njh.biubiu,android,android-12,vivo,iQOO Z6,0
20250210,MAO0e0f1d930e8658f0dm06O6aOz,1039,LOADING,1529027363162,08,cn.soulapp.android,android,android-12,xiaomi,Mi 10S,0
20250210,MAO0c6e871241d957e60nK5_XeqH,1026,LOADING,1529027363322,08,cn.www.jiguang,android,android-13,Xiaomi,小米 10S,0
20250210,MAO031ad66f335c684f5rLFNugDA,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-13,XIAOMI,小米 10S,0
20250210,MAO0312d4b9610435ee3HiHFYbf5,1045,LOADING,1529027363162,08,com.kmxs.reader,android,android-13,XIAOMI,Mi 10S,0
20250210,MAO03b048e632d4d27ecmzjM2tTO,1039,LOADING,1529027363162,08,com.baidu.netdisk,android,android-13,xiaomi,Mi 10S,0
20250210,MAO0c66a787de8a4620dct_alGTr,1026,LOADING,1529027363322,08,com.mygolbs.mybus,android,android-12,Xiaomi,小米 10S,0
20250210,MAO0e74997d1d4e74f611CLYTVNO,1026,LOADING,1529027363322,08,com.ygkj.chelaile.standard,android,android-11,Xiaomi,小米 10S,0
20250210,MAO00a1363cd1290c2f9YXLi4dkc,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-12,Xiaomi,Mi 10S,0
20250210,MAO0a2e25f2860f5da78HW57ykmq,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-13,XIAOMI,小米 10S,0
20250210,MAO0378723fa86eee195GA5RqE_l,1026,LOADING,1529027363322,08,com.xhey.xcamera,android,android-13,Xiaomi,小米 10S,0
20250210,MAO0378723fa86eee195GA5RqE_l,1026,LOADING,1529027363322,08,com.xhey.xcamera,android,android-13,Xiaomi,Mi 10S,0
20250210,MAO09e16c863703621dfxX_HGjL6,1036,INCENTIVE,1572010590362,08,com.kmxs.reader,android,android-14,vivo,iQOO Z6,0
20250210,MAO097507504fc01d9471vTzzXAI,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-12,Xiaomi,Mi 10S,0
20250210,MAO03c55df3f10dc161b21MBLWiW,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-13,XIAOMI,小米 10S,0
20250210,MAO0330d93b28b7102c107wOWZ20,1036,LOADING,1529029460586,08,com.kmxs.reader,android,android-13,vivo,iQOO Z6,1
20250210,MAO0db58becf7eced4d75phKG9mE,1036,LOADING,1529029460586,08,com.yueyou.adreader,android,android-14,vivo,iQOO Z6,0
20250210,MAO09a81f6047c3d160fTr2u01YM,1026,LOADING,1529027363322,08,com.didapinche.booking.driver,android,android-13,Xiaomi,Mi 10S,0
20250210,MAO0854407b4a6aeff9fhu4OMv5c,1041,LOADING,1529027363322,08,com.baidu.BaiduMap,android,android-13,Xiaomi,Mi 10S,0
20250210,MAO0ba41dbb782f8078aaotitTcX,1039,LOADING,1529027363162,08,com.qihoo.camera,android,android-13,xiaomi,小米 10S,0
20250210,MAO0df9c3ee4d1bd314dxsra4mrZ,1044,LOADING,1529027363162,08,com.xm.csee,Android,Android-12,HONOR,荣耀 30 Pro+,0
20250210,MAO00c091b965b43ac6boNQaACKf,1045,LOADING,1529027363162,08,com.baidu.netdisk,android,android-34,VIVO,iQOO Z6,0
20250210,MAO0b987e3fcbc5fefe8Gt_9otu7,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-12,Xiaomi,Mi 10S,0
20250210,MAO06b16aaddcbbbb607s1uLcVr-,1026,LOADING,1529027363322,08,com.dongqiudi.news,android,android-13,Xiaomi,Mi 10S,0
20250210,MAO02cfb96dd0f0a6ac19WL3AVFl,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-13,Xiaomi,小米 10S,0
20250210,MAO0c0ff95b4430545e47Gu-Y_Re,1045,LOADING,1529027363162,08,com.miaozhua.adreader,Android,Android-13,XIAOMI,小米 10S,0
20250210,MAO02f27c61c9b44e567pelkE2T6,1025,LOADING,1529027363162,08,com.baidu.BaiduMap,android,android-13,Xiaomi,Mi 10S,0
20250210,MAO0ad9380aab56c2628ZkNaSGvY,1045,LOADING,1529027363162,08,com.baidu.netdisk,Android,Android-13,XIAOMI,Mi 10S,0
20250210,MAO0470f8b66fe6d16cePZXf9gBz,1045,LOADING,1529027363162,08,com.baidu.netdisk,android,android-33,XIAOMI,小米 10S,0
20250210,MAO051c583fc49d8049efu4TkD2I,1025,LOADING,1529027363162,08,com.maidu.gkld,android,android-13,Xiaomi,小米 10S,0
20250210,MAO0fb2d1f83c5793d60SAVQOjeg,1041,LOADING,1529027363322,08,com.baidu.BaiduMap,android,android-13,Xiaomi,小米 10S,0
20250210,MAO058f433d16529ed17muuMkbpn,1036,INCENTIVE,1572010590362,08,com.kmxs.reader,android,android-9,HUAWEI,华为畅享 9e,0
20250210,MAO0124b874f0bc821b6cbtHmXfm,1025,LOADING,1529027363162,08,com.baidu.BaiduMap,android,android-13,Xiaomi,Mi 10S,0
20250210,MAO06159d73b99d0b961UXEemIzo,1036,INCENTIVE,1572010590362,08,com.kangaroo.shengdu,android,android-12,Xiaomi,小米 10S,0
20250210,MAO0d4b0843f5be23c3c6YpSl5QE,1045,LOADING,1529027363162,08,com.ximalaya.ting.android,Android,Android-12,XIAOMI,小米 10S,0
20250210,MAO054fc825a2a242047xTFsG_Uf,1036,LOADING,1529029460586,08,com.android.calendar,android,android-12,Xiaomi,小米 10S,0
20250210,MAO0e0ee7ea26a12f3f51mS4vJMe,1041,LOADING,1529027363322,08,com.videogo,android,android-13,Xiaomi,Mi 10S,1
20250210,MAO087932b0c85dea8d95yi1mgTN,1041,LOADING,1529027363322,08,com.baidu.netdisk,android,android-12,LENOVO,Lenovo Tab K11,0
20250210,MAO045c18008fbf4fec6iRe0Iaqq,1025,LOADING,1529027363162,08,com.baidu.BaiduMap,android,android-13,Xiaomi,小米 10S,0
20250210,MAO09c17daf4e36a8624sLeoJ5Sc,1025,LOADING,1529027363162,08,com.baidu.BaiduMap,android,android-9,HUAWEI,华为畅享 9e,0
20250210,MAO00182d1b0b5169d31JuK-vmRI,1045,LOADING,1529027363162,08,com.videogo,Android,Android-13,XIAOMI,小米 10S,0
20250210,MAO0325bad28123b274e98UtAhfg,1026,LOADING,1529027363322,08,com.meta.box,android,android-13,Xiaomi,小米 10S,0
20250210,MAO0325bad28123b274e98UtAhfg,1026,LOADING,1529027363322,08,com.meta.box,android,android-13,Xiaomi,Mi 10S,0
20250210,MAO0f8091273dfa14702-z8n4SKc,1044,LOADING,1529027363162,08,com.xhey.xcamera,Android,Android-11,vivo,Y31s (t2 版),0
20250210,MAO0f8091273dfa14702-z8n4SKc,1044,LOADING,1529027363162,08,com.xhey.xcamera,Android,Android-11,vivo,Y31s,0
20250210,MAO01a4758df424bfd5euyTi65S3,1041,LOADING,1529027363322,08,com.dd.moment,android,android-11,vivo,Y52s (t1 版),0
20250210,MAO0569d37812208a425THwZf5ml,1053,LOADING,1572010590362,08,com.quannengmeasure.all,android,android-11,vivo,Y31s,0
20250210,MAO023472fa460f62bd4wUgyLr_K,1036,LOADING,1529029460586,08,com.kmxs.reader,android,android-11,vivo,Y31s,0
20250210,MAO07cefb390598f5b20_22POO__,1029,LOADING,1533322330650,08,com.happyelements.AndroidAnimal.ad,android,android-11,vivo,Y52s (t1 版),0
20250210,MAO0dc118e19f82c163e6Mirzu3r,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-11,vivo,Y52s (t1 版),0
20250210,MAO0dc118e19f82c163e6Mirzu3r,1029,INCENTIVE,1572010590490,08,com.happyelements.AndroidAnimal.ad,android,android-11,vivo,Y31s,0
20250210,MAO0adb38398934db3ddKSQcbcCU,1044,LOADING,1529027363162,08,com.happyelements.AndroidAnimal.ad,Android,Android-11,vivo,Y31s,0
20250210,MAO0783835d3702a52dbeNT2NwWk,1026,LOADING,1529027363322,08,com.meta.box,android,android-11,vivo,Y31s,0
20250210,MAO0eabff832e7f6b85bKaq-o9J_,1026,LOADING,1529027363322,08,com.meta.box,android,android-11,vivo,Y52s (t1 版),0
20250210,MAO03b4189a4bb9604e9_Ob0IDcD,1039,LOADING,1529027363162,08,com.lofter.android,android,android-11,vivo,Y52s (t1 版),0
20250210,MAO0513cb50c066c434e4Sw4B-kd,1036,INCENTIVE,1572010590362,08,com.shuqi.controller,android,android-11,vivo,Y31s,0
20250210,MAO0a1c1ca1f672706deOVu0pi8T,1044,LOADING,1529027363162,08,com.mosesakya.novel,Android,Android-11,VIVO,Y52s (t1 版),0
20250210,MAO03d07e736189ce883a2OTOzpy,1046,LOADING,1529027363322,08,com.martian.ttbookhd,android,android-11,vivo,Y31s (t2 版),0
20250210,MAO0ccf6c81476c19ae4max-yYtk,1025,LOADING,1529027363162,08,com.videogo,android,android-11,vivo,Y52s (t1 版),0
20250210,MAO05e70139ac9ffba2cEDImi8M0,1045,LOADING,1529027363162,08,com.xhey.xcamera,Android,Android-11,VIVO,Y31s (t2 版),0
20250210,MAO0dfcc27cca6c8802fZnA67z8r,1033,LOADING,1529027363226,08,com.dlxt.chumo,android,none,VIVO,Y52s (t1 版),0
20250210,MAO0dfcc27cca6c8802fZnA67z8r,1033,LOADING,1529027363226,08,com.dlxt.chumo,android,none,VIVO,Y31s (t2 版),0
20250210,MAO044e680a95b7937baOzWiWzXa,1045,LOADING,1529027363162,08,com.kuaiduizuoye.scan,Android,Android-11,VIVO,Y31s,0
20250210,MAO089779e2a348bf3ca-3h18_5o,1044,LOADING,1529027363162,08,com.mosesakya.novel,Android,Android-11,VIVO,Y31s (t2 版),0
20250210,MAO0b83eb2e8babe962dLUPlNWS_,1041,LOADING,1529027363322,08,com.videogo,android,android-11,vivo,Y31s,0
20250210,MAO06bdd43ba818b85beOPkpt09h,1003,INCENTIVE,1572010590362,08,com.tap.tap,android,android-11,vivo,Y52s (t1 版),0
20250210,MAO0a7c00de2ea36dcfbr16kgH7c,1044,LOADING,1529027363162,08,com.mosesakya.novel,Android,Android-11,VIVO,Y31s (t2 版),0
20250210,MAO0a7c00de2ea36dcfbr16kgH7c,1044,LOADING,1529027363162,08,com.mosesakya.novel,Android,Android-11,VIVO,Y31s,0
20250210,MAO0233eba641d58f191nm7wLv5_,1036,LOADING,1529029460586,08,com.kuaiyin.player,android,android-11,vivo,Y31s,0
