"Transaction Date","Tax Type","Transaction Type","Refund Type","Product id","Sku Id","Buyer Country","Service Fee %"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","BE",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","BE","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","IN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","IN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week_1","IN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week_1","IN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TW",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TW","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_1000_purchase","IT",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_1000_purchase","IT","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_500_purchase","SK",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_500_purchase","SK","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","FJ",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","FJ","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_1000_purchase","JP",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_1000_purchase","JP","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","KR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","KR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","JP",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","JP","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","SG",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","SG","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_500_purchase","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_500_purchase","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","MX",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","MX","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week_1","ID",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week_1","ID","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TH",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TH","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","IN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","IN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_1000_purchase","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_1000_purchase","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","ID",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","ID","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","MY",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","MY","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","DE",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","DE","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_500_purchase","HR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_500_purchase","HR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","yearly_pro_normal","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","yearly_pro_normal","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TH",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TH","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","IT",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","IT","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TH",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TH","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","MY",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","MY","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","ES",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","ES","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","JP",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","JP","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","HN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","HN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","FR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","FR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","yearly_pro_normal","AR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","yearly_pro_normal","AR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","CO",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","CO","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","GR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","GR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","CZ",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","CZ","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","IN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","IN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week_1","ID",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week_1","ID","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","IT",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","IT","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_2000_purchase","DE",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_2000_purchase","DE","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","CO",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","CO","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_500_purchase","IN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_500_purchase","IN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","yearly_pro_normal","UA",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","yearly_pro_normal","UA","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","1_year_sub","BY",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","1_year_sub","BY","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","OM",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","OM","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","AU",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","AU","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","SG",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","SG","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","DE",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","DE","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","PH",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","PH","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TR","15"
"Jan 1, 2025",,"Charge",,"com.video.fx.live","vip_lifetime","VN",
"Jan 1, 2025",,"Google fee",,"com.video.fx.live","vip_lifetime","VN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","KZ",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","KZ","15"
"Jan 1, 2025",,"Charge",,"ins.story.unfold","weekly_premium","HK",
"Jan 1, 2025",,"Google fee",,"ins.story.unfold","weekly_premium","HK","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_500_purchase","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_500_purchase","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","KR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","KR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","SG",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","SG","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","BE",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","BE","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_year_70off","PL",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_year_70off","PL","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_1000_purchase","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_1000_purchase","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","JP",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","JP","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","yearly_pro_normal","AU",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","yearly_pro_normal","AU","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week_1","ID",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week_1","ID","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","GB",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","GB","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week_1","ID",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week_1","ID","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_1000_purchase","FR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_1000_purchase","FR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","AU",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","AU","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","TH",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","TH","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","JP",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","JP","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","BE",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","BE","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","BY",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","BY","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","IN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","IN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_1000_purchase","KR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_1000_purchase","KR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","MA",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","MA","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week_1","IN",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week_1","IN","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","FR",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","FR","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","US",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","US","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","CA",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","CA","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","credits_500_purchase_discount","CA",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","credits_500_purchase_discount","CA","15"
"Jan 1, 2025",,"Charge",,"com.cam001.selfie361","vip_1_week","PH",
"Jan 1, 2025",,"Google fee",,"com.cam001.selfie361","vip_1_week","PH","15"
