Date,Ticker,Sector,Industry,Role,Close,Volume,Daily_Turnover,Log_Returns,Volatility_20d,RSI_14,SMA_50,SMA_200
2020-11-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.36,286952000,3833669317.0853,0.0105,0.4992,46.2629,13.3223,10.054
2020-12-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3485,296948000,3963813001.4877,-0.0009,0.4995,63.9767,13.3397,10.0838
2020-12-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.5025,283360000,3826076928.5584,0.0115,0.487,53.6679,13.3578,10.1122
2020-12-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3584,199520000,2665274886.7798,-0.0107,0.4414,48.4486,13.3832,10.1406
2020-12-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.5202,202244000,2734385262.558,0.012,0.4324,57.2362,13.4074,10.1716
2020-12-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.5686,223244000,3029106768.4174,0.0036,0.4183,52.8718,13.4221,10.2054
2020-12-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3126,271920000,3619952633.9722,-0.019,0.353,48.1306,13.4285,10.2394
2020-12-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8945,401300000,5174557785.9879,-0.0319,0.2861,38.9681,13.4227,10.2705
2020-12-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9359,207764000,2687608724.5407,0.0032,0.2211,39.7752,13.4116,10.3037
2020-12-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9768,209264000,2715567887.6495,0.0032,0.2211,48.196,13.3997,10.335
2020-12-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.2714,270156000,3585356704.9255,0.0225,0.2333,53.9217,13.4047,10.3669
2020-12-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.323,193016000,2571558969.9173,0.0039,0.2259,59.8181,13.3992,10.4004
2020-12-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.2054,223116000,2946328044.9371,-0.0089,0.2267,50.3049,13.3894,10.431
2020-12-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3038,231384000,3078295200.0046,0.0074,0.2285,52.115,13.377,10.4635
2020-12-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.2348,342064000,4527141892.5018,-0.0052,0.2291,46.7187,13.3658,10.4966
2020-12-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.2949,302332000,4019462444.0842,0.0045,0.208,48.6288,13.3573,10.5325
2020-12-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.241,185580000,2457266936.3594,-0.0041,0.2084,42.9549,13.3385,10.5662
2020-12-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9728,179144000,2323993520.1187,-0.0205,0.2156,40.2619,13.3139,10.6004
2020-12-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9573,97884000,1268313211.5669,-0.0012,0.2009,34.652,13.292,10.6382
2020-12-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8638,212564000,2734385861.4998,-0.0072,0.2018,31.2459,13.2707,10.6725
2020-12-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.907,170372000,2198983209.8389,0.0033,0.1977,37.8273,13.2535,10.7126
2020-12-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.1089,225396000,2954690415.905,0.0155,0.207,57.3934,13.2466,10.7511
2020-12-31,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.0184,192424000,2505050619.9875,-0.0069,0.2027,52.7523,13.2349,10.791
2021-01-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.0767,560640000,7331334572.7539,0.0045,0.201,53.296,13.2267,10.8298
2021-01-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3672,322760000,4314384818.8782,0.022,0.2124,53.1651,13.2277,10.871
2021-01-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.5791,580424000,7301227390.77,-0.0608,0.3003,33.4591,13.2083,10.9074
2021-01-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3066,461480000,6140721229.3243,0.0562,0.3621,51.7705,13.2124,10.9429
2021-01-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.2395,292528000,3872930048.9197,-0.0051,0.3427,48.8624,13.2101,10.9786
2021-01-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.5833,518344000,7040821866.9586,0.0256,0.3534,55.6181,13.23,11.0144
2021-01-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.4469,291476000,3919458738.6208,-0.0101,0.3562,52.3925,13.2393,11.0502
2021-01-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.4938,210028000,2834076060.9894,0.0035,0.3479,53.9859,13.2593,11.0846
2021-01-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.1632,283120000,3726773931.2744,-0.0248,0.3592,52.9452,13.2717,11.1176
2021-01-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8234,277780000,3562094786.644,-0.0262,0.3696,48.1186,13.2686,11.1515
2021-01-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9887,226188000,2937893448.6694,0.0128,0.3718,51.7206,13.2533,11.1846
2021-01-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3283,258572000,3446317173.1148,0.0258,0.3835,55.3658,13.2376,11.2209
2021-01-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.8286,337780000,4671028349.8764,0.0369,0.4047,58.5187,13.2238,11.2566
2021-01-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.674,246820000,3375028161.1824,-0.0112,0.407,57.6445,13.2255,11.2927
2021-01-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.615,251112000,3418880482.8415,-0.0043,0.3993,56.2744,13.2432,11.3275
2021-01-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3976,163980000,2196933628.6354,-0.0161,0.4046,50.3606,13.2436,11.3618
2021-01-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8815,371272000,4782550272.6746,-0.0393,0.4292,53.8335,13.2329,11.3926
2021-01-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.0144,228316000,2971396078.228,0.0103,0.4306,45.6385,13.2281,11.4223
2021-01-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9533,271552000,3517501125.1831,-0.0047,0.4271,45.7202,13.2177,11.4521
2021-02-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.1999,217204000,2867066244.4115,0.0189,0.4318,44.0946,13.2141,11.4814
2021-02-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.5187,220440000,2980069928.3981,0.0239,0.4395,51.047,13.2167,11.5126
2021-02-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.4926,245408000,3311181323.2117,-0.0019,0.433,49.9817,13.2186,11.5443
2021-02-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.6259,201340000,2743445480.5183,0.0098,0.3683,57.205,13.2302,11.5789
2021-02-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.5529,169152000,2292498096.8628,-0.0054,0.3132,62.3878,13.2393,11.611
2021-02-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.3983,434624000,6257829819.397,0.0605,0.3767,69.4456,13.2689,11.6476
2021-02-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.2233,287560000,4090038704.6051,-0.0122,0.372,62.9342,13.2895,11.6827
2021-02-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.7228,485352000,7145762766.9296,0.0345,0.3858,62.9261,13.3195,11.7193
2021-02-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.208,450828000,6856184997.5166,0.0324,0.3982,70.2388,13.3565,11.7591
2021-02-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.9193,374756000,5591095076.1642,-0.0192,0.3929,66.2263,13.3879,11.7965
2021-02-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.2873,321960000,4921886247.4823,0.0244,0.3783,72.6594,13.4236,11.8366
2021-02-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.8642,274756000,4084027773.8113,-0.0281,0.3997,74.3166,13.4537,11.8757
2021-02-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.7874,233868000,3458303735.2638,-0.0052,0.3952,72.0486,13.479,11.9133
2021-02-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.8846,271724000,4044514366.9815,0.0066,0.3772,73.8032,13.5054,11.9512
2021-02-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.3155,325884000,4665190000.2365,-0.039,0.4037,62.737,13.5254,11.9857
2021-02-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.1023,391780000,5525015786.0184,-0.015,0.4078,56.8278,13.5496,12.0182
2021-02-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.4583,448320000,6481961995.2393,0.0249,0.41,60.4895,13.58,12.0516
2021-02-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.2702,824436000,10940415483.6502,-0.0858,0.4984,46.8564,13.5859,12.0778
2021-02-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.676,500932000,6850766394.5923,0.0301,0.5079,51.0278,13.594,12.1073
2021-03-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.8029,353184000,4874974659.7595,0.0092,0.5077,44.3546,13.6036,12.1376
2021-03-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3687,264116000,3530875738.0638,-0.032,0.5189,42.2758,13.6069,12.1644
2021-03-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.7688,377592000,4821412131.5002,-0.0459,0.5362,32.6531,13.5962,12.186
2021-03-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.3356,573344000,7072518676.9714,-0.0345,0.5478,24.2628,13.5782,12.2041
2021-03-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.4266,542840000,6745630424.7284,0.0073,0.5471,26.8445,13.5608,12.2223
2021-03-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,11.5607,543112000,6278777396.5759,-0.0722,0.5974,18.3143,13.5272,12.2355
2021-03-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.4894,521824000,6517293998.7793,0.0773,0.6252,31.4069,13.5175,12.2542
2021-03-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.4376,384376000,4780705458.992,-0.0042,0.625,31.5298,13.5071,12.2714
2021-03-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9615,299916000,3887371009.0942,0.0413,0.6313,35.8343,13.5091,12.2928
2021-03-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8244,243964000,3128685161.7393,-0.0106,0.6145,38.2698,13.5074,12.3145
2021-03-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.1588,221988000,2921095510.4713,0.0257,0.6248,42.7164,13.5084,12.338
2021-03-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.2586,272128000,3608023388.6719,0.0076,0.6167,40.3569,13.5132,12.3601
2021-03-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3084,243864000,3245446904.7546,0.0038,0.6127,50.3763,13.5179,12.3828
2021-03-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.6912,293896000,3729893270.8206,-0.0475,0.6305,40.6986,13.5044,12.4023
2021-03-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8141,299208000,3834095579.5898,0.0096,0.6315,40.6544,13.5091,12.4227
2021-03-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.1538,297804000,3917257666.4772,0.0262,0.6307,47.9324,13.506,12.4447
2021-03-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.0386,222048000,2895194410.4004,-0.0088,0.6297,52.8631,13.502,12.4655
2021-03-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.6119,245840000,3100508639.2212,-0.0333,0.6282,52.9371,13.4826,12.4847
2021-03-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.5044,295144000,3690601804.5425,-0.0086,0.5551,50.8246,13.4637,12.5021
2021-03-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8077,363968000,4661579820.7397,0.024,0.5507,64.9934,13.45,12.5195
2021-03-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.9164,273520000,3532892411.6516,0.0085,0.5504,56.3947,13.4451,12.5402
2021-03-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,12.8401,200204000,2570636001.4076,-0.0059,0.5401,55.9849,13.4454,12.5599
2021-03-31,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.3154,314776000,4191371991.6306,0.0364,0.5303,55.339,13.4519,12.5808
2021-04-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.7778,308276000,4247357013.5765,0.0341,0.5234,63.0988,13.4609,12.6045
2021-04-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.9531,255672000,3567414597.1985,0.0126,0.524,61.4117,13.4634,12.6282
2021-04-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.8274,191744000,2651321208.252,-0.009,0.4406,58.1122,13.4665,12.6514
2021-04-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.1087,251284000,3545291478.7598,0.0201,0.3629,60.7059,13.4763,12.6758
2021-04-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.2818,244416000,3490695366.7603,0.0122,0.3614,74.1481,13.494,12.6998
2021-04-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.3646,195172000,2803562907.2456,0.0058,0.3378,73.829,13.5237,12.7245
2021-04-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.1716,869324000,13189022201.6487,0.0547,0.3749,77.1164,13.5668,12.7543
2021-04-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.6409,676212000,10576582741.3673,0.0305,0.3781,81.9327,13.6206,12.7853
2021-04-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.2394,385500000,5874794915.1993,-0.026,0.3977,82.4424,13.6614,12.8158
2021-04-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.0976,598480000,9634064812.4695,0.0548,0.432,87.4273,13.7129,12.8505
2021-04-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.8734,335208000,5320874913.9175,-0.014,0.3875,82.4678,13.7606,12.8825
2021-04-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.324,404420000,6197315640.564,-0.0352,0.4211,73.3211,13.7945,12.9116
2021-04-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.1339,334132000,5056729411.7317,-0.0125,0.4225,71.7405,13.8261,12.9394
2021-04-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.3227,216776000,3321596411.232,0.0124,0.4186,70.1174,13.8446,12.967
2021-04-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.8137,277788000,4115073051.9218,-0.0338,0.4193,60.2862,13.8564,12.9919
2021-04-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.2277,227500000,3464300501.3466,0.0276,0.4199,62.0833,13.8665,13.0171
2021-04-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.4399,197796000,3053955066.3643,0.0138,0.417,65.04,13.8712,13.0419
2021-04-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.3439,164572000,2525177678.3829,-0.0062,0.4206,61.9332,13.8797,13.0664
2021-04-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.2392,209416000,3191325241.4551,-0.0068,0.4211,59.373,13.8787,13.0926
2021-04-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.287,173196000,2647655624.2676,0.0031,0.4083,59.0933,13.8872,13.1173
2021-04-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.9726,201912000,3023142216.1789,-0.0208,0.4063,47.8273,13.8909,13.1412
2021-05-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.8003,203912000,3017948588.8901,-0.0116,0.4086,40.1852,13.8892,13.1647
2021-05-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.3159,405324000,5802595571.537,-0.0333,0.4267,39.4231,13.8892,13.1854
2021-05-05,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.4229,292024000,4211841919.838,0.0074,0.4218,26.8336,13.8956,13.2052
2021-05-06,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.4873,193380000,2801548894.558,0.0045,0.42,29.938,13.8962,13.2261
2021-05-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.7758,229328000,3388507011.1084,0.0197,0.4251,41.4181,13.9263,13.248
2021-05-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.2307,268904000,3826680488.7772,-0.0376,0.397,37.2734,13.9374,13.2687
2021-05-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.2711,285584000,4075584762.0392,0.0028,0.3776,34.5361,13.9467,13.2892
2021-05-12,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.7247,303408000,4164169302.1088,-0.039,0.39,34.1603,13.9539,13.3059
2021-05-13,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.6316,285404000,3890522801.2238,-0.0068,0.3192,24.3959,13.9711,13.3232
2021-05-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.208,258616000,3674406556.572,0.0414,0.3636,32.3041,14.0086,13.3421
2021-05-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.1307,216980000,3066068549.9001,-0.0055,0.3463,32.4786,14.0427,13.3598
2021-05-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,13.9813,186256000,2604095749.9084,-0.0106,0.3458,32.0652,14.0911,13.3768
2021-05-19,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.0311,344000000,4826714569.0918,0.0036,0.3416,32.1037,14.1219,13.3921
2021-05-20,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.5766,321592000,4687702943.2373,0.0381,0.3547,44.7053,14.1647,13.4091
2021-05-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,14.9549,672992000,10064508021.7896,0.0256,0.3527,51.9593,14.2045,13.4276
2021-05-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.5736,554816000,8640478122.2534,0.0405,0.3793,65.4117,14.2595,13.449
2021-05-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.6093,435408000,6796395260.5591,0.0023,0.3785,64.7963,14.3085,13.4712
2021-05-26,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.6614,370440000,5801600478.5156,0.0033,0.3775,64.6887,14.3566,13.4939
2021-05-27,NVDA,Semiconductors,GPU Designer,AI Training Hardware,15.4499,581476000,8983743644.371,-0.0136,0.3811,58.599,14.3994,13.5171
2021-05-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.2045,644536000,10444408326.9501,0.0477,0.4069,73.9023,14.4697,13.5411
2021-06-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.2245,472804000,7671004299.2096,0.0012,0.4029,73.7724,14.5379,13.5652
2021-06-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.737,594168000,9944572526.5961,0.0311,0.3872,86.9637,14.6096,13.5913
2021-06-03,NVDA,Semiconductors,GPU Designer,AI Training Hardware,16.928,580008000,9818377344.4977,0.0113,0.3874,89.4991,14.6873,13.6144
2021-06-04,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.535,617120000,10821203814.0869,0.0352,0.3989,89.5757,14.7858,13.641
2021-06-07,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.5757,575756000,10119288810.6918,0.0023,0.3978,91.3395,14.8872,13.6684
2021-06-08,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.4141,323848000,5639506224.0448,-0.0092,0.3655,91.0723,14.9794,13.695
2021-06-09,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.3195,381656000,6610096176.0101,-0.0054,0.3688,88.9284,15.0674,13.7184
2021-06-10,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.3861,287772000,5003236832.6797,0.0038,0.3221,87.5128,15.1583,13.7419
2021-06-11,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.7855,416308000,7404234639.5111,0.0227,0.3165,87.5825,15.2477,13.7673
2021-06-14,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.9785,321376000,5777870793.2129,0.0108,0.2986,86.0001,15.3318,13.7935
2021-06-15,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.7488,243032000,4313529210.3729,-0.0129,0.3053,80.2688,15.4077,13.8194
2021-06-16,NVDA,Semiconductors,GPU Designer,AI Training Hardware,17.7705,307124000,5457749441.4062,0.0012,0.2967,80.0975,15.4865,13.8427
2021-06-17,NVDA,Semiconductors,GPU Designer,AI Training Hardware,18.6156,809656000,15072245062.3779,0.0465,0.3188,88.2568,15.5767,13.8691
2021-06-18,NVDA,Semiconductors,GPU Designer,AI Training Hardware,18.5972,968856000,18017964833.9081,-0.001,0.3099,85.1723,15.663,13.8932
2021-06-21,NVDA,Semiconductors,GPU Designer,AI Training Hardware,18.3861,672384000,12362540499.0234,-0.0114,0.3164,80.0867,15.7434,13.9136
2021-06-22,NVDA,Semiconductors,GPU Designer,AI Training Hardware,18.8446,580144000,10932584228.5156,0.0246,0.3009,79.7828,15.8169,13.943
2021-06-23,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.0147,332356000,6319657218.9255,0.009,0.2997,79.6626,15.8844,13.9751
2021-06-24,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.1626,320924000,6149752793.0832,0.0077,0.2988,76.6098,15.9628,14.0116
2021-06-25,NVDA,Semiconductors,GPU Designer,AI Training Hardware,18.9885,278364000,5285724005.5847,-0.0091,0.2945,72.1329,16.0206,14.0431
2021-06-28,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.9404,495436000,9879193493.0878,0.0489,0.2966,81.7215,16.102,14.0815
2021-06-29,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.9821,367632000,7346045191.4978,0.0021,0.2963,83.8816,16.1951,14.1208
2021-06-30,NVDA,Semiconductors,GPU Designer,AI Training Hardware,19.9579,326568000,6517599356.5063,-0.0012,0.2885,83.0832,16.2916,14.1564
2021-07-01,NVDA,Semiconductors,GPU Designer,AI Training Hardware,20.1669,480136000,9682854087.3871,0.0104,0.2884,82.2122,16.3885,14.1925
2021-07-02,NVDA,Semiconductors,GPU Designer,AI Training Hardware,20.4413,342764000,7006535023.0255,0.0135,0.2718,82.595,16.5011,14.2323
