Index,Raw_Data,GAM_Java_Loess
75,91.0,84.35314853043324
76,80.0,84.35071019416188
77,78.0,84.34828083141566
78,82.0,84.34586043902513
79,82.0,84.3434490139958
80,90.0,84.34104655342828
81,81.0,84.33865305445303
82,84.0,84.33626851410924
83,78.0,84.33389292946461
84,80.0,84.3315262976535
85,80.0,84.32916861596232
86,88.0,84.32681988184007
87,91.0,84.32448009282064
88,90.0,84.32214924634293
89,85.0,84.31982733963811
90,78.0,84.31751436976477
91,90.0,84.31521033376661
92,89.0,84.3129152287768
93,97.0,84.31062905181113
94,117.0,84.30835179966984
95,117.0,84.3060834687183
96,99.0,84.30382405456452
97,80.0,84.3015735520508
98,70.0,84.29933195559236
99,69.0,84.29709925968082
100,66.0,84.29487545919974
101,64.0,84.29266054950435
102,67.0,84.2904545264918
103,68.0,84.28825738662057
104,66.0,84.2860691268817
105,72.0,84.28388974476617
106,73.0,84.28171923827465
107,67.0,84.27955760580987
108,70.0,84.27740484615104
109,93.0,84.27526095856167
110,87.0,84.27312594262753
111,102.0,84.27099979780081
112,86.0,84.2688825233338
113,71.0,84.26677411808672
114,72.0,84.26467458085288
115,66.0,84.26258391074913
116,68.0,84.26050210729207
117,63.0,84.25842917050726
118,66.0,84.25636510092849
119,66.0,84.25430989966075
120,63.0,84.25226356836399
121,64.0,84.25022610923808
122,66.0,84.24819752507543
123,62.0,84.24617781924339
124,65.0,84.24416699567693
125,84.0,84.24216505889896
126,95.0,84.24017201392125
127,79.0,84.23818786578924
128,78.0,84.23621261935642
129,66.0,84.23424627956112
130,65.0,84.23228885158498
131,63.0,84.23034034109124
132,65.0,84.22840075430832
133,67.0,84.22647009804233
134,64.0,84.22454837966329
135,64.0,84.22263560706811
136,61.0,84.22073178871864
137,61.0,84.2188369336704
138,78.0,84.21695105161015
139,86.0,84.21507415279339
140,94.0,84.21320624770813
141,104.0,84.21134734679096
142,110.0,84.20949746017823
143,89.0,84.20765659746493
144,84.0,84.20582476767837
145,69.0,84.20400197963059
146,66.0,84.20218824218976
147,74.0,84.20038356461302
148,77.0,84.1985879566365
149,87.0,84.19680142833303
150,80.0,84.19502398995886
151,69.0,84.19325565177826
152,68.0,84.19149642420103
153,61.0,84.18974631804254
154,62.0,84.18800534460978
155,71.0,84.18627351581733
156,60.0,84.18455084415515
157,66.0,84.18283734259809
158,85.0,84.18113302469463
159,67.0,84.17943790446249
160,72.0,84.17775199607362
161,72.0,84.17607531409212
162,99.0,84.1744078734761
163,86.0,84.17274968942695
164,78.0,84.17110077691692
165,81.0,84.16946115084251
166,66.0,84.16783082624613
167,92.0,84.16620981836104
168,91.0,84.16459814274783
169,106.0,84.16299581486679
170,123.0,84.161402849913
171,110.0,84.15981926252748
172,110.0,84.15824506663112
173,116.0,84.15668027546566
174,119.0,84.15512490159611
175,101.0,84.15357895686505
176,107.0,84.15204245240035
177,105.0,84.15051539877896
178,86.0,84.14899780599984
179,104.0,84.14748968356275
180,100.0,84.1459910407441
181,95.0,84.14450188636233
182,116.0,84.14302222878607
183,110.0,84.14155207595961
184,104.0,84.1400914351723
185,122.0,84.13864031304568
186,111.0,84.13719871559515
187,93.0,84.1357666481026
188,88.0,84.13434411522124
189,96.0,84.13293112127695
190,103.0,84.13152767040273
191,83.0,84.13013376637363
192,80.0,84.12874941254562
193,96.0,84.12737461221546
194,100.0,84.126009368689
195,106.0,84.124653684964
196,115.0,84.12330756356805
197,115.0,84.12197100642169
198,106.0,84.12064401473467
199,106.0,84.11932658899174
200,125.0,84.11801872905473
201,126.0,84.1167204341435
202,111.0,84.11543170272385
203,111.0,84.114152532484
204,110.0,84.11288292040659
205,102.0,84.11162286277296
206,97.0,84.11037235520821
207,109.0,84.10913139279442
208,94.0,84.10789997014986
209,84.0,84.10667808131423
210,75.0,84.1054657199886
211,82.0,84.10426287982786
212,87.0,84.10306955462801
213,89.0,84.10188573820534
214,90.0,84.10071142426439
215,81.0,84.09954660632077
216,80.0,84.09839127772071
217,77.0,84.09724543181179
218,94.0,84.09610906202641
219,91.0,84.09498216185563
220,90.0,84.09386472455769
221,84.0,84.09275674312866
222,85.0,84.091658210367
223,93.0,84.0905691189949
224,92.0,84.08948946161804
225,83.0,84.08841923057855
226,86.0,84.0873584179821
227,95.0,84.08630701584961
228,91.0,84.08526501606667
229,110.0,84.08423241022027
230,126.0,84.0832091895481
231,75.0,84.08219534465734
232,78.0,84.08119086554306
233,72.0,84.08019574222267
234,83.0,84.07920996486723
235,87.0,84.07823352384985
236,105.0,84.077266409546
237,99.0,84.07630861213381
238,76.0,84.07536012128554
239,67.0,84.07442092629005
240,71.0,84.07349101653357
241,76.0,84.0725703817461
242,74.0,84.07165901194828
243,76.0,84.07075689736104
244,69.0,84.0698640284095
245,70.0,84.0689803957279
246,91.0,84.0681059902664
247,80.0,84.06724080320711
248,73.0,84.06638482562579
249,74.0,84.06553804863809
250,68.0,84.06470046356982
251,63.0,84.06387206200321
252,66.0,84.06305283588298
253,70.0,84.06224277760964
254,76.0,84.06144187999479
255,88.0,84.06065013617048
256,121.0,84.05986753941283
257,99.0,84.0590940827849
258,71.0,84.05832975873317
259,78.0,84.05757455931746
260,74.0,84.05682847674058
261,105.0,84.0560915033677
262,77.0,84.0553636316363
263,70.0,84.05464485364877
264,70.0,84.05393516156029
265,65.0,84.05323454781912
266,75.0,84.05254300521054
267,63.0,84.05186052690517
268,63.0,84.05118710634954
269,64.0,84.05052273742962
270,63.0,84.04986741449893
271,67.0,84.04922113238415
272,77.0,84.04858388637375
273,92.0,84.04795567212747
274,107.0,84.04733648542877
275,96.0,84.04672632180812
276,85.0,84.04612517627828
277,67.0,84.0455330434922
278,68.0,84.04494991804846
279,66.0,84.0443757948677
280,65.0,84.04381066924374
281,60.0,84.04325453689674
282,67.0,84.04270739399055
283,67.0,84.04216923719221
284,73.0,84.04164006358918
285,83.0,84.04111987064913
286,94.0,84.04060865607781
287,80.0,84.04010641756499
288,77.0,84.03961315260612
289,73.0,84.03912885871465
290,72.0,84.0386535335658
291,64.0,84.03818717507953
292,66.0,84.03772978149064
293,68.0,84.03728135145974
294,89.0,84.03684188407638
295,74.0,84.03641137873088
296,69.0,84.0359898348012
297,68.0,84.03557725186148
298,76.0,84.0351736298265
299,103.0,84.03477896896663
300,90.0,84.03439326965744
301,91.0,84.03401653193029
302,71.0,84.03364875556765
303,74.0,84.03328994022002
304,73.0,84.03294008574909
305,67.0,84.03259919227739
306,81.0,84.0322672602113
307,69.0,84.03194429028675
308,75.0,84.03163028340516
309,87.0,84.03132524075855
310,72.0,84.03102916373022
311,77.0,84.0307420537153
312,90.0,84.03046391232192
313,90.0,84.03019474128163
314,111.0,84.02993454220494
315,104.0,84.02968331643264
316,104.0,84.02944106476066
317,88.0,84.02920778743709
318,92.0,84.0289834842444
319,87.0,84.02876815474143
320,84.0,84.0285617982766
321,89.0,84.02836441407275
322,105.0,84.02817600128422
323,119.0,84.02799655885038
324,116.0,84.0278260851935
325,101.0,84.02766457803837
326,121.0,84.02751203443351
327,134.0,84.02736845086415
328,122.0,84.02723382312331
329,110.0,84.02710814629023
330,109.0,84.02699141471895
331,117.0,84.02688362208758
332,140.0,84.02678476141524
333,115.0,84.02669482501354
334,90.0,84.0266138045338
335,97.0,84.02654169099662
336,108.0,84.02647847507299
337,91.0,84.02642414701302
338,84.0,84.02637869651733
339,100.0,84.02634211298873
340,97.0,84.02631438565125
341,93.0,84.02629550331434
342,99.0,84.02628545436677
343,101.0,84.0262842268267
344,110.0,84.02629180825481
345,114.0,84.02630818566585
346,130.0,84.02633334539995
347,121.0,84.02636727305874
348,130.0,84.02640995346529
349,93.0,84.02646137064934
350,102.0,84.02652150792512
351,84.0,84.02659034814346
352,79.0,84.02666787369627
353,97.0,84.02675406680875
354,90.0,84.02684890962492
355,91.0,84.02695238393548
356,105.0,84.02706447121763
357,97.0,84.02718515258623
358,83.0,84.02731440859615
359,85.0,84.02745221937249
360,82.0,84.02759856486382
361,96.0,84.02775342488695
362,83.0,84.02791677910874
363,94.0,84.02808860686461
364,97.0,84.02826888728012
365,87.0,84.02845759911027
366,106.0,84.02865472069143
367,73.0,84.02886023001481
368,63.0,84.02907410461106
369,127.0,84.02929632205954
370,113.0,84.0295268600729
371,112.0,84.0297656957385
372,98.0,84.03001280534599
373,77.0,84.03026816444856
374,74.0,84.030531748122
375,92.0,84.03080353140003
376,80.0,84.03108348932686
377,78.0,84.03137159671157
378,97.0,84.03166782826405
379,92.0,84.0319721586051
380,93.0,84.03228456195775
381,85.0,84.03260501212938
382,134.0,84.03293348256308
383,105.0,84.0332699463632
384,90.0,84.03361437594025
385,71.0,84.03396674304473
386,67.0,84.03432701911032
387,70.0,84.03469517566252
388,77.0,84.03507118445536
389,69.0,84.03545501741444
390,70.0,84.0358466465393
391,85.0,84.03624604400692
392,91.0,84.0366531821234
393,85.0,84.03706803302526
394,79.0,84.03749056853553
395,69.0,84.03792076026491
396,70.0,84.03835857979392
397,69.0,84.03880399887171
398,70.0,84.03925698943712
399,74.0,84.03971752363721
400,70.0,84.04018557379634
401,75.0,84.04066111236575
402,70.0,84.04114411194863
403,72.0,84.04163454526076
404,65.0,84.0421323851817
405,92.0,84.04263760477204
406,98.0,84.04315017725911
407,88.0,84.04367007556122
408,99.0,84.04419727211773
409,87.0,84.04473173898444
410,68.0,84.04527344773199
411,66.0,84.04582236969395
412,74.0,84.04637847635895
413,64.0,84.04694173944901
414,64.0,84.04751213084765
415,76.0,84.04808962271944
416,73.0,84.04867418750146
417,90.0,84.04926579773365
418,71.0,84.04986442598228
419,68.0,84.05047004462806
420,73.0,84.05108262614456
421,69.0,84.05170214321393
422,63.0,84.05232856867472
423,64.0,84.05296187558847
424,68.0,84.05360203734196
425,63.0,84.05424902764504
426,64.0,84.05490282048548
427,87.0,84.05556339019054
428,87.0,84.05623071132841
429,95.0,84.05690475831513
430,74.0,84.0575855052708
431,74.0,84.05827292597336
432,65.0,84.05896699420515
433,69.0,84.05966768388502
434,64.0,84.06037496920172
435,62.0,84.06108882460529
436,69.0,84.06180922487786
437,97.0,84.06253614515504
438,60.0,84.06326956070717
439,56.0,84.06400944656849
440,62.0,84.06475577804594
441,58.0,84.06550853090252
442,65.0,84.06626768132541
443,68.0,84.0670332059318
444,76.0,84.06780508169064
445,72.0,84.06858328582696
446,60.0,84.06936779569372
447,75.0,84.07015858885339
448,71.0,84.07095564321376
449,64.0,84.07175893686566
450,63.0,84.07256844812758
451,68.0,84.0733841556703
452,72.0,84.07420603854834
453,55.0,84.07503407611381
454,59.0,84.07586824799488
455,59.0,84.07670853429144
456,56.0,84.07755491560106
457,99.0,84.07840737302189
458,58.0,84.07926588800521
459,58.0,84.08013044182242
460,61.0,84.08100101608618
461,58.0,84.08187759291827
462,82.0,84.08276015493537
463,107.0,84.08364868517417
464,106.0,84.08454316661728
465,102.0,84.08544358165801
466,80.0,84.08634991201396
467,77.0,84.08726213888437
468,112.0,84.08818024337549
469,77.0,84.0891042065138
470,70.0,84.09003400882477
471,86.0,84.0909696307917
472,113.0,84.0919110530619
473,68.0,84.09285825606538
474,74.0,84.093811219707
475,66.0,84.09476992398683
476,84.0,84.09573434912929
477,103.0,84.09670447560342
478,120.0,84.09768028375083
479,109.0,84.09866175330531
480,117.0,84.09964886316475
481,109.0,84.10064159140157
482,80.0,84.10163991522742
483,115.0,84.10264381115955
484,102.0,84.10365325540303
485,108.0,84.10466822344374
486,99.0,84.10568869002718
487,80.0,84.10671462914107
488,87.0,84.1077460142078
489,115.0,84.10878281845189
490,131.0,84.10982501473607
491,120.0,84.11087257509254
492,103.0,84.11192547058883
493,103.0,84.11298367134192
494,112.0,84.1140471466667
495,98.0,84.11511586507686
496,123.0,84.11618979421694
497,68.0,84.11726890095277
498,94.0,84.11835315137262
499,105.0,84.11944251142552
500,103.0,84.12053694657095
501,102.0,84.12163642146598
502,76.0,84.12274089993713
503,74.0,84.12385034512985
504,82.0,84.12496472002263
505,92.0,84.12608398755427
506,72.0,84.12720811042156
507,71.0,84.12833705092703
508,68.0,84.12947077133835
509,67.0,84.13060923402557
510,65.0,84.13175240152346
511,104.0,84.13290023657142
512,96.0,84.13405270196765
513,64.0,84.13520975985998
514,71.0,84.13637137184226
515,81.0,84.1375374995897
516,89.0,84.13870810485129
517,104.0,84.13988314917368
518,64.0,84.1410625936079
519,65.0,84.14224639857065
520,77.0,84.14343452454537
521,80.0,84.14462693220332
522,74.0,84.1458235821669
523,91.0,84.1470244349222
524,99.0,84.1482294508336
525,101.0,84.14943858977259
526,90.0,84.15065181085227
527,82.0,84.15186907239828
528,74.0,84.15309033218921
529,83.0,84.15431554772678
530,77.0,84.15554467639691
531,86.0,84.15677767535452
532,114.0,84.15801450155291
533,77.0,84.15925511145807
534,91.0,84.16049946068104
535,80.0,84.16174750444947
536,67.0,84.16299919753293
537,59.0,84.16425449446537
538,60.0,84.16551334990349
539,63.0,84.1667757188111
540,57.0,84.168041556474
541,65.0,84.16931081847808
542,98.0,84.17058346075805
543,89.0,84.1718594393376
544,86.0,84.17313870965508
545,85.0,84.17442122659116
546,81.0,84.17570694458581
547,63.0,84.17699581769568
548,67.0,84.1782877997814
549,62.0,84.17958284487085
550,59.0,84.18088090721118
551,55.0,84.18218194134815
552,62.0,84.18348590220724
553,61.0,84.18479274513311
554,62.0,84.18610242582832
555,67.0,84.18741490035211
556,73.0,84.18873012509313
557,80.0,84.19004805666108
558,70.0,84.19136865171491
559,62.0,84.19269186682884
560,63.0,84.19401765871449
561,62.0,84.19534598441922
562,56.0,84.19667680135666
563,60.0,84.19801006734806
564,58.0,84.19934574070106
565,57.0,84.20068378019694
566,68.0,84.20202414511671
567,65.0,84.2033667952322
568,56.0,84.20471169065385
569,78.0,84.20605879188982
570,76.0,84.20740805989392
571,84.0,84.20875945571791
572,74.0,84.21011294041047
573,67.0,84.21146847490263
574,66.0,84.21282602023562
575,61.0,84.21418553778008
576,60.0,84.21554698932546
577,59.0,84.21691033718008
578,60.0,84.21827554422408
579,58.0,84.2196425739404
580,58.0,84.22101139042003
581,60.0,84.22238195840464
582,75.0,84.22375424329746
583,71.0,84.22512821108216
584,74.0,84.2265038280525
585,67.0,84.22788106082412
586,62.0,84.2292598763393
587,59.0,84.23064024203407
588,62.0,84.23202212599372
589,62.0,84.23340549702641
590,65.0,84.23479032464465
591,109.0,84.23617657906046
592,102.0,84.23756423089647
593,68.0,84.23895325020857
594,63.0,84.2403436065601
595,93.0,84.24173526990748
596,95.0,84.24312821073377
597,80.0,84.24452239935322
598,86.0,84.24591780577957
599,76.0,84.24731440006748
600,83.0,84.2487121523258
601,70.0,84.25011103290194
602,71.0,84.25151101236085
603,68.0,84.25291206177255
604,62.0,84.25431415280933
605,85.0,84.25571725785032
606,70.0,84.25712135000538
607,103.0,84.25852640270797
608,80.0,84.2599323897714
609,74.0,84.26133928480628
610,112.0,84.26274706164527
611,61.0,84.26415569443849
612,83.0,84.26556515709828
613,82.0,84.26697542413875
614,91.0,84.26838647047686
615,85.0,84.2697982712822
616,75.0,84.27121080179188
617,96.0,84.2726240374948
618,97.0,84.27403795432386
619,95.0,84.27545252815949
620,75.0,84.27686773468159
621,109.0,84.27828354956374
622,80.0,84.27969994884464
623,112.0,84.28111690839921
624,121.0,84.28253440427288
625,100.0,84.28395241208038
626,100.0,84.28537090681698
627,105.0,84.28678986314914
628,104.0,84.28820925547537
629,109.0,84.28962905783033
630,100.0,84.29104924386289
631,104.0,84.29246978680354
632,87.0,84.29389065961496
633,111.0,84.29531183507325
634,95.0,84.29673328607012
635,100.0,84.29815498524846
636,102.0,84.29957690519515
637,106.0,84.30099901840276
638,100.0,84.3024212971867
639,109.0,84.30384371363634
640,106.0,84.30526623970034
641,73.0,84.30668884705958
642,98.0,84.308111507388
643,85.0,84.30953419313876
644,81.0,84.31095687717061
645,76.0,84.31237953300625
646,94.0,84.3138021351361
647,76.0,84.3152246591088
648,66.0,84.31664708119351
649,67.0,84.31806937891703
650,74.0,84.31949153151908
651,77.0,84.3209135200126
652,85.0,84.32233532702998
653,70.0,84.32375693667937
654,89.0,84.32517833444406
655,80.0,84.32659950748807
656,85.0,84.32802044432144
657,73.0,84.32944113495627
658,73.0,84.33086157098049
659,69.0,84.3322817459651
660,77.0,84.33370165566006
661,74.0,84.33512129813204
662,76.0,84.33654067365899
663,72.0,84.33795978482688
664,87.0,84.33937863661053
665,83.0,84.34079723644095
666,96.0,84.34221559386867
667,89.0,84.3436337205515
668,81.0,84.3450516299942
669,81.0,84.34646933781885
670,121.0,84.34788686217766
671,88.0,84.34930422367243
672,98.0,84.35072144463734
673,107.0,84.35213854964356
674,115.0,84.35355556539096
675,81.0,84.35497252043797
676,85.0,84.35638944532579
677,69.0,84.35780637356106
678,68.0,84.35922334195696
679,69.0,84.36064039126417
680,69.0,84.36205756645595
681,81.0,84.36347491684509
682,104.0,84.36489249611677
683,88.0,84.36631036187521
684,73.0,84.3677285750312
685,80.0,84.36914720038054
686,74.0,84.3705663073499
687,69.0,84.37198597008422
688,62.0,84.37340626779273
689,72.0,84.37482728517212
690,70.0,84.37624911273485
691,68.0,84.37767184676302
692,66.0,84.37909558948884
693,70.0,84.38052044937106
694,70.0,84.38194654132008
695,69.0,84.38337398678284
696,73.0,84.38480291391124
697,64.0,84.38623345775619
698,61.0,84.38766576040926
699,61.0,84.38909997147056
700,63.0,84.39053624840699
701,57.0,84.39197475677635
702,61.0,84.39341567043077
703,60.0,84.39485917184219
704,63.0,84.39630545228921
705,59.0,84.39775471207119
706,60.0,84.39920716070009
707,63.0,84.4006630172118
708,118.0,84.40212251039092
709,83.0,84.40358587848922
710,81.0,84.40505336792404
711,69.0,84.40652523412972
712,63.0,84.40800174223877
713,66.0,84.40948316784413
714,66.0,84.41096979751933
715,65.0,84.41246192902885
716,65.0,84.41395987156562
717,64.0,84.41546394603428
718,63.0,84.41697448531741
719,64.0,84.41849183456615
720,74.0,84.42001635148436
721,78.0,84.42154840646769
722,76.0,84.42308838245377
723,72.0,84.42463667492824
724,69.0,84.42619369223327
725,60.0,84.42775985600179
726,60.0,84.42933560160841
727,59.0,84.43092137869687
728,68.0,84.43251765148838
729,68.0,84.43412489895827
730,62.0,84.43574361478255
731,61.0,84.43737430752202
732,59.0,84.43901750100581
733,57.0,84.44067373460682
734,58.0,84.44234356348332
735,59.0,84.44402755879132
736,62.0,84.4457263078181
737,67.0,84.44744041406096
738,110.0,84.4491704972147
739,79.0,84.45091719263552
740,75.0,84.45268114990328
741,74.0,84.45446303369327
742,65.0,84.4562635242826
743,66.0,84.45808331770753
744,66.0,84.4599231260789
745,95.0,84.46178367756815
746,68.0,84.46366571597542
747,63.0,84.4655699995806
748,75.0,84.46749730190825
749,94.0,84.46944841188467
750,78.0,84.47142413292372
751,102.0,84.47342528177116
752,122.0,84.47545268839673
753,89.0,84.47750719452068
754,91.0,84.47958965263061
755,72.0,84.4817009263277
756,82.0,84.48384189011938
757,73.0,84.48601342955254
758,75.0,84.48821644036477
759,87.0,84.49045182800073
760,83.0,84.49272050662708
761,81.0,84.4950233976181
762,102.0,84.49736142861322
763,94.0,84.49973553230537
764,91.0,84.50214664431826
765,88.0,84.50459570203212
766,97.0,84.50708364345608
767,107.0,84.5096114058008
768,108.0,84.51217992334153
769,100.0,84.51479012513416
770,103.0,84.5174429330853
771,87.0,84.52013926023619
772,73.0,84.52288000879436
773,89.0,84.52566606884847
774,110.0,84.52849831675114
775,86.0,84.53137761171755
776,81.0,84.5343047922808
777,89.0,84.53728067442086
778,86.0,84.54030604905832
779,93.0,84.54338167859231
780,103.0,84.54650829355958
781,93.0,84.54968658868387
782,72.0,84.55291721872479
783,98.0,84.55620079527655
784,109.0,84.55953788365987
785,61.0,84.56292899740123
786,70.0,84.56637459351464
787,86.0,84.56987507002052
788,73.0,84.57778215243769
789,86.0,84.58571740667873
790,100.0,84.59368080171635
791,106.0,84.60167228875054
792,74.0,84.60969179934665
793,112.0,84.61773924501303
794,93.0,84.62581451918422
795,80.0,84.63391750102988
796,72.0,84.64204806486325
797,84.0,84.65020607769897
798,78.0,84.65839139756523
799,73.0,84.66660386850215
800,75.0,84.67484332510661
801,81.0,84.68310959875721
802,74.0,84.69140251789827
803,106.0,84.69972190294304
804,78.0,84.70806756425768
805,77.0,84.71643930499452
806,75.0,84.72483692187954
807,69.0,84.7332602023918
808,67.0,84.74170892399937
809,122.0,84.75018285575507
810,66.0,84.75868175822943
811,75.0,84.76720538715247
812,74.0,84.7757534969703
813,63.0,84.78432584087462
814,83.0,84.79292217155353
815,106.0,84.80154223850127
816,75.0,84.81018578482407
817,79.0,84.81885254830597
818,72.0,84.82754226323661
819,67.0,84.8362546614442
820,66.0,84.84498947324927
821,68.0,84.8537464296035
822,70.0,84.86252526267768
823,65.0,84.87132570011597
824,70.0,84.88014746288562
825,74.0,84.8889902631266
826,96.0,84.89785380786923
827,102.0,84.90673781016008
828,83.0,84.91564198938394
829,94.0,84.92456607237953
830,82.0,84.93350979059929
831,64.0,84.94247287779378
832,65.0,84.95145507118607
833,62.0,84.9604561148278
834,59.0,84.96947576173602
835,56.0,84.97851377156138
836,62.0,84.98756991521282
837,59.0,84.99664398290182
838,63.0,85.00573578270388
839,61.0,85.01484513132606
840,70.0,85.02397185344024
841,68.0,85.03311578766865
842,63.0,85.04227679005552
843,95.0,85.05145473410757
844,65.0,85.06064950628893
845,81.0,85.06986100513608
846,77.0,85.07908914531149
847,62.0,85.0883338569268
848,60.0,85.0975950868796
849,53.0,85.10687280091886
850,54.0,85.11616698078305
851,56.0,85.1254776221338
852,58.0,85.13480473455738
853,59.0,85.14414833619885
854,72.0,85.15350845597511
855,81.0,85.16288513550711
856,72.0,85.17227842137899
857,71.0,85.18168836139876
858,67.0,85.19111500811488
859,68.0,85.20055842615191
860,65.0,85.21001869428187
861,73.0,85.21949590755898
862,66.0,85.22899018002552
863,64.0,85.23850164480707
864,59.0,85.24803044972518
865,60.0,85.25757675352654
866,74.0,85.26714072461213
867,75.0,85.27672253527427
868,76.0,85.28632235970697
869,68.0,85.29594037980705
870,63.0,85.30557678873313
871,65.0,85.3152317906711
872,66.0,85.32490560078428
873,65.0,85.33459844284266
874,67.0,85.34431054576983
875,61.0,85.35404214191415
876,76.0,85.36379346911886
877,72.0,85.37356476979473
878,72.0,85.38335628714714
879,76.0,85.39316826225735
880,76.0,85.4030009368297
881,80.0,85.4128545575449
882,73.0,85.4227293773215
883,74.0,85.43262565678015
884,66.0,85.4425436682847
885,66.0,85.45248369571698
886,135.0,85.46244603477376
887,92.0,85.47243099006437
888,92.0,85.48243886843714
889,83.0,85.49246997814416
890,81.0,85.50252462797758
891,83.0,85.5126031271161
892,84.0,85.52270578227
893,89.0,85.53283289127083
894,76.0,85.54298474019045
895,87.0,85.55316160510044
896,93.0,85.5633637542973
897,89.0,85.57359144317353
898,108.0,85.58384491506153
899,125.0,85.59412440804796
900,114.0,85.60443015983327
901,100.0,85.61476241555059
902,102.0,85.6251214223992
903,118.0,85.63550742050279
904,103.0,85.64592064858165
905,93.0,85.65636134520983
906,121.0,85.66682974728556
907,95.0,85.67732608496738
908,85.0,85.68785058073544
909,113.0,85.69840344772626
910,115.0,85.70898489061587
911,146.0,85.71959510055143
912,144.0,85.73023425187866
913,111.0,85.7409025009546
914,93.0,85.75159998933005
915,128.0,85.76232685409443
916,139.0,85.77308322722911
917,110.0,85.78386922989687
918,89.0,85.79468496976567
919,118.0,85.80553053881879
920,127.0,85.81640601760236
921,115.0,85.82731148270838
922,144.0,85.8382470073481
923,115.0,85.84921265592257
924,111.0,85.8602084848454
925,96.0,85.87123454076595
926,94.0,85.88229085735823
927,120.0,85.8933774507597
928,136.0,85.90449432252086
929,112.0,85.91564146350738
930,129.0,85.92681885553914
931,122.0,85.93802647377865
932,117.0,85.94926429041428
933,111.0,85.96053227475288
934,127.0,85.97183039234808
935,133.0,85.98315859672486
936,133.0,85.99451682587417
937,134.0,86.00590500152542
938,120.0,86.01732303076125
939,122.0,86.02877080753778
940,118.0,86.04024821257043
941,112.0,86.0517551156324
942,112.0,86.06329137002552
943,106.0,86.07485681061246
944,107.0,86.08645125239669
945,75.0,86.09807449175516
946,87.0,86.10972630384629
947,106.0,86.12140644585725
948,126.0,86.13311466203479
949,112.0,86.14485068067437
950,127.0,86.1566142137078
951,108.0,86.16840495809988
952,107.0,86.1802226000732
953,91.0,86.19206681373407
954,84.0,86.20393726061876
955,82.0,86.21583359168571
956,82.0,86.22775544681895
957,82.0,86.23970246605921
958,78.0,86.2516742949708
959,79.0,86.26367058677472
960,76.0,86.27569099676367
961,75.0,86.28773517910429
962,76.0,86.29980278728408
963,108.0,86.31189347403597
964,100.0,86.32400689060286
965,104.0,86.33614268320379
966,129.0,86.34830049331313
967,97.0,86.36047995948847
968,106.0,86.37268072059166
969,92.0,86.38490241847907
970,81.0,86.39714470028112
971,77.0,86.40940721487192
972,89.0,86.42168961105916
973,81.0,86.43399153632834
974,92.0,86.44631263595771
975,117.0,86.4586525562635
976,110.0,86.47101094922886
977,111.0,86.4833874635142
978,104.0,86.49578174416673
979,78.0,86.50819344435985
980,83.0,86.5206222253947
981,90.0,86.53306774867072
982,72.0,86.54552967187124
983,72.0,86.55800764947634
984,69.0,86.57050133592497
985,68.0,86.58301039229993
986,67.0,86.59553449428807
987,71.0,86.60807332881761
988,67.0,86.6206265876033
989,116.0,86.63319396503454
990,108.0,86.64577516097972
991,120.0,86.65836988942704
992,109.0,86.67097788097404
993,92.0,86.68359888072956
994,84.0,86.69623264715935
995,76.0,86.70887895293778
996,81.0,86.7215375875365
