date_time,Raw_Data,GAM_Python
2017-03-16 11:36:00,63,87.14212746741352
2017-03-16 11:46:00,67,87.12326614653172
2017-03-16 11:56:00,77,87.104223890916
2017-03-16 12:06:00,92,87.08499973435006
2017-03-16 12:16:00,107,87.06559271061764
2017-03-16 12:26:00,96,87.04600185350246
2017-03-16 12:36:00,85,87.02622619678827
2017-03-16 12:46:00,67,87.00626477425881
2017-03-16 12:56:00,68,86.98611661969778
2017-03-16 13:06:00,66,86.96578076688894
2017-03-16 13:16:00,65,86.94525624961601
2017-03-16 13:26:00,60,86.92454210166271
2017-03-16 13:36:00,67,86.9036373568128
2017-03-16 13:46:00,67,86.88254104884999
2017-03-16 13:56:00,73,86.86125221155802
2017-03-16 14:06:00,83,86.83976987872063
2017-03-16 14:16:00,94,86.81809308412153
2017-03-16 14:26:00,80,86.79622086154448
2017-03-16 14:36:00,77,86.77415224477319
2017-03-16 14:46:00,73,86.7518862675914
2017-03-16 14:56:00,72,86.72942196378284
2017-03-16 15:06:00,64,86.70675836713124
2017-03-16 15:16:00,66,86.68389451142035
2017-03-16 15:26:00,68,86.66082943043388
2017-03-16 15:36:00,89,86.63756215795557
2017-03-16 15:46:00,74,86.61409172776916
2017-03-16 15:56:00,69,86.59041717365837
2017-03-16 16:06:00,68,86.56653752940693
2017-03-16 16:16:00,76,86.54245182879859
2017-03-16 16:26:00,103,86.51815910561706
2017-03-16 16:36:00,90,86.49365839364609
2017-03-16 16:46:00,91,86.4689487266694
2017-03-16 16:56:00,71,86.44402913847071
2017-03-16 17:06:00,74,86.4188986628338
2017-03-16 17:16:00,73,86.39355633354235
2017-03-16 17:26:00,67,86.36800118438012
2017-03-16 17:36:00,81,86.34223224913083
2017-03-16 17:46:00,69,86.31624856157822
2017-03-16 17:56:00,75,86.29004915550601
2017-03-16 18:06:00,87,86.26363306469796
2017-03-16 18:16:00,72,86.23699967158251
2017-03-16 18:26:00,77,86.21015034901389
2017-03-16 18:36:00,90,86.18308717509007
2017-03-16 18:46:00,90,86.15581222873541
2017-03-16 18:56:00,111,86.12832758887431
2017-03-16 19:06:00,104,86.10063533443115
2017-03-16 19:16:00,104,86.0727375443303
2017-03-16 19:26:00,88,86.04463629749614
2017-03-16 19:36:00,92,86.01633367285307
2017-03-16 19:46:00,87,85.98783174932544
2017-03-16 19:56:00,84,85.95913260583765
2017-03-16 20:06:00,89,85.93023832131408
2017-03-16 20:16:00,105,85.9011509746791
2017-03-16 20:26:00,119,85.87187264485709
2017-03-16 20:36:00,116,85.84240541077246
2017-03-16 20:46:00,101,85.81275135134955
2017-03-16 20:56:00,121,85.78291254551276
2017-03-16 21:06:00,134,85.75289107218647
2017-03-16 21:16:00,122,85.72268901029506
2017-03-16 21:26:00,110,85.69230843876291
2017-03-16 21:36:00,109,85.6617514365144
2017-03-16 21:46:00,117,85.6310200824739
2017-03-16 21:56:00,140,85.60011645556581
2017-03-16 22:06:00,115,85.56904263471449
2017-03-16 22:16:00,90,85.53780069884435
2017-03-16 22:26:00,97,85.50639272687974
2017-03-16 22:36:00,108,85.47482079774504
2017-03-16 22:46:00,91,85.44308699036466
2017-03-16 22:56:00,84,85.41119338366296
2017-03-16 23:06:00,100,85.37914205656432
2017-03-16 23:16:00,97,85.34693508799312
2017-03-16 23:26:00,93,85.31457455687374
2017-03-16 23:36:00,99,85.28206254213057
2017-03-16 23:46:00,101,85.24940112268798
2017-03-16 23:56:00,110,85.21659237747036
2017-03-17 00:06:00,114,85.18363838540209
2017-03-17 00:16:00,130,85.15054122540754
2017-03-17 00:26:00,121,85.1173029764111
2017-03-17 00:36:00,130,85.08392571733714
2017-03-17 00:46:00,93,85.05041152711004
2017-03-17 00:56:00,102,85.01676248465421
2017-03-17 01:06:00,84,84.98298066889399
2017-03-17 01:16:00,79,84.94906815875378
2017-03-17 01:26:00,97,84.91502703315795
2017-03-17 01:36:00,90,84.88085937103091
2017-03-17 01:46:00,91,84.846567251297
2017-03-17 01:56:00,105,84.81215275288062
2017-03-17 02:06:00,97,84.77761795470616
2017-03-17 02:16:00,83,84.74296493569798
2017-03-17 02:26:00,85,84.70819577478048
2017-03-17 02:36:00,82,84.67331255087802
2017-03-17 02:46:00,96,84.638317342915
2017-03-17 02:56:00,83,84.6032122298158
2017-03-17 03:06:00,94,84.56799929050477
2017-03-17 03:16:00,97,84.53268060390633
2017-03-17 03:26:00,87,84.49725824894483
2017-03-17 03:36:00,106,84.46173430454466
2017-03-17 03:46:00,73,84.42611084963022
2017-03-17 03:56:00,63,84.39038996312587
2017-03-17 04:06:00,127,84.354573723956
2017-03-17 04:16:00,113,84.31866421104496
2017-03-17 04:26:00,112,84.28266350331717
2017-03-17 04:36:00,98,84.246573679697
2017-03-17 04:46:00,77,84.21039681910882
2017-03-17 04:56:00,74,84.17413500047701
2017-03-17 05:06:00,92,84.13779030272596
2017-03-17 05:16:00,80,84.10136480478006
2017-03-17 05:26:00,78,84.06486058556366
2017-03-17 05:36:00,97,84.02827972400117
2017-03-17 05:46:00,92,83.99162429901695
2017-03-17 05:56:00,93,83.95489638953539
2017-03-17 06:06:00,85,83.91809807448087
2017-03-17 06:16:00,134,83.88123143277777
2017-03-17 06:26:00,105,83.84429854335046
2017-03-17 06:36:00,90,83.80730148512335
2017-03-17 06:46:00,71,83.77024233702078
2017-03-17 06:56:00,67,83.73312317796716
2017-03-17 07:06:00,70,83.69594608688686
2017-03-17 07:16:00,77,83.65871314270426
2017-03-17 07:26:00,69,83.62142642434374
2017-03-17 07:36:00,70,83.58408801072969
2017-03-17 07:46:00,85,83.54669998078647
2017-03-17 07:56:00,91,83.50926441343849
2017-03-17 08:06:00,85,83.4717833876101
2017-03-17 08:16:00,79,83.4342589822257
2017-03-17 08:26:00,69,83.39669327620966
2017-03-17 08:36:00,70,83.35908834848637
2017-03-17 08:46:00,69,83.32144627798019
2017-03-17 08:56:00,70,83.28376914361553
2017-03-17 09:06:00,74,83.24605902431675
2017-03-17 09:16:00,70,83.20831799900823
2017-03-17 09:26:00,75,83.17054814661437
2017-03-17 09:36:00,70,83.13275154605952
2017-03-17 09:46:00,72,83.09493027626809
2017-03-17 09:56:00,65,83.05708641616444
2017-03-17 10:06:00,92,83.01922204467297
2017-03-17 10:16:00,98,82.98133924071804
2017-03-17 10:26:00,88,82.94344008322403
2017-03-17 10:36:00,99,82.90552665111534
2017-03-17 10:46:00,87,82.86760102331634
2017-03-17 10:56:00,68,82.8296652787514
2017-03-17 11:06:00,66,82.79172149634492
2017-03-17 11:16:00,74,82.75377175502126
2017-03-17 11:26:00,64,82.71581813370481
2017-03-17 11:36:00,64,82.67786271131997
2017-03-17 11:46:00,76,82.6399075667911
2017-03-17 11:56:00,73,82.60195477904256
2017-03-17 12:06:00,90,82.56400642699876
2017-03-17 12:16:00,71,82.52606458958408
2017-03-17 12:26:00,68,82.48813134572289
2017-03-17 12:36:00,73,82.45020877433957
2017-03-17 12:46:00,69,82.4122989543585
2017-03-17 12:56:00,63,82.37440396470407
2017-03-17 13:06:00,64,82.33652588430067
2017-03-17 13:16:00,68,82.29866679207264
2017-03-17 13:26:00,63,82.2608287669444
2017-03-17 13:36:00,64,82.22301388784031
2017-03-17 13:46:00,87,82.18522423368476
2017-03-17 13:56:00,87,82.14746188340212
2017-03-17 14:06:00,95,82.10972891591678
2017-03-17 14:16:00,74,82.07202741015313
2017-03-17 14:26:00,74,82.03435944503552
2017-03-17 14:36:00,65,81.99672709948835
2017-03-17 14:46:00,69,81.959132452436
2017-03-17 14:56:00,64,81.92157758280285
2017-03-17 15:06:00,62,81.88406456951328
2017-03-17 15:16:00,69,81.84659549149167
2017-03-17 15:26:00,97,81.8091724276624
2017-03-14 14:36:00,60,81.77179745694984
2017-03-14 14:46:00,56,81.73447265827839
2017-03-14 14:56:00,62,81.69720011057242
2017-03-14 15:06:00,58,81.65998189275632
2017-03-14 15:16:00,65,81.62282008375445
2017-03-14 15:26:00,68,81.5857167624912
2017-03-14 15:36:00,76,81.54867400789097
2017-03-14 15:46:00,72,81.51169389887811
2017-03-14 15:56:00,60,81.47477851437701
2017-03-14 16:06:00,75,81.43792993331205
2017-03-14 16:16:00,71,81.40115023460763
2017-03-14 16:26:00,64,81.3644414971881
2017-03-14 16:36:00,63,81.32780579997787
2017-03-14 16:46:00,68,81.29124522190129
2017-03-14 16:56:00,72,81.25476184188275
2017-03-14 17:06:00,55,81.21835773884666
2017-03-14 17:16:00,59,81.18203499171736
2017-03-14 17:26:00,59,81.14579567941925
2017-03-14 17:36:00,56,81.10964188087671
2017-03-14 17:46:00,99,81.07357567501411
2017-03-14 17:56:00,58,81.03759914075584
2017-03-14 18:06:00,58,81.00171435702629
2017-03-14 18:16:00,61,80.96592340274981
2017-03-14 18:26:00,58,80.9302283568508
2017-03-14 18:36:00,82,80.89463129825366
2017-03-14 18:46:00,107,80.85913430588273
2017-03-14 18:56:00,106,80.82373945866242
2017-03-14 19:06:00,102,80.7884488355171
2017-03-14 19:16:00,80,80.75326451537114
2017-03-14 19:26:00,77,80.71818857714895
2017-03-14 19:36:00,112,80.68322309977488
2017-03-14 19:46:00,77,80.64837016217332
2017-03-14 19:56:00,70,80.61363184326865
2017-03-14 20:06:00,86,80.57901022198526
2017-03-14 20:16:00,113,80.54450737724753
2017-03-14 20:26:00,68,80.51012538797981
2017-03-14 20:36:00,74,80.47586633310652
2017-03-14 20:46:00,66,80.44173229155203
2017-03-14 20:56:00,84,80.4077253422407
2017-03-14 21:06:00,103,80.37384756409693
2017-03-14 21:16:00,120,80.3401010360451
2017-03-14 21:26:00,109,80.30648783700957
2017-03-14 21:36:00,117,80.27301004591476
2017-03-14 21:46:00,109,80.23966974168502
2017-03-14 21:56:00,80,80.20646900324472
2017-03-14 22:06:00,115,80.17340990951827
2017-03-14 22:16:00,102,80.14049453943004
2017-03-14 22:26:00,108,80.1077249719044
2017-03-14 22:36:00,99,80.07510328586575
2017-03-14 22:46:00,80,80.04263156023845
2017-03-14 22:56:00,87,80.01031187394689
2017-03-14 23:06:00,115,79.97814630591544
2017-03-14 23:16:00,131,79.94613693506851
2017-03-14 23:26:00,120,79.91428584033045
2017-03-14 23:36:00,103,79.88259510062565
2017-03-14 23:46:00,103,79.85106679487849
2017-03-14 23:56:00,112,79.81970300201336
2017-03-15 00:06:00,98,79.78850580095461
2017-03-15 00:16:00,123,79.75747727062667
2017-03-15 00:26:00,68,79.72661948995388
2017-03-15 00:36:00,94,79.69593453786062
2017-03-15 00:46:00,105,79.6654244932713
2017-03-15 00:56:00,103,79.63509143511027
2017-03-15 01:06:00,102,79.60493744230193
2017-03-15 01:16:00,76,79.57496459377066
2017-03-15 01:26:00,74,79.54517496844083
2017-03-15 01:36:00,82,79.51557064523683
2017-03-15 01:46:00,92,79.48615370308303
2017-03-15 01:56:00,72,79.45692622090382
2017-03-15 02:06:00,71,79.42789027762358
2017-03-15 02:16:00,68,79.39904795216668
2017-03-15 02:26:00,67,79.37040132345751
2017-03-15 02:36:00,65,79.34195247042044
2017-03-15 02:46:00,104,79.31370347197986
2017-03-15 02:56:00,96,79.28565640706016
2017-03-15 03:06:00,64,79.25781335458569
2017-03-15 03:16:00,71,79.23017639348086
2017-03-15 03:26:00,81,79.20274760267004
2017-03-15 03:36:00,89,79.17552906107761
2017-03-15 03:46:00,104,79.14852284762796
2017-03-15 03:56:00,64,79.12173104124544
2017-03-15 04:06:00,65,79.09515572085445
2017-03-15 04:16:00,77,79.06879896537939
2017-03-15 04:26:00,80,79.0426628537446
2017-03-15 04:36:00,74,79.01674946487451
2017-03-15 04:46:00,91,78.99106087769344
2017-03-15 04:56:00,99,78.96559917112583
2017-03-15 05:06:00,101,78.94036642409601
2017-03-15 05:16:00,90,78.9153647155284
2017-03-15 05:26:00,82,78.89059612434737
2017-03-15 05:36:00,74,78.86606272947728
2017-03-15 05:46:00,83,78.84176660984252
2017-03-15 05:56:00,77,78.81770984436749
2017-03-15 06:06:00,86,78.79389451197655
2017-03-15 06:16:00,114,78.77032269159407
2017-03-15 06:26:00,77,78.74699646214447
2017-03-15 06:36:00,91,78.72391790255209
2017-03-15 06:46:00,80,78.70108909174134
2017-03-15 06:56:00,67,78.67851210863657
2017-03-15 07:06:00,59,78.65618903216219
2017-03-15 07:16:00,60,78.63412194124257
2017-03-15 07:26:00,63,78.61231291480208
2017-03-15 07:36:00,57,78.5907640317651
2017-03-15 07:46:00,65,78.56947737105604
2017-03-15 07:56:00,98,78.54845501159926
2017-03-15 08:06:00,89,78.52769903231912
2017-03-15 08:16:00,86,78.50721151214003
2017-03-15 08:26:00,85,78.48699452998636
2017-03-15 08:36:00,81,78.4670501647825
2017-03-15 08:46:00,63,78.44738049545282
2017-03-15 08:56:00,67,78.4279876009217
2017-03-15 09:06:00,62,78.4088735601135
2017-03-15 09:16:00,59,78.39004045195264
2017-03-15 09:26:00,55,78.37149035536349
2017-03-15 09:36:00,62,78.35322534927042
2017-03-15 09:46:00,61,78.3352475125978
2017-03-15 09:56:00,62,78.31755892427005
2017-03-15 10:06:00,67,78.3001616632115
2017-03-15 10:16:00,73,78.28305780834657
2017-03-15 10:26:00,80,78.26624943859962
2017-03-15 10:36:00,70,78.24973863289503
2017-03-15 10:46:00,62,78.23352747015718
2017-03-15 10:56:00,63,78.21761802931047
2017-03-15 11:06:00,62,78.20201238927926
2017-03-15 11:16:00,56,78.18671262898795
2017-03-15 11:26:00,60,78.17172082736089
2017-03-15 11:36:00,58,78.15703906332249
2017-03-15 11:46:00,57,78.1426694157971
2017-03-15 11:56:00,68,78.12861396370914
2017-03-15 12:06:00,65,78.11487478598296
2017-03-15 12:16:00,56,78.10145396154294
2017-03-15 12:26:00,78,78.08835356931348
2017-03-15 12:36:00,76,78.07557568821895
2017-03-15 12:46:00,84,78.06312239718373
2017-03-15 12:56:00,74,78.05099577513221
2017-03-15 13:06:00,67,78.03919790098875
2017-03-15 13:16:00,66,78.02773085367774
2017-03-15 13:26:00,61,78.01659671212356
2017-03-15 13:36:00,60,78.00579755525061
2017-03-15 13:46:00,59,77.99533546198323
2017-03-15 13:56:00,60,77.98521251124583
2017-03-15 14:06:00,58,77.97543078196279
2017-03-15 14:16:00,58,77.96599235305848
2017-03-15 14:26:00,60,77.95689930345729
2017-03-15 14:36:00,75,77.94815371208358
2017-03-15 14:46:00,71,77.93975765786176
2017-03-15 14:56:00,74,77.93171321971619
2017-03-15 15:06:00,67,77.92402247657125
2017-03-15 15:16:00,62,77.91668750735133
2017-03-15 15:26:00,59,77.9097103909808
2017-03-15 15:36:00,62,77.90309320638406
2017-03-15 15:46:00,62,77.89683803248548
2017-03-15 15:56:00,65,77.89094694820942
2017-03-15 16:06:00,109,77.88542203248029
2017-03-15 16:16:00,102,77.88026536422245
2017-03-15 16:26:00,68,77.8754790223603
2017-03-15 16:36:00,63,77.8710650858182
2017-03-15 16:46:00,93,77.86702563352054
2017-03-15 16:56:00,95,77.86336274439171
2017-03-15 17:06:00,80,77.86007849735607
2017-03-15 17:16:00,86,77.85717497133801
2017-03-15 17:26:00,76,77.85465424526191
2017-03-15 17:36:00,83,77.85251839805215
2017-03-15 17:46:00,70,77.85076950863314
2017-03-15 17:56:00,71,77.8494096559292
2017-03-15 18:06:00,68,77.84844091886475
2017-03-15 18:16:00,62,77.84786537636417
2017-03-15 18:26:00,85,77.84768510735182
2017-03-15 18:36:00,70,77.84790219075211
