date_time,Raw_Data,Cosinor_Python
2017-03-16 11:16:00,63,89.47489738944486
2017-03-16 11:26:00,64,89.05350179852576
2017-03-16 11:36:00,63,88.63224872114905
2017-03-16 11:46:00,67,88.21194003648995
2017-03-16 11:56:00,77,87.79337582601845
2017-03-16 12:06:00,92,87.3773528504989
2017-03-16 12:16:00,107,86.96466303331034
2017-03-16 12:26:00,96,86.55609195297556
2017-03-16 12:36:00,85,86.15241734776762
2017-03-16 12:46:00,67,85.75440763524095
2017-03-16 12:56:00,68,85.36282044950471
2017-03-16 13:06:00,66,84.97840119902331
2017-03-16 13:16:00,65,84.60188164768896
2017-03-16 13:26:00,60,84.23397852186767
2017-03-16 13:36:00,67,83.87539214606966
2017-03-16 13:46:00,67,83.52680510984193
2017-03-16 13:56:00,73,83.1888809684204
2017-03-16 14:06:00,83,82.86226297961461
2017-03-16 14:16:00,94,82.54757287932999
2017-03-16 14:26:00,80,82.24540969805821
2017-03-16 14:36:00,77,81.95634862058873
2017-03-16 14:46:00,73,81.6809398911116
2017-03-16 14:56:00,72,81.41970776579664
2017-03-16 15:06:00,64,81.17314951484182
2017-03-16 15:16:00,66,80.9417344758913
2017-03-16 15:26:00,68,80.72590316062448
2017-03-16 15:36:00,89,80.52606641621702
2017-03-16 15:46:00,74,80.34260464326991
2017-03-16 15:56:00,69,80.17586707169522
2017-03-16 16:06:00,68,80.02617109593717
2017-03-16 16:16:00,76,79.8938016707938
2017-03-16 16:26:00,103,79.77901076898925
2017-03-16 16:36:00,90,79.6820169015294
2017-03-16 16:46:00,91,79.60300470175372
2017-03-16 16:56:00,71,79.54212457387524
2017-03-16 17:06:00,74,79.49949240667759
2017-03-16 17:16:00,73,79.47518935291407
2017-03-16 17:26:00,67,79.46926167482883
2017-03-16 17:36:00,81,79.48172065609401
2017-03-16 17:46:00,69,79.51254258033063
2017-03-16 17:56:00,75,79.56166877625412
2017-03-16 18:06:00,87,79.6290057293584
2017-03-16 18:16:00,72,79.71442525992603
2017-03-16 18:26:00,77,79.81776476702566
2017-03-16 18:36:00,90,79.93882753803209
2017-03-16 18:46:00,90,80.07738312307993
2017-03-16 18:56:00,111,80.23316777373809
2017-03-16 19:06:00,104,80.40588494506981
2017-03-16 19:16:00,104,80.59520586012285
2017-03-16 19:26:00,88,80.80077013577512
2017-03-16 19:36:00,92,81.0221864687444
2017-03-16 19:46:00,87,81.25903338045639
2017-03-16 19:56:00,84,81.51086001935316
2017-03-16 20:06:00,89,81.77718701911468
2017-03-16 20:16:00,105,82.05750741115989
2017-03-16 20:26:00,119,82.35128758969012
2017-03-16 20:36:00,116,82.65796832743817
2017-03-16 20:46:00,101,82.97696584018915
2017-03-16 20:56:00,121,83.30767289804695
2017-03-16 21:06:00,134,83.64945998133071
2017-03-16 21:16:00,122,84.0016764789015
2017-03-16 21:26:00,110,84.36365192663759
2017-03-16 21:36:00,109,84.73469728370074
2017-03-16 21:46:00,117,85.1141062441651
2017-03-16 21:56:00,140,85.50115658151014
2017-03-16 22:06:00,115,85.89511152342021
2017-03-16 22:16:00,90,86.29522115427247
2017-03-16 22:26:00,97,86.70072384264384
2017-03-16 22:36:00,108,87.11084769111979
2017-03-16 22:46:00,91,87.52481200564472
2017-03-16 22:56:00,84,87.94182878161787
2017-03-16 23:06:00,100,88.3611042039044
2017-03-16 23:16:00,97,88.781840157908
2017-03-16 23:26:00,93,89.20323574882703
2017-03-16 23:36:00,99,89.62448882620377
2017-03-16 23:46:00,101,90.0447975108629
2017-03-16 23:56:00,110,90.46336172133434
2017-03-17 00:06:00,114,90.87938469685393
2017-03-17 00:16:00,130,91.29207451404248
2017-03-17 00:26:00,121,91.70064559437729
2017-03-17 00:36:00,130,92.10432019958516
2017-03-17 00:46:00,93,92.50232991211188
2017-03-17 00:56:00,102,92.89391709784812
2017-03-17 01:06:00,84,93.27833634832952
2017-03-17 01:16:00,79,93.65485589966384
2017-03-17 01:26:00,97,94.02275902548516
2017-03-17 01:36:00,90,94.3813454012832
2017-03-17 01:46:00,91,94.72993243751087
2017-03-17 01:56:00,105,95.0678565789324
2017-03-17 02:06:00,97,95.39447456773821
2017-03-17 02:16:00,83,95.70916466802284
2017-03-17 02:26:00,85,96.01132784929459
2017-03-17 02:36:00,82,96.3003889267641
2017-03-17 02:46:00,96,96.57579765624122
2017-03-17 02:56:00,83,96.83702978155618
2017-03-17 03:06:00,94,97.08358803251102
2017-03-17 03:16:00,97,97.31500307146153
2017-03-17 03:26:00,87,97.53083438672834
2017-03-17 03:36:00,106,97.73067113113578
2017-03-17 03:46:00,73,97.91413290408292
2017-03-17 03:56:00,63,98.0808704756576
2017-03-17 04:06:00,127,98.23056645141565
2017-03-17 04:16:00,113,98.36293587655902
2017-03-17 04:26:00,112,98.47772677836358
2017-03-17 04:36:00,98,98.57472064582343
2017-03-17 04:46:00,77,98.65373284559911
2017-03-17 04:56:00,74,98.71461297347759
2017-03-17 05:06:00,92,98.75724514067524
2017-03-17 05:16:00,80,98.78154819443876
2017-03-17 05:26:00,78,98.787475872524
2017-03-17 05:36:00,97,98.77501689125882
2017-03-17 05:46:00,92,98.7441949670222
2017-03-17 05:56:00,93,98.6950687710987
2017-03-17 06:06:00,85,98.62773181799443
2017-03-17 06:16:00,134,98.5423122874268
2017-03-17 06:26:00,105,98.43897278032716
2017-03-17 06:36:00,90,98.31791000932074
2017-03-17 06:46:00,71,98.17935442427289
2017-03-17 06:56:00,67,98.02356977361472
2017-03-17 07:06:00,70,97.85085260228301
2017-03-17 07:16:00,77,97.66153168722998
2017-03-17 07:26:00,69,97.4559674115777
2017-03-17 07:36:00,70,97.23455107860843
2017-03-17 07:46:00,85,96.99770416689644
2017-03-17 07:56:00,91,96.74587752799967
2017-03-17 08:06:00,85,96.47955052823812
2017-03-17 08:16:00,79,96.19923013619294
2017-03-17 08:26:00,69,95.90544995766271
2017-03-17 08:36:00,70,95.59876921991464
2017-03-17 08:46:00,69,95.27977170716365
2017-03-17 08:56:00,70,94.94906464930588
2017-03-17 09:06:00,74,94.60727756602212
2017-03-17 09:16:00,70,94.2550610684513
2017-03-17 09:26:00,75,93.89308562071524
2017-03-17 09:36:00,70,93.52204026365204
2017-03-17 09:46:00,72,93.14263130318773
2017-03-17 09:56:00,65,92.75558096584268
2017-03-17 10:06:00,92,92.36162602393266
2017-03-17 10:16:00,98,91.96151639308036
2017-03-17 10:26:00,88,91.55601370470896
2017-03-17 10:36:00,99,91.14588985623304
2017-03-17 10:46:00,87,90.73192554170808
2017-03-17 10:56:00,68,90.31490876573496
2017-03-17 11:06:00,66,89.8956333434484
2017-03-17 11:16:00,74,89.47489738944488
2017-03-17 11:26:00,64,89.05350179852577
2017-03-17 11:36:00,64,88.63224872114905
2017-03-17 11:46:00,76,88.21194003648992
2017-03-17 11:56:00,73,87.79337582601845
2017-03-17 12:06:00,90,87.3773528504989
2017-03-17 12:16:00,71,86.9646630333103
2017-03-17 12:26:00,68,86.55609195297558
2017-03-17 12:36:00,73,86.15241734776762
2017-03-17 12:46:00,69,85.75440763524095
2017-03-17 12:56:00,63,85.36282044950468
2017-03-17 13:06:00,64,84.97840119902331
2017-03-17 13:16:00,68,84.60188164768896
2017-03-17 13:26:00,63,84.23397852186767
2017-03-17 13:36:00,64,83.87539214606966
2017-03-17 13:46:00,87,83.52680510984193
2017-03-17 13:56:00,87,83.18888096842042
2017-03-17 14:06:00,95,82.8622629796146
2017-03-17 14:16:00,74,82.54757287932999
2017-03-17 14:26:00,74,82.24540969805821
2017-03-17 14:36:00,65,81.95634862058873
2017-03-17 14:46:00,69,81.6809398911116
2017-03-17 14:56:00,64,81.41970776579664
2017-03-17 15:06:00,62,81.17314951484181
2017-03-17 15:16:00,69,80.9417344758913
2017-03-17 15:26:00,97,80.72590316062448
2017-03-14 14:36:00,60,80.52606641621702
2017-03-14 14:46:00,56,80.34260464326991
2017-03-14 14:56:00,62,80.17586707169522
2017-03-14 15:06:00,58,80.02617109593717
2017-03-14 15:16:00,65,79.8938016707938
2017-03-14 15:26:00,68,79.77901076898925
2017-03-14 15:36:00,76,79.6820169015294
2017-03-14 15:46:00,72,79.60300470175372
2017-03-14 15:56:00,60,79.54212457387524
2017-03-14 16:06:00,75,79.49949240667759
2017-03-14 16:16:00,71,79.47518935291407
2017-03-14 16:26:00,64,79.46926167482883
2017-03-14 16:36:00,63,79.48172065609401
2017-03-14 16:46:00,68,79.51254258033063
2017-03-14 16:56:00,72,79.56166877625412
2017-03-14 17:06:00,55,79.62900572935841
2017-03-14 17:16:00,59,79.71442525992603
2017-03-14 17:26:00,59,79.81776476702566
2017-03-14 17:36:00,56,79.93882753803209
2017-03-14 17:46:00,99,80.07738312307994
2017-03-14 17:56:00,58,80.23316777373809
2017-03-14 18:06:00,58,80.40588494506981
2017-03-14 18:16:00,61,80.59520586012286
2017-03-14 18:26:00,58,80.80077013577512
2017-03-14 18:36:00,82,81.0221864687444
2017-03-14 18:46:00,107,81.25903338045639
2017-03-14 18:56:00,106,81.51086001935317
2017-03-14 19:06:00,102,81.77718701911468
2017-03-14 19:16:00,80,82.05750741115989
2017-03-14 19:26:00,77,82.3512875896901
2017-03-14 19:36:00,112,82.65796832743818
2017-03-14 19:46:00,77,82.97696584018915
2017-03-14 19:56:00,70,83.30767289804695
2017-03-14 20:06:00,86,83.64945998133074
2017-03-14 20:16:00,113,84.0016764789015
2017-03-14 20:26:00,68,84.36365192663759
2017-03-14 20:36:00,74,84.73469728370077
2017-03-14 20:46:00,66,85.11410624416513
2017-03-14 20:56:00,84,85.50115658151012
2017-03-14 21:06:00,103,85.89511152342021
2017-03-14 21:16:00,120,86.29522115427247
2017-03-14 21:26:00,109,86.70072384264384
2017-03-14 21:36:00,117,87.11084769111976
2017-03-14 21:46:00,109,87.52481200564475
2017-03-14 21:56:00,80,87.9418287816179
2017-03-14 22:06:00,115,88.3611042039044
2017-03-14 22:16:00,102,88.781840157908
2017-03-14 22:26:00,108,89.20323574882705
2017-03-14 22:36:00,99,89.62448882620377
2017-03-14 22:46:00,80,90.04479751086288
2017-03-14 22:56:00,87,90.46336172133438
2017-03-14 23:06:00,115,90.87938469685393
2017-03-14 23:16:00,131,91.29207451404248
2017-03-14 23:26:00,120,91.70064559437729
2017-03-14 23:36:00,103,92.1043201995852
2017-03-14 23:46:00,103,92.50232991211186
2017-03-14 23:56:00,112,92.89391709784812
2017-03-15 00:06:00,98,93.27833634832955
2017-03-15 00:16:00,123,93.65485589966387
2017-03-15 00:26:00,68,94.02275902548516
2017-03-15 00:36:00,94,94.38134540128317
2017-03-15 00:46:00,105,94.7299324375109
2017-03-15 00:56:00,103,95.0678565789324
2017-03-15 01:06:00,102,95.3944745677382
2017-03-15 01:16:00,76,95.70916466802286
2017-03-15 01:26:00,74,96.01132784929462
2017-03-15 01:36:00,82,96.3003889267641
2017-03-15 01:46:00,92,96.57579765624122
2017-03-15 01:56:00,72,96.8370297815562
2017-03-15 02:06:00,71,97.08358803251102
2017-03-15 02:16:00,68,97.31500307146153
2017-03-15 02:26:00,67,97.53083438672834
2017-03-15 02:36:00,65,97.73067113113581
2017-03-15 02:46:00,104,97.9141329040829
2017-03-15 02:56:00,96,98.0808704756576
2017-03-15 03:06:00,64,98.23056645141565
2017-03-15 03:16:00,71,98.36293587655902
2017-03-15 03:26:00,81,98.47772677836358
2017-03-15 03:36:00,89,98.57472064582343
2017-03-15 03:46:00,104,98.65373284559912
2017-03-15 03:56:00,64,98.71461297347759
2017-03-15 04:06:00,65,98.75724514067524
2017-03-15 04:16:00,77,98.78154819443876
2017-03-15 04:26:00,80,98.787475872524
2017-03-15 04:36:00,74,98.77501689125882
2017-03-15 04:46:00,91,98.7441949670222
2017-03-15 04:56:00,99,98.69506877109869
2017-03-15 05:06:00,101,98.62773181799443
2017-03-15 05:16:00,90,98.5423122874268
2017-03-15 05:26:00,82,98.43897278032716
2017-03-15 05:36:00,74,98.31791000932074
2017-03-15 05:46:00,83,98.1793544242729
2017-03-15 05:56:00,77,98.02356977361472
2017-03-15 06:06:00,86,97.85085260228301
2017-03-15 06:16:00,114,97.66153168722998
2017-03-15 06:26:00,77,97.45596741157772
2017-03-15 06:36:00,91,97.23455107860843
2017-03-15 06:46:00,80,96.99770416689641
2017-03-15 06:56:00,67,96.74587752799967
2017-03-15 07:06:00,59,96.47955052823812
2017-03-15 07:16:00,60,96.19923013619294
2017-03-15 07:26:00,63,95.90544995766273
2017-03-15 07:36:00,57,95.59876921991466
2017-03-15 07:46:00,65,95.27977170716365
2017-03-15 07:56:00,98,94.94906464930588
2017-03-15 08:06:00,89,94.60727756602212
2017-03-15 08:16:00,86,94.2550610684513
2017-03-15 08:26:00,85,93.89308562071524
2017-03-15 08:36:00,81,93.52204026365206
2017-03-15 08:46:00,63,93.14263130318773
2017-03-15 08:56:00,67,92.75558096584268
2017-03-15 09:06:00,62,92.36162602393262
2017-03-15 09:16:00,59,91.96151639308036
2017-03-15 09:26:00,55,91.55601370470899
2017-03-15 09:36:00,62,91.14588985623304
2017-03-15 09:46:00,61,90.73192554170808
2017-03-15 09:56:00,62,90.31490876573496
2017-03-15 10:06:00,67,89.8956333434484
2017-03-15 10:16:00,73,89.47489738944483
2017-03-15 10:26:00,80,89.05350179852577
2017-03-15 10:36:00,70,88.63224872114905
2017-03-15 10:46:00,62,88.21194003648992
2017-03-15 10:56:00,63,87.79337582601846
2017-03-15 11:06:00,62,87.3773528504989
2017-03-15 11:16:00,56,86.96466303331034
2017-03-15 11:26:00,60,86.55609195297554
2017-03-15 11:36:00,58,86.15241734776767
2017-03-15 11:46:00,57,85.75440763524097
2017-03-15 11:56:00,68,85.36282044950468
2017-03-15 12:06:00,65,84.97840119902328
2017-03-15 12:16:00,56,84.60188164768897
2017-03-15 12:26:00,78,84.23397852186767
2017-03-15 12:36:00,76,83.87539214606963
2017-03-15 12:46:00,84,83.52680510984196
2017-03-15 12:56:00,74,83.18888096842042
2017-03-15 13:06:00,67,82.86226297961463
2017-03-15 13:16:00,66,82.54757287932998
2017-03-15 13:26:00,61,82.24540969805824
2017-03-15 13:36:00,60,81.95634862058873
2017-03-15 13:46:00,59,81.68093989111159
2017-03-15 13:56:00,60,81.41970776579664
2017-03-15 14:06:00,58,81.17314951484181
2017-03-15 14:16:00,58,80.9417344758913
2017-03-15 14:26:00,60,80.72590316062447
2017-03-15 14:36:00,75,80.52606641621705
2017-03-15 14:46:00,71,80.34260464326991
2017-03-15 14:56:00,74,80.17586707169522
2017-03-15 15:06:00,67,80.02617109593717
2017-03-15 15:16:00,62,79.8938016707938
2017-03-15 15:26:00,59,79.77901076898925
2017-03-15 15:36:00,62,79.6820169015294
2017-03-15 15:46:00,62,79.60300470175372
2017-03-15 15:56:00,65,79.54212457387524
2017-03-15 16:06:00,109,79.49949240667759
2017-03-15 16:16:00,102,79.47518935291407
2017-03-15 16:26:00,68,79.46926167482883
2017-03-15 16:36:00,63,79.48172065609401
2017-03-15 16:46:00,93,79.51254258033063
2017-03-15 16:56:00,95,79.56166877625412
2017-03-15 17:06:00,80,79.6290057293584
2017-03-15 17:16:00,86,79.71442525992603
2017-03-15 17:26:00,76,79.81776476702566
2017-03-15 17:36:00,83,79.93882753803209
2017-03-15 17:46:00,70,80.07738312307994
2017-03-15 17:56:00,71,80.2331677737381
2017-03-15 18:06:00,68,80.40588494506981
2017-03-15 18:16:00,62,80.59520586012285
2017-03-15 18:26:00,85,80.80077013577512
2017-03-15 18:36:00,70,81.0221864687444
