Index,Raw_Data,Cosinor_Java
317,88.0,82.23554617763077
318,92.0,82.47451815694521
319,87.0,82.72604612628909
320,84.0,82.98965128787688
321,89.0,83.26483185430111
322,105.0,83.55106400371339
323,119.0,83.84780287694892
324,116.0,84.15448361469697
325,101.0,84.47052243274264
326,121.0,84.79531773323335
327,134.0,85.12825124985442
328,122.0,85.46868922473418
329,110.0,85.81598361483836
330,109.0,86.16947332555638
331,117.0,86.52848546913289
332,140.0,86.89233664554767
333,115.0,87.26033424340643
334,90.0,87.63177775836608
335,97.0,88.00596012658436
336,108.0,88.3821690706563
337,91.0,88.7596884554745
338,84.0,89.13779965143317
339,100.0,89.51578290238038
340,97.0,89.89291869571478
341,93.0,90.26848913201871
342,99.0,90.64177929162075
343,101.0,91.0120785954856
344,110.0,91.3786821578419
345,114.0,91.74089212797233
346,130.0,92.0980190186121
347,121.0,92.44938301842714
348,130.0,92.79431528607347
349,93.0,93.1321592233751
350,102.0,93.46227172519546
351,84.0,93.78402440362505
352,79.0,94.0968047841532
353,97.0,94.40001747154832
354,90.0,94.6930852832265
355,91.0,94.97545034795122
356,105.0,95.24657516777334
357,97.0,95.50594364118851
358,83.0,95.75306204556607
359,85.0,95.98745997697799
360,82.0,96.2086912456395
361,96.0,96.41633472525677
362,83.0,96.60999515466466
363,94.0,96.78930389022887
364,97.0,96.95391960757996
365,87.0,97.10352895134385
366,106.0,97.23784713163141
367,73.0,97.35661846615236
368,63.0,97.45961686692088
369,127.0,97.5466462706271
370,113.0,97.61754101185458
371,112.0,97.67216613843405
372,98.0,97.71041766833237
373,77.0,97.73222278758828
374,74.0,97.73753998891799
375,92.0,97.72635915072651
376,80.0,97.69870155637486
377,78.0,97.65461985366582
378,97.0,97.59419795462594
379,92.0,97.5175508757742
380,93.0,97.42482451918154
381,85.0,97.31619539473795
382,134.0,97.19187028415585
383,105.0,97.05208584734947
384,90.0,96.89710817193907
385,71.0,96.72723226673813
386,67.0,96.54278150018735
387,70.0,96.34410698480433
388,77.0,96.13158690882105
389,69.0,95.90562581628095
390,70.0,95.6666538369665
391,85.0,95.41512586762262
392,91.0,95.15152070603486
393,85.0,94.8763401396106
394,79.0,94.59010799019832
395,69.0,94.2933691169628
396,70.0,93.98668837921471
397,69.0,93.67064956116904
398,70.0,93.34585426067837
399,74.0,93.01292074405733
400,70.0,92.6724827691775
401,75.0,92.32518837907335
402,70.0,91.97169866835533
403,72.0,91.61268652477882
404,65.0,91.24883534836404
405,92.0,90.88083775050531
406,98.0,90.50939423554566
407,88.0,90.13521186732733
408,99.0,89.75900292325541
409,87.0,89.38148353843721
410,68.0,89.00337234247854
411,66.0,88.6253890915313
412,74.0,88.24825329819696
413,64.0,87.87268286189297
414,64.0,87.49939270229096
415,76.0,87.12909339842611
416,73.0,86.76248983606982
417,90.0,86.40027986593938
418,71.0,86.04315297529958
419,68.0,85.6917889754846
420,73.0,85.34685670783821
421,69.0,85.00901277053661
422,63.0,84.67890026871622
423,64.0,84.35714759028669
424,68.0,84.0443672097585
425,63.0,83.74115452236339
426,64.0,83.44808671068525
427,87.0,83.16572164596046
428,87.0,82.89459682613837
429,95.0,82.63522835272319
430,74.0,82.38810994834566
431,74.0,82.15371201693372
432,65.0,81.93248074827221
433,69.0,81.72483726865494
434,64.0,81.53117683924705
435,62.0,81.35186810368285
436,69.0,81.18725238633175
437,97.0,81.03764304256788
438,60.0,80.9033248622803
439,56.0,80.78455352775936
440,62.0,80.68155512699083
441,58.0,80.59452572328462
442,65.0,80.52363098205713
443,68.0,80.46900585547766
444,76.0,80.43075432557934
445,72.0,80.40894920632343
446,60.0,80.40363200499372
447,75.0,80.4148128431852
448,71.0,80.44247043753685
449,64.0,80.48655214024589
450,63.0,80.54697403928577
451,68.0,80.6236211181375
452,72.0,80.71634747473017
453,55.0,80.82497659917378
454,59.0,80.94930170975586
455,59.0,81.08908614656224
456,56.0,81.24406382197265
457,99.0,81.41393972717358
458,58.0,81.59839049372435
459,58.0,81.79706500910738
460,61.0,82.00958508509069
461,58.0,82.23554617763077
462,82.0,82.47451815694521
463,107.0,82.72604612628909
464,106.0,82.98965128787688
465,102.0,83.2648318543011
466,80.0,83.55106400371338
467,77.0,83.84780287694892
468,112.0,84.154483614697
469,77.0,84.47052243274264
470,70.0,84.79531773323335
471,86.0,85.1282512498544
472,113.0,85.46868922473418
473,68.0,85.81598361483836
474,74.0,86.16947332555638
475,66.0,86.52848546913292
476,84.0,86.89233664554763
477,103.0,87.26033424340643
478,120.0,87.63177775836606
479,109.0,88.00596012658436
480,117.0,88.38216907065627
481,109.0,88.7596884554745
482,80.0,89.1377996514332
483,115.0,89.51578290238037
484,102.0,89.89291869571478
485,108.0,90.26848913201874
486,99.0,90.64177929162075
487,80.0,91.01207859548558
488,87.0,91.3786821578419
489,115.0,91.74089212797233
490,131.0,92.0980190186121
491,120.0,92.44938301842714
492,103.0,92.7943152860735
493,103.0,93.13215922337508
494,112.0,93.46227172519546
495,98.0,93.78402440362505
496,123.0,94.0968047841532
497,68.0,94.40001747154832
498,94.0,94.69308528322647
499,105.0,94.97545034795125
500,103.0,95.24657516777334
501,102.0,95.50594364118851
502,76.0,95.75306204556607
503,74.0,95.98745997697799
504,82.0,96.2086912456395
505,92.0,96.41633472525677
506,72.0,96.60999515466467
507,71.0,96.78930389022887
508,68.0,96.95391960757996
509,67.0,97.10352895134383
510,65.0,97.23784713163141
511,104.0,97.35661846615236
512,96.0,97.45961686692088
513,64.0,97.5466462706271
514,71.0,97.61754101185458
515,81.0,97.67216613843405
516,89.0,97.71041766833237
517,104.0,97.73222278758828
518,64.0,97.73753998891799
519,65.0,97.72635915072651
520,77.0,97.69870155637486
521,80.0,97.65461985366582
522,74.0,97.59419795462594
523,91.0,97.5175508757742
524,99.0,97.42482451918153
525,101.0,97.31619539473795
526,90.0,97.19187028415585
527,82.0,97.05208584734947
528,74.0,96.89710817193905
529,83.0,96.72723226673814
530,77.0,96.54278150018735
531,86.0,96.34410698480433
532,114.0,96.13158690882105
533,77.0,95.90562581628096
534,91.0,95.6666538369665
535,80.0,95.4151258676226
536,67.0,95.15152070603486
537,59.0,94.8763401396106
538,60.0,94.59010799019833
539,63.0,94.2933691169628
540,57.0,93.98668837921474
541,65.0,93.67064956116904
542,98.0,93.34585426067837
543,89.0,93.01292074405734
544,86.0,92.6724827691775
545,85.0,92.32518837907335
546,81.0,91.97169866835533
547,63.0,91.61268652477884
548,67.0,91.24883534836404
549,62.0,90.88083775050528
550,59.0,90.50939423554566
551,55.0,90.13521186732737
552,62.0,89.75900292325541
553,61.0,89.38148353843721
554,62.0,89.00337234247854
555,67.0,88.62538909153132
556,73.0,88.24825329819693
557,80.0,87.87268286189297
558,70.0,87.49939270229096
559,62.0,87.12909339842611
560,63.0,86.76248983606982
561,62.0,86.40027986593938
562,56.0,86.0431529752996
563,60.0,85.69178897548457
564,58.0,85.34685670783824
565,57.0,85.00901277053663
566,68.0,84.67890026871622
567,65.0,84.35714759028666
568,56.0,84.0443672097585
569,78.0,83.74115452236339
570,76.0,83.44808671068523
571,84.0,83.16572164596049
572,74.0,82.89459682613837
573,67.0,82.6352283527232
574,66.0,82.38810994834564
575,61.0,82.15371201693375
576,60.0,81.93248074827221
577,59.0,81.72483726865492
578,60.0,81.53117683924705
579,58.0,81.35186810368285
580,58.0,81.18725238633175
581,60.0,81.03764304256786
582,75.0,80.9033248622803
583,71.0,80.78455352775936
584,74.0,80.68155512699083
585,67.0,80.59452572328462
586,62.0,80.52363098205713
587,59.0,80.46900585547766
588,62.0,80.43075432557934
589,62.0,80.40894920632343
590,65.0,80.40363200499372
591,109.0,80.4148128431852
592,102.0,80.44247043753685
593,68.0,80.48655214024589
594,63.0,80.54697403928577
595,93.0,80.6236211181375
596,95.0,80.71634747473017
597,80.0,80.82497659917377
598,86.0,80.94930170975586
599,76.0,81.08908614656224
600,83.0,81.24406382197265
601,70.0,81.41393972717358
602,71.0,81.59839049372437
603,68.0,81.79706500910738
604,62.0,82.00958508509066
605,85.0,82.23554617763077
606,70.0,82.47451815694521
607,103.0,82.72604612628908
608,80.0,82.98965128787685
609,74.0,83.26483185430111
610,112.0,83.55106400371338
611,61.0,83.84780287694892
612,83.0,84.15448361469699
613,82.0,84.47052243274267
614,91.0,84.79531773323335
615,85.0,85.12825124985437
616,75.0,85.4686892247342
617,96.0,85.81598361483833
618,97.0,86.16947332555638
619,95.0,86.5284854691329
620,75.0,86.89233664554766
621,109.0,87.26033424340642
622,80.0,87.63177775836606
623,112.0,88.00596012658438
624,121.0,88.38216907065627
625,100.0,88.7596884554745
626,100.0,89.13779965143317
627,105.0,89.5157829023804
628,104.0,89.89291869571476
629,109.0,90.26848913201874
630,100.0,90.64177929162078
631,104.0,91.01207859548558
632,87.0,91.3786821578419
633,111.0,91.74089212797233
634,95.0,92.09801901861213
635,100.0,92.44938301842711
636,102.0,92.7943152860735
637,106.0,93.13215922337508
638,100.0,93.46227172519546
639,109.0,93.78402440362503
640,106.0,94.09680478415319
641,73.0,94.40001747154834
642,98.0,94.69308528322647
643,85.0,94.97545034795125
644,81.0,95.24657516777334
645,76.0,95.50594364118851
646,94.0,95.75306204556605
647,76.0,95.98745997697799
648,66.0,96.2086912456395
649,67.0,96.41633472525677
650,74.0,96.60999515466466
651,77.0,96.78930389022887
652,85.0,96.95391960757995
653,70.0,97.10352895134385
654,89.0,97.23784713163141
655,80.0,97.35661846615236
656,85.0,97.45961686692087
657,73.0,97.5466462706271
658,73.0,97.61754101185458
659,69.0,97.67216613843405
660,77.0,97.71041766833237
661,74.0,97.73222278758828
662,76.0,97.73753998891799
663,72.0,97.72635915072652
664,87.0,97.69870155637486
665,83.0,97.65461985366582
666,96.0,97.59419795462594
667,89.0,97.51755087577422
668,81.0,97.42482451918153
669,81.0,97.31619539473793
670,121.0,97.19187028415587
671,88.0,97.05208584734949
672,98.0,96.89710817193905
673,107.0,96.72723226673813
674,115.0,96.54278150018736
675,81.0,96.34410698480431
676,85.0,96.13158690882102
677,69.0,95.90562581628099
678,68.0,95.66665383696652
679,69.0,95.41512586762259
680,69.0,95.15152070603486
681,81.0,94.87634013961062
682,104.0,94.59010799019835
683,88.0,94.29336911696278
684,73.0,93.98668837921477
685,80.0,93.67064956116904
686,74.0,93.34585426067832
687,69.0,93.01292074405734
688,62.0,92.67248276917753
689,72.0,92.32518837907338
690,70.0,91.9716986683553
691,68.0,91.61268652477887
692,66.0,91.24883534836405
693,70.0,90.88083775050535
694,70.0,90.50939423554566
695,69.0,90.13521186732737
696,73.0,89.75900292325544
697,64.0,89.38148353843718
698,61.0,89.00337234247857
699,61.0,88.62538909153132
700,63.0,88.24825329819699
701,57.0,87.87268286189297
702,61.0,87.49939270229096
703,60.0,87.12909339842614
704,63.0,86.76248983606985
705,59.0,86.40027986593941
706,60.0,86.04315297529958
707,63.0,85.69178897548464
708,118.0,85.34685670783821
709,83.0,85.00901277053663
710,81.0,84.67890026871625
711,69.0,84.35714759028669
712,63.0,84.04436720975853
713,66.0,83.74115452236337
714,66.0,83.44808671068527
715,65.0,83.16572164596046
716,65.0,82.89459682613837
717,64.0,82.6352283527232
718,63.0,82.38810994834566
719,64.0,82.15371201693375
720,74.0,81.9324807482722
721,78.0,81.72483726865495
722,76.0,81.53117683924704
723,72.0,81.35186810368285
724,69.0,81.18725238633176
725,60.0,81.03764304256788
726,60.0,80.9033248622803
727,59.0,80.78455352775934
728,68.0,80.68155512699084
729,68.0,80.59452572328462
730,62.0,80.52363098205713
731,61.0,80.46900585547766
732,59.0,80.43075432557934
733,57.0,80.40894920632343
734,58.0,80.40363200499372
735,59.0,80.41481284318519
736,62.0,80.44247043753685
737,67.0,80.4865521402459
738,110.0,80.54697403928577
739,79.0,80.62362111813749
740,75.0,80.71634747473017
741,74.0,80.82497659917378
742,65.0,80.94930170975584
743,66.0,81.08908614656225
744,66.0,81.24406382197263
745,95.0,81.41393972717358
746,68.0,81.59839049372434
747,63.0,81.79706500910738
748,75.0,82.0095850850907
749,94.0,82.23554617763075
750,78.0,82.47451815694522
751,102.0,82.72604612628906
752,122.0,82.98965128787687
753,89.0,83.26483185430106
754,91.0,83.55106400371338
755,72.0,83.84780287694886
756,82.0,84.15448361469697
757,73.0,84.4705224327427
758,75.0,84.79531773323332
759,87.0,85.1282512498544
760,83.0,85.46868922473415
761,81.0,85.81598361483836
762,102.0,86.16947332555632
763,94.0,86.52848546913287
764,91.0,86.89233664554769
765,88.0,87.26033424340639
766,97.0,87.63177775836608
767,107.0,88.00596012658431
768,108.0,88.3821690706563
769,100.0,88.75968845547443
770,103.0,89.13779965143317
771,87.0,89.51578290238042
772,73.0,89.89291869571476
773,89.0,90.26848913201877
774,110.0,90.64177929162072
775,86.0,91.0120785954856
776,81.0,91.37868215784184
777,89.0,91.74089212797233
778,86.0,92.09801901861216
779,93.0,92.4493830184271
780,103.0,92.79431528607353
781,93.0,93.13215922337506
782,72.0,93.46227172519548
783,98.0,93.784024403625
784,109.0,94.09680478415319
785,61.0,94.40001747154837
786,70.0,94.69308528322647
787,86.0,94.97545034795127
788,73.0,95.24657516777332
789,86.0,95.50594364118852
790,100.0,95.75306204556603
791,106.0,95.98745997697797
792,74.0,96.20869124563953
793,112.0,96.41633472525677
794,93.0,96.60999515466469
795,80.0,96.78930389022885
796,72.0,96.95391960757996
797,84.0,97.10352895134382
798,78.0,97.23784713163141
799,73.0,97.35661846615234
800,75.0,97.45961686692088
801,81.0,97.5466462706271
802,74.0,97.61754101185458
803,106.0,97.67216613843406
804,78.0,97.71041766833237
805,77.0,97.73222278758828
806,75.0,97.73753998891799
807,69.0,97.72635915072651
808,67.0,97.69870155637486
809,122.0,97.65461985366582
810,66.0,97.59419795462595
811,75.0,97.51755087577422
812,74.0,97.42482451918154
813,63.0,97.31619539473796
814,83.0,97.19187028415587
815,106.0,97.05208584734945
816,75.0,96.89710817193907
817,79.0,96.72723226673817
818,72.0,96.54278150018736
819,67.0,96.34410698480431
820,66.0,96.13158690882106
821,68.0,95.90562581628095
822,70.0,95.66665383696647
823,65.0,95.41512586762263
824,70.0,95.1515207060349
825,74.0,94.87634013961062
826,96.0,94.5901079901983
827,102.0,94.29336911696282
828,83.0,93.98668837921473
829,94.0,93.670649561169
830,82.0,93.34585426067837
831,64.0,93.0129207440574
832,65.0,92.67248276917753
833,62.0,92.32518837907332
834,59.0,91.97169866835536
835,56.0,91.61268652477881
836,62.0,91.248835348364
837,59.0,90.8808377505053
838,63.0,90.50939423554573
839,61.0,90.13521186732737
840,70.0,89.75900292325538
841,68.0,89.38148353843724
842,63.0,89.00337234247851
843,95.0,88.62538909153126
844,65.0,88.24825329819693
845,81.0,87.87268286189303
846,77.0,87.49939270229096
847,62.0,87.12909339842608
848,60.0,86.76248983606985
849,53.0,86.40027986593935
850,54.0,86.04315297529963
851,56.0,85.69178897548458
852,58.0,85.34685670783827
853,59.0,85.00901277053663
854,72.0,84.6789002687162
855,81.0,84.35714759028669
856,72.0,84.04436720975849
857,71.0,83.74115452236342
858,67.0,83.44808671068523
859,68.0,83.16572164596052
860,65.0,82.89459682613838
861,73.0,82.63522835272326
862,66.0,82.38810994834566
863,64.0,82.15371201693371
864,59.0,81.93248074827223
865,60.0,81.72483726865492
866,74.0,81.53117683924707
867,75.0,81.35186810368285
868,76.0,81.18725238633178
869,68.0,81.03764304256788
870,63.0,80.90332486228029
871,65.0,80.78455352775937
872,66.0,80.68155512699083
873,65.0,80.59452572328463
874,67.0,80.52363098205713
875,61.0,80.46900585547766
876,76.0,80.43075432557934
877,72.0,80.40894920632343
878,72.0,80.40363200499372
879,76.0,80.4148128431852
880,76.0,80.44247043753685
881,80.0,80.48655214024589
882,73.0,80.54697403928576
883,74.0,80.6236211181375
884,66.0,80.71634747473018
885,66.0,80.82497659917377
886,135.0,80.94930170975586
887,92.0,81.08908614656222
888,92.0,81.24406382197266
889,83.0,81.41393972717356
890,81.0,81.59839049372437
891,83.0,81.79706500910741
892,84.0,82.00958508509066
893,89.0,82.23554617763078
894,76.0,82.47451815694518
895,87.0,82.7260461262891
896,93.0,82.98965128787682
897,89.0,83.26483185430111
898,108.0,83.55106400371342
899,125.0,83.84780287694892
900,114.0,84.15448361469701
901,100.0,84.47052243274264
902,102.0,84.79531773323336
903,118.0,85.12825124985434
904,103.0,85.4686892247342
905,93.0,85.8159836148383
906,121.0,86.16947332555638
907,95.0,86.52848546913293
908,85.0,86.89233664554763
909,113.0,87.26033424340645
910,115.0,87.63177775836601
911,146.0,88.00596012658437
912,144.0,88.38216907065623
913,111.0,88.7596884554745
914,93.0,89.13779965143323
915,128.0,89.51578290238037
916,139.0,89.89291869571468
917,110.0,90.26848913201871
918,89.0,90.64177929162078
919,118.0,91.01207859548553
920,127.0,91.3786821578419
921,115.0,91.74089212797239
922,144.0,92.09801901861209
923,115.0,92.44938301842704
924,111.0,92.79431528607347
925,96.0,93.13215922337511
926,94.0,93.46227172519544
927,120.0,93.78402440362505
928,136.0,94.09680478415325
929,112.0,94.40001747154831
930,129.0,94.69308528322641
931,122.0,94.97545034795122
932,117.0,95.24657516777336
933,111.0,95.50594364118848
934,127.0,95.75306204556607
935,133.0,95.98745997697802
936,133.0,96.2086912456395
937,134.0,96.41633472525675
938,120.0,96.60999515466466
939,122.0,96.78930389022888
940,118.0,96.95391960757993
941,112.0,97.10352895134385
942,112.0,97.23784713163144
943,106.0,97.35661846615236
944,107.0,97.45961686692087
945,75.0,97.54664627062708
946,87.0,97.6175410118546
947,106.0,97.67216613843405
948,126.0,97.71041766833237
949,112.0,97.73222278758828
950,127.0,97.73753998891799
951,108.0,97.72635915072652
952,107.0,97.69870155637486
953,91.0,97.65461985366582
954,84.0,97.59419795462594
955,82.0,97.5175508757742
956,82.0,97.42482451918156
957,82.0,97.31619539473795
958,78.0,97.19187028415588
959,79.0,97.05208584734947
960,76.0,96.8971081719391
961,75.0,96.72723226673814
962,76.0,96.54278150018733
963,108.0,96.34410698480436
964,100.0,96.13158690882103
965,104.0,95.90562581628099
966,129.0,95.66665383696652
967,97.0,95.41512586762268
968,106.0,95.15152070603486
969,92.0,94.87634013961058
970,81.0,94.59010799019836
971,77.0,94.29336911696278
972,89.0,93.98668837921477
973,81.0,93.67064956116906
974,92.0,93.34585426067842
975,117.0,93.01292074405734
976,110.0,92.67248276917748
977,111.0,92.32518837907338
978,104.0,91.9716986683553
979,78.0,91.61268652477887
980,83.0,91.24883534836405
981,90.0,90.88083775050535
982,72.0,90.50939423554567
983,72.0,90.13521186732731
984,69.0,89.75900292325544
985,68.0,89.38148353843718
986,67.0,89.00337234247857
987,71.0,88.62538909153132
988,67.0,88.248253298197
989,116.0,87.87268286189297
990,108.0,87.4993927022909
991,120.0,87.12909339842615
992,109.0,86.76248983606979
993,92.0,86.40027986593941
994,84.0,86.04315297529959
995,76.0,85.69178897548464
996,81.0,85.34685670783821
