"rms_norm_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",140.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373877","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"rms_norm_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",250.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373872","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"ragged_attention_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373867","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"ragged_attention_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373862","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"low_mem_dropout_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",10.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373849","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"layer_norm_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",150.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373843","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"layer_norm_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",330.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373838","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"launch_latency_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373833","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"kl_div_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",460.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373828","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"kl_div_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",3160.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373823","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jsd_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",21690.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373818","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jsd_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",4360.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373812","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jagged_sum_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373808","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jagged_softmax_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373799","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jagged_mean_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373789","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"int4_gemm_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",3730.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373779","[""unknown""]","[""unknown""]","fwd",265.9400,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"grouped_gemm_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373774","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gemm_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373765","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gemm_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373759","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"geglu_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",182120.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373741","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"geglu_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",348860.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373736","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gdpa_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373731","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gdpa_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373727","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gather_gemv_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",640.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373712","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"fused_linear_jsd_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",286900.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373707","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"fused_linear_jsd_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",537840.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373702","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"fused_linear_cross_entropy_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",3180.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373697","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"fused_linear_cross_entropy_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",1106210.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373691","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"fp8_gemm_blockwise_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",350.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373685","[""unknown""]","[""unknown""]","fwd",328.1200,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"flex_attention_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373680","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"flex_attention_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373675","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"flash_attention_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373666","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"flash_attention_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373661","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"embedding_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",90.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373646","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"embedding_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",750.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373640","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"cross_entropy_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",2600.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373635","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"cross_entropy_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",3850.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373630","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"bf16xint16_gemm_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",2646.6667,,,0.0000,"","pass","2025-12-17T20:04:34.373624","[""unknown""]","[""unknown""]","fwd",676.3500,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"addmm_bwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373620","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"addmm_fwd","NVIDIA H100","unknown","NVIDIA H100","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373614","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"welford_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",1640.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373599","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"vector_exp_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",260.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373594","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"vector_exp_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",30.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373587","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"vector_add_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",40.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373581","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"template_attention_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",1975.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373575","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"swiglu_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",3440.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373570","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"swiglu_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",8310.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373564","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"sum_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373558","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"softmax_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373552","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"softmax_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373531","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"rope_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373518","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"rope_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373512","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"rms_norm_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",270.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373507","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"rms_norm_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",40.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373502","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"ragged_attention_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373497","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"ragged_attention_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373492","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"low_mem_dropout_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",10.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373478","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"layer_norm_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",260.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373472","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"layer_norm_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",70.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373467","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"launch_latency_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373462","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"kl_div_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",270.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373455","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"kl_div_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",1690.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373450","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jsd_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",4230.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373443","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jsd_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",2320.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373438","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jagged_sum_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373432","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jagged_softmax_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373422","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"jagged_mean_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373408","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"int4_gemm_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",9280.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373367","[""unknown""]","[""unknown""]","fwd",451.5700,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"grouped_gemm_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373362","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"geglu_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",55560.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373343","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"geglu_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",118660.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373337","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gdpa_bwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373332","[""unknown""]","[""unknown""]","bwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gdpa_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",0.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373326","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
"gather_gemv_fwd","AMD MI350","unknown","AMD MI350","unknown","unknown","unknown",40.0000,,,0.0000,"","pass","2025-12-17T20:04:34.373315","[""unknown""]","[""unknown""]","fwd",,,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"[""public""]"
