Index,Raw_Data,Spline_Fixed_Java,Spline_Auto_Java
96,99.0,99.00417820547968,99.0031926124406
97,80.0,80.00600339013167,80.00458102345624
98,70.0,70.00655642340733,70.00501149003159
99,69.0,68.99165233586415,68.99361990403743
100,66.0,65.99939722963451,65.9995404744077
101,64.0,64.00656338410455,64.00501557676311
102,67.0,66.99641001550226,66.99725841041962
103,68.0,67.99286465904204,67.99454291346515
104,66.0,66.01429768817532,66.01092995070604
105,72.0,71.9934466640064,71.99499032882349
106,73.0,72.98922057249169,72.99176967987702
107,67.0,67.0030820619636,67.0023375288788
108,70.0,70.03564170701674,70.02726491235313
109,93.0,92.94118026483169,92.95500645355776
110,87.0,87.06058073144733,87.04634448839303
111,102.0,101.95006392698664,101.96180706086713
112,86.0,86.01005682609843,86.00770070002032
113,71.0,71.02266547051151,71.01732181878087
114,72.0,71.97742500936549,71.98273105976371
115,66.0,66.01778310326087,66.0136104131247
116,68.0,67.98219445761549,67.98637648463301
117,63.0,63.01544906939179,63.01181733214096
118,66.0,65.99346978461962,65.9950038332043
119,66.0,65.99581084884483,65.9968009832816
120,63.0,63.00597409954983,63.00456393221663
121,64.0,64.0023737913376,64.0018163139154
122,66.0,65.98806125337514,65.99087767734554
123,62.0,62.00240594035263,62.00183507294594
124,65.0,65.01971971364605,65.0150639912857
125,84.0,83.99695114927472,83.99768190007967
126,95.0,94.96369320014851,94.97223912192923
127,79.0,79.04041355875499,79.03091175297345
128,78.0,77.97152870829757,77.97821263090594
129,66.0,66.02016990618696,66.0154342985574
130,65.0,64.98993292978528,64.99229330676371
131,63.0,63.005340633648565,63.00408644348644
132,65.0,65.0005920670203,65.00045327836195
133,67.0,66.99226472765547,66.99408504703952
134,64.0,64.00832128446916,64.00636469593239
135,64.0,63.99283809345816,63.99452738159374
136,61.0,60.99527326842536,60.99637956958395
137,61.0,61.0238104845736,61.01820547648815
138,78.0,77.97918065617478,77.98407887899631
139,86.0,86.00411885713979,86.00315789183226
140,94.0,94.00484356056339,94.0036887441216
141,104.0,104.01003555126452,104.0076882645398
142,110.0,109.9607510158739,109.96998337896862
143,89.0,89.04099929482656,89.03136132371034
144,84.0,83.97150498518018,83.9781987596818
145,69.0,69.01366384786168,69.0104522457378
146,66.0,66.00894827659467,66.0068383643619
147,74.0,73.98336864585988,73.98727718154703
148,77.0,77.02138542046376,77.01635922209898
149,87.0,86.97796943334592,86.98315650777484
150,80.0,79.99939120874558,79.99953695414676
151,69.0,69.01786633159671,69.01365907506369
152,68.0,67.98215081405593,67.9863509295026
153,61.0,61.0083639107698,61.00638960122965
154,62.0,62.01663236409026,62.01272341619755
155,71.0,70.9612886223785,70.97040475549744
156,60.0,60.02446838293333,60.018697251007424
157,66.0,66.02734422159787,66.02091417048918
158,85.0,84.93455495168152,84.94995471010512
159,67.0,67.05222096426517,67.03995727565213
160,72.0,71.96453932180155,71.97284087564223
161,72.0,72.0587887033216,72.04497538415005
162,99.0,98.93336934026495,98.94904729795516
163,86.0,86.02315963845217,86.01771787834375
164,78.0,78.02081120843263,78.0159163629114
165,81.0,80.94774213756963,80.9600211109127
166,66.0,66.07547133583697,66.05772819440467
167,92.0,91.9340474885651,91.94955085480227
168,91.0,91.0338640743051,91.02590429101004
169,106.0,106.01073714258,106.00820561626483
170,123.0,122.95531999337118,122.96584404882043
171,110.0,110.02972403941124,110.02273400701876
172,110.0,110.00132595811144,110.00098945662288
173,116.0,116.0052393111178,116.004027206549
174,119.0,118.96253464399189,118.97134750924475
175,101.0,101.04584611560463,101.03505196401115
176,107.0,106.9862771894816,106.98951325474249
177,105.0,104.96253409124482,104.97134716462263
178,86.0,86.06723904943168,86.05141556851095
179,104.0,103.95240655685701,103.96360510572666
180,100.0,99.99640798285849,99.99725720926574
181,95.0,95.0476443241107,95.03642465966992
182,116.0,115.9523534599624,115.96357405727079
183,110.0,110.00178420793415,110.0013644869239
184,104.0,104.0458745321141,104.03506856707436
185,122.0,121.95534828585444,121.9658605964894
186,111.0,111.001083093756,111.00084749482565
187,93.0,93.01197994928411,93.00914639646105
188,88.0,88.0084240673258,88.00642473179083
189,96.0,96.00705935571786,96.00541268621873
190,103.0,102.95828790922153,102.96811485338536
191,83.0,83.02502239126235,83.01912825101397
192,80.0,80.01970849075774,80.01505741428785
193,96.0,95.97319250707078,95.97950671617727
194,100.0,100.00770474128106,100.0058971121598
195,106.0,106.00778132131389,106.0059418759292
196,115.0,114.99282449437695,114.99451944991733
197,115.0,114.98923170449189,114.99177621617956
198,106.0,106.0048332737292,106.00368268303117
199,106.0,106.02801958773415,106.02141614234905
200,125.0,124.97673306507438,124.98221943437674
201,126.0,125.98269263781637,125.98677487390735
202,111.0,111.02801102695273,111.02141114549198
203,111.0,110.99408822233531,110.9954725075981
204,110.0,109.9903952500169,109.992670692975
205,102.0,101.99770294411812,101.99822856803245
206,97.0,97.03449059843506,97.02637770158556
207,109.0,108.95478893847525,108.96542647852435
208,94.0,94.02131571692469,94.01631845870243
209,84.0,83.98879265984189,83.99141240362553
210,75.0,75.01962995479778,75.01501148372944
211,82.0,81.98990075615716,81.99227448786613
212,87.0,86.99819908784575,86.9986257544889
213,89.0,89.00651767755413,89.0049888557915
214,90.0,89.98395554329883,89.98772746648326
215,81.0,81.01659937778305,81.01270408775054
216,80.0,79.98106341689285,79.98550097465429
217,77.0,77.03684464042398,77.02818245681581
218,94.0,93.96314898775624,93.97181381728512
219,91.0,91.01716439030565,91.01314156701841
220,90.0,89.98873625107005,89.99137943587391
221,84.0,84.00715263476154,84.0054671573374
222,85.0,85.00955416025788,85.00729972051904
223,93.0,92.98983761123549,92.99223758266623
224,92.0,91.98866443856986,91.99133743720637
225,83.0,83.01553219466402,83.01186594806946
226,86.0,86.00770123298571,86.00589505623527
227,95.0,94.96726334986676,94.97496901709928
228,91.0,91.03703450182218,91.02829350961073
229,110.0,110.02245608670846,110.01719940654998
230,126.0,125.88992692243541,125.91582916071762
231,75.0,75.10938080593463,75.08365901887282
232,78.0,77.94730327664605,77.95965742916242
233,72.0,72.02956145568581,72.02263890188745
234,83.0,82.97334836216245,82.97959788707225
235,87.0,87.0350710741069,87.02682418961172
236,105.0,104.97320058206894,104.97951149605083
237,99.0,98.98563494293194,98.98903067090713
238,76.0,76.01909466334895,76.0145914345926
239,67.0,67.00661927647234,67.00504821606413
240,71.0,70.9975819560325,70.9981578099925
241,76.0,75.98869688257585,75.99135642577752
242,74.0,74.01425175617463,74.01090312891219
243,76.0,75.98212310044192,75.98633473815788
244,69.0,69.00305466927165,69.00232148097304
245,70.0,70.03807302245092,70.02911488760068
246,91.0,90.94761435500693,90.9599464381338
247,80.0,80.01898330498894,80.0145263464782
248,73.0,73.01138157701735,73.00868947073565
249,74.0,73.9862871921452,73.98951909127747
250,68.0,68.00057999477234,68.00044622416364
251,63.0,63.00835370013895,63.006383623075884
252,66.0,65.99524505340229,65.99636310534753
253,70.0,69.99814589494599,69.998594614198
254,76.0,75.99360785949294,75.99508452075307
255,88.0,88.05410869768093,88.04138232557591
256,121.0,120.92552068533205,120.94306605946805
257,99.0,99.00472002154733,99.00361655332821
258,71.0,71.05179246575041,71.03959959120594
259,78.0,77.94548073014087,77.95827048982979
260,74.0,74.08310244289758,74.06358224981594
261,105.0,104.89653177711156,104.9208689799632
262,77.0,77.05580591628382,77.04269593311285
263,70.0,69.99893585349334,69.99916360760474
264,70.0,69.98097443496212,69.9854489119496
265,65.0,65.03385276634413,65.02589772471741
266,75.0,74.95779013314792,74.96771669352319
267,63.0,63.02672474777203,63.020444886569244
268,63.0,62.99529862932443,62.99639441673753
269,64.0,63.99401322260101,63.995428645417256
270,63.0,63.00357038242687,63.00273014553566
271,67.0,67.00120396153353,67.00091810151413
272,77.0,77.00243589378536,77.0018526067928
273,92.0,92.01245113332762,92.00952901268359
274,107.0,106.96905605210556,106.97633856895267
275,96.0,96.01954746662491,96.01496329905456
276,85.0,84.98045000214908,84.98503522817681
277,67.0,67.0285453017894,67.02183059385261
278,68.0,67.98458455210297,67.98820232894582
279,66.0,66.0052747117053,66.00404790682
280,65.0,64.98755122857358,64.99047238445978
281,60.0,60.02080238003018,60.01591119765547
282,67.0,66.98098217069985,66.9854534913051
283,67.0,67.00888681566505,67.00680240693153
284,73.0,73.00068381907748,73.00050692067478
285,83.0,83.01361629641171,83.01042445634421
286,94.0,93.96310784435096,93.97178976987742
287,80.0,80.02851995113186,80.02181580014502
288,77.0,76.99057153645002,76.9927737760521
289,73.0,73.00826702014957,73.00633293058544
290,72.0,71.98396175815272,71.98773112217908
291,64.0,64.01600171284464,64.01224752693297
292,66.0,65.98288302288071,65.98688616067263
293,68.0,68.04394662664261,68.03362005023365
294,89.0,88.939921758206,88.95405646126328
295,74.0,74.03084714729123,74.0236048982507
296,69.0,68.99351400115575,68.99502964435158
297,68.0,67.99712031111768,67.99778077435263
298,76.0,76.04098028358369,76.03135019252832
299,103.0,102.93282175681281,102.9486200476629
300,90.0,90.05278810641123,90.04039599940603
301,91.0,90.95313348303544,90.96413724420779
302,71.0,71.04219759367525,71.03227611375318
303,74.0,73.9845513769061,73.98818291605602
304,73.0,72.98455532795884,72.9881852186788
305,67.0,67.04219332833927,67.03227367080399
306,81.0,80.94647530264446,80.959066225519
307,69.0,69.03332285561584,69.02548076342808
308,75.0,75.01250835250926,75.00956248892054
309,87.0,86.95235129909705,86.96357279884487
310,72.0,72.03511886166326,72.0268521820067
311,77.0,77.00537549788386,77.00410680638089
312,90.0,89.96731857797737,89.97500135953229
313,90.0,90.04930872065283,90.0377190609309
314,111.0,110.95011382950238,110.96183624261342
315,104.0,104.03435591752341,104.02629896997561
316,104.0,103.96501041858052,103.97322345278532
317,88.0,88.03862573037206,88.02954511123994
318,92.0,91.97624926614132,91.98182947268906
319,87.0,87.00290263521221,87.00223260329474
320,84.0,84.00183342876835,84.00139326639923
321,89.0,89.00956054850761,89.00730340501751
322,105.0,105.00120138954102,105.00091665932095
323,119.0,118.98797111632388,118.99082500086995
324,116.0,115.97504254554934,115.98090969900916
325,101.0,101.05303890463999,101.04054258023517
326,121.0,120.98575337128729,120.98909989449336
327,134.0,133.97428971065995,133.98036246873247
328,122.0,122.0083227834576,122.0063656098226
329,110.0,110.0077573445486,110.00592779362172
330,109.0,108.99537694302664,108.99644015029246
331,117.0,117.04099597094361,117.03135939913507
332,140.0,139.93386348149528,139.94944334548163
333,115.0,115.00944980661181,115.0072386899157
334,90.0,90.03589704837026,90.02741420672065
335,97.0,97.00235840150654,97.00180728908038
336,108.0,107.9582283643867,107.96808004489145
337,91.0,91.0149170152025,91.01139916894087
338,84.0,84.03279354399845,84.02506416740059
339,100.0,99.9642658375382,99.97268098456681
340,97.0,97.00411676026232,97.00315671072524
341,93.0,93.01490612261253,93.01139278835461
342,99.0,98.9851573465698,98.98864431061648
343,101.0,101.01362065385335,101.01042698921823
344,110.0,109.98284062838412,109.9868614077597
345,114.0,114.03202382705616,114.02450700146582
346,130.0,129.9525540951808,129.96369143754234
347,121.0,121.06343931882952,121.04855130711879
348,130.0,129.90736217369457,129.92912905601415
349,93.0,93.09803247721649,93.07498899366816
350,102.0,101.93287937742903,101.9486537032004
351,84.0,84.01779481973567,84.01361721079442
352,79.0,79.03456843774894,79.02642327190757
353,97.0,96.95176135667172,96.96312076269533
354,90.0,90.01664809869429,90.0127325950199
355,91.0,91.02386772451817,91.01823896208526
356,105.0,104.96958939844606,104.97675745606317
357,97.0,96.99640899108246,96.99725785496763
358,83.0,83.02558529126229,83.01956444457988
359,85.0,84.97453046993265,84.98050319678339
360,82.0,82.0391446500172,82.02995564789411
361,96.0,95.94354561179561,95.95681782260759
362,83.0,83.04934968179563,83.03774302682639
363,94.0,93.98392928488835,93.98771207175399
364,97.0,96.97211533160092,96.97866269591528
365,87.0,87.07311174090998,87.05592027442435
366,106.0,105.9070618697272,105.92895342193387
367,73.0,73.01443102413073,73.01100788588474
368,63.0,63.12084192991411,63.09239496945686
369,127.0,126.85544856658167,126.88945854066444
370,113.0,113.06936331128462,113.0530860149999
371,112.0,111.98112098044771,111.98553470256962
372,98.0,97.98858785252804,97.99129257322329
373,77.0,77.0132213579846,77.01008645421943
374,74.0,74.03212268439954,74.02456484383177
375,92.0,91.94578663486637,91.95855650354608
376,80.0,80.0172631805681,80.01319933052015
377,78.0,78.03336877927627,78.02550758159497
378,97.0,96.95540568738348,96.96589420294781
379,92.0,92.02654142267713,92.02033768196955
380,93.0,92.95211960984533,92.96333024805196
381,85.0,85.11945375820814,85.09136912150447
382,134.0,133.86502207041121,133.89676963844005
383,105.0,105.06518645990415,105.04989415416688
384,90.0,89.9781966609695,89.9832893830893
385,71.0,71.01600851139088,71.01225144350659
386,67.0,66.99710539356467,66.99777210699574
387,70.0,70.0094634916217,70.00724670891772
388,77.0,76.97438148085622,76.98041611902029
389,69.0,69.01131833153478,69.00865247174423
390,70.0,70.01672792996672,70.01277925083551
391,85.0,84.9880712969935,84.99088353220563
392,91.0,90.99103981733555,90.9931547044929
393,85.0,85.00949676537556,85.00726616576745
394,79.0,78.98873570477475,78.9913790941671
395,69.0,69.01665102986877,69.01273429532844
396,70.0,69.98990187579217,69.99227513466097
397,69.0,69.00178309864032,69.00136384483983
398,70.0,70.00711872704589,70.00544736833353
399,74.0,73.98337094277117,73.98727854955402
400,70.0,70.02137612601413,70.0163537509522
401,75.0,74.97864571508974,74.98365903528156
402,70.0,70.01951041836958,70.01494161847643
403,72.0,71.9650120880205,71.97322439405
404,65.0,65.05831160180624,65.04458934276691
405,92.0,91.9642812748535,91.97269003053532
406,98.0,97.98092065284511,97.98541750847154
407,88.0,88.04822948547333,88.03687387603749
408,99.0,98.96429938421286,98.9727006122923
409,87.0,86.99514891922642,86.99630687031618
410,68.0,68.01855842783895,68.0141708171988
411,66.0,66.01248985517354,66.00955163623335
412,74.0,73.96662792146215,73.9744904561388
413,64.0,64.01549127497546,64.01184204937218
414,64.0,64.01724230544292,64.01318707368382
415,76.0,75.96320125027333,75.97184434646736
416,73.0,73.05403077085757,73.04133676485968
417,90.0,89.93578469817955,89.95088789710779
418,71.0,71.03564053731213,71.02726424325277
419,68.0,68.00546056492456,68.00415658275067
420,73.0,72.98566243237603,72.98904671323103
421,69.0,68.99878477910738,68.99907530513934
422,63.0,63.00778426465776,63.00594358168408
423,64.0,64.00475505074385,64.00363698991318
424,68.0,67.98387179321024,67.98767847379956
425,63.0,62.99947545359994,62.99958621665216
426,64.0,64.03627779194751,64.02774391315992
427,87.0,86.95486159589964,86.96546895238836
428,87.0,87.04029734513286,87.03084381186096
429,95.0,94.94833841799407,94.96047690664308
430,74.0,74.04750280637668,74.03634184799071
431,74.0,73.96918803945582,73.97641570627584
432,65.0,65.0261044314763,65.01997507996624
433,69.0,68.97980179259797,68.98454919855976
434,64.0,64.00347393624584,64.0026736735729
435,62.0,61.99664407453914,61.997395265883604
436,69.0,69.05816629061081,69.04450439666483
437,97.0,96.8905131114274,96.91627898269167
438,60.0,60.07192034357363,60.05500939820717
439,56.0,55.998375653549076,55.99872896233044
440,62.0,61.97554633668347,61.98131132777151
441,58.0,58.02138213846623,58.0163573161222
442,65.0,64.98578821520866,64.98912024844788
443,68.0,68.01544959047659,68.01181766256835
444,76.0,75.98744110293055,75.9904079935952
445,72.0,71.98159889982749,71.98592115822377
446,60.0,60.04820917962672,60.036861971093266
447,75.0,74.96313459238264,74.9718053833462
448,71.0,71.00407080877412,71.00312983143763
449,64.0,64.00540791166017,64.00412578135818
450,63.0,63.004227940535145,63.00322167054011
451,68.0,68.00765268247775,68.00586667392952
452,72.0,71.963122224671,71.97179814845944
453,55.0,55.03986892071073,55.03048625799955
454,59.0,58.98447075102011,58.988135709982274
455,59.0,58.97163989142272,58.97827764073129
456,56.0,56.10633846444642,56.08134475501221
457,99.0,98.8483430384073,98.88401892525864
458,58.0,58.096817584234905,58.074064494248006
459,58.0,57.982935254462355,57.98691672485549
460,61.0,60.97492196570777,60.980839123462594
461,58.0,58.03517728336402,58.02688634199895
462,82.0,82.00061113786678,82.00046438744853
463,107.0,106.97021565968772,106.97723074915984
464,106.0,106.02252425276754,106.01723933640004
465,102.0,101.96902197860952,101.97631855940395
466,80.0,80.01090734317035,80.00830505232938
467,77.0,77.07550150970735,77.05774582698325
468,112.0,111.87738817889546,111.90624894225047
469,77.0,77.06111246796323,77.04676241208071
470,70.0,70.0045695602521,70.00342142897394
471,86.0,86.04198393748025,86.0321511577793
472,113.0,112.87747255737503,112.90629831339896
473,68.0,68.11169830718453,68.0854424181835
474,74.0,73.93778161750387,73.95237672257015
475,66.0,66.03853403845447,66.02949144694789
476,84.0,83.98705901352152,83.99007753928369
477,103.0,103.01353845309261,103.0103789329343
478,120.0,119.95660515776699,119.96680966311675
479,109.0,109.0488101376896,109.03732049165808
480,117.0,116.98204271083686,116.98628773525641
481,109.0,108.94656440464483,108.959118341866
482,80.0,80.11715157837585,80.0895947164337
483,115.0,114.89365164305833,114.91864945773476
484,102.0,102.05990296295825,102.04584110125911
485,108.0,107.97687467609705,107.98230228781587
486,99.0,98.98145851222151,98.98583904680457
487,80.0,80.02448237266113,80.01870540595692
488,87.0,87.0167654051075,87.01280112216456
489,115.0,114.98923338866781,114.99177721289249
490,131.0,130.97846765868718,130.98355496601792
491,120.0,119.9987974302565,119.99908266703663
492,103.0,103.0185760249593,103.01418112098662
493,103.0,103.01416977690467,103.01085507395861
494,112.0,111.94428467905644,111.95735709468387
495,98.0,98.10738035293147,98.08216812612538
496,123.0,122.83360132632313,122.87272225357168
497,68.0,68.15276701236864,68.1168442764565
498,94.0,93.94195169347248,93.95556457963858
499,105.0,104.99269271056839,104.9944423546734
500,103.0,103.02375802542207,103.01817490820885
501,102.0,101.95539692316274,101.96588901767181
502,76.0,76.03745748453926,76.02864785058466
503,74.0,73.99659811646394,73.99736838367869
504,82.0,82.01415145147247,82.0108444445303
505,92.0,91.95180790974034,91.9631480571245
506,72.0,72.04161076841666,72.03182591002383
507,71.0,70.98523499810591,70.98868974835057
508,68.0,68.00400742656801,68.00309272250033
509,67.0,66.973389158935,66.97962168196314
510,65.0,65.07736686481378,65.05915775302743
511,104.0,103.93386996279472,103.94944712027221
512,96.0,95.97607818951967,95.98172944997341
513,64.0,64.05902078246228,64.04511111080521
514,71.0,70.98161130579314,70.98592831268523
515,81.0,80.99172307178242,80.99366127517453
516,89.0,89.04209075433461,89.03221372845267
517,104.0,103.90600260019116,103.9281199410561
518,64.0,64.07493337262783,64.05730651214878
519,65.0,64.99425010241502,64.9955671518072
520,77.0,76.98793860562279,76.99080593372145
521,80.0,79.98098225713352,79.9854535787367
522,74.0,74.03810018544154,74.02913073535996
523,91.0,90.9792384838825,90.98411267600906
524,99.0,99.00585578413104,99.00449475905812
525,101.0,100.98633523536962,100.98954724694326
526,90.0,90.01125641435938,90.0086162615632
527,82.0,81.98819170850396,81.99095393494956
528,74.0,74.02910798551213,74.02226673945513
529,83.0,82.96308466195308,82.97177614031645
530,77.0,77.01560540080602,77.01190876469022
531,86.0,86.05222053301699,86.03995703417458
532,114.0,113.88107452635815,113.90904682036701
533,77.0,77.11411354979768,77.08728296567831
534,91.0,90.94128716180984,90.95506896239922
535,80.0,80.00934013397233,80.00717455027228
536,67.0,67.00186186079115,67.00140992519832
537,59.0,59.00658074229161,59.0050256764947
538,60.0,60.002348777370685,60.00180171926995
539,63.0,62.97970213087891,62.98449085043632
540,57.0,57.00726262589389,57.00553148807019
541,65.0,65.04639347801763,65.03547906672993
542,98.0,97.93155434544151,97.94766480695054
543,89.0,89.03083916233739,89.0236002075093
544,86.0,86.00073615464181,86.00053753135987
545,85.0,85.00347335635686,85.00267336560304
546,81.0,80.97207100872734,80.978636837039
547,63.0,63.03984850431003,63.03047425504992
548,67.0,66.97507360936979,66.98092787551376
549,62.0,62.00823894724993,62.00631652983713
550,59.0,58.99113770433171,58.9932119180082
551,55.0,55.018428915477784,55.01409507859588
552,62.0,61.98275328729187,61.98681032233999
553,61.0,61.0047299556714,61.00362231041159
554,62.0,62.00299474489567,62.002286454155644
555,67.0,66.9982527451027,66.9986571021769
556,73.0,73.01067851386323,73.00817131484531
557,80.0,79.9779577044916,79.9831496558397
558,70.0,70.00713046439522,70.00545422403762
559,62.0,62.01076647253397,62.008222725088835
560,63.0,62.99521095078234,62.99634313164077
561,62.0,61.98929300210676,61.99181205193518
562,56.0,56.01844500253841,56.014104512546766
563,60.0,59.98630656851371,59.989530434347216
564,58.0,57.99763407952041,57.99818827716606
565,57.0,57.022043737133146,57.016851232408655
566,68.0,67.97969110700248,67.98448441119795
567,65.0,64.98279504370092,64.98683474124459
568,56.0,56.05472311532489,56.04184861784219
569,78.0,77.94713604408575,77.9595596610065
570,76.0,76.03676328051509,76.02813492268368
571,84.0,83.97089982559143,83.97773787358132
572,74.0,74.01067488099673,74.00816915457122
573,67.0,67.00777066769136,67.00593565079674
574,66.0,65.9892899465902,65.99181024726606
575,61.0,61.007119758196566,61.00544797549887
576,60.0,59.9964563885632,59.997285526901564
577,59.0,59.00414853935688,59.00317525574123
578,60.0,59.99405547657314,59.99545338424669
579,58.0,58.00293634841486,58.00225230537916
580,58.0,57.99352795159412,57.99503783064795
581,60.0,60.0255451513098,60.01954099198588
582,75.0,74.96552502605738,74.97363142808526
583,71.0,71.02551703243707,71.019524570776
584,74.0,73.982794315392,73.98683431822177
585,67.0,67.00709440439013,67.00543313152399
586,62.0,61.99766409022153,61.99820583666679
587,59.0,59.00773756527663,59.005916319318985
588,62.0,61.99097746422409,61.99311820179622
589,62.0,61.98110406894164,61.985524704835484
590,65.0,65.07738320863656,65.05916730172034
591,109.0,108.93091016372621,108.94718111429953
592,102.0,101.98074013306268,101.9853119967288
593,68.0,68.02995690935403,68.02287013594405
594,63.0,63.041162383797094,63.03145660568252
595,93.0,92.9558564492012,92.96626481345277
596,95.0,94.98388934525491,94.98768880646826
597,80.0,80.04461955834668,80.0341205927267
598,86.0,85.9584685229939,85.96822040703856
599,76.0,76.04152704313302,76.03177697700599
600,83.0,82.95783577006547,82.96774338341673
601,70.0,70.03088904908688,70.02362938211385
602,71.0,70.98868194723829,70.99134765289493
603,68.0,67.9816500193964,67.9859510790156
604,62.0,62.05875619939079,62.044956368839586
605,85.0,84.90918202948605,84.93051435377438
606,70.0,70.11286126436656,70.08633663177923
607,103.0,102.89470921131513,102.91948198318174
608,80.0,80.02746308977493,80.02098368822902
609,74.0,74.09509678758377,74.07273708029226
610,112.0,111.82458343899428,111.86584316722983
611,61.0,61.15328089351341,61.11725187831179
612,83.0,82.92358558703529,82.94150620754604
613,82.0,82.03429449310771,82.0262630287977
614,91.0,90.97858022269094,90.98362078810202
615,85.0,84.98575290176083,84.98909958714698
616,75.0,75.05119094110732,75.03914081752066
617,96.0,95.9596278475065,95.9691125094632
618,97.0,97.01877891260213,97.01440679916912
619,95.0,94.9485057848082,94.96057478363446
620,75.0,75.11223438712788,75.0858629171271
621,109.0,108.85680635455911,108.89046661359576
622,80.0,80.12362506734121,80.09455772483409
623,112.0,111.95432482302655,111.96504804602004
624,121.0,120.96530325838071,120.97350172478765
625,100.0,100.03992731538227,100.03052040598021
626,100.0,99.99708829328354,99.99776202528001
627,105.0,104.98630610668926,104.98953017904599
628,104.0,104.01897667120018,104.01452245477782
629,109.0,108.97212686437838,108.97866950885484
630,100.0,100.03613677130983,100.02766147001536
631,104.0,103.94306884711722,103.95643198038108
632,87.0,87.0849450501212,87.06498083815089
633,111.0,110.91563005344022,110.93546251702205
