date_time,Raw_Data,Triangular_Python,Gaussian_Python
2017-03-14 23:16:00,101,99.44444444444444,100.23715841630498
2017-03-14 23:26:00,108,98.99999999999999,99.80014531016839
2017-03-14 23:36:00,87,97.1111111111111,96.15041345403988
2017-03-14 23:46:00,97,97.66666666666667,96.65081224277812
2017-03-14 23:56:00,102,99.44444444444444,100.07064039083848
2017-03-15 00:06:00,102,104.55555555555554,103.52368769044968
2017-03-15 00:16:00,104,109.66666666666667,109.48340237011074
2017-03-15 00:26:00,126,114.88888888888887,116.35918838501331
2017-03-15 00:36:00,117,115.77777777777777,116.94152036156972
2017-03-15 00:46:00,112,116.44444444444444,114.7204432736015
2017-03-15 00:56:00,111,116.44444444444444,116.37442500101145
2017-03-15 01:06:00,130,119.22222222222221,119.98175854704647
2017-03-15 01:16:00,114,117.55555555555554,118.85378928237935
2017-03-15 01:26:00,121,114.0,114.18661355077379
2017-03-15 01:36:00,103,106.77777777777777,106.74575089534312
2017-03-15 01:46:00,99,103.77777777777777,101.74868535434648
2017-03-15 01:56:00,98,103.77777777777777,103.13221913594853
2017-03-15 02:06:00,114,106.55555555555554,107.78000264999889
2017-03-15 02:16:00,111,107.66666666666667,108.28354768027913
2017-03-15 02:26:00,100,107.55555555555554,106.5449339803586
2017-03-15 02:36:00,110,107.1111111111111,107.50150241847768
2017-03-15 02:46:00,112,104.99999999999999,106.53885327981327
2017-03-15 02:56:00,99,99.22222222222223,99.78509723361903
2017-03-15 03:06:00,91,91.22222222222221,90.70330545038743
2017-03-15 03:16:00,80,84.33333333333333,83.3420744535716
2017-03-15 03:26:00,78,81.22222222222221,80.39151568936332
2017-03-15 03:36:00,82,81.77777777777777,81.3501267392849
2017-03-15 03:46:00,82,83.22222222222221,83.68116731327764
2017-03-15 03:56:00,90,84.66666666666667,85.08573560225003
2017-03-15 04:06:00,81,83.44444444444444,83.8214387349395
2017-03-15 04:16:00,84,82.22222222222221,81.91116529107018
2017-03-15 04:26:00,78,80.33333333333333,80.22605415877408
2017-03-15 04:36:00,80,80.88888888888889,80.16546153058925
2017-03-15 04:46:00,80,82.77777777777777,82.44400889697265
2017-03-15 04:56:00,88,86.22222222222221,86.45206118268595
2017-03-15 05:06:00,91,88.22222222222221,89.09688699464314
2017-03-15 05:16:00,90,87.55555555555554,88.26035304829205
2017-03-15 05:26:00,85,85.77777777777777,85.11097284603959
2017-03-15 05:36:00,78,84.77777777777777,83.89306524270322
2017-03-15 05:46:00,90,87.33333333333331,86.93435992305724
2017-03-15 05:56:00,89,92.88888888888887,92.12411971537303
2017-03-15 06:06:00,97,101.1111111111111,100.63876900318415
2017-03-15 06:16:00,117,107.44444444444444,109.60949367065174
2017-03-15 06:26:00,117,106.66666666666667,109.49852082461214
2017-03-15 06:36:00,99,97.55555555555554,98.15642312795067
2017-03-15 06:46:00,80,84.88888888888889,83.61451787631981
2017-03-15 06:56:00,70,74.77777777777777,73.56002919177018
2017-03-15 07:06:00,69,69.22222222222221,68.83852942329139
2017-03-15 07:16:00,66,66.77777777777777,66.51664476475143
2017-03-15 07:26:00,64,66.1111111111111,65.71140487096295
2017-03-15 07:36:00,67,66.33333333333333,66.40261994689425
2017-03-15 07:46:00,68,67.33333333333333,67.26739597399029
2017-03-15 07:56:00,66,68.66666666666667,68.38952021242301
2017-03-15 08:06:00,72,69.88888888888889,70.28859512903703
2017-03-15 08:16:00,73,70.33333333333333,70.74570376048092
2017-03-15 08:26:00,67,72.44444444444444,70.88696129906803
2017-03-15 08:36:00,70,76.66666666666667,75.97380053105752
2017-03-15 08:46:00,93,84.66666666666667,84.9918534445623
2017-03-15 08:56:00,87,89.66666666666667,91.14743186017432
2017-03-15 09:06:00,102,90.66666666666667,92.25021101591403
2017-03-15 09:16:00,86,84.77777777777777,85.53584844285787
2017-03-15 09:26:00,71,77.44444444444444,76.32392727034245
2017-03-15 09:36:00,72,71.55555555555556,70.83547745147379
2017-03-15 09:46:00,66,68.0,68.06258810512514
2017-03-15 09:56:00,68,66.66666666666667,66.39956797507666
2017-03-15 10:06:00,63,65.44444444444444,65.28054284332373
2017-03-15 10:16:00,66,65.22222222222221,65.21290728944065
2017-03-15 10:26:00,66,64.77777777777779,64.9949525512421
2017-03-15 10:36:00,63,64.55555555555556,64.30373747531078
2017-03-15 10:46:00,64,64.22222222222221,64.24420134200322
2017-03-15 10:56:00,66,64.22222222222221,64.31683720978202
2017-03-15 11:06:00,62,66.22222222222221,65.01713782321406
2017-03-15 11:16:00,65,71.99999999999999,70.59637069309066
2017-03-15 11:26:00,84,79.22222222222221,80.57519478113377
2017-03-15 11:36:00,95,83.77777777777777,85.84559559207946
2017-03-15 11:46:00,79,81.44444444444444,82.22711065365137
2017-03-15 11:56:00,78,75.99999999999999,75.531739976163
2017-03-15 12:06:00,66,69.55555555555554,69.23110160753198
2017-03-15 12:16:00,65,66.22222222222221,65.46415155714212
2017-03-15 12:26:00,63,64.66666666666666,64.35822615986042
2017-03-15 12:36:00,65,64.88888888888889,64.94551131545035
2017-03-15 12:46:00,67,65.1111111111111,65.39757249813634
2017-03-15 12:56:00,64,64.44444444444444,64.6236266569104
2017-03-15 13:06:00,64,63.333333333333336,63.26739597399029
2017-03-15 13:16:00,61,63.888888888888886,62.82237771700256
2017-03-15 13:26:00,61,67.88888888888889,66.67710598144497
2017-03-15 13:36:00,78,75.88888888888889,75.74769923742124
2017-03-15 13:46:00,86,85.22222222222221,85.6185792081525
2017-03-15 13:56:00,94,94.44444444444444,94.48840268400645
2017-03-15 14:06:00,104,99.44444444444444,101.22506804184883
2017-03-15 14:16:00,110,99.33333333333333,101.11803901482769
2017-03-15 14:26:00,89,92.0,92.6347780493035
2017-03-15 14:36:00,84,82.66666666666667,81.99389605636482
2017-03-15 14:46:00,69,74.44444444444444,73.29263321777987
2017-03-15 14:56:00,66,71.66666666666666,70.26638661397521
2017-03-15 15:06:00,74,73.77777777777777,73.21490276638096
2017-03-15 15:16:00,77,77.66666666666666,78.27349991762549
2017-03-15 15:26:00,87,79.77777777777777,81.15942796490609
2017-03-15 15:36:00,80,77.44444444444444,78.20586436374242
2017-03-15 15:46:00,69,72.33333333333333,71.98690026552876
2017-03-15 15:56:00,68,67.33333333333333,66.86172405527846
2017-03-15 16:06:00,61,64.77777777777776,63.93440705791944
2017-03-15 16:16:00,62,64.22222222222221,64.17156547422444
2017-03-15 16:26:00,71,64.88888888888889,65.29864289169069
2017-03-15 16:36:00,60,66.77777777777779,65.62261729689531
2017-03-15 16:46:00,66,69.55555555555556,69.50154955333987
2017-03-15 16:56:00,85,72.55555555555556,73.89398033299392
2017-03-15 17:06:00,67,72.55555555555556,72.83458560427293
2017-03-15 17:16:00,72,75.33333333333333,72.95854067196954
2017-03-15 17:26:00,72,78.99999999999999,79.08383439503409
2017-03-15 17:36:00,99,84.77777777777777,86.61648946148779
2017-03-15 17:46:00,86,85.0,86.18572170357294
2017-03-15 17:56:00,78,81.44444444444444,81.17661292298234
2017-03-15 18:06:00,81,78.77777777777777,77.47619479673607
2017-03-15 18:16:00,66,79.22222222222221,78.02833635046935
2017-03-15 18:26:00,92,86.33333333333333,85.57002981956163
2017-03-15 18:36:00,91,95.33333333333333,95.28864226389922
2017-03-15 18:46:00,106,105.33333333333333,105.94351583851004
2017-03-15 18:56:00,123,111.33333333333333,113.22196893516907
2017-03-15 19:06:00,110,113.1111111111111,113.2835948151413
2017-03-15 19:16:00,110,113.77777777777777,112.66395911211154
2017-03-15 19:26:00,116,113.0,114.1231335984478
2017-03-15 19:36:00,119,112.0,112.72750944238959
2017-03-15 19:46:00,101,108.44444444444444,107.8961172145208
2017-03-15 19:56:00,107,104.22222222222223,104.55599110302734
2017-03-15 20:06:00,105,100.66666666666667,100.57613376319681
2017-03-15 20:16:00,86,98.1111111111111,96.94255361335712
2017-03-15 20:26:00,104,98.22222222222223,98.1916609995317
2017-03-15 20:36:00,100,100.0,99.86477602709604
2017-03-15 20:46:00,95,103.44444444444444,102.6569633212755
2017-03-15 20:56:00,116,106.8888888888889,107.88088059852267
2017-03-15 21:06:00,110,109.66666666666667,109.83653394635105
2017-03-15 21:16:00,104,111.44444444444444,110.8961172145208
2017-03-15 21:26:00,122,111.0,112.68412501537087
2017-03-15 21:36:00,111,106.1111111111111,107.65593006948808
2017-03-15 21:46:00,93,99.44444444444444,97.91825535163059
2017-03-15 21:56:00,88,95.1111111111111,93.24518745892846
2017-03-15 22:06:00,96,94.0,94.88397970520246
2017-03-15 22:16:00,103,92.77777777777777,94.33599375302626
2017-03-15 22:26:00,83,89.66666666666667,88.56812861234567
2017-03-15 22:36:00,80,89.0,86.98283893369609
2017-03-15 22:46:00,96,93.0,92.90611784231227
2017-03-15 22:56:00,100,99.88888888888887,100.21595926125825
2017-03-15 23:06:00,106,106.55555555555554,106.67811534146006
2017-03-15 23:16:00,115,110.33333333333331,111.49445949277947
2017-03-15 23:26:00,115,110.99999999999999,111.82139160007732
2017-03-15 23:36:00,106,111.1111111111111,109.72349524541909
2017-03-15 23:46:00,106,113.44444444444444,112.21999735000108
2017-03-15 23:56:00,125,117.33333333333333,118.80624925380357
2017-03-16 00:06:00,126,118.55555555555554,120.18567456871075
2017-03-16 00:16:00,111,115.77777777777777,115.37137302919386
2017-03-16 00:26:00,111,111.44444444444444,111.08273076529463
2017-03-16 00:36:00,110,107.1111111111111,107.63672639138164
2017-03-16 00:46:00,102,104.44444444444444,103.60442297880397
2017-03-16 00:56:00,97,101.88888888888887,101.69630965955139
2017-03-16 01:06:00,109,99.44444444444444,100.66292586032412
2017-03-16 01:16:00,94,93.33333333333333,94.34918775722187
2017-03-16 01:26:00,84,86.77777777777777,85.49744108664501
2017-03-16 01:36:00,75,81.99999999999999,80.59637069309066
2017-03-16 01:46:00,82,82.55555555555556,82.00199547694031
2017-03-16 01:56:00,87,85.33333333333333,85.7769978130435
2017-03-16 02:06:00,89,87.1111111111111,87.93846838975212
2017-03-16 02:16:00,90,86.33333333333333,86.8496336808223
2017-03-16 02:26:00,81,83.22222222222221,83.17156547422444
2017-03-16 02:36:00,80,82.22222222222221,80.81932574518495
2017-03-16 02:46:00,77,83.44444444444444,82.86482316195824
2017-03-16 02:56:00,94,87.55555555555554,88.13517683804174
2017-03-16 03:06:00,91,89.1111111111111,90.34414030846396
2017-03-16 03:16:00,90,88.77777777777777,88.72450460543418
2017-03-16 03:26:00,84,87.33333333333333,86.58122834681691
2017-03-16 03:36:00,85,87.8888888888889,87.36327360861834
2017-03-16 03:46:00,93,88.8888888888889,89.76690291552767
2017-03-16 03:56:00,92,88.77777777777777,89.33803636482877
2017-03-16 04:06:00,83,88.1111111111111,87.12916716413093
2017-03-16 04:16:00,86,88.55555555555554,88.06458358206547
2017-03-16 04:26:00,95,92.44444444444444,91.98884860760688
2017-03-16 04:36:00,91,99.44444444444444,98.25129140256364
2017-03-16 04:46:00,110,103.77777777777777,106.54296174650814
2017-03-16 04:56:00,126,101.88888888888887,105.115949268163
2017-03-16 05:06:00,75,90.55555555555554,89.93051037376316
2017-03-16 05:16:00,78,81.88888888888889,78.69008820310198
2017-03-16 05:26:00,72,77.77777777777777,77.13221913594853
2017-03-16 05:36:00,83,83.33333333333333,82.2168982433213
2017-03-16 05:46:00,87,89.77777777777777,90.25535273439633
2017-03-16 05:56:00,105,93.99999999999999,96.3602448798906
2017-03-16 06:06:00,99,90.33333333333333,92.45107506576073
2017-03-16 06:16:00,76,81.77777777777777,80.7265472172367
2017-03-16 06:26:00,67,74.44444444444444,72.40865351257739
2017-03-16 06:36:00,71,72.1111111111111,71.68011081840037
2017-03-16 06:46:00,76,73.44444444444444,73.80019244503058
2017-03-16 06:56:00,74,73.99999999999999,74.54089589161579
2017-03-16 07:06:00,76,73.33333333333333,73.47525581467303
2017-03-16 07:16:00,69,73.77777777777777,72.42480521886623
2017-03-16 07:26:00,70,76.22222222222221,75.75584579285895
2017-03-16 07:36:00,91,79.44444444444444,81.00600967391081
2017-03-16 07:46:00,80,79.1111111111111,80.10498641521863
2017-03-16 07:56:00,73,76.22222222222221,75.66196363517122
2017-03-16 08:06:00,74,71.88888888888887,72.01814718322915
2017-03-16 08:16:00,68,68.55555555555556,68.40766739565215
2017-03-16 08:26:00,63,66.77777777777779,65.93440705791943
2017-03-16 08:36:00,66,67.55555555555556,66.89806555659895
2017-03-16 08:46:00,70,71.66666666666667,71.08777821405253
2017-03-16 08:56:00,76,81.22222222222221,79.3723120112569
2017-03-16 09:06:00,88,91.88888888888887,92.74680739022037
2017-03-16 09:16:00,121,98.22222222222223,102.39250115760609
2017-03-16 09:26:00,99,94.1111111111111,95.79115404239202
2017-03-16 09:36:00,71,84.66666666666666,82.43494725124422
2017-03-16 09:46:00,78,80.88888888888887,77.92924209634728
2017-03-16 09:56:00,74,81.77777777777777,82.54704697011316
2017-03-16 10:06:00,105,84.99999999999999,87.21382237973135
2017-03-16 10:16:00,77,80.55555555555556,81.58334133657145
2017-03-16 10:26:00,70,74.88888888888887,73.3440699305119
2017-03-16 10:36:00,70,70.22222222222221,69.43285750457954
2017-03-16 10:46:00,65,68.66666666666667,68.82648618369741
2017-03-16 10:56:00,75,68.22222222222221,68.70126283858492
2017-03-16 11:06:00,63,66.0,66.09388215768772
2017-03-16 11:16:00,63,64.55555555555556,63.89806555659893
2017-03-16 11:26:00,64,63.77777777777778,63.62057468509282
2017-03-16 11:36:00,63,65.66666666666666,64.98384829371118
2017-03-16 11:46:00,67,70.77777777777776,69.66395911211153
2017-03-16 11:56:00,77,79.88888888888889,79.09282566281044
2017-03-16 12:06:00,92,89.66666666666667,90.85573762445749
2017-03-16 12:16:00,107,95.44444444444444,97.81735351133449
2017-03-16 12:26:00,96,92.33333333333333,94.20187340986178
2017-03-16 12:36:00,85,83.99999999999999,83.56303402872557
2017-03-16 12:46:00,67,74.33333333333333,73.16550866545143
2017-03-16 12:56:00,68,68.88888888888889,68.0302375576853
2017-03-16 13:06:00,66,65.66666666666667,65.97175791925503
2017-03-16 13:16:00,65,64.66666666666667,64.29563805473526
2017-03-16 13:26:00,60,64.11111111111111,63.638769003184144
2017-03-16 13:36:00,67,65.88888888888889,65.50854534417593
2017-03-16 13:46:00,67,69.33333333333333,68.95560621296617
2017-03-16 13:56:00,73,75.55555555555556,74.79413563625756
2017-03-16 14:06:00,83,81.1111111111111,82.20891633556002
2017-03-16 14:16:00,94,84.22222222222221,85.82439643703273
2017-03-16 14:26:00,80,81.99999999999999,82.46826002383699
2017-03-16 14:36:00,77,78.1111111111111,77.40966287259246
2017-03-16 14:46:00,73,73.44444444444444,73.62362665691042
2017-03-16 14:56:00,72,70.33333333333333,70.23610192142772
2017-03-16 15:06:00,64,67.66666666666666,67.15036631917769
2017-03-16 15:16:00,66,69.22222222222221,67.58017185193964
2017-03-16 15:26:00,68,72.44444444444443,72.7488028671607
2017-03-16 15:36:00,89,76.22222222222221,77.86573825224895
2017-03-16 15:46:00,74,74.88888888888889,75.78814920543662
2017-03-16 15:56:00,69,72.88888888888889,71.4479998508533
2017-03-16 16:06:00,68,74.55555555555554,72.43184814456446
2017-03-16 16:16:00,76,80.99999999999999,81.02124628990893
2017-03-16 16:26:00,103,88.88888888888887,90.67097814603746
2017-03-16 16:36:00,90,89.44444444444444,91.62069219790705
2017-03-16 16:46:00,91,85.77777777777777,85.59932839518387
2017-03-16 16:56:00,71,78.44444444444444,77.76089324161687
2017-03-16 17:06:00,74,74.22222222222221,73.56808147748349
2017-03-16 17:16:00,73,72.55555555555556,72.10592539728168
2017-03-16 17:26:00,67,72.44444444444444,72.37442500101145
2017-03-16 17:36:00,81,73.66666666666667,73.88792352422092
2017-03-16 17:46:00,69,74.77777777777777,74.26744310885248
2017-03-16 17:56:00,75,76.66666666666667,76.62867410566831
2017-03-16 18:06:00,87,77.88888888888889,78.8808805985227
2017-03-16 18:16:00,72,78.77777777777777,78.02828921560716
2017-03-16 18:26:00,77,81.33333333333333,80.20685048066765
2017-03-16 18:36:00,90,87.44444444444444,86.9888486076069
2017-03-16 18:46:00,90,94.77777777777777,95.18271686661754
2017-03-16 18:56:00,111,101.66666666666667,102.63667925651946
2017-03-16 19:06:00,104,102.22222222222221,104.07474885753334
2017-03-16 19:16:00,104,99.8888888888889,99.82033510520004
2017-03-16 19:26:00,88,94.1111111111111,93.7013571083093
2017-03-16 19:36:00,92,90.44444444444444,90.02014266016947
2017-03-16 19:46:00,87,87.77777777777777,87.65186873765538
2017-03-16 19:56:00,84,89.0,87.5337825879655
2017-03-16 20:06:00,89,94.55555555555556,93.21189792942556
2017-03-16 20:16:00,105,103.44444444444444,103.96671047049709
2017-03-16 20:26:00,119,109.8888888888889,112.23312032756216
2017-03-16 20:36:00,116,112.66666666666664,112.74265178866334
2017-03-16 20:46:00,101,114.44444444444444,112.32596988214493
2017-03-16 20:56:00,121,119.0,119.07263586777879
2017-03-16 21:06:00,134,122.1111111111111,124.7891114305895
2017-03-16 21:16:00,122,120.44444444444444,121.23715841630498
2017-03-16 21:26:00,110,115.88888888888887,114.3753639830745
2017-03-16 21:36:00,109,115.8888888888889,113.59531419821337
2017-03-16 21:46:00,117,119.33333333333331,120.17262196910171
2017-03-16 21:56:00,140,120.33333333333333,123.8647521353237
2017-03-16 22:06:00,115,113.22222222222221,114.12818104720571
2017-03-16 22:16:00,90,104.66666666666667,101.51967349347917
2017-03-16 22:26:00,97,99.22222222222221,98.63066958260863
2017-03-16 22:36:00,108,97.1111111111111,98.87383767282446
2017-03-16 22:46:00,91,94.88888888888887,94.25934368827697
2017-03-16 22:56:00,84,93.22222222222221,91.63271219441116
2017-03-16 23:06:00,100,94.0,94.48835554914427
2017-03-16 23:16:00,97,95.55555555555554,96.15642312795069
2017-03-16 23:26:00,93,96.8888888888889,96.25934368827696
2017-03-16 23:36:00,99,99.1111111111111,98.51359279293385
2017-03-16 23:46:00,101,103.1111111111111,102.98185281677084
2017-03-16 23:56:00,110,109.88888888888887,109.2693914509306
2017-03-17 00:06:00,114,115.99999999999999,116.60348399674095
2017-03-17 00:16:00,130,122.22222222222221,122.80519275892628
2017-03-17 00:26:00,121,121.1111111111111,123.48852019682067
2017-03-17 00:36:00,130,116.66666666666667,117.24105510046125
2017-03-17 00:46:00,93,105.33333333333333,105.26854673859195
2017-03-17 00:56:00,102,96.55555555555554,95.67900718866089
2017-03-17 01:06:00,84,89.33333333333333,88.37336850613417
2017-03-17 01:16:00,79,87.88888888888887,86.46924614076221
2017-03-17 01:26:00,97,89.33333333333333,89.85968144347594
2017-03-17 01:36:00,90,92.22222222222221,92.17156547422442
2017-03-17 01:46:00,91,95.22222222222221,94.82848166063775
2017-03-17 01:56:00,105,96.0,97.61148914759207
2017-03-17 02:06:00,97,93.66666666666664,94.55399562608702
2017-03-17 02:16:00,83,88.88888888888887,88.05148384759423
2017-03-17 02:26:00,85,86.44444444444444,85.0322330346256
2017-03-17 02:36:00,82,86.0,86.26040018315423
2017-03-17 02:46:00,96,88.55555555555554,88.69821086676734
2017-03-17 02:56:00,83,89.77777777777777,89.56918510722295
2017-03-17 03:06:00,94,91.66666666666667,91.77394584122591
2017-03-17 03:16:00,97,93.55555555555554,93.55293913120974
2017-03-17 03:26:00,87,92.66666666666667,93.70041812624626
2017-03-17 03:36:00,106,88.66666666666667,90.46811861925042
2017-03-17 03:46:00,73,85.66666666666667,82.32186141545009
2017-03-17 03:56:00,63,89.77777777777777,86.13834697135606
2017-03-17 04:06:00,127,101.99999999999999,104.19257608982242
2017-03-17 04:16:00,113,108.66666666666667,112.63285295031524
2017-03-17 04:26:00,112,106.8888888888889,107.7356088629651
2017-03-17 04:36:00,98,95.44444444444444,95.80019244503056
2017-03-17 04:46:00,77,86.55555555555556,84.12005838354034
2017-03-17 04:56:00,74,81.99999999999999,80.76288871855718
2017-03-17 05:06:00,92,82.1111111111111,83.09378788796334
2017-03-17 05:16:00,80,83.44444444444444,83.0413889500784
2017-03-17 05:26:00,78,85.77777777777777,84.65391134945789
2017-03-17 05:36:00,97,89.33333333333333,89.99490541637988
2017-03-17 05:46:00,92,91.0,92.3209456764769
2017-03-17 05:56:00,93,96.0,93.25417872670482
2017-03-17 06:06:00,85,100.66666666666667,100.39067097702464
2017-03-17 06:16:00,134,107.22222222222221,110.32075713702812
2017-03-17 06:26:00,105,102.1111111111111,105.47642982236452
2017-03-17 06:36:00,90,91.44444444444444,90.16745700752956
2017-03-17 06:46:00,71,78.0,76.46114672018669
2017-03-17 06:56:00,67,72.22222222222221,70.50753598416085
2017-03-17 07:06:00,70,70.88888888888887,70.97680536801293
2017-03-17 07:16:00,77,71.77777777777779,72.41067223260757
2017-03-17 07:26:00,69,72.88888888888889,72.12411971537301
2017-03-17 07:36:00,70,76.22222222222221,74.94450195543526
2017-03-17 07:46:00,85,81.22222222222221,81.93036896917661
2017-03-17 07:56:00,91,84.66666666666667,86.27145730582298
2017-03-17 08:06:00,85,83.22222222222221,84.12818104720571
2017-03-17 08:16:00,79,78.44444444444444,78.18666068563599
2017-03-17 08:26:00,69,73.22222222222221,72.55803371482985
2017-03-17 08:36:00,70,70.55555555555556,70.00199547694031
2017-03-17 08:46:00,69,69.99999999999999,69.76084610675468
2017-03-17 08:56:00,70,70.66666666666666,70.73260402600968
2017-03-17 09:06:00,74,71.77777777777777,71.82843452577556
2017-03-17 09:16:00,70,72.0,72.1978120780291
2017-03-17 09:26:00,75,72.33333333333333,72.34003184176909
2017-03-17 09:36:00,70,70.99999999999999,71.4369659712744
2017-03-17 09:46:00,72,72.55555555555556,71.05542766661267
2017-03-17 09:56:00,65,76.77777777777776,75.37341564099636
2017-03-17 10:06:00,92,84.66666666666666,85.56404338874066
2017-03-17 10:16:00,98,90.88888888888887,92.34914062235967
2017-03-17 10:26:00,88,93.0,93.29169423571682
2017-03-17 10:36:00,99,90.33333333333333,91.63973122833707
2017-03-17 10:46:00,87,83.22222222222221,84.2008169149845
2017-03-17 10:56:00,68,75.88888888888889,74.16750414239173
2017-03-17 11:06:00,66,70.33333333333333,69.47729842647556
2017-03-17 11:16:00,74,68.22222222222221,68.73255689114751
2017-03-17 11:26:00,64,67.77777777777777,67.20485500372733
2017-03-17 11:36:00,64,68.77777777777777,67.96570111048202
2017-03-17 11:46:00,76,72.88888888888889,72.44595723905077
2017-03-17 11:56:00,73,76.22222222222221,77.2846513100186
2017-03-17 12:06:00,90,77.99999999999999,79.24715904409645
2017-03-17 12:16:00,71,74.99999999999999,75.1251762102503
2017-03-17 12:26:00,68,72.33333333333333,71.20685048066765
2017-03-17 12:36:00,73,69.66666666666667,70.14832370737517
2017-03-17 12:46:00,69,67.88888888888889,68.18466520869568
2017-03-17 12:56:00,63,66.22222222222221,65.52673966226727
2017-03-17 13:06:00,64,65.1111111111111,64.95055876420827
2017-03-17 13:16:00,68,65.0,65.31178976102412
2017-03-17 13:26:00,63,67.1111111111111,65.82742516576047
2017-03-17 13:36:00,64,71.88888888888889,70.84362400691148
2017-03-17 13:46:00,87,80.1111111111111,80.51155018113134
2017-03-17 13:56:00,87,84.77777777777776,86.99201809223871
2017-03-17 14:06:00,95,85.33333333333333,86.33798922996657
2017-03-17 14:16:00,74,79.1111111111111,79.34618292026647
2017-03-17 14:26:00,74,73.77777777777777,72.67400687476518
2017-03-17 14:36:00,65,68.77777777777779,68.61052692243918
2017-03-17 14:46:00,69,66.77777777777777,66.6932105528716
2017-03-17 14:56:00,64,65.33333333333333,65.05953613330755
2017-03-17 15:06:00,62,68.66666666666667,66.4863368291141
2017-03-17 15:16:00,69,72.1111111111111,73.3653865983729
2017-03-17 15:26:00,97,74.1111111111111,76.98577274401696
2017-03-14 14:36:00,60,68.55555555555556,68.65801981615277
2017-03-14 14:46:00,56,62.99999999999999,60.78502685566697
2017-03-14 14:56:00,62,59.888888888888886,59.6124752645173
2017-03-14 15:06:00,58,61.33333333333332,61.12212423843271
2017-03-14 15:16:00,65,65.0,64.45910410838421
2017-03-14 15:26:00,68,68.44444444444444,68.8940746027183
2017-03-14 15:36:00,76,70.33333333333333,71.59838941312084
2017-03-14 15:46:00,72,70.1111111111111,69.9919005794245
2017-03-14 15:56:00,60,68.99999999999999,68.06463071692765
2017-03-14 16:06:00,75,69.22222222222221,69.59733291824355
2017-03-14 16:16:00,71,68.22222222222221,69.23211096754707
2017-03-14 16:26:00,64,66.99999999999999,66.28253832026404
2017-03-14 16:36:00,63,66.22222222222221,65.39151568936332
2017-03-14 16:46:00,68,65.88888888888889,66.82949102065284
2017-03-14 16:56:00,72,64.88888888888887,65.67302075783995
