master_prt,derived_prt,trial,trial_year,country_code,state_province_code,state_province_name,city,site_type,syngenta_fieldscientist,trial_placement,latitude,longitude,cooperator,exp_design,quality,trial_status,assmt_num,last_assessment_flag,plant_date,assmt_date,emergence_date,first_appl_date_trt,first_appl_date_trial,most_recent_appl_date_trt,most_recent_appl_date_trial,dap,dae,daf_appl_trial,damr_appl_trial,daf_appl_trt,damr_appl_trt,crop_code,crop,variety,crop_attributes,crop_stg_min,crop_stg_max,pest_code,pest,pest_attributes,pest_stg_min,pest_stg_max,assmt_type,part_rated,part_rated_role,unit_reporting_basis,contrt,trt_num,product_names,product_rate_unit,app_schedule,application_description,method,placement,timing,spray_volume,trt_flag,factora,factora_level_desc,factorb,factorb_level_desc,factorc,factorc_level_desc,mitf_code,mitf_level,plot_id,range,row,rep_num,trt_label,se_name,assmt_label,rep_value,check_mean_value,trt_mean_value,check_pct,climate_zone_code,climate_zone_decode,trial_trialdesigntype,forced_single_factor,harmonized_rep_value,harmonized_unit_reporting_basis,artificial_population,company,generated_on,flight_time,site_name,flightblock_name,subplot_num,subplot_values,trt_chk_plottype,appl_date,crop_stage_majority_at_appl,crop_stage_majority_percent_at_appl,crop_stage_min_at_appl,crop_stage_min_percent_at_appl,crop_stage_max_at_appl,crop_stage_max_percent_at_appl,crop_density_at_appl,crop_height_at_appl,pest_stage_majority_at_appl,pest_stage_majority_percent_at_appl,pest_stage_min_at_appl,pest_stage_min_percent_at_appl,pest_stage_max_at_appl,pest_stage_max_percent_at_appl,pest_density_at_appl,pest_density_min_at_appl,pest_density_max_at_appl,pest_height_at_appl,pest_coverage_at_appl,componentindividualairateandunit,componentrateandunit,loc,year,species_cultivar,cultivar,plot_length,plot_lengthunit_symbol,plot_width,plot_widthunit_symbol,plot_area_sqft,rep_value_per_sqft
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,21,Yes,,2021-08-25 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-08-17 00:00:00,,,93,8,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,021 Clarireedia jacksonii COUDIS PLOT number per 1 plot 93_DAA,47.0,51.5,51.5,0.0,,,Randomised complete block,,47.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,3.1333333333333333
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,7,No,,2021-06-16 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-06-15 00:00:00,,,23,1,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,108,8,1,1,001 CHECK UNTREATED ,ZUSF014,007 Clarireedia jacksonii COUDIS PLOT number per 1 plot 23_DAA,6.0,35.5,35.5,0.0,,,Randomised complete block,,6.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,0.4
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,2,No,,2021-06-02 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-05-24 00:00:00,,,9,9,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,002 Clarireedia jacksonii COUDIS PLOT number per 1 plot 9_DAA,8.0,8.0,8.0,0.0,,,Randomised complete block,,8.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,0.5333333333333333
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,1,No,,2021-05-26 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-05-24 00:00:00,,,2,2,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,108,8,1,1,001 CHECK UNTREATED ,ZUSF014,001 Clarireedia jacksonii COUDIS PLOT number per 1 plot 2_DAA,0.0,3.25,3.25,0.0,,,Randomised complete block,,0.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,0.0
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,16,No,,2021-07-28 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-07-27 00:00:00,,,65,1,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,203,3,2,2,001 CHECK UNTREATED ,ZUSF014,016 Clarireedia jacksonii COUDIS PLOT number per 1 plot 65_DAA,264.0,156.0,156.0,0.0,,,Randomised complete block,,264.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,17.6
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,1,No,,2021-05-26 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-05-24 00:00:00,,,2,2,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,001 Clarireedia jacksonii COUDIS PLOT number per 1 plot 2_DAA,3.0,3.25,3.25,0.0,,,Randomised complete block,,3.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,0.2
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,2,No,,2021-06-02 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-05-24 00:00:00,,,9,9,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,203,3,2,2,001 CHECK UNTREATED ,ZUSF014,002 Clarireedia jacksonii COUDIS PLOT number per 1 plot 9_DAA,14.0,8.0,8.0,0.0,,,Randomised complete block,,14.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,0.9333333333333333
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,7,No,,2021-06-16 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-06-15 00:00:00,,,23,1,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,307,7,3,3,001 CHECK UNTREATED ,ZUSF014,007 Clarireedia jacksonii COUDIS PLOT number per 1 plot 23_DAA,34.0,35.5,35.5,0.0,,,Randomised complete block,,34.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,2.2666666666666666
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,2,No,,2021-06-02 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-05-24 00:00:00,,,9,9,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,108,8,1,1,001 CHECK UNTREATED ,ZUSF014,002 Clarireedia jacksonii COUDIS PLOT number per 1 plot 9_DAA,2.0,8.0,8.0,0.0,,,Randomised complete block,,2.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,0.13333333333333333
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,8,No,,2021-06-30 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-06-15 00:00:00,,,37,15,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,008 Clarireedia jacksonii COUDIS PLOT number per 1 plot 37_DAA,103.0,87.25,87.25,0.0,,,Randomised complete block,,103.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,6.866666666666666
FMG804A2-2021US,FMG804A2-2021US,USEA0F1142021,2021,US,WI,Wisconsin,Verona,turf - research,Darren Lycan,P,43.0247339,-89.5349717,Dr. Paul Koch,RCBD,1.0,F,13,No,,2021-07-15 00:00:00+00:00,,,2021-05-24 00:00:00,,2021-07-06 00:00:00,,,52,9,,,AGSST,Creeping bentgrass,Penncross,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,013 Clarireedia jacksonii COUDIS PLOT number per 1 plot 52_DAA,184.0,135.75,135.75,0.0,,,Randomised complete block,,184.0,number per 1 plot,N,,,,,,,,,2021-05-24 00:00:00; 2021-06-15 00:00:00; 2021-07-06 00:00:00; 2021-07-27 00:00:00; 2021-08-17 00:00:00,29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH; 29 BBCH,50; 50; 50; 50; 50, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN; 0.5000 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.0247339_-89.5349717,2021,Creeping bentgrass_Penncross,Penncross,5.0,ft,3.0,ft,15.0,12.266666666666667
FMG804A2-2021US,FMG804A2-2021US,USWR0F1232021,2021,US,NJ,New Jersey,North Brunswick,turf - research,Lisa Beirn,P,40.46924,-74.42455,Bruce Clarke,RCBD,,F,7,No,,2021-08-06 00:00:00+00:00,,,2021-05-21 00:00:00,,2021-07-23 00:00:00,,,77,14,,,AGSST,Creeping bentgrass,Crenshaw,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,301,1,3,3,001 CHECK UNTREATED ,ZUSF014,007 Clarireedia jacksonii COUDIS PLOT number per 1 plot 77_DAA,125.0,125.0,125.0,0.0,,,Randomised complete block,,125.0,number per 1 plot,,,,,,,,,,2021-05-21 00:00:00; 2021-06-11 00:00:00; 2021-07-02 00:00:00; 2021-07-23 00:00:00; 2021-08-13 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,,0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,40.46924_-74.42455,2021,Creeping bentgrass_Crenshaw,Crenshaw,6.56168,m,3.28084,m,21.5278222112,5.806439628387857
FMG804A2-2021US,FMG804A2-2021US,USWR0F1232021,2021,US,NJ,New Jersey,North Brunswick,turf - research,Lisa Beirn,P,40.46924,-74.42455,Bruce Clarke,RCBD,,F,5,No,,2021-07-17 00:00:00+00:00,,,2021-05-21 00:00:00,,2021-07-02 00:00:00,,,57,15,,,AGSST,Creeping bentgrass,Crenshaw,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,204,4,2,2,001 CHECK UNTREATED ,ZUSF014,005 Clarireedia jacksonii COUDIS PLOT number per 1 plot 57_DAA,105.0,111.0,111.0,0.0,,,Randomised complete block,,105.0,number per 1 plot,,,,,,,,,,2021-05-21 00:00:00; 2021-06-11 00:00:00; 2021-07-02 00:00:00; 2021-07-23 00:00:00; 2021-08-13 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,,0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,40.46924_-74.42455,2021,Creeping bentgrass_Crenshaw,Crenshaw,6.56168,m,3.28084,m,21.5278222112,4.877409287845801
FMG804A2-2021US,FMG804A2-2021US,USWR0F1232021,2021,US,NJ,New Jersey,North Brunswick,turf - research,Lisa Beirn,P,40.46924,-74.42455,Bruce Clarke,RCBD,,F,1,No,,2021-06-07 00:00:00+00:00,,,2021-05-21 00:00:00,,2021-05-21 00:00:00,,,17,17,,,AGSST,Creeping bentgrass,Crenshaw,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,106,6,1,1,001 CHECK UNTREATED ,ZUSF014,001 Clarireedia jacksonii COUDIS PLOT number per 1 plot 17_DAA,23.0,23.5,23.5,0.0,,,Randomised complete block,,23.0,number per 1 plot,,,,,,,,,,2021-05-21 00:00:00; 2021-06-11 00:00:00; 2021-07-02 00:00:00; 2021-07-23 00:00:00; 2021-08-13 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,,0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,40.46924_-74.42455,2021,Creeping bentgrass_Crenshaw,Crenshaw,6.56168,m,3.28084,m,21.5278222112,1.0683848916233658
FMG804A2-2021US,FMG804A2-2021US,USWR0F1232021,2021,US,NJ,New Jersey,North Brunswick,turf - research,Lisa Beirn,P,40.46924,-74.42455,Bruce Clarke,RCBD,,F,8,No,,2021-08-16 00:00:00+00:00,,,2021-05-21 00:00:00,,2021-08-13 00:00:00,,,87,3,,,AGSST,Creeping bentgrass,Crenshaw,,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,301,1,3,3,001 CHECK UNTREATED ,ZUSF014,008 Clarireedia jacksonii COUDIS PLOT number per 1 plot 87_DAA,170.0,143.25,143.25,0.0,,,Randomised complete block,,170.0,number per 1 plot,,,,,,,,,,2021-05-21 00:00:00; 2021-06-11 00:00:00; 2021-07-02 00:00:00; 2021-07-23 00:00:00; 2021-08-13 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100,,0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN; 0.3750 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,40.46924_-74.42455,2021,Creeping bentgrass_Crenshaw,Crenshaw,6.56168,m,3.28084,m,21.5278222112,7.896757894607487
