Master_Prt,Derived_Prt,Trial,Trial_Year,Country_Code,State_province_code,State_province_name,City,Site_Type,Syngenta_FieldScientist,Trial_Placement,Latitude,Longitude,Cooperator,Exp_Design,Quality,Trial_Status,Assmt_Num,Last_Assessment_Flag,Plant_Date,Assmt_Date,Emergence_Date,First_Appl_Date_Trt,First_Appl_Date_Trial,Most_Recent_Appl_Date_Trt,Most_Recent_Appl_Date_Trial,DAP,DAE,DAF_Appl_Trial,DAMR_Appl_Trial,DAF_Appl_Trt,DAMR_Appl_Trt,Crop_Code,Crop,Variety,Crop_Attributes,Crop_Stg_Min,Crop_Stg_Max,Pest_Code,Pest,Pest_Attributes,Pest_Stg_Min,Pest_Stg_Max,Assmt_Type,Part_Rated,Part_Rated_Role,Unit_Reporting_Basis,ConTrt,Trt_Num,Product_Names,Product_Rate_Unit,App_Schedule,Application_Description,Method,Placement,Timing,Spray_Volume,Trt_Flag,FactorA,FactorA_Level_Desc,FactorB,FactorB_Level_Desc,FactorC,FactorC_Level_Desc,MITF_Code,MITF_Level,Plot_ID,Range,Row,Rep_Num,Trt_Label,SE_Name,Assmt_Label,Rep_Value,Check_Mean_Value,Trt_Mean_Value,Check_PCT,Climate_Zone_Code,Climate_Zone_Decode,Trial_TrialDesignType,Forced_Single_Factor,Harmonized_Rep_Value,Harmonized_Unit_Reporting_Basis,ARTIFICIAL_POPULATION,Company,Generated_on,flight_time,site_name,flightblock_name,subplot_num,Subplot_Values,Trt_chk_Plottype,appl_date,crop_stage_majority_at_appl,crop_stage_majority_percent_at_appl,crop_stage_min_at_appl,crop_stage_min_percent_at_appl,crop_stage_max_at_appl,crop_stage_max_percent_at_appl,crop_density_at_appl,crop_height_at_appl,pest_stage_majority_at_appl,pest_stage_majority_percent_at_appl,pest_stage_min_at_appl,pest_stage_min_percent_at_appl,pest_stage_max_at_appl,pest_stage_max_percent_at_appl,pest_density_at_appl,pest_density_min_at_appl,pest_density_max_at_appl,pest_height_at_appl,pest_coverage_at_appl,ComponentIndividualAIRateAndUnit,ComponentRateAndUnit
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,27,Yes,null,2021-08-18T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-22 00:00:00,null,null,97,27,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,PEST SEVERITY,PLANT,null,%area per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,101,1,1,1,001 CHECK UNTREATED ,ZUSF002,027 Clarireedia homoeocarpa PESSEV PLANT %area per 1 plot 97_DAA,10.000000000000,21.250000000000,21.250000000000,0E-12,null,null,Randomised complete block,null,10.000000000000,%,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,26,Yes,null,2021-08-11T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-22 00:00:00,null,null,90,20,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,202,2,2,2,001 CHECK UNTREATED ,ZUSF014,026 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 90_DAA,25.000000000000,19.750000000000,19.750000000000,0E-12,null,null,Randomised complete block,null,25.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,19,No,null,2021-06-24T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-06-10 00:00:00,null,null,42,14,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF014,019 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 42_DAA,25.000000000000,8.500000000000,8.500000000000,0E-12,null,null,Randomised complete block,null,25.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,21,No,null,2021-07-08T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-06-24 00:00:00,null,null,56,14,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,021 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 56_DAA,2.000000000000,8.250000000000,8.250000000000,0E-12,null,null,Randomised complete block,null,2.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,24,No,null,2021-07-30T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-22 00:00:00,null,null,78,8,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,202,2,2,2,001 CHECK UNTREATED ,ZUSF014,024 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 78_DAA,22.000000000000,19.750000000000,19.750000000000,0E-12,null,null,Randomised complete block,null,22.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,20,No,null,2021-07-01T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-06-24 00:00:00,null,null,49,7,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF014,020 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 49_DAA,26.000000000000,9.750000000000,9.750000000000,0E-12,null,null,Randomised complete block,null,26.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,20,No,null,2021-07-01T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-06-24 00:00:00,null,null,49,7,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,101,1,1,1,001 CHECK UNTREATED ,ZUSF014,020 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 49_DAA,1.000000000000,9.750000000000,9.750000000000,0E-12,null,null,Randomised complete block,null,1.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,22,No,null,2021-07-15T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-08 00:00:00,null,null,63,7,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,022 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 63_DAA,3.000000000000,10.000000000000,10.000000000000,0E-12,null,null,Randomised complete block,null,3.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,26,Yes,null,2021-08-11T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-22 00:00:00,null,null,90,20,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,026 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 90_DAA,10.000000000000,19.750000000000,19.750000000000,0E-12,null,null,Randomised complete block,null,10.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,19,No,null,2021-06-24T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-06-10 00:00:00,null,null,42,14,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,019 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 42_DAA,5.000000000000,8.500000000000,8.500000000000,0E-12,null,null,Randomised complete block,null,5.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,27,Yes,null,2021-08-18T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-22 00:00:00,null,null,97,27,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,PEST SEVERITY,PLANT,null,%area per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,306,6,3,3,001 CHECK UNTREATED ,ZUSF002,027 Clarireedia homoeocarpa PESSEV PLANT %area per 1 plot 97_DAA,35.000000000000,21.250000000000,21.250000000000,0E-12,null,null,Randomised complete block,null,35.000000000000,%,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,25,No,null,2021-08-04T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-22 00:00:00,null,null,83,13,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,403,3,4,4,001 CHECK UNTREATED ,ZUSF014,025 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 83_DAA,13.000000000000,20.500000000000,20.500000000000,0E-12,null,null,Randomised complete block,null,13.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800A2-2021US,FOR800A2-2021US,USWR0F1252021,2021,US,PA,Pennsylvania,Boyertown,turf - research,Lisa Beirn,C,40.30808000,-75.65084000,Steve McDonald,RCBD,null,F,22,No,null,2021-07-15T00:00:00.000Z,null,null,2021-05-13 00:00:00,null,2021-07-08 00:00:00,null,null,63,7,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,SCLEHO,Clarireedia homoeocarpa,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,202,2,2,2,001 CHECK UNTREATED ,ZUSF014,022 Clarireedia homoeocarpa COUDIS PLOT number per 1 plot 63_DAA,15.000000000000,10.000000000000,10.000000000000,0E-12,null,null,Randomised complete block,null,15.000000000000,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-13 00:00:00; 2021-05-27 00:00:00; 2021-06-10 00:00:00; 2021-06-24 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100, TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; , TURF;  TURF;  TURF;  TURF;  TURF;  TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
FOR800B2-2021US,FOR800B2-2021US,USWR0F1272021,2021,US,PA,Pennsylvania,Boyertown,turf - golf course green,Lisa Beirn,I,40.30808000,-75.65080000,Lisa Beirn,RCBD,null,F,23,No,null,2021-06-23T00:00:00.000Z,null,null,2021-05-19 00:00:00,null,2021-06-16 00:00:00,null,null,35,7,null,null,POAAN,Annual bluegrass,null,null,MAINT,MAINT,CLAEJA,Clarireedia jacksonii,null,null,null,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,null,number per 1 plot,,1,CHECK UNTREATED,null,null,null,null,null,null,null,Primary Check,null,null,null,null,null,null,,,407,7,4,4,001 CHECK UNTREATED ,ZUSF014,023 Clarireedia jacksonii COUDIS PLOT number per 1 plot 35_DAA,0E-12,6.400000000000,6.400000000000,0E-12,null,null,Randomised complete block,null,0E-12,number per 1 plot,null,null,null,null,null,null,null,null,null,2021-05-19 00:00:00; 2021-06-01 00:00:00; 2021-06-16 00:00:00; 2021-07-08 00:00:00; 2021-07-22 00:00:00; 2021-08-09 00:00:00,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,100; 100; 100; 100; 100; 100,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,; ; ; ; ; ,MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF; MAINT TURF,; ; ; ; ; ,,0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN; 0.1250 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ; ,,,,, ;  ;  ;  ;  ;  ,null,null
