1119_榕树,1,0.98,0.65,,1,0.985,0.65,,1,0.98,,,,,1,0.98,,,,
112_冲浪,1,0.989949749,0.65,,1,0.989949749,0.65,,1,0.989949749,,,,,1,0.989949749,,,,
1120_松树,0.984615385,0.96969697,0.65,,0.978609626,0.924242424,0.65,,0.984615385,0.96969697,,,,,0.984615385,0.96969697,,,,
1121_柏树,0.984848485,0.979899497,0.65,,0.984455959,0.954773869,0.65,,0.984848485,0.979899497,,,,,0.984848485,0.979899497,,,,
1122_梅花,1,0.98,0.65,,1,0.965,0.65,,1,0.98,,,,,1,0.98,,,,
1123_小麦,0.994764398,0.95959596,0.65,,0.994791667,0.964646465,0.65,,0.994764398,0.95959596,,,,,0.994764398,0.95959596,,,,
1124_山核桃,1,0.930348259,0.65,,1,0.935323383,0.65,,1,0.930348259,,,,,1,0.930348259,,,,
1125_柚子,0.983783784,0.914572864,0.65,,0.989010989,0.909090909,0.65,,0.983783784,0.914572864,,,,,0.983783784,0.914572864,,,,
1126_饼,0.989304813,0.898058252,0.65,,0.988888889,0.86407767,0.8,,0.989304813,0.898058252,,,,,0.989304813,0.898058252,,,,
1127_米粉,0.960451977,0.934065934,0.75,,0.944751381,0.929347826,0.65,,0.946524064,0.951612903,,,,,0.960451977,0.934065934,,,,
1128_肉夹馍,0.978494624,0.962962963,0.75,,0.974093264,0.969072165,0.65,,0.973958333,0.958974359,,,,,0.978494624,0.962962963,,,,
1129_烧卖,0.931937173,0.962162162,0.75,,0.928961749,0.913978495,0.85,,0.945054945,0.924731183,,,,,0.931937173,0.962162162,,,,
113_盆栽,0.995073892,0.935185185,0.75,,0.995024876,0.925925926,0.75,,0.995073892,0.935185185,,,,,0.995073892,0.935185185,,,,
1130_麻辣烫,0.971264368,0.908602151,0.75,,0.961111111,0.905759162,0.65,,0.967391304,0.931937173,,,,,0.971264368,0.908602151,,,,
1131_充气船,1,0.959183673,0.75,,1,0.924242424,0.9,,1,0.97,,,,,1,0.959183673,,,,
1132_道路安全设备,0.994623656,0.915841584,0.65,,0.988950276,0.890547264,0.9,,0.994623656,0.915841584,,,,,0.994623656,0.915841584,,,,
1133_锻炼,0.764705882,0.371428571,0.65,,0.647058824,0.314285714,0.5,,0.764705882,0.371428571,,,,,0.764705882,0.371428571,,,,
1134_桌游,0.983957219,0.92,0.65,,0.983695652,0.909547739,0.65,,0.983957219,0.92,,,,,0.983957219,0.92,,,,
1135_围棋,0.994923858,0.984924623,0.65,,0.994974874,1,0.65,,0.994923858,0.984924623,,,,,0.994923858,0.984924623,,,,
1136_浮潜,0.967741935,0.947368421,0.65,,0.956521739,0.926315789,0.75,,0.967741935,0.947368421,,,,,0.967741935,0.947368421,,,,
1137_滑板运动场地,0.973544974,0.948453608,0.9,,0.979381443,0.979381443,0.9,,0.973544974,0.948453608,,,,,0.973544974,0.948453608,,,,
1138_镖靶,0.99375,0.883333333,0.75,,0.983516484,0.932291667,0.75,,0.978142077,0.922680412,,,,,0.99375,0.883333333,,,,
1139_汉服,0.989528796,0.945,0.65,,0.989417989,0.939698492,0.65,,0.989528796,0.945,,,,,0.989528796,0.945,,,,
114_高尔夫,1,1,0.65,,1,1,0.65,,1,1,,,,,1,1,,,,
1140_旗袍,1,0.985,0.65,,1,0.955,0.75,,1,0.985,,,,,1,0.985,,,,
1141_唐装,0.9942,0.85,0.6,,0.993975904,0.825,0.65,,1,0.8,,,,,0.9942,0.85,,,,
1142_童装,1,0.406593407,0.75,,0.981132075,0.553191489,0.65,,0.966101695,0.612903226,,,,,1,0.406593407,,,,
1143_雪鞋,0.98136646,0.802030457,0.65,,0.979310345,0.720812183,0.65,,0.98136646,0.802030457,,,,,0.98136646,0.802030457,,,,
1144_乐福鞋,1,0.89,0.65,,1,0.87,0.65,,1,0.89,,,,,1,0.89,,,,
1145_平底鞋,1,0.845,0.65,,1,0.78,0.65,,1,0.845,,,,,1,0.845,,,,
1146_耳罩,0.987878788,0.840206186,0.75,,0.928176796,0.844221106,0.65,,0.925925926,0.875,,,,,0.987878788,0.840206186,,,,
1147_面膜,1,0.81884058,0.75,,1,0.825174825,0.65,,1,0.818181818,,,,,1,0.81884058,,,,
1148_故宫,1,0.969849246,0.75,,1,0.995,0.65,,0.994923858,0.98,,,,,1,0.969849246,,,,
1149_鸟巢,0.994791667,0.989637306,0.75,,0.994845361,0.98974359,0.65,,0.994818653,0.984615385,,,,,0.994791667,0.989637306,,,,
115_旗帜,0.98757764,0.963636364,0.75,,0.993589744,0.939393939,0.75,,0.98757764,0.963636364,,,,,0.98757764,0.963636364,,,,
1150_苏州园林,0.964646465,1,0.65,,0.96373057,0.97382199,0.65,,0.964646465,1,,,,,0.964646465,1,,,,
1151_南京夫子庙,0.994791667,0.959798995,0.65,,0.989637306,0.959798995,0.65,,0.994791667,0.959798995,,,,,0.994791667,0.959798995,,,,
1152_大雁塔,0.964102564,0.979166667,0.75,,0.964467005,0.989583333,0.65,,0.959390863,0.984375,,,,,0.964102564,0.979166667,,,,
1153_大三巴,0.973684211,0.973684211,0.75,,0.969072165,0.984293194,0.65,,0.96373057,0.97382199,,,,,0.973684211,0.973684211,,,,
1154_深圳平安金融中心,1,0.975,0.85,,1,0.975,0.85,,1,0.975,,,,,1,0.975,,,,
1155_福建土楼,0.989795918,0.984771574,0.75,,0.989949749,0.994949495,0.65,,0.989847716,0.984848485,,,,,0.989795918,0.984771574,,,,
1156_水上世界,0.988372093,0.867346939,0.75,,0.983695652,0.923469388,0.65,,0.953846154,0.948979592,,,,,0.988372093,0.867346939,,,,
1157_水车,0.973262032,0.968085106,0.75,,0.963917526,0.973958333,0.65,,0.969230769,0.984375,,,,,0.973262032,0.968085106,,,,
1158_琵琶,0.974226804,0.959390863,0.75,,0.975,0.984848485,0.5,,0.974747475,0.974747475,,,,,0.974226804,0.959390863,,,,
1159_二胡,0.98245614,0.861538462,0.65,,0.987951807,0.849740933,0.65,,0.98245614,0.861538462,,,,,0.98245614,0.861538462,,,,
116_鼓,0.98630137,0.483221477,0.65,,0.981818182,0.362416107,0.65,,0.98630137,0.483221477,,,,,0.98630137,0.483221477,,,,
1160_古筝,1,0.96969697,0.75,,0.994949495,0.985,0.65,,0.994871795,0.97,,,,,1,0.96969697,,,,
1161_笛子,0.983870968,0.933673469,0.75,,0.975,0.984848485,0.85,,0.979591837,0.974619289,,,,,0.983870968,0.933673469,,,,
1162_箫,0.935483871,0.81920904,0.75,,0.936305732,0.807692308,0.65,,0.935483871,0.792349727,,,,,0.935483871,0.81920904,,,,
1163_唢呐,0.981012658,0.837837838,0.75,,0.953757225,0.863874346,0.65,,0.966101695,0.895287958,,,,,0.981012658,0.837837838,,,,
1164_笙,0.938271605,0.873563218,0.75,,0.941935484,0.834285714,0.65,,0.938271605,0.863636364,,,,,0.938271605,0.873563218,,,,
1165_扬琴,0.989304813,0.948717949,0.65,,0.984210526,0.958974359,0.65,,0.989304813,0.948717949,,,,,0.989304813,0.948717949,,,,
1166_阮,0.964285714,0.895027624,0.75,,0.95480226,0.933701657,0.65,,0.95,0.944751381,,,,,0.964285714,0.895027624,,,,
1167_三弦,0.884210526,0.763636364,0.75,,1,0.448275862,0.65,,0.93220339,0.47008547,,,,,0.884210526,0.763636364,,,,
1168_葫芦丝,0.956521739,0.926315789,0.75,,0.957219251,0.937172775,0.65,,0.95212766,0.932291667,,,,,0.956521739,0.926315789,,,,
1169_马头琴,0.978947368,0.958762887,0.65,,0.978142077,0.917948718,0.65,,0.978947368,0.958762887,,,,,0.978947368,0.958762887,,,,
117_卡车,0.994949495,0.96097561,0.65,,1,0.956097561,0.65,,0.994949495,0.96097561,,,,,0.994949495,0.96097561,,,,
1170_口琴,0.9875,0.854054054,0.75,,0.977272727,0.905263158,0.65,,0.960451977,0.894736842,,,,,0.9875,0.854054054,,,,
1171_壁橱,0.988826816,0.903061224,0.65,,0.983333333,0.903061224,0.65,,0.988826816,0.903061224,,,,,0.988826816,0.903061224,,,,
1172_果园,0.977272727,0.882051282,0.75,,0.962566845,0.923076923,0.65,,0.958549223,0.948717949,,,,,0.977272727,0.882051282,,,,
1173_葡萄园,0.866666667,0.98255814,0.75,,0.854271357,0.988372093,0.65,,0.859296482,0.994186047,,,,,0.866666667,0.98255814,,,,
1174_草莓园,0.968911917,0.973958333,0.75,,0.964646465,0.994791667,0.65,,0.964467005,0.989583333,,,,,0.968911917,0.973958333,,,,
1175_沙滩,1,0.934673367,0.75,,0.984771574,0.97,0.65,,0.975490196,0.995,,,,,1,0.934673367,,,,
1177_冰,0.961748634,0.951351351,0.75,,0.961956522,0.936507937,0.65,,0.958333333,0.978723404,,,,,0.961748634,0.951351351,,,,
1178_足球射门,0.908163265,0.700787402,0.65,,0.913978495,0.669291339,0.65,,0.908163265,0.700787402,,,,,0.908163265,0.700787402,,,,
1179_篮球投篮,0.929577465,0.76300578,0.75,,0.951048951,0.786127168,0.65,,0.929577465,0.76300578,,,,,0.929577465,0.76300578,,,,
118_领带,0.974747475,0.969849246,0.75,,0.974093264,0.94,0.75,,0.974747475,0.960199005,,,,,0.974747475,0.969849246,,,,
1180_篮球上篮,0.835051546,0.981818182,0.65,,0.844559585,0.987878788,0.65,,0.835051546,0.981818182,,,,,0.835051546,0.981818182,,,,
1181_篮球灌篮,0.871657754,0.931428571,0.65,,0.867021277,0.931428571,0.65,,0.871657754,0.931428571,,,,,0.871657754,0.931428571,,,,
1182_排球拦球,0.944162437,0.984126984,0.65,,0.944723618,0.994708995,0.65,,0.944162437,0.984126984,,,,,0.944162437,0.984126984,,,,
1183_鱼上钩,0.711864407,0.940298507,0.75,,0.730769231,0.857142857,0.65,,0.721518987,0.850746269,,,,,0.711864407,0.940298507,,,,
1184_放风筝,0.962162162,0.931937173,0.75,,0.967032967,0.921465969,0.65,,0.948186528,0.958115183,,,,,0.962162162,0.931937173,,,,
1185_骑马,0.979695431,0.984693878,0.75,,0.979899497,0.994897959,0.65,,0.97979798,0.989795918,,,,,0.979695431,0.984693878,,,,
