Index,Raw_Data,Spline_Fixed_Java,Spline_Auto_Java
156,60.0,66.86245081576645,68.55287009996664
157,66.0,68.85822811136713,69.5008193063418
158,85.0,71.30857805454218,70.86389684374537
159,67.0,73.41384211814236,72.51199944141393
160,72.0,75.74350397395283,74.45447614487213
161,72.0,78.22566308615528,76.64317661072884
162,99.0,80.41406852524108,79.0037467739463
163,86.0,81.23990305609904,81.41423939463652
164,78.0,81.49294259339729,83.9533235886063
165,81.0,82.43897274793565,86.74598337363449
166,66.0,84.9944848726331,89.85810057250757
167,92.0,89.93207304714197,93.29894112353875
168,91.0,96.12488286579136,96.83944595306495
169,106.0,102.65285262080961,100.23914182281122
170,123.0,108.08343232123825,103.20063963335743
171,110.0,111.31878671811498,105.48627579800475
172,110.0,112.7527373348087,107.05922075363834
173,116.0,112.64722702721599,107.92989031739647
174,119.0,110.98892492135401,108.14016375172781
175,101.0,108.09977744271984,107.81496497556734
176,107.0,105.1028385248757,107.19033601132989
177,105.0,102.41118435487253,106.4358415207575
178,86.0,100.62760726240168,105.72111884408123
179,104.0,100.6137811342699,105.20325911523445
180,100.0,101.76861912154259,104.84283771908132
181,95.0,103.82965625096035,104.58964829060531
182,116.0,106.35756562573927,104.34561899024999
183,110.0,108.03005471319706,103.91645620053983
184,104.0,108.48907440888166,103.22435841843459
185,122.0,107.57357013034775,102.25119142098683
186,111.0,104.67357985079727,100.98430149996828
187,93.0,100.62178453051958,99.60640698872754
188,88.0,96.88350714846132,98.39716410528449
189,96.0,94.16189223754755,97.56572608931971
190,103.0,92.2717336255509,97.21252618285612
191,83.0,91.2116359279836,97.41821536481702
192,80.0,92.05303041009995,98.31806057980941
193,96.0,95.0461847564306,99.8996869176473
194,100.0,99.2360636214005,101.96491668246065
195,106.0,103.76301319274111,104.27585020109446
196,115.0,107.84377330248083,106.5755593910644
197,115.0,110.91878246699801,108.62637344739163
198,106.0,113.14410187319226,110.2782903641759
199,106.0,115.08391445936797,111.44922703070685
200,125.0,116.58799297232466,112.01855100866365
201,126.0,116.5977187069502,111.81556675341305
202,111.0,114.89567365370084,110.80465082690226
203,111.0,112.2046679244875,109.09694721970003
204,110.0,108.85794425788447,106.80912152710525
205,102.0,105.06827859239974,104.07964503743774
206,97.0,101.16265243386152,101.08072242503633
207,109.0,97.16121942297667,97.9642551932389
208,94.0,92.66786795238754,94.84068002813423
209,84.0,88.47036446907313,91.92991429539228
210,75.0,85.48968862275579,89.44118902684366
211,82.0,84.19978361554851,87.50117630783983
212,87.0,84.02562378781005,86.08813579397895
213,89.0,84.17220511994125,85.12155365154393
214,90.0,84.1419612160385,84.52659846427541
215,81.0,83.92010517132655,84.26413350769026
216,80.0,84.07765396293905,84.34710544753491
217,77.0,84.89361405452338,84.75322236630991
218,94.0,86.23922651698147,85.414636547174
219,91.0,87.19637101903245,86.18432228954487
220,90.0,87.62300458057913,87.0008748521958
221,84.0,87.75744712209297,87.85120410865181
222,85.0,88.07571810811221,88.7527958246888
223,93.0,88.67809229287671,89.6853081916059
224,92.0,89.35727262168366,90.5919085739384
225,83.0,90.33815281253634,91.4505536194078
226,86.0,92.109899323504,92.25500271436535
227,95.0,94.42786333389557,92.91584840924223
228,91.0,96.43640609331253,93.28262775195168
229,110.0,97.33710252051137,93.22763437771141
230,126.0,95.78788692699369,92.60202182061613
231,75.0,91.71298337337032,91.42726242507563
232,78.0,88.05782722733865,90.06217804859817
233,72.0,86.0965555172835,88.70216763928822
234,83.0,86.09752254488713,87.42296882714648
235,87.0,86.91942705413496,86.13386760091673
236,105.0,87.11121552681837,84.70085411513837
237,99.0,85.22989173041054,82.9994371680674
238,76.0,81.62133787037303,81.10948972583263
239,67.0,78.00844697030439,79.27151023137388
240,71.0,75.55197825943061,77.67386268537001
241,76.0,74.31184626499463,76.38014282366545
242,74.0,73.8927676864109,75.38478059306408
243,76.0,74.06827459814262,74.67571130249252
244,69.0,74.62262231097351,74.22384292669675
245,70.0,75.53323868382539,74.01004260130443
246,91.0,76.21528935467884,73.95934071754947
247,80.0,75.53061610443221,73.95340653986648
248,73.0,73.81953178975823,74.04263705053216
249,74.0,71.86928766687775,74.33645559815605
250,68.0,70.38518182074262,74.93302659313774
251,63.0,70.28558357429264,75.92740086330438
252,66.0,72.25034406966442,77.3462696161731
253,70.0,76.23075608946573,79.0886653255035
254,76.0,81.55307800428666,80.94259373177657
255,88.0,86.92049256850014,82.6081937218568
256,121.0,90.4808747274961,83.73955935758345
257,99.0,90.4900501609868,84.0484222820617
258,71.0,88.25575706778977,83.62393166137014
259,78.0,85.93672862395243,82.70774029845805
260,74.0,83.96612229409436,81.41599290802955
261,105.0,81.98342267808232,79.81790148233584
262,77.0,78.63150214629948,77.90757430615054
263,70.0,74.85489080328364,75.93076025992902
264,70.0,71.43496854251983,74.1220144854605
265,65.0,68.66762618183199,72.6538068821387
266,75.0,66.70525768999562,71.65455087376074
267,63.0,65.33349442282062,71.17322387537664
268,63.0,65.16744197190131,71.29024362355138
269,64.0,66.58885649055061,72.0022356261411
270,63.0,69.7627499378627,73.22149374768034
271,67.0,74.5952486256713,74.77955641940754
272,77.0,80.31620387258094,76.40556407504626
273,92.0,85.39594213396431,77.7513754390408
274,107.0,87.97316947613434,78.47616672881571
275,96.0,86.84699774922098,78.38393177981843
276,85.0,82.7192218521886,77.56704754691147
277,67.0,77.20693690504756,76.29659655802872
278,68.0,72.15531583842157,74.91981520860045
279,66.0,68.38883788850944,73.69162818138338
280,65.0,66.31645070438822,72.79809802393473
281,60.0,66.10821814400553,72.34818862853473
282,67.0,67.80255899387413,72.37221570796395
283,67.0,70.82707022654921,72.77568746462637
284,73.0,74.52909291707802,73.4090581047409
285,83.0,77.87326112099132,74.06343945168318
286,94.0,79.6712996061658,74.52443395879769
287,80.0,79.24760703287437,74.66609718478931
288,77.0,77.35945210516537,74.55702992075373
289,73.0,74.83934282754863,74.31856496113866
290,72.0,72.48384199666856,74.09609935918589
291,64.0,70.90557812767014,74.02172056806366
292,66.0,70.66879553580117,74.20681635822883
293,68.0,71.64718072196284,74.66280346733242
294,89.0,73.24754063089303,75.31965362135813
295,74.0,74.51196413204764,76.04158178245329
296,69.0,76.05778602877957,76.83152272092732
297,68.0,78.45114470884445,77.67305553455206
298,76.0,81.55239995577354,78.47203115039349
299,103.0,84.17679708213257,79.0378050103665
300,90.0,84.58434140605685,79.15530817596374
301,91.0,82.91735853954208,78.85040793378735
302,71.0,79.85973995645097,78.2578519035721
303,74.0,76.90364127889057,77.63422159830242
304,73.0,74.6552441345386,77.16282908504385
305,67.0,73.43036602279847,76.99013836320107
306,81.0,73.3793000272243,77.22051635695476
307,69.0,74.00930262457773,77.8577559332545
308,75.0,75.58970028251314,78.94350995617468
309,87.0,77.88888919856383,80.43029115126166
310,72.0,80.61629553395362,82.2307532742012
311,77.0,84.39245652266125,84.32312408333945
312,90.0,88.97627983965316,86.58204879582027
313,90.0,93.38742750476561,88.80740643744356
314,111.0,96.74793355446943,90.83181851151835
315,104.0,97.8410892791446,92.49789313103726
316,104.0,96.8753926217599,93.8486337144733
317,88.0,94.67523260845404,95.0402499849283
318,92.0,92.77745901631069,96.32871643444311
319,87.0,92.0513983754167,97.89740501452846
320,84.0,93.28863132735192,99.88498981639282
321,89.0,96.77559868713489,102.32031586422517
322,105.0,101.86987814467385,105.07331019089982
323,119.0,107.15148752457631,107.88184448631536
324,116.0,111.51345683578587,110.48589189190514
325,101.0,115.0336673290924,112.74085678542033
326,121.0,118.23865456211236,114.56184797861606
327,134.0,120.2515873470788,115.75051504786201
328,122.0,120.47176902597563,116.17757084295809
329,110.0,119.67334419193755,115.90092278341966
330,109.0,118.7832805226963,115.03986690343773
331,117.0,117.76121126658326,113.6560749199658
332,140.0,115.5884416130062,111.75083008246992
333,115.0,111.17015562216683,109.35792611476553
334,90.0,105.85269319463411,106.79264943711583
335,97.0,101.36537867431447,104.42353046878085
336,108.0,97.85226709437586,102.44616284148799
337,91.0,95.02087563144109,100.9770313494607
338,84.0,93.59349476455765,100.1840307249939
339,100.0,93.89032742123847,100.13091093578205
340,97.0,95.2722270627554,100.71577322484929
341,93.0,97.7110144161367,101.83352212075296
342,99.0,101.35128750703255,103.34111126775474
343,101.0,105.86654292109054,105.0073968392094
344,110.0,110.6951484916348,106.5594521163029
345,114.0,114.78881775541741,107.68686724379197
346,130.0,117.02974939338107,108.11723605237576
347,121.0,116.22126030294055,107.64531041809491
348,130.0,112.46369243376623,106.28938665066775
349,93.0,106.33526169729697,104.20519166145876
350,102.0,100.16781475488436,101.78926195474848
351,84.0,94.95967209321654,99.32718302549938
352,79.0,91.89237272062977,97.10733261052664
353,97.0,91.05148843536941,95.26376433724991
354,90.0,91.2333537647192,93.74739653485507
355,91.0,91.82915439497692,92.52472721048326
356,105.0,92.10674063942407,91.5222563501152
357,97.0,91.25104737561837,90.64860077503036
358,83.0,89.73633542071924,89.94528178216477
359,85.0,88.61176085719724,89.51535059216218
360,82.0,88.25284622736375,89.39017266862207
361,96.0,88.67393798864742,89.5543568104447
362,83.0,89.26409797555355,89.91741383649993
363,94.0,90.14499422270327,90.45332075824554
364,97.0,90.81188496559844,91.0666816518578
365,87.0,91.14552901569543,91.69822190846789
366,106.0,91.64549668623361,92.3489805347268
367,73.0,92.39680538762757,92.97354966055231
368,63.0,94.91992286102561,93.66443452343762
369,127.0,98.79563630890578,94.31402939198342
370,113.0,100.41274064850695,94.50700793599911
371,112.0,98.98046716777007,94.15675794770169
372,98.0,94.96677309200483,93.36258416927443
373,77.0,90.14156893244417,92.40305888749195
374,74.0,86.57808789412876,91.60326135508645
375,92.0,85.03540629198224,91.13341097845439
376,80.0,85.01479165456603,90.98685710228199
377,78.0,86.71397088401804,91.16585189310013
378,97.0,89.82919171932099,91.56264383072264
379,92.0,93.1853048126933,91.93781575248575
380,93.0,96.32424164522139,92.10746626054947
381,85.0,98.66940321654083,91.8893987054824
382,134.0,99.3117663605039,91.11161905016432
383,105.0,95.97536758693371,89.53421459195368
384,90.0,89.85306676615845,87.34957662335131
385,71.0,83.0401870054319,84.90672131448743
386,67.0,77.64674473029869,82.58230347142832
387,70.0,74.57873766026086,80.61393467676426
388,77.0,73.67748903625551,79.08296892202814
389,69.0,74.32644832802968,77.96399368346391
390,70.0,76.24131609732066,77.2100871274016
391,85.0,78.6051480698323,76.68319211337997
392,91.0,79.97686835976232,76.17129425068818
393,85.0,79.55488627420827,75.54407225683241
394,79.0,77.63992428590767,74.81805140199012
395,69.0,75.07721624346614,74.10244997307178
396,70.0,72.84800357166296,73.5461641983432
397,69.0,71.32580607684892,73.24460798763829
398,70.0,70.59934321485612,73.25564928879781
399,74.0,70.5247538407145,73.59303134363833
400,70.0,70.89824249455951,74.23686951796152
401,75.0,71.86353833823686,75.17109932476247
402,70.0,73.47454628864239,76.33748983766773
403,72.0,76.0988174317031,77.6771717606238
404,65.0,79.75644822543461,79.0692789775704
405,92.0,84.05765338363177,80.3380841410828
406,98.0,87.13700279455487,81.169013665158
407,88.0,87.92330100339679,81.36739452151559
408,99.0,86.43165226985741,80.91036839816206
409,87.0,82.68483074643147,79.84417386361628
410,68.0,77.9624453515257,78.39886259279527
411,66.0,73.97562192219179,76.87784851817138
412,74.0,71.43924175461338,75.48080983132552
413,64.0,70.27062394856401,74.29813098049343
414,64.0,70.64316342608362,73.40459400272788
415,76.0,72.10319271421902,72.77009391169202
416,73.0,73.53272799941746,72.26806286790072
417,90.0,74.2034662006516,71.80205201342147
418,71.0,73.33383144242707,71.28044694010356
419,68.0,71.7219012356072,70.79202516951558
420,73.0,69.93236995349166,70.42051454752146
421,69.0,68.15774185202363,70.21979655003638
422,63.0,66.89728419683746,70.26847635634779
423,64.0,66.73449007167616,70.6323835927921
424,68.0,67.86312414181108,71.3044916517997
425,63.0,70.20350206433827,72.21196763838641
426,64.0,73.68962707909763,73.25016150436532
427,87.0,77.53515221477191,74.22362186076828
428,87.0,79.9847677864048,74.84589287726504
429,95.0,80.22964888162078,74.96083046550388
430,74.0,78.16249380409502,74.53611088131812
431,74.0,75.15303596545321,73.74206116795332
432,65.0,72.15475939506797,72.74436819117163
433,69.0,70.00584452632995,71.7114845646955
434,64.0,68.82899585613603,70.73366318741456
435,62.0,68.64633343391304,69.87308194369746
436,69.0,68.99707773017079,69.1231274181222
437,97.0,68.75581587939477,68.39684303374128
438,60.0,66.7974272500894,67.60491748383242
439,56.0,64.82120962851724,66.94466423271909
440,62.0,63.84671807941662,66.53661396665683
441,58.0,64.01138670532983,66.39149960008322
442,65.0,65.26797779842028,66.47521227661004
443,68.0,66.96811497492435,66.67055328733186
444,76.0,68.43662406341417,66.84708264811809
445,72.0,69.10151938557887,66.88944413721406
446,60.0,69.14715284688906,66.7758867539285
447,75.0,69.04772440505663,66.53730142326094
448,71.0,68.36271872566944,66.13721733947685
449,64.0,67.24684802901287,65.62422913957006
450,63.0,66.1185526611884,65.09503698482807
451,68.0,65.07158816710125,64.6284922525379
452,72.0,63.887854830295154,64.28021408968486
453,55.0,62.64209412477627,64.13706682171431
454,59.0,62.220262050197256,64.36065478698687
455,59.0,62.74410520285381,65.01800693463308
456,56.0,64.01334398252557,66.1198913122064
457,99.0,65.4532882756666,67.61481719993766
458,58.0,65.68791357521609,69.34859953978939
459,58.0,66.69586654870598,71.48232932107662
460,61.0,69.68700250571925,74.06380220430945
461,58.0,75.00159009826899,77.0068487120402
462,82.0,82.11119772339521,80.09613565330429
463,107.0,88.78723476293517,82.92780598759732
464,106.0,92.78999082080577,85.11971958564635
465,102.0,93.70103201954586,86.53407757708277
466,80.0,92.42292539556536,87.24497418231245
467,77.0,90.68813478062388,87.48344937114318
468,112.0,88.9868314656511,87.40862948728139
469,77.0,86.44037326350059,87.07453083344902
470,70.0,84.47143484136225,86.78193228633033
471,86.0,83.55865354143957,86.72951204920483
472,113.0,82.73352322315081,86.94608813570609
473,68.0,81.27167239269578,87.45173421482535
474,74.0,81.47537723417827,88.52688318850221
475,66.0,84.31974669184136,90.25510468661716
476,84.0,90.03235198519685,92.57275789657044
477,103.0,97.00878966279949,95.17143716554125
478,120.0,103.04142107284534,97.65577977103742
479,109.0,106.52172859580367,99.70847276164292
480,117.0,107.53705250425193,101.23626575628656
481,109.0,106.42256021178164,102.23889442126374
482,80.0,104.45971388356972,102.87417631125238
483,115.0,103.18771966706667,103.36757947277569
484,102.0,101.69981232608103,103.71445892726699
485,108.0,100.27045466332675,104.02690832144042
486,99.0,99.20412825490752,104.3997804783255
487,80.0,99.5782692163859,104.96806132641335
488,87.0,102.44990084282236,105.8129681446106
489,115.0,106.91821951130326,106.76564582183053
490,131.0,110.5374315165968,107.4693887410432
491,120.0,111.66992120242372,107.65180072405876
492,103.0,110.72432975908573,107.27881035216367
493,103.0,108.9423062532939,106.44249999308447
494,112.0,106.79306677134365,105.19409246172242
495,98.0,104.15159676908183,103.5522828827721
496,123.0,101.41357502007493,101.6060036491824
497,68.0,98.35952061634798,99.38987270924643
498,94.0,96.9285951442181,97.15451414451236
499,105.0,96.02400812584126,94.83558540400652
500,103.0,94.25610956763427,92.33696930861282
501,102.0,91.1328486631528,89.6640996497728
502,76.0,87.03656364961704,86.92852831635572
503,74.0,83.43630789862627,84.36440092418987
504,82.0,80.69747841731873,82.09445673185722
505,92.0,78.24184142288088,80.1356130988424
506,72.0,75.62141528983214,78.5021964169516
507,71.0,73.76403424855908,77.32622795577255
508,68.0,73.2353909978603,76.67301005190599
509,67.0,74.32477480865981,76.54306271448561
510,65.0,76.79793584915414,76.84868926189843
511,104.0,79.68814680436624,77.40534174807463
512,96.0,80.84888677325863,77.90851218412651
513,64.0,80.56482017478193,78.32007908671791
514,71.0,80.63572275276454,78.78285583246952
515,81.0,81.20488823750347,79.29488502916405
516,89.0,81.45203808941964,79.77517789183902
517,104.0,80.5364049515263,80.15917463795275
518,64.0,78.37201766451405,80.47451366174144
519,65.0,77.21926458008997,80.98820788312175
520,77.0,77.90133228854361,81.8018877972113
521,80.0,80.01948092550792,82.85712916460164
522,74.0,83.08483739910022,84.04832738634416
523,91.0,86.60658052413598,85.2426729987074
524,99.0,89.18540537286304,86.2082397842092
525,101.0,89.86134896095886,86.77305131427443
526,90.0,88.65590776172331,86.89584809949358
527,82.0,86.70444334697176,86.68041525293947
528,74.0,85.27672650727992,86.26354394333374
529,83.0,85.17208369429977,85.73639420785501
530,77.0,86.06216870593114,85.06777601883621
531,86.0,87.40142696899582,84.19932050768301
532,114.0,87.73808703943753,82.99133514956993
533,77.0,85.48023477720807,81.32146107961675
534,91.0,81.66214734013603,79.3777795554628
535,80.0,76.47007841073201,77.30349401770827
536,67.0,71.0240669401521,75.35702661500046
537,59.0,66.79714404111743,73.82234783602546
538,60.0,64.85993413475111,72.89805949243058
539,63.0,65.50334724014297,72.63269451968506
540,57.0,68.53229996460311,72.94439945436872
541,65.0,73.50137419274378,73.65412890064341
542,98.0,78.81192181367898,74.42259613574943
543,89.0,82.01515729787386,74.82388001725799
544,86.0,82.581102934707,74.66961518726397
545,85.0,80.67826528366705,73.91473072662086
546,81.0,76.81704061022049,72.62898597147131
547,63.0,71.9399986503938,70.99455849897967
548,67.0,67.40800507753988,69.27874120777
549,62.0,63.68792569772794,67.66938358363
550,59.0,61.205825806485066,66.33217308759625
551,55.0,60.21897812635766,65.37635269414322
552,62.0,60.7640727958161,64.83776203364508
553,61.0,62.355902137311844,64.64796821422901
554,62.0,64.63285119068131,64.70972994483277
555,67.0,67.09771477966171,64.8885617768681
556,73.0,68.99000260751131,65.02188487972099
557,80.0,69.53945289930229,64.96723300820376
558,70.0,68.37680362047307,64.66101951632437
559,62.0,66.17884744902273,64.18931653717561
560,63.0,63.78469670468207,63.69041616185271
561,62.0,61.61557896713745,63.27925696842453
562,56.0,60.01425215122022,63.062676973986
563,60.0,59.36191628099947,63.13379400285363
564,58.0,59.63834617123082,63.51428021444453
565,57.0,60.887125013727996,64.19431189333042
566,68.0,62.98800138719902,65.10915798889557
567,65.0,65.43201137142921,66.12281265404292
568,56.0,68.21139090804849,67.12982126547277
569,78.0,71.27517480005231,68.01534279235156
570,76.0,73.35125875608979,68.5548616609979
571,84.0,73.8400209994105,68.62649182281997
572,74.0,72.4067138707909,68.18539874371967
573,67.0,69.73258760327731,67.34323030800617
574,66.0,66.65822103478381,66.27163646723011
575,61.0,63.75093423529548,65.13981437983928
576,60.0,61.51222516486807,64.11454197826093
577,59.0,60.168498355332495,63.32056014700453
578,60.0,59.79493581953659,62.84008279862753
579,58.0,60.34986973472608,62.71004866407096
580,58.0,61.812138698535065,62.93644826944447
581,60.0,63.92559433961576,63.47516051792394
582,75.0,66.05287442292742,64.22952181785925
583,71.0,67.16405728665849,65.06508893588871
584,74.0,67.12393383420162,65.95310490523197
585,67.0,66.18088924736466,66.92241794940585
586,62.0,65.2709153305658,68.08137787647942
587,59.0,65.41191496799065,69.53852310610401
588,62.0,67.29469951347731,71.34149166310463
589,62.0,70.96888882493789,73.4329949593583
590,65.0,75.95463280814718,75.66350779912524
591,109.0,80.87519248428096,77.77075465245446
592,102.0,83.25836559073718,79.38775523372601
593,68.0,83.44443061315864,80.4639216742462
594,63.0,83.64782947487933,81.17837141381612
595,93.0,84.53856103512958,81.58717144666582
596,95.0,84.72184120352438,81.56551179336357
597,80.0,83.64902978475416,81.1045897460316
598,86.0,81.7993024623708,80.3314091935712
599,76.0,79.28693194108989,79.3621738424479
600,83.0,76.64626067919633,78.36990904892382
601,70.0,74.08293794058278,77.4933499104725
602,71.0,72.43798692064743,76.91699503581015
603,68.0,72.14413701975785,76.7491095276839
604,62.0,73.49031894485654,77.03748574651435
605,85.0,76.3510496992826,77.74096847174103
606,70.0,79.45181439020101,78.66629122523074
607,103.0,82.3829931533471,79.69219194549021
608,80.0,83.78978468436074,80.60943442963098
609,74.0,84.37908836307663,81.44217890883414
610,112.0,84.47882510110861,82.20768052397995
611,61.0,83.37900697462578,82.8476709193831
612,83.0,83.12176355104313,83.60258649108013
613,82.0,83.51132370191944,84.49268834051162
614,91.0,84.3397399452742,85.53164164962577
615,85.0,85.24793243017663,86.70762640828146
616,75.0,86.5428473118682,88.06346437183727
617,96.0,88.50663750262186,89.62464175634308
618,97.0,90.26717118295095,91.28532657704909
619,95.0,91.70165278208104,93.00383372992435
620,75.0,93.36056960975111,94.79607698126115
621,109.0,96.12424369649253,96.69825494905648
622,80.0,99.0369401114224,98.54787010355777
623,112.0,102.43049955443972,100.30626765822443
624,121.0,104.73306871579398,101.74857881454041
625,100.0,105.32974433287224,102.76758113202597
626,100.0,105.23231627499808,103.4496205569312
627,105.0,104.91959998233251,103.85334776625668
628,104.0,104.3471792718156,104.00292709546497
629,109.0,103.47867796606857,103.93434692837413
630,100.0,102.24300196357743,103.68404253619984
631,104.0,101.12118936799266,103.3400450263766
632,87.0,100.36997808686091,102.95428031988757
