lon,lat,region_land_area,lake_area_fraction_change,reservoir_area_fraction_change,river_area_fraction_change,total_waterarea_fraction_change,population_density,population_density_change,irrigated_area_fraction,irrigated_area_change
41.8486259313203,3.73364075423029,1421.8,0,0,0,0,70.6520816669097,48.3816151552553,0,0
41.1340178274914,5.46911990671855,23063.3,0,0,0.003109227373492,0.003109227373492,24.4223134007293,10.3699698765255,0.1851851851852,0
41.3994943979476,5.99911679985635,24860,0.001118858125476,0,0,0.001118858125476,42.0341430489516,18.282255226062,0.6849315068493,-0.34246575342465
36.8697462898144,0.998920573907964,4627.7,0.018402073821509,0,0,0.018402073821509,29.8693047203622,13.6578240203093,0,0
36.8582871388852,1.41922268144641,2241.4,0,0,0,0,15.2235071553994,6.96099167962754,0,0
40.8166858486772,4.20271665700135,19761.5,0.002038185063239,0,0.012490818592295,0.013151322712808,47.8393222368328,32.9081051951734,0,0
41.4881355918737,3.57774279018365,3253.6,0,0,0,0,86.3051667276753,67.6462751565415,0,0
45.0156057217288,4.89730790327264,382.7,0,0,0,0,17.9370946799429,7.28475808536598,0,0
45.2142089709778,5.1342075992459,1236.9,0,0,0,0,17.7542361331088,7.22305727540864,0,0
44.9929103308282,5.03389637368083,11.8,0,0,0,0,16.2995779716362,6.66462413335251,0,0
44.7665949335898,4.83237095368725,1268.2,0,0,0,0,15.2746534580651,6.19969477884364,0,0
44.9158870284879,5.53100855082653,4876.7,0,0,0,0,17.0118246337214,6.95584983918769,0,0
43.9242826582677,5.61423051946541,21023.9,0.004107744515243,0,0.003938181978403,0.007246030816393,18.4516049775456,7.54275186283257,0,0
44.4704932057061,5.74086944058809,734.5,0,0,0,0,27.7269585974935,11.3370885375083,0,0
44.7762329108878,6.12882024961611,2676.3,0,0,0,0,11.7379448516564,4.79944885451889,0,0
44.1169176416761,6.08112851049221,2821.8,0,0,0,0,27.6469122783037,11.3043589133697,0,0
44.3681040270746,6.3581562062163,4561.9,0,0,0,0,17.5739987029942,7.18571339603915,0,0
39.7054038089461,4.79538399652015,5197.4,0,0,0.024620444837506,0.024620444837506,23.2976332497807,10.0273896250852,0,0
40.0852233079154,5.04022269089756,3063.3,0,0,4.0312045127e-05,4.0312045127e-05,18.3902811276373,7.6688694398986,0,0
39.623858835698,5.93356943788471,19188.5,0.001161760625096,0,0.008629345966938,0.009894021802601,136.083783503163,59.5070899789726,0.44444444444445,0
40.0619519162683,6.29275456202726,15084.5,-8.7586e-11,0,0,-8.7586e-11,37.0379948709439,16.4798487079065,0,-0.561797752809
44.6657537602981,6.8574586626032,3807.3,0.000385022602546,0,0,0.000385022602546,14.0221556901925,5.73342436610442,0,0
44.0137320238181,7.29261639643443,7546,0.005170006983281,0,0,0.005170006983281,14.8203234403354,6.0597817705065,0,0
43.1818774845707,5.94274387485951,312.5,0,0,0,0,40.3942021972656,16.5165118835449,0,0
43.3680162570093,6.89026147252902,11241.5,0.00109223736203,0,0,0.00109223736203,13.1595828609418,5.38073279215752,0,0
42.8497170509631,6.12766692709372,2885.7,0,0,0,0,20.7212636898522,8.47257730928376,0,0
42.6583663386988,5.71492356507841,5698.4,0,0,7.420189414e-05,7.420189414e-05,20.2395308713941,8.27560481811095,0,0
39.2869322295594,5.10228141457078,2468.2,0.000408089040192,0,0.043045648308578,0.043262230999906,42.6806998915518,18.9983012334096,0,0
38.754097720477,4.51817915518168,7266.5,0.000290770403849,0,0,0.000290770403849,8.87886065297582,3.95221419036819,0,0
42.8451756209143,6.9104721110426,4119.2,0,0,0,0,12.934388207403,5.28865448095933,0,0
42.2954783092657,6.40519245937135,8639.9,0.000634430669049,0,0.027746604701259,0.028247646888989,14.5022582431076,5.93001295324567,0,0
38.4854974391356,5.28908990824692,10487.1,0.001500684365811,0,0,0.001500684365811,112.458606273866,49.9241377713496,0,0
38.9085796276118,5.74932122422145,7397.1,-0.000785649164759,0,0,-0.000785649164759,149.481294981372,66.3189261719415,0,0
43.5090929276161,8.50656027453748,10627.5,0.001446209294419,0,0,0.001446209294419,60.2161175123245,24.6853554079769,0.39370078740155,0.39370078740155
43.0625203840009,8.55669738251689,7919.5,0,0,0,0,63.7295533482554,27.0484268151869,0,0
41.8066747755346,6.71581530149026,1711.9,0,0,0.036539447123741,0.036539447123741,10.5162314813238,4.61033914417744,0,0
41.6623666470008,6.52628661525871,1208.2,0,0,0,0,9.79045229190194,4.2270869357048,0,0
41.4987992927697,7.09178527339241,6075.9,0,0,0,0,11.2340991852829,5.00043481950844,0,0
42.243014137818,7.07722809302771,3166.3,0,0,0.02522319764716,0.02522319764716,14.3066486009497,5.99820853055241,0,0
41.2225321087173,7.49766975103562,7529.7,0,0,0.001300182524951,0.001300182524951,32.2285997635014,14.1936260317341,0,0
42.6727012018518,8.01825619658968,15232.8,3.1066148149e-05,0,0,3.1066148149e-05,37.2053247486416,15.6825618939605,0,0
41.6075177548169,7.79271666897586,3260.9,0,0,0,0,27.2932173169092,11.9193673878885,0,0
42.0294996393249,8.62975416819756,14846.2,-0.015486337694511,0,0,-0.015486337694511,153.446873719342,67.1540389227862,0.2873563218391,-0.8620689655172
40.1062901235813,7.81745864136168,27291.6,0.002216561617898,0.02173574858705,0,0.021537692065378,148.168252192278,65.9484681779083,3.2710280373832,-0.15576323987535
41.2843586064408,8.78068717523245,10541.8,0.000479336555781,0,0,0.000479336555781,230.163486452632,102.451815916095,0,0
42.3301511247478,-0.609100112824276,276.4,0,0,0.099397807305829,0.099397807305829,24.082524897005,9.7652751809005,0,0
41.5794993513829,-0.350960010951823,10768.7,0.002593892992309,0,0.010630838819928,0.014612300015836,20.1824473234804,8.47299172067732,0,0
42.027930001409,-0.935680474944042,147,0,0,0.22895732518482,0.22895732518482,26.4236114673874,10.7145674025931,0,0
40.7201667091258,-0.502750862629655,11221.2,0,0,0,0,15.3763561452561,11.2043785733581,0,0
41.3606331881902,-1.28157962856653,7726.7,0.000170234073342,0,0,0.000170234073342,9.44646830308087,6.10892476399596,0,0
40.8641460376509,-1.28068618353161,5738.9,0.002280817805795,0,0,0.002280817805795,9.7046105840014,7.79322457894846,0,0
41.0040560963408,-2.0218494823495,451.4,0,0,0,0,39.108895599736,14.7499627829184,0,0
40.3689742986604,-1.19836086734617,9800.4,0.000569010410513,0,0,0.000569010410513,14.5095126325307,11.6273654619612,0,0
40.6383060287308,-2.14449368734329,3188.2,0.00142961122212,-0.000465977881962,0.013177755014868,0.015691635587769,34.1193020948576,14.2978065021906,0,0
40.3544433435415,-2.27060166215615,2065.9,0.025296271326605,0,0.06056933415618,0.08085091315964,30.5394267724868,12.392077080116,0,-2
39.1458622141831,-2.6776532570841,7804.6,3.1613078362e-05,0,0,3.1613078362e-05,1.53482946670427,0.578862620696674,0,0
39.6462712599133,-2.31088724567374,4831.2,0.009371059389182,0,0.003153551607235,0.013004857462246,7.76745558199941,2.95047259184209,0,0
39.7401555851431,-1.77433805619762,6246.1,0.008863007190109,0,0.01456112263471,0.02173879771588,14.6494099507409,8.83774715045974,0,0
38.592920959067,-1.96562964118237,12933.7,0.000209491637795,0,0,0.000209491637795,38.9204675614921,10.0238246272191,0,0
39.8484920966552,-1.28882729407857,1921.3,-2.7485130073e-05,0,-0.00880091711386,-0.009281278616812,21.3876581729647,8.48246136543647,2.17391304347825,2.17391304347825
38.7205903577045,-1.37534888906968,13398.3,0,0,0,0,28.7822698619577,7.52664872538206,0,0
39.0164865201805,-0.972783722952172,5603.3,0.001638548879422,0,-0.000114827309966,0.001626334133558,5.52169789571491,1.6384756136672,0,0
38.2568384456578,-0.421779789613115,40444.2,0.001456297032974,0.00144729058239,-0.01261942064417,-0.022659215356938,144.285138125886,38.3717879951937,2.87846481876335,-0.852878464818751
40.1326494396382,-2.75572404160873,1482.6,0.485383705965189,0,-0.004532227867308,0.478689944389569,83.1281933001697,31.3518894429605,0,0
40.1197056517838,-3.14744427251402,31.3,0,0,0.248757327028195,0.248757327028195,469.884473904253,177.21744525166,0,0
39.1230226028828,-3.12694683084142,3892.1,0.044346977150727,-0.002374891136226,0.051339242642331,0.079594198485028,32.7976571016987,12.3696724380903,0,0
39.7173011289646,-2.91829641449029,2951.3,-0.000176596776218,0,0,-0.000176596776218,21.3677736324872,8.05887934364202,0,0
38.1323453933288,-2.56412187454902,4213.2,0,0,0.032915786935067,0.032915786935067,58.0651642139517,14.9211820674985,0,0
37.9013925147879,-2.9867961641046,7226.2,-0.001251028552588,0,0,-0.001251028552588,43.96709895225,13.9998388508189,0.6024096385542,0
37.3014566476671,-2.14874266056602,9199.2,0.000482584507554,0,9.310442156e-06,0.000408097942318,58.4414435120197,18.620779074504,0,0
37.8901774976565,-1.95914090896032,740.4,0.001110341466053,0,0.067917435133381,0.079128236471639,75.6191760716987,19.4042673141875,0,0
37.0471341640254,-1.35313736612129,7291.6,0.029192960828475,0.000429929191471,0.00117052307509,0.031164868649515,960.299740898458,384.757848387555,0,-2.27272727272725
37.4548916032577,-1.60980686981394,2902.5,0.002457898852993,0,0.000377584391775,0.002959914389384,311.798894884009,80.0091909577783,0,0
39.9391828826499,-3.37150870827125,823,0.008206956471139,0,-0.001110302608877,0.007197497347798,454.543108148824,171.431432759595,0,0
39.1355778231594,-3.43149638780698,7714.2,-0.000199133177759,-0.001850815566513,0,-0.002051721367598,50.3715659146,18.9976914614441,0,0
39.6425485035063,-3.83804815927487,1382.1,0.020676033425742,0,0,0.020676033425742,1112.9050537336,419.733367501012,0,0
39.1472489169996,-3.83882377058246,3922.1,0,0,0,0,61.3108170914086,23.1234420371016,0,0
39.5425511313162,-4.14145363491321,110.7,0,0,0,0,286.432155516089,108.02820272885,0,0
38.6506185995404,-3.87746723693344,4386.6,0.003760559155541,0,0,0.003760559155541,39.2185987849705,14.7913376231944,0,-0.9433962264151
39.2321803383638,-4.35796981322744,3226.3,0.067422817183246,0,0,0.067422817183246,205.897932136413,77.6546234196348,0,0
38.5280546577857,-4.35267854305721,6703.9,0.000909940315794,0,0,0.000909940315794,44.5115988143158,14.7416717166382,2.46913580246915,-1.23456790123455
38.9197794891506,-4.99122130551591,3837.2,0.029184386213717,-0.000813520286147,0.000108044330989,0.028212533228948,172.393085316967,48.3300435416342,0,0
38.5213115455605,-5.35784439844938,3046.6,0.007529751994138,0.000221639868497,0.014824711871858,0.021542420237437,86.7889796440892,38.8229381592833,0,0
38.4263778143097,-5.14290533109995,194.5,0,0,0,0,440.767165392407,149.284800737866,0,0
38.5324530142389,-4.8806002342314,1241.4,0.055318357944701,0,0,0.055318357944701,201.913166471739,65.918110829343,7.6923076923077,-3.84615384615385
37.1758760062382,-4.88821441907328,20586.1,0.00214260002887,0,0,0.00214260002887,14.4809004757609,8.1754493075526,0.20746887966805,-0.20746887966805
38.2480294763013,-4.82800923281724,1701.8,0.027656560227961,0,0,0.027656560227961,207.264178825582,67.5006948720556,0,-5
37.5791468072476,-4.23824407818481,6830.4,0.000286226275165,0.056609420654187,0.000403702356757,0.058645141796897,34.3199496128269,13.681292991037,1.7857142857143,-1.78571428571425
38.0027347678968,-4.24953996728308,2191.6,0.048577774053833,0,0,0.048577774053833,99.8392624020587,40.1524294486232,10,-6
37.7647692968589,-3.53688867560782,5841,0.037288050732322,0.009134781659485,0,0.064939811714414,171.969711974097,53.2447485279759,8.08823529411765,-3.6764705882353
36.889983300165,-3.51255787943398,6636.4,0.015842977889682,0.00847295130072,0,0.025804222130935,291.570595533956,121.545319105251,26.6666666666667,-1.33333333333335
38.3154274689102,-5.70612306687487,7777.6,0.006203233381142,0,-0.001160441396407,0.005476526156589,62.3325170688921,33.8472120932249,0,0
38.0164053386396,-6.08260155448139,7053.5,0.003825874378045,0,0.001787861694068,0.005672439472055,37.9474489294241,19.2314710943587,0,0
37.5573725499867,-6.3339964268247,1669.6,0.057431435334702,0,0,0.057431435334702,74.7676840991453,26.73566903703,7.89473684210525,-2.63157894736845
37.2763809604975,-5.78473814374638,3945.8,0.000863375691215,0,0,0.000863375691215,63.214824287653,36.14756397284,0,0
37.2332251809331,-6.60241371437956,4382.8,0,0,0,0,66.3190505821644,28.2441593387151,2,-5
37.1407757117847,-6.08437108465205,2778.1,0,0,0,0,107.030772632126,48.5722720844863,1.42857142857145,0
36.5747305800872,-6.43421837239681,8725.7,0.002075239131318,0,0,0.002075239131318,85.5411566502357,34.1239188952661,0,-0.49019607843135
37.0727848803766,-7.11912986449789,3294.2,0.004631253205668,0,0,0.004631253205668,27.9453937592355,11.6422019940779,0,-1.35135135135135
35.9344495042346,-6.02919076723425,3102.5,0.022866226874229,0.039575314243063,0,0.071492671152025,172.316375170092,65.3580746666257,0,0
36.2009124350092,-5.54679110468704,7145.6,0.005968374762802,0.000469138724216,0,0.006196989376546,60.6372303668154,27.6354373879714,0,0
