SubjectID,trial,nDots,nDotslocation,taskresp,taskcorr,taskresprt,confresp1,confresprt1,cond,p1resprt,p1resp,plcorr,p2resprt,p2resp,p2corr,p3resprt,p3resp,p3corr,p4resprt,p4resp,p4corr,p5resprt,p5resp,p5corr,confresp2,confresprt2,conf21,Partner_Accuracy_mean,Partner_Agreement_Ratio,Partner_RT_mean,Partner_Std_RT,SamePartnerRTMean,SamePartnerRTStd,DiffPartnerRTMean,DiffPartnerRTStd,a,v,t,V40,V41,V42,V43
202211040028,18,52,2,1,0,.525243100004445,6,1.26198770000337,1,1.36,2,1,.562,1,0,.571,2,1,.471,1,0,.464,1,0,6,1.95204940000258,0,.25,.6,.6856,.380258201752441,.499,.0546717477313466,.9655,.557907250356186,1.3,.4,.1, , , , 
202211040028,19,53,2,2,1,1.02361759999621,5,2.32295750000048,4,.968,1,0,.624,1,0,.992,2,1,.701,1,0,.627,1,0,4,.671274100001028,-1,.25,.2,.7824,.183197434479853,.992,0,.73,.162614062532529,1.3,.8,.5, , , , 
202211040028,20,53,2,1,0,.674296600001981,5,1.57922990000225,6,2.821,1,0,2.314,2,1,2.238,1,0,1.346,1,0,1.854,1,0,6,.757497999999032,1,.25,.8,2.1146,.550601307662813,2.06475,.62261458115488,2.314,0,2.6,.4,.5, , , , 
202211040028,21,54,2,1,0,2.55015600000479,5,1.79752649999864,6,2.447,2,1,3.688,1,0,1.699,2,1,3.787,2,1,2.218,2,1,6,.641991399999824,1,.75,.2,2.7678,.926426305757776,3.688,0,2.53775,.889682106148033,2.6,.4,.5, , , , 
202211040028,22,55,1,1,1,1.09664650000195,6,1.71310489999451,1,.198,1,1,.156,1,1,1.09,2,0,.185,1,1,.197,1,1,4,1.77035829999659,-2,.75,.8,.3652,.405530146844843,.184,.0195789002074512,1.09,0,1.3,.4,.1, , , , 
202211040028,23,55,2,1,0,.923847600002773,6,1.4315479999932,1,.521,2,1,.49,2,1,.164,1,0,.501,1,0,.69,2,1,6,1.94908869999927,0,.5,.4,.4732,.19101492088316,.3325,.238294985259867,.567,.10764292823962,1.3,.4,.1, , , , 
202211040028,24,56,1,1,1,.766254599999229,5,1.17948640000395,7,4.393,1,1,1.021,2,0,.558,2,0,.508,1,1,2.951,1,1,6,.796892700003809,1,.5,.6,1.8862,1.7197359390325,2.61733333333333,1.96387533548679,.7895,.327390439689371,2.6,.8,.1, , , , 
202211040028,25,56,1,1,1,1.00044530000014,5,1.29124839999713,6,2.034,2,0,.696,2,0,.77,1,1,4.613,1,1,2.69,1,1,6,.836777399999846,1,.75,.6,2.1606,1.61162799677841,2.691,1.92150019516002,1.365,.946108873227601,2.6,.4,.5, , , , 
202211040028,26,55,1,2,0,.604234200000064,6,1.21666299999924,1,1.218,1,1,.198,1,1,.513,1,1,.391,1,1,1.198,2,0,5,1.23827640000673,-1,.75,.2,.7036,.474003480999876,1.198,0,.58,.444663918032484,1.3,.4,.1, , , , 
202211040028,27,56,2,1,0,1.72197240000241,4,2.05894870000338,7,1.148,2,1,2.622,2,1,2.518,2,1,1.937,2,1,1.228,1,0,4,.921258499998658,0,.75,.2,1.8906,.69304098002932,1.228,0,2.05625,.676368920535729,2.6,.8,.1, , , , 
202211040028,28,57,2,2,1,2.05493360000401,5,1.09090119999746,6,1.648,2,1,.664,2,1,1.34,2,1,2.585,1,0,2.061,2,1,6,1.04139250000298,1,.75,.8,1.6596,.726461492441272,1.42825,.58893371160655,2.585,0,2.6,.4,.5, , , , 
202211040028,29,57,2,2,1,.673928800002614,5,.923235000002023,3,.472,1,0,.334,2,1,.852,2,1,.301,2,1,.294,2,1,6,.576669099995343,1,1,.8,.4506,.23562639920009,.44525,.27172703828168,.472,0,1.3,.8,.1, , , , 
202211040028,30,56,1,1,1,.93729280000116,2,.639046399999643,3,.367,1,1,.171,1,1,.34,1,1,.191,1,1,1.735,2,0,5,.645873499997833,3,.75,.8,.5608,.662146660491465,.26725,.100533162024611,1.735,0,1.3,.8,.1, , , , 
202211040028,31,55,2,1,0,.438312500002212,5,1.18516149999778,7,1.13,2,1,.911,2,1,.822,2,1,.566,2,1,.696,2,1,4,1.31403329999739,-1,1,0,.825,.214564675564269, , ,.825,.214564675564269,2.6,.8,.1, , , , 
202211040028,32,56,2,2,1,.639642800000729,4,1.95946530000219,8,1.345,2,1,1.351,2,1,1.576,2,1,1.798,2,1,1.165,2,1,6,.491158200005884,2,1,1,1.447,.24443097185095,1.447,.24443097185095, , ,2.6,.8,.5, , , , 
202211040028,33,56,1,1,1,.434996699994372,4,.841284399997676,4,.722,1,1,1.134,1,1,.845,1,1,.866,2,0,.611,1,1,6,.7131270999962,2,.75,.8,.8356,.195834879426521,.828,.225277606521376,.866,0,1.3,.8,.5, , , , 
202211040028,34,55,1,2,0,1.1499135999984,3,.675181400001748,1,1.896,1,1,.241,2,0,.88,2,0,.516,2,0,.177,1,1,6,.510992999996233,3,.25,.6,.742,.702150624866203,.545666666666667,.320531329721969,1.0365,1.21551655685968,1.3,.4,.1, , , , 
202211040028,35,56,1,1,1,.510110100003658,6,2.12740309999936,2,.655,2,0,.702,2,0,2.452,1,1,.596,2,0,.914,1,1,5,.62861160000466,-1,.5,.4,1.0638,.785237671027059,1.683,1.08753022946491,.651,.053113086899558,1.3,.4,.5, , , , 
202211040028,36,56,1,1,1,.543738400003349,5,.881181099997775,1,.275,2,0,.307,1,1,.28,2,0,.332,2,0,.262,2,0,4,1.8014392000041,-1,.25,.2,.2912,.0280838031612529,.307,0,.28725,.0307828415409191,1.3,.4,.1, , , , 
202211040028,37,55,2,2,1,.536580500003765,5,.868945499998517,2,1.198,2,1,.556,1,0,.869,2,1,1.099,1,0,1.33,1,0,4,1.37838889999693,-1,.25,.4,1.0104,.304820110885092,1.0335,.232638131010374,.995,.397342421596285,1.3,.4,.5, , , , 
202211040028,38,54,1,1,1,.764824700003373,5,2.07235840000067,2,.897,1,1,.969,2,0,.668,2,0,.715,1,1,.686,1,1,5,1.08656719999999,0,.5,.6,.787,.136720517845713,.766,.114372199419264,.8185,.212839141137151,1.3,.4,.5, , , , 
202211040028,39,53,1,1,1,.442930600002001,6,.513397300004726,1,1.132,1,1,.227,1,1,.313,1,1,.224,2,0,.321,1,1,6,.224977099998796,0,.75,.8,.4434,.387660031470875,.49825,.424637394333879,.224,0,1.3,.4,.1, , , , 
202211040028,40,52,1,1,1,.647403999995731,6,1.18598559999373,8,2.064,1,1,3.343,1,1,1.385,1,1,4.292,1,1,2.152,1,1,6,.368397600002936,0,1,1,2.6472,1.15844710712229,2.6472,1.15844710712229, , ,2.6,.8,.5, , , , 
202211040028,41,51,2,1,0,.478465200001665,6,1.02150980000442,4,.763,1,0,.663,2,1,.837,2,1,.671,2,1,1.353,2,1,5,.651111999999557,-1,1,.2,.8574,.286130739348292,.763,0,.881,.32472757813281,1.3,.8,.5, , , , 
202211040028,42,52,1,1,1,.637665700000071,5,1.61713299999974,3,.774,1,1,.254,1,1,.673,1,1,.769,1,1,.301,2,0,6,2.15499519999867,1,.75,.8,.5542,.256317576455459,.6175,.246750211077248,.301,0,1.3,.8,.1, , , , 
202211040028,43,52,1,1,1,.448087299999315,6,1.7794533999986,4,.61,1,1,.99,2,0,1.251,1,1,.849,1,1,.62,2,0,6,.837321299994073,0,.5,.6,.864,.269222027330603,.903333333333333,.323935693206743,.805,.261629509039023,1.3,.8,.5, , , , 
202211040028,44,51,2,1,0,.4870915000065,6,.96538700000383,1,.275,1,0,.236,1,0,.223,2,1,.313,2,1,.699,2,1,5,.727796799998032,-1,.75,.4,.3492,.198693734173979,.2555,.0275771644662754,.411666666666667,.252874145244889,1.3,.4,.1, , , , 
202211040028,45,52,1,2,0,1.9527936999948,5,1.86924880000151,2,.553,2,0,.682,1,1,1.383,1,1,1.706,1,1,.562,2,0,5,1.20742179999797,0,.75,.4,.9772,.532752944618798,.5575,.00636396103067893,1.257,.523498806111341,1.3,.4,.5, , , , 
202211040028,46,53,1,1,1,1.32094399999914,3,1.38078140000289,8,2.465,1,1,1.722,1,1,2.222,1,1,3.456,1,1,2.098,1,1,6,.370729700000084,3,1,1,2.3926,.65223830001005,2.3926,.65223830001005, , ,2.6,.8,.5, , , , 
202211040028,47,53,2,1,0,.420026899999357,1,.48972589999903,2,.96,2,1,.556,1,0,1.237,1,0,.708,2,1,.795,2,1,5,.68641149999894,4,.5,.4,.8512,.26052197604041,.8965,.481539717988039,.821,.127996093690394,1.3,.4,.5, , , , 
202211040028,48,54,2,2,1,.964953599999717,3,.835282699998061,2,.99,2,1,1.33,1,0,1.205,2,1,.839,2,1,1.157,1,0,4,1.1745613000021,1,.5,.6,1.1042,.191902839999829,1.01133333333333,.18393024039927,1.2435,.122329473145273,1.3,.4,.5, , , , 
202211040028,49,54,2,2,1,1.14043089999905,2,1.00937859999976,5,2.511,2,1,1.888,1,0,.539,2,1,.429,2,1,.539,2,1,6,.965699699998368,4,.75,.8,1.1812,.956370848572874,1.0045,1.00567108605813,1.888,0,2.6,.4,.1, , , , 
202211040028,50,53,2,1,0,.630125699994096,2,.793680400005542,8,1.786,2,1,1.637,1,0,3.119,2,1,1.303,2,1,1.336,2,1,2,1.3335756000015,0,.75,.2,1.8362,.745365480821322,1.637,0,1.886,.851014688474882,2.6,.8,.5, , , , 
202211040028,51,54,1,1,1,8.70834770000511,2,1.04191079999873,5,.556,2,0,4.459,1,1,2.995,1,1,2.053,1,1,2.006,1,1,6,.524912799999584,4,1,.8,2.4138,1.43775300382228,2.87825,1.14807937443367,.556,0,2.6,.4,.1, , , , 
202211040028,52,54,2,1,0,.136782699999458,2,.980163000000175,5,.644,2,1,1.637,2,1,.751,2,1,.561,1,0,1.457,2,1,2,.856043899999349,0,.75,.2,1.01,.498892774050697,.561,0,1.12225,.497853643152282,2.6,.4,.1, , , , 
202211040028,53,55,2,2,1,.470026499999221,5,1.26738240000122,8,1.11,2,1,1.268,2,1,2.465,2,1,1.03,2,1,2.415,2,1,6,.806198400001449,1,1,1,1.6576,.719563270324438,1.6576,.719563270324438, , ,2.6,.8,.5, , , , 
202211040028,54,55,2,2,1,.47877619999781,5,1.16000640000129,4,1.321,2,1,1.032,2,1,1.171,2,1,.924,1,0,.893,1,0,4,.895586300001014,-1,.5,.6,1.0682,.178377969491751,1.17466666666667,.14453488621552,.9085,.021920310216783,1.3,.8,.5, , , , 
202211040028,55,54,1,1,1,.429409399999713,6,.591377400000056,7,3.36,1,1,.788,2,0,.298,2,0,1.012,1,1,3.151,2,0,6,.760807200000272,0,.25,.4,1.7218,1.42559783950454,2.186,1.66028672222601,1.41233333333333,1.5255314920818,2.6,.8,.1, , , , 
202211040028,56,53,1,1,1,.372014799999306,6,1.15074400000594,7,1.976,1,1,2.006,1,1,2.165,1,1,2.59,1,1,2.381,2,0,6,.859265900005994,0,.75,.8,2.2236,.260342658817183,2.18425,.282927994373127,2.381,0,2.6,.8,.1, , , , 
202211040028,57,52,1,1,1,.529189599998062,5,1.68260349999764,5,.838,1,1,.712,2,0,.518,1,1,.466,1,1,1.175,2,0,5,.6459199000019,0,.5,.6,.7418,.284586015116695,.607333333333333,.201448090915087,.9435,.327390439689372,2.6,.4,.1, , , , 
202211040028,58,51,2,2,1,.477007999994385,4,1.11676219999936,5,2.229,2,1,1.094,2,1,1.827,1,0,1.4,2,1,.595,1,0,6,.937206499998865,2,.5,.6,1.429,.633842646088128,1.57433333333333,.587239587675536,1.211,.871155554421827,2.6,.4,.1, , , , 
202211040028,59,51,2,2,1,.442820300006133,5,.726682099993923,7,.538,2,1,1.206,2,1,.862,2,1,1.937,2,1,1.014,2,1,6,.31014889999642,1,1,1,1.1114,.522264109431234,1.1114,.522264109431234, , ,2.6,.8,.1, , , , 
202211040028,60,51,1,1,1,.927360200003022,3,1.40541379999922,2,.706,1,1,.662,1,1,.608,1,1,.896,2,0,.576,2,0,6,.58581189999677,3,.5,.6,.6896,.125693277465424,.658666666666667,.0490849603578666,.736,.226274169979695,1.3,.4,.5, , , , 
202211040028,61,51,1,1,1,.311863400005677,6,2.32262549999723,1,.316,1,1,.699,1,1,.469,1,1,.48,1,1,.268,1,1,6,.362170300002617,0,1,1,.4464,.169024554429231,.4464,.169024554429231, , ,1.3,.4,.1, , , , 
202211040028,62,51,1,1,1,.579504300003464,5,1.24434549999569,8,1.157,1,1,1.616,1,1,1.449,2,0,1.278,1,1,1.644,1,1,5,1.58604249999917,0,.75,.8,1.4288,.21117457233294,1.42375,.243494524236857,1.449,0,2.6,.8,.5, , , , 
202211040028,63,51,1,1,1,.316604100000404,5,1.87088360000052,8,1.528,1,1,1.716,2,0,2.73,1,1,1.075,2,0,3.529,1,1,6,.545933099994727,1,.5,.6,2.1156,.995362898645514,2.59566666666667,1.00724095098111,1.3955,.453255446740577,2.6,.8,.5, , , , 
202211040028,64,51,2,1,0,.309508500002266,1,.567406900001515,4,.607,2,1,1.127,2,1,.817,2,1,.961,2,1,1.25,2,1,1,6.35733819999587,0,1,0,.9524,.253357060292387, , ,.9524,.253357060292387,1.3,.8,.5, , , , 
202211040028,65,52,2,1,0,.758932999997342,2,.831134799998836,4,.903,2,1,.911,2,1,.948,2,1,1.176,2,1,.639,2,1,1,.603708299997379,-1,1,0,.9154,.190751933148789, , ,.9154,.190751933148789,1.3,.8,.5, , , , 
202211040028,66,53,1,1,1,.484818900004029,3,1.24250450000545,2,.945,1,1,.522,1,1,.715,1,1,.577,2,0,.568,1,1,6,.35703459999786,3,.75,.8,.6654,.172120016267719,.6875,.190379445669256,.577,0,1.3,.4,.5, , , , 
202211040028,67,53,1,1,1,.472938999999315,5,.982360499998322,4,.574,1,1,.772,1,1,.55,1,1,.689,1,1,.691,1,1,6,.350700300004974,1,1,1,.6552,.091824288725805,.6552,.091824288725805, , ,1.3,.8,.5, , , , 
202211040028,68,52,2,1,0,.313443399994867,5,.866286299999047,7,.977,2,1,1.538,2,1,1.636,2,1,3.13,2,1,1.299,2,1,4,.275990499998443,-1,1,0,1.716,.830284589764257, , ,1.716,.830284589764257,2.6,.8,.1, , , , 
202211040028,69,53,2,1,0,.316801600005419,1,.555415200004063,7,.717,1,0,1.394,2,1,1.376,2,1,.47,2,1,1.007,2,1,1,.722892999998294,0,1,.2,.9928,.405398199305325,.717,0,1.06175,.4329390834748,2.6,.8,.1, , , , 
202211040028,70,54,1,1,1,.672629499997129,5,.620146300003398,7,1.523,1,1,.772,1,1,.618,2,0,3.609,1,1,1.709,1,1,6,.172718599998916,1,.75,.8,1.6462,1.1930137048668,1.90325,1.20714991474409,.618,0,2.6,.8,.1, , , , 
202211040028,71,54,1,2,0,.951220299997658,3,1.21139080000285,4,.631,1,1,.752,1,1,.714,2,0,.97,1,1,1.04,1,1,1,.765225699993607,-2,.75,.2,.8214,.17497942736219,.714,0,.84825,.189782990105366,1.3,.8,.5, , , , 
202211040028,72,55,2,2,1,.711057699998491,5,1.46675350000442,8,1.652,2,1,1.088,2,1,1.524,2,1,.914,2,1,1.946,2,1,6,.346137900000031,1,1,1,1.4248,.420553444879483,1.4248,.420553444879483, , ,2.6,.8,.5, , , , 
202211040028,73,55,1,2,0,.229624699997657,5,.80073160000029,7,1.391,1,1,.402,1,1,.301,1,1,.457,1,1,.559,1,1,4,1.39680000000226,-1,1,0,.622,.439885212299754, , ,.622,.439885212299754,2.6,.8,.1, , , , 
202211040028,74,56,2,1,0,.748081099998672,2,.671831899999233,1,.375,2,1,.435,1,0,.911,2,1,1.36,2,1,.278,2,1,1,.345995600000606,-1,.75,.2,.6718,.455543302003223,.435,0,.731,.503317659800117,1.3,.4,.1, , , , 
202211040028,75,57,2,2,1,.587985799997114,4,1.03273229999468,5,.988,2,1,2.926,2,1,1.722,2,1,.73,1,0,3.258,2,1,6,.862389100002474,2,.75,.8,1.9248,1.13204381540645,2.2235,1.05540813590446,.73,0,2.6,.4,.1, , , , 
202211040028,76,57,2,2,1,.59815069999604,6,1.47248399999808,6,2.643,2,1,1.621,2,1,2.201,2,1,1.055,2,1,1.868,2,1,6,1.33621979999589,0,1,1,1.8776,.598546405886795,1.8776,.598546405886795, , ,2.6,.4,.5, , , , 
202211040028,77,56,1,2,0,.338814599999751,5,1.10422979999566,8,2.797,1,1,1.913,1,1,1.579,1,1,2.12,1,1,4.612,1,1,4,1.41340200000559,-1,1,0,2.6042,1.20744304213491, , ,2.6042,1.20744304213491,2.6,.8,.5, , , , 
202211040028,78,57,1,1,1,1.41323330000159,4,1.15077770000062,7,.823,1,1,3.724,1,1,.655,1,1,.45,1,1,.396,1,1,6,.410445900000923,2,1,1,1.2096,1.415820009747,1.2096,1.415820009747, , ,2.6,.8,.1, , , , 
202211040028,79,57,2,2,1,.127090699999826,5,1.91881339999964,6,.951,1,0,2.348,2,1,1.191,2,1,2.959,2,1,1.278,2,1,6,.278252399999474,1,1,.8,1.7454,.864992080888606,1.944,.857128150667487,.951,0,2.6,.4,.5, , , , 
202211040028,80,56,2,2,1,.35782250000193,6,.771391800000856,5,1.339,2,1,.726,1,0,.609,2,1,1.146,1,0,.83,2,1,6,.265021300001536,0,.5,.6,.93,.303559714059689,.926,.37434876786227,.936,.29698484809835,2.6,.4,.1, , , , 
202211040028,81,55,1,1,1,.730163300002459,3,1.06614830000035,3,.551,1,1,.348,1,1,.524,2,0,1.085,2,0,.377,2,0,3,.94263740000315,0,.25,.4,.577,.297485293754162,.4495,.143542676580869,.662,.373629495623673,1.3,.8,.1, , , , 
202211040028,82,54,1,1,1,.55079459999979,5,1.53853019999951,3,.542,1,1,.43,2,0,1.014,1,1,.294,1,1,.158,1,1,6,.490597299998626,1,.75,.8,.4876,.327677890618211,.502,.376538621303756,.43,0,1.3,.8,.1, , , , 
202211040028,83,53,2,2,1,.484140300002764,6,1.30333700000483,1,.214,1,0,.45,2,1,.417,2,1,.717,2,1,1.018,2,1,6,.376181499996164,0,1,.8,.5632,.310896606607406,.6505,.279404724369507,.214,0,1.3,.4,.1, , , , 
202211040028,84,52,2,2,1,.604376700001012,1,.676922200000263,2,.693,2,1,.67,2,1,1.035,2,1,.643,2,1,.687,2,1,2,.994092100001581,1,1,1,.7456,.162938025027923,.7456,.162938025027923, , ,1.3,.4,.5, , , , 
202211040028,85,51,1,1,1,1.28007000000071,2,1.17882370000007,6,1.331,1,1,.748,2,0,3.882,1,1,1.692,1,1,2.374,2,0,3,.894375500000024,1,.5,.6,2.0054,1.20328541917535,2.30166666666667,1.38046018897081,1.561,1.14975562620933,2.6,.4,.5, , , , 
202211040028,86,51,1,2,0,1.27526979999675,3,1.06167850000202,6,4.494,1,1,.957,1,1,4.231,1,1,1.186,1,1,1.436,1,1,2,.545321899997361,-1,1,0,2.4608,1.74672942953395, , ,2.4608,1.74672942953395,2.6,.4,.5, , , , 
202211040028,87,52,2,1,0,.587716599999112,4,1.06132570000045,2,.811,2,1,.628,1,0,.666,2,1,.715,2,1,1.197,2,1,3,1.52803229999699,-1,.75,.2,.8034,.230454550833782,.628,0,.84725,.240818569328309,1.3,.4,.5, , , , 
202211040028,88,53,2,2,1,.722438600001624,5,.951382600003853,1,.843,2,1,.584,1,0,.611,1,0,.616,2,1,.305,1,0,5,.541427199997997,0,.25,.4,.5918,.191292184890026,.7295,.160513239329346,.5,.169413694841946,1.3,.4,.1, , , , 
202211040028,89,53,1,1,1,.391127200004121,6,.492082899996603,2,.698,2,0,.7,1,1,.534,1,1,.683,1,1,.765,1,1,6,.374458300000697,0,1,.8,.676,.0854312589161602,.6705,.0976200116096421,.698,0,1.3,.4,.5, , , , 
202211040028,90,52,1,2,0,1.54052170000068,5,.870769900000596,8,2.759,1,1,3.347,1,1,.945,1,1,1.908,1,1,.905,2,0,4,1.26328400000057,-1,.75,.2,1.9728,1.08481620563117,.905,0,2.23975,1.04595391071181,2.6,.8,.5, , , , 
202211040028,91,53,1,1,1,.405152699997416,5,1.99939099999756,3,.494,2,0,.328,1,1,.423,1,1,.24,2,0,.708,1,1,6,.566225599999598,1,.75,.6,.4386,.178579954082198,.486333333333333,.197758269949283,.367,.179605122421383,1.3,.8,.1, , , , 
202211040028,92,53,1,1,1,.383550200000172,6,.43106020000414,3,.265,1,1,.705,2,0,1.338,2,0,1.143,2,0,.774,1,1,5,.499385000002803,-1,.25,.4,.845,.416201273424289,.5195,.359917351623953,1.062,.324180505274454,1.3,.8,.1, , , , 
202211040028,93,52,2,1,0,.249610999999277,5,1.52312930000335,3,.228,2,1,.255,2,1,.586,1,0,.729,2,1,.192,2,1,4,.527158600001712,-1,.75,.2,.398,.243253982495662,.586,0,.351,.253317981991015,1.3,.8,.1, , , , 
202211040028,94,53,2,1,0,.169857000000775,6,2.16406780000398,5,1.506,2,1,1.135,2,1,.446,1,0,1.616,2,1,.967,2,1,2,.701307299998007,-4,.75,.2,1.134,.466889173144977,.446,0,1.306,.305647945628082,2.6,.4,.1, , , , 
202211040028,95,54,1,1,1,.436060899999575,6,.425697400001809,2,.577,2,0,.835,1,1,.621,1,1,.765,1,1,.932,1,1,6,.358554999998887,0,1,.8,.746,.147533047145377,.78825,.130846920738192,.577,0,1.3,.4,.5, , , , 
202211040028,96,54,1,1,1,.608483700001671,5,.810921899996174,2,.648,2,0,.88,1,1,.866,1,1,.699,2,0,.729,1,1,6,1.16822520000278,1,.75,.6,.7644,.103398742738971,.825,.0834326075344646,.6735,.0360624458405139,1.3,.4,.5, , , , 
202211040028,97,53,2,1,0,1.57513789999939,6,1.0318030999988,6,1.724,2,1,4.313,2,1,.742,2,1,1.708,2,1,1.266,2,1,4,1.24586500000441,-2,1,0,1.9506,1.38026511946075, , ,1.9506,1.38026511946075,2.6,.4,.5, , , , 
202211040028,98,54,1,1,1,.369855299999472,5,.726032200000191,8,1.978,1,1,2.285,1,1,1.592,2,0,1.559,1,1,2.087,1,1,6,.642112000001362,1,.75,.8,1.9002,.316394848251358,1.97725,.306424950028551,1.592,0,2.6,.8,.5, , , , 
202211040028,99,54,1,1,1,.736665599994012,2,.628593500005081,7,2.468,1,1,.806,1,1,1.193,1,1,.921,1,1,1.56,1,1,6,.341283199995814,4,1,1,1.3896,.669105597047282,1.3896,.669105597047282, , ,2.6,.8,.1, , , , 
202211040028,100,53,1,1,1,.651226099995256,5,.829883099999279,2,.869,1,1,.689,1,1,.667,1,1,.99,1,1,.668,2,0,6,.481521399997291,1,.75,.8,.7766,.146250811963558,.80375,.153638916510976,.668,0,1.3,.4,.5, , , , 
202211040028,101,52,2,1,0,.360872700002801,6,.763963799996418,3,.351,2,1,1.014,2,1,.22,2,1,.818,2,1,.376,2,1,4,.929723699999158,-2,1,0,.5558,.341221628857258, , ,.5558,.341221628857258,1.3,.8,.1, , , , 
