26-01-11/23:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=82 ",4:                ,CH1 U,83.5,D,83.4,Q,82,FLOW:,0.313,m3/h,VEL:,0.198,m/s ,Total NET:,224289.065, m3,ESN:,81002222.0
26-01-11/23:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=91 ",4:                ,CH1 U,83.5,D,83.4,Q,91,FLOW:,0.277,m3/h,VEL:,0.175,m/s ,Total NET:,224289.136, m3,ESN:,81002222.0
26-01-11/23:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=85 ",4:                ,CH1 U,83.5,D,83.4,Q,85,FLOW:,0.314,m3/h,VEL:,0.199,m/s ,Total NET:,224289.205, m3,ESN:,81002222.0
26-01-11/23:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=86 ",4:                ,CH1 U,83.5,D,83.4,Q,86,FLOW:,0.384,m3/h,VEL:,0.243,m/s ,Total NET:,224289.302, m3,ESN:,81002222.0
26-01-12/00:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=88 ",4:                ,CH1 U,83.5,D,83.4,Q,88,FLOW:,0.412,m3/h,VEL:,0.261,m/s ,Total NET:,224289.404, m3,ESN:,81002222.0
26-01-12/00:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=85 ",4:                ,CH1 U,83.5,D,83.4,Q,85,FLOW:,0.376,m3/h,VEL:,0.238,m/s ,Total NET:,224289.509, m3,ESN:,81002222.0
26-01-12/00:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=83 ",4:                ,CH1 U,83.5,D,83.4,Q,83,FLOW:,0.252,m3/h,VEL:,0.159,m/s ,Total NET:,224289.574, m3,ESN:,81002222.0
26-01-12/00:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=85 ",4:                ,CH1 U,83.5,D,83.4,Q,85,FLOW:,0.182,m3/h,VEL:,0.115,m/s ,Total NET:,224289.627, m3,ESN:,81002222.0
26-01-12/01:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,835 Q=87 ",4:                ,CH1 U,83.5,D,83.5,Q,87,FLOW:,0.207,m3/h,VEL:,0.131,m/s ,Total NET:,224289.681, m3,ESN:,81002222.0
26-01-12/01:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,835 Q=91 ",4:                ,CH1 U,83.5,D,83.5,Q,91,FLOW:,0.286,m3/h,VEL:,0.181,m/s ,Total NET:,224289.756, m3,ESN:,81002222.0
26-01-12/01:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,835 Q=89 ",4:                ,CH1 U,83.5,D,83.5,Q,89,FLOW:,0.269,m3/h,VEL:,0.17,m/s ,Total NET:,224289.826, m3,ESN:,81002222.0
26-01-12/01:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=835,834 Q=85 ",4:                ,CH1 U,83.5,D,83.4,Q,85,FLOW:,0.19,m3/h,VEL:,0.12,m/s ,Total NET:,224289.889, m3,ESN:,81002222.0
26-01-12/02:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,835 Q=92 ",4:                ,CH1 U,83.6,D,83.5,Q,92,FLOW:,0.379,m3/h,VEL:,0.24,m/s ,Total NET:,224289.96, m3,ESN:,81002222.0
26-01-12/02:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=91 ",4:                ,CH1 U,83.6,D,83.6,Q,91,FLOW:,0.584,m3/h,VEL:,0.369,m/s ,Total NET:,224290.093, m3,ESN:,81002222.0
26-01-12/02:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,835 Q=88 ",4:                ,CH1 U,83.6,D,83.5,Q,88,FLOW:,0.493,m3/h,VEL:,0.312,m/s ,Total NET:,224290.225, m3,ESN:,81002222.0
26-01-12/02:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=95 ",4:                ,CH1 U,83.6,D,83.6,Q,95,FLOW:,0.565,m3/h,VEL:,0.358,m/s ,Total NET:,224290.316, m3,ESN:,81002222.0
26-01-12/03:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=92 ",4:                ,CH1 U,83.6,D,83.6,Q,92,FLOW:,0.573,m3/h,VEL:,0.363,m/s ,Total NET:,224290.455, m3,ESN:,81002222.0
26-01-12/03:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=92 ",4:                ,CH1 U,83.6,D,83.6,Q,92,FLOW:,0.575,m3/h,VEL:,0.364,m/s ,Total NET:,224290.596, m3,ESN:,81002222.0
26-01-12/03:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=90 ",4:                ,CH1 U,83.6,D,83.6,Q,90,FLOW:,0.573,m3/h,VEL:,0.362,m/s ,Total NET:,224290.731, m3,ESN:,81002222.0
26-01-12/03:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=89 ",4:                ,CH1 U,83.7,D,83.6,Q,89,FLOW:,0.548,m3/h,VEL:,0.346,m/s ,Total NET:,224290.871, m3,ESN:,81002222.0
26-01-12/04:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=88 ",4:                ,CH1 U,83.7,D,83.6,Q,88,FLOW:,0.485,m3/h,VEL:,0.307,m/s ,Total NET:,224291.002, m3,ESN:,81002222.0
26-01-12/04:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=91 ",4:                ,CH1 U,83.6,D,83.6,Q,91,FLOW:,0.539,m3/h,VEL:,0.341,m/s ,Total NET:,224291.113, m3,ESN:,81002222.0
26-01-12/04:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=83 ",4:                ,CH1 U,83.7,D,83.6,Q,83,FLOW:,0.452,m3/h,VEL:,0.286,m/s ,Total NET:,224291.248, m3,ESN:,81002222.0
26-01-12/04:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=87 ",4:                ,CH1 U,83.7,D,83.6,Q,87,FLOW:,0.439,m3/h,VEL:,0.278,m/s ,Total NET:,224291.362, m3,ESN:,81002222.0
26-01-12/05:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=86 ",4:                ,CH1 U,83.7,D,83.6,Q,86,FLOW:,0.416,m3/h,VEL:,0.263,m/s ,Total NET:,224291.472, m3,ESN:,81002222.0
26-01-12/05:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=90 ",4:                ,CH1 U,83.7,D,83.6,Q,90,FLOW:,0.324,m3/h,VEL:,0.205,m/s ,Total NET:,224291.563, m3,ESN:,81002222.0
26-01-12/05:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=88 ",4:                ,CH1 U,83.7,D,83.6,Q,88,FLOW:,0.443,m3/h,VEL:,0.28,m/s ,Total NET:,224291.649, m3,ESN:,81002222.0
26-01-12/05:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=87 ",4:                ,CH1 U,83.7,D,83.6,Q,87,FLOW:,0.387,m3/h,VEL:,0.245,m/s ,Total NET:,224291.751, m3,ESN:,81002222.0
26-01-12/06:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=85 ",4:                ,CH1 U,83.7,D,83.6,Q,85,FLOW:,0.377,m3/h,VEL:,0.239,m/s ,Total NET:,224291.846, m3,ESN:,81002222.0
26-01-12/06:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=88 ",4:                ,CH1 U,83.7,D,83.6,Q,88,FLOW:,0.385,m3/h,VEL:,0.243,m/s ,Total NET:,224291.941, m3,ESN:,81002222.0
26-01-12/06:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=836,836 Q=92 ",4:                ,CH1 U,83.6,D,83.6,Q,92,FLOW:,0.523,m3/h,VEL:,0.331,m/s ,Total NET:,224292.056, m3,ESN:,81002222.0
26-01-12/06:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=86 ",4:                ,CH1 U,83.7,D,83.6,Q,86,FLOW:,0.339,m3/h,VEL:,0.214,m/s ,Total NET:,224292.147, m3,ESN:,81002222.0
26-01-12/07:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=89 ",4:                ,CH1 U,83.7,D,83.6,Q,89,FLOW:,0.335,m3/h,VEL:,0.212,m/s ,Total NET:,224292.227, m3,ESN:,81002222.0
26-01-12/07:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=88 ",4:                ,CH1 U,83.7,D,83.6,Q,88,FLOW:,0.317,m3/h,VEL:,0.2,m/s ,Total NET:,224292.308, m3,ESN:,81002222.0
26-01-12/07:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=86 ",4:                ,CH1 U,83.7,D,83.6,Q,86,FLOW:,0.331,m3/h,VEL:,0.209,m/s ,Total NET:,224292.387, m3,ESN:,81002222.0
26-01-12/07:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=88 ",4:                ,CH1 U,83.7,D,83.6,Q,88,FLOW:,0.315,m3/h,VEL:,0.199,m/s ,Total NET:,224292.467, m3,ESN:,81002222.0
26-01-12/08:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=82 ",4:                ,CH1 U,83.7,D,83.7,Q,82,FLOW:,0.328,m3/h,VEL:,0.207,m/s ,Total NET:,224292.546, m3,ESN:,81002222.0
26-01-12/08:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,836 Q=87 ",4:                ,CH1 U,83.7,D,83.6,Q,87,FLOW:,0.289,m3/h,VEL:,0.183,m/s ,Total NET:,224292.625, m3,ESN:,81002222.0
26-01-12/08:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=88 ",4:                ,CH1 U,83.8,D,83.7,Q,88,FLOW:,0.312,m3/h,VEL:,0.197,m/s ,Total NET:,224292.705, m3,ESN:,81002222.0
26-01-12/08:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=79 ",4:                ,CH1 U,83.8,D,83.7,Q,79,FLOW:,0.182,m3/h,VEL:,0.115,m/s ,Total NET:,224292.777, m3,ESN:,81002222.0
26-01-12/09:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=80 ",4:                ,CH1 U,83.8,D,83.7,Q,80,FLOW:,0.275,m3/h,VEL:,0.174,m/s ,Total NET:,224292.838, m3,ESN:,81002222.0
26-01-12/09:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=81 ",4:                ,CH1 U,83.8,D,83.7,Q,81,FLOW:,0.227,m3/h,VEL:,0.143,m/s ,Total NET:,224292.901, m3,ESN:,81002222.0
26-01-12/09:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=80 ",4:                ,CH1 U,83.8,D,83.7,Q,80,FLOW:,-0.105,m3/h,VEL:,-0.066,m/s ,Total NET:,224292.904, m3,ESN:,81002222.0
26-01-12/09:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=81 ",4:                ,CH1 U,83.8,D,83.7,Q,81,FLOW:,-0.119,m3/h,VEL:,-0.075,m/s ,Total NET:,224292.883, m3,ESN:,81002222.0
26-01-12/10:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=79 ",4:                ,CH1 U,83.8,D,83.7,Q,79,FLOW:,-0.11,m3/h,VEL:,-0.07,m/s ,Total NET:,224292.864, m3,ESN:,81002222.0
26-01-12/10:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,838 Q=81 ",4:                ,CH1 U,83.8,D,83.8,Q,81,FLOW:,0.0,m3/h,VEL:,0.0,m/s ,Total NET:,224292.849, m3,ESN:,81002222.0
26-01-12/10:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,838 Q=81 ",4:                ,CH1 U,83.8,D,83.8,Q,81,FLOW:,0.16,m3/h,VEL:,0.101,m/s ,Total NET:,224292.87, m3,ESN:,81002222.0
26-01-12/10:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,838 Q=80 ",4:                ,CH1 U,83.8,D,83.8,Q,80,FLOW:,0.0,m3/h,VEL:,0.0,m/s ,Total NET:,224292.901, m3,ESN:,81002222.0
26-01-12/11:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=86 ",4:                ,CH1 U,83.7,D,83.7,Q,86,FLOW:,0.0,m3/h,VEL:,0.0,m/s ,Total NET:,224292.912, m3,ESN:,81002222.0
26-01-12/11:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=83 ",4:                ,CH1 U,83.7,D,83.7,Q,83,FLOW:,0.225,m3/h,VEL:,0.142,m/s ,Total NET:,224292.93, m3,ESN:,81002222.0
26-01-12/11:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=84 ",4:                ,CH1 U,83.7,D,83.7,Q,84,FLOW:,0.186,m3/h,VEL:,0.118,m/s ,Total NET:,224292.976, m3,ESN:,81002222.0
26-01-12/11:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,837 Q=90 ",4:                ,CH1 U,83.8,D,83.7,Q,90,FLOW:,0.281,m3/h,VEL:,0.177,m/s ,Total NET:,224293.031, m3,ESN:,81002222.0
26-01-12/12:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=86 ",4:                ,CH1 U,83.7,D,83.7,Q,86,FLOW:,0.251,m3/h,VEL:,0.159,m/s ,Total NET:,224293.101, m3,ESN:,81002222.0
26-01-12/12:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=83 ",4:                ,CH1 U,83.7,D,83.7,Q,83,FLOW:,0.259,m3/h,VEL:,0.164,m/s ,Total NET:,224293.167, m3,ESN:,81002222.0
26-01-12/12:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=89 ",4:                ,CH1 U,83.7,D,83.7,Q,89,FLOW:,0.246,m3/h,VEL:,0.156,m/s ,Total NET:,224293.227, m3,ESN:,81002222.0
26-01-12/12:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=94 ",4:                ,CH1 U,83.7,D,83.7,Q,94,FLOW:,0.297,m3/h,VEL:,0.188,m/s ,Total NET:,224293.295, m3,ESN:,81002222.0
26-01-12/13:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=88 ",4:                ,CH1 U,83.7,D,83.7,Q,88,FLOW:,0.212,m3/h,VEL:,0.134,m/s ,Total NET:,224293.368, m3,ESN:,81002222.0
26-01-12/13:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=837,837 Q=95 ",4:                ,CH1 U,83.7,D,83.7,Q,95,FLOW:,0.353,m3/h,VEL:,0.223,m/s ,Total NET:,224293.45, m3,ESN:,81002222.0
26-01-12/13:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,838 Q=96 ",4:                ,CH1 U,83.8,D,83.8,Q,96,FLOW:,0.429,m3/h,VEL:,0.271,m/s ,Total NET:,224293.546, m3,ESN:,81002222.0
26-01-12/13:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,838 Q=95 ",4:                ,CH1 U,83.8,D,83.8,Q,95,FLOW:,0.606,m3/h,VEL:,0.383,m/s ,Total NET:,224293.668, m3,ESN:,81002222.0
26-01-12/14:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=96 ",4:                ,CH1 U,83.8,D,83.9,Q,96,FLOW:,-82.122,m3/h,VEL:,-51.938,m/s ,Total NET:,224281.103, m3,ESN:,81002222.0
26-01-12/14:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=94 ",4:                ,CH1 U,83.8,D,83.9,Q,94,FLOW:,-111.643,m3/h,VEL:,-70.608,m/s ,Total NET:,224256.991, m3,ESN:,81002222.0
26-01-12/14:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=97 ",4:                ,CH1 U,83.8,D,83.9,Q,97,FLOW:,-109.644,m3/h,VEL:,-69.344,m/s ,Total NET:,224229.484, m3,ESN:,81002222.0
26-01-12/14:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=838,839 Q=94 ",4:                ,CH1 U,83.8,D,83.9,Q,94,FLOW:,-111.67,m3/h,VEL:,-70.625,m/s ,Total NET:,224202.179, m3,ESN:,81002222.0
26-01-12/15:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=844,845 Q=98 ",4:                ,CH1 U,84.4,D,84.5,Q,98,FLOW:,-109.144,m3/h,VEL:,-69.028,m/s ,Total NET:,224175.146, m3,ESN:,81002222.0
26-01-12/15:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=845,846 Q=92 ",4:                ,CH1 U,84.5,D,84.6,Q,92,FLOW:,-102.646,m3/h,VEL:,-64.918,m/s ,Total NET:,224147.303, m3,ESN:,81002222.0
26-01-12/15:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=845,846 Q=93 ",4:                ,CH1 U,84.5,D,84.6,Q,93,FLOW:,1.044,m3/h,VEL:,0.66,m/s ,Total NET:,224132.122, m3,ESN:,81002222.0
26-01-12/15:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=846,847 Q=97 ",4:                ,CH1 U,84.6,D,84.7,Q,97,FLOW:,0.979,m3/h,VEL:,0.619,m/s ,Total NET:,224132.382, m3,ESN:,81002222.0
26-01-12/16:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=847,847 Q=94 ",4:                ,CH1 U,84.7,D,84.7,Q,94,FLOW:,-111.397,m3/h,VEL:,-70.452,m/s ,Total NET:,224112.815, m3,ESN:,81002222.0
26-01-12/16:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=846,846 Q=94 ",4:                ,CH1 U,84.6,D,84.6,Q,94,FLOW:,-111.537,m3/h,VEL:,-70.541,m/s ,Total NET:,224084.924, m3,ESN:,81002222.0
26-01-12/16:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=845,846 Q=94 ",4:                ,CH1 U,84.5,D,84.6,Q,94,FLOW:,-111.247,m3/h,VEL:,-70.357,m/s ,Total NET:,224057.495, m3,ESN:,81002222.0
26-01-12/16:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=845,845 Q=96 ",4:                ,CH1 U,84.5,D,84.5,Q,96,FLOW:,-110.025,m3/h,VEL:,-69.585,m/s ,Total NET:,224029.929, m3,ESN:,81002222.0
26-01-12/17:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=844,844 Q=94 ",4:                ,CH1 U,84.4,D,84.4,Q,94,FLOW:,0.651,m3/h,VEL:,0.412,m/s ,Total NET:,224019.177, m3,ESN:,81002222.0
26-01-12/17:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=844,844 Q=97 ",4:                ,CH1 U,84.4,D,84.4,Q,97,FLOW:,0.511,m3/h,VEL:,0.323,m/s ,Total NET:,224019.322, m3,ESN:,81002222.0
26-01-12/17:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=99 ",4:                ,CH1 U,84.3,D,84.3,Q,99,FLOW:,0.391,m3/h,VEL:,0.247,m/s ,Total NET:,224019.431, m3,ESN:,81002222.0
26-01-12/17:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=844,844 Q=99 ",4:                ,CH1 U,84.4,D,84.4,Q,99,FLOW:,0.438,m3/h,VEL:,0.277,m/s ,Total NET:,224019.539, m3,ESN:,81002222.0
26-01-12/18:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=844,844 Q=99 ",4:                ,CH1 U,84.4,D,84.4,Q,99,FLOW:,0.517,m3/h,VEL:,0.327,m/s ,Total NET:,224019.676, m3,ESN:,81002222.0
26-01-12/18:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=844,844 Q=99 ",4:                ,CH1 U,84.4,D,84.4,Q,99,FLOW:,0.591,m3/h,VEL:,0.373,m/s ,Total NET:,224019.823, m3,ESN:,81002222.0
26-01-12/18:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=99 ",4:                ,CH1 U,84.3,D,84.3,Q,99,FLOW:,0.449,m3/h,VEL:,0.284,m/s ,Total NET:,224019.951, m3,ESN:,81002222.0
26-01-12/18:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=97 ",4:                ,CH1 U,84.3,D,84.3,Q,97,FLOW:,0.46,m3/h,VEL:,0.291,m/s ,Total NET:,224020.064, m3,ESN:,81002222.0
26-01-12/19:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=99 ",4:                ,CH1 U,84.3,D,84.3,Q,99,FLOW:,0.415,m3/h,VEL:,0.263,m/s ,Total NET:,224020.175, m3,ESN:,81002222.0
26-01-12/19:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=94 ",4:                ,CH1 U,84.3,D,84.3,Q,94,FLOW:,0.378,m3/h,VEL:,0.239,m/s ,Total NET:,224020.271, m3,ESN:,81002222.0
26-01-12/19:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=97 ",4:                ,CH1 U,84.3,D,84.3,Q,97,FLOW:,0.356,m3/h,VEL:,0.225,m/s ,Total NET:,224020.37, m3,ESN:,81002222.0
26-01-12/19:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=99 ",4:                ,CH1 U,84.3,D,84.3,Q,99,FLOW:,0.456,m3/h,VEL:,0.288,m/s ,Total NET:,224020.479, m3,ESN:,81002222.0
26-01-12/20:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=97 ",4:                ,CH1 U,84.3,D,84.3,Q,97,FLOW:,0.383,m3/h,VEL:,0.242,m/s ,Total NET:,224020.583, m3,ESN:,81002222.0
26-01-12/20:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=97 ",4:                ,CH1 U,84.3,D,84.3,Q,97,FLOW:,0.489,m3/h,VEL:,0.31,m/s ,Total NET:,224020.682, m3,ESN:,81002222.0
26-01-12/20:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=843,843 Q=98 ",4:                ,CH1 U,84.3,D,84.3,Q,98,FLOW:,0.447,m3/h,VEL:,0.282,m/s ,Total NET:,224020.797, m3,ESN:,81002222.0
26-01-12/20:55:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=842,842 Q=92 ",4:                ,CH1 U,84.2,D,84.2,Q,92,FLOW:,0.274,m3/h,VEL:,0.173,m/s ,Total NET:,224020.894, m3,ESN:,81002222.0
26-01-12/21:10:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=842,842 Q=91 ",4:                ,CH1 U,84.2,D,84.2,Q,91,FLOW:,0.216,m3/h,VEL:,0.137,m/s ,Total NET:,224020.96, m3,ESN:,81002222.0
26-01-12/21:25:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=842,842 Q=90 ",4:                ,CH1 U,84.2,D,84.2,Q,90,FLOW:,0.181,m3/h,VEL:,0.114,m/s ,Total NET:,224021.004, m3,ESN:,81002222.0
26-01-12/21:40:00,----------------,1:M90             ,2:信号强度和质量  ,"3: S=842,842 Q=95 ",4:                ,CH1 U,84.2,D,84.2,Q,95,FLOW:,0.279,m3/h,VEL:,0.176,m/s ,Total NET:,224021.058, m3,ESN:,81002222.0
