Date,Close,High,Low,Open,Volume
2016-04-01,0.8850045800209045,0.8854942319899152,0.8602782937684129,0.8668882743242102,348292000
2016-04-04,0.8764359354972839,0.8970003816167,0.873008547266824,0.8923488928077454,393940000
2016-04-05,0.8752115368843079,0.8832904106338512,0.865174114680397,0.8686015598834642,339568000
2016-04-06,0.8764359354972839,0.8769255874023474,0.8477926707067813,0.8641952215539782,453376000
2016-04-07,0.8673778176307678,0.8786392861921889,0.8637056326124031,0.8708052058794624,378104000
2016-04-08,0.8730084896087646,0.8801081207374836,0.8644399612301972,0.8744773868586133,255936000
2016-04-11,0.8783943057060242,0.89283836272549,0.8754565116111104,0.8781494506192371,387524000
2016-04-12,0.8774150609970093,0.8825561422979163,0.8602780065906865,0.8813320419681863,292764000
2016-04-13,0.8994482755661011,0.8996930722667439,0.8813319772473589,0.8813319772473589,350716000
2016-04-14,0.9018966555595398,0.9058136956445334,0.8933281267255959,0.8970003700453797,416564000
2016-04-15,0.9089962840080261,0.9170751609160485,0.8987140611155446,0.90165185576149,436972000
2016-04-18,0.9050793647766113,0.907282711055247,0.8962660380304036,0.907282711055247,307320000
2016-04-19,0.8889213800430298,0.9102202134836693,0.8832906465811191,0.9085065196085208,309152000
2016-04-20,0.8923487663269043,0.8977347030458914,0.8864732361405764,0.8874524814435777,200172000
2016-04-21,0.8913695216178894,0.8967554583404657,0.887452482034954,0.8925935636553768,178280000
2016-04-22,0.8879422545433044,0.9004277651904063,0.8850044598647732,0.8943074374345701,223540000
2016-04-25,0.8923487663269043,0.8972450512102308,0.8857387875712455,0.8881869300129087,191972000
2016-04-26,0.8930832147598267,0.9080169245095157,0.8891661751800998,0.8977347029087724,214536000
2016-04-27,0.9134028553962708,0.9138925072600202,0.8891662263229729,0.8908799202936113,352396000
2016-04-28,0.8862285017967224,0.9131581306927891,0.8840252141568279,0.9077721932399102,381224000
2016-04-29,0.8698256611824036,0.8845145129390473,0.8602778900300926,0.8825560227188182,321904000
2016-05-02,0.8813320994377136,0.8867180361767603,0.87398767208537,0.878149508414866,256076000
2016-05-03,0.8708051443099976,0.874966980941772,0.8632159196718586,0.8712947961830457,224024000
2016-05-04,0.8509750962257385,0.8610124621914291,0.8421617722315219,0.860278013661218,525764000
2016-05-05,0.8561161160469055,0.8661535396596062,0.8497509348213667,0.8580746647761627,246884000
2016-05-06,0.8649294972419739,0.8671328428215994,0.8529335824662124,0.8546472762387045,183240000
2016-05-09,0.8637053966522217,0.8708049679797121,0.8566057669564187,0.8671327839645705,333336000
2016-05-10,0.8803529739379883,0.8818218712820227,0.8607678316664036,0.8690915054581615,269676000
2016-05-11,0.8828011751174927,0.8925937469010443,0.8781496860098061,0.8830460302699138,328176000
2016-05-12,0.8708051443099976,0.8930832830880147,0.8551370431606715,0.8891662432086022,670540000
2016-05-13,1.0032497644424438,1.003739357920977,0.9547765079683995,0.9594279378560695,2110256000
2016-05-16,1.0328723192214966,1.0478060883781726,0.992477936946569,0.9956605281784314,973032000
2016-05-17,1.0350756645202637,1.042420033568484,1.0150008145327365,1.028220772208846,628392000
2016-05-18,1.0615156888961792,1.0735116641207343,1.0282208778129762,1.0282208778129762,541072000
2016-05-19,1.066166877746582,1.0737561589133167,1.0558847162200025,1.0573534963781248,398880000
2016-05-20,1.0852627754211426,1.0896694675459477,1.0710635119545429,1.072777206102524,391084000
2016-05-23,1.086976170539856,1.0940757419517206,1.0803661925393955,1.0899139644815332,413636000
2016-05-24,1.113362431526184,1.1167988375564126,1.0873447145646453,1.0902901385678037,415788000
2016-05-25,1.1086983680725098,1.1214616699745668,1.0998621009406035,1.116798221090215,458076000
2016-05-26,1.1204800605773926,1.1285799144628235,1.1074712078838145,1.1106620629610984,309964000
2016-05-27,1.1266162395477295,1.1283343831279184,1.1180254046070315,1.1217072411700821,277416000
2016-05-31,1.1467430591583252,1.1491976167843485,1.1307887857084218,1.1315251998121287,412524000
2016-06-01,1.148952603340149,1.1599977655650942,1.1379073240754116,1.1413436123729224,387132000
2016-06-02,1.157051920890808,1.166869916327358,1.143797521715702,1.1550882281717079,329208000
2016-06-03,1.1408525705337524,1.1472342819053676,1.1207257066939116,1.1457616873178742,461076000
2016-06-06,1.1349622011184692,1.152634629212415,1.1290713527405463,1.1437983566455305,322512000
2016-06-07,1.1371709108352661,1.148216190110999,1.1366800459465023,1.1418344783978998,193400000
2016-06-08,1.1334896087646484,1.1415894676200415,1.1241624701942354,1.1374167634049088,234616000
2016-06-09,1.1629430055618286,1.1646611494396084,1.1271072994941065,1.1295618576279485,472168000
2016-06-10,1.1339795589447021,1.159506394630956,1.1325068478828229,1.1491975342375418,400024000
2016-06-13,1.1484612226486206,1.170797205866835,1.1352069389489445,1.1352069389489445,475588000
2016-06-14,1.1506707668304443,1.156070631811614,1.1329983431177684,1.1457617667458007,298344000
2016-06-15,1.1624521017074585,1.172515532230706,1.1474796721211804,1.160243093093014,301036000
2016-06-16,1.1671159267425537,1.169079503394497,1.1425709259937724,1.1538616380421913,246456000
2016-06-17,1.1467430591583252,1.1688336096335374,1.1420794933006804,1.1685881772788849,471000000
2016-06-20,1.1673611402511597,1.182333570343812,1.1644157173057719,1.1651521315620057,293768000
2016-06-21,1.1602435111999512,1.175461378667347,1.1585252497209142,1.172270522274527,212508000
2016-06-22,1.1592611074447632,1.1703063832719642,1.1572975314629788,1.1626973946728247,202620000
2016-06-23,1.1901882886886597,1.1914155680612672,1.1695704399801043,1.17030685441959,297880000
2016-06-24,1.1224440336227417,1.1624524524291935,1.111889735120801,1.141343738385507,1017684000
2016-06-27,1.1104166507720947,1.1217073599401566,1.0939713932779322,1.1131165240898326,449088000
2016-06-28,1.1266162395477295,1.1327523997399738,1.1111528302862759,1.1315252379253768,381920000
2016-06-29,1.1450252532958984,1.1538615229076368,1.1334891099470599,1.1364345331509729,318932000
2016-06-30,1.153861165046692,1.1609791713820676,1.1376614594891665,1.1469884740224783,430940000
2016-07-01,1.1452704668045044,1.162452020849886,1.1413433146431518,1.1474795923050567,218488000
2016-07-05,1.162207007408142,1.164170584196625,1.129807580758862,1.1388891672955215,371084000
2016-07-06,1.1695702075958252,1.1764429004929962,1.148216065730485,1.1541069119166945,273104000
2016-07-07,1.2000056505203247,1.2041783513490745,1.172024374557312,1.1774242370653347,395400000
2016-07-08,1.2481141090393066,1.254004954247573,1.2081057055859779,1.2127692718692287,481932000
2016-07-11,1.276832103729248,1.2861591214464052,1.2645595456764485,1.2660322573243759,448776000
2016-07-12,1.295977234840393,1.3077588109542786,1.274868406953325,1.2910682350396252,436760000
2016-07-13,1.2954864501953125,1.3057954332745183,1.2935228733839703,1.2984318739322285,324604000
2016-07-14,1.308740258216858,1.3205219488276139,1.2915588211424422,1.302358665189048,316892000
2016-07-15,1.293522834777832,1.299413682075847,1.2724141213463465,1.292050122953328,428616000
2016-07-18,1.3001494407653809,1.311440148715193,1.2952404423976256,1.3094765727760416,252992000
2016-07-19,1.313649296760559,1.318803727579824,1.2969586083899207,1.2994131661360975,382652000
2016-07-20,1.3308311700820923,1.3379492962529291,1.3126678815437318,1.3180677465038406,296460000
2016-07-21,1.3062859773635864,1.3320582531716305,1.3018678428434078,1.32788555106261,361308000
2016-07-22,1.34187650680542,1.34187650680542,1.3013772252752602,1.3109497933678251,315768000
2016-07-25,1.366666555404663,1.3698574105360835,1.3440851370961142,1.349975982581741,312528000
2016-07-26,1.389984369277954,1.3971023766111568,1.37673008415281,1.3786936602750974,514508000
2016-07-27,1.3759936094284058,1.4044658715882765,1.3676483234959635,1.4020113137635681,446676000
2016-07-28,1.3789392709732056,1.3892481347280918,1.374766568763973,1.3791847033902582,221916000
2016-07-29,1.4015203714370728,1.4052020909305845,1.359302962322897,1.3840933863734968,409588000
2016-08-01,1.3924391269683838,1.412566108660322,1.3833575414467183,1.407411676276708,301120000
2016-08-02,1.375502586364746,1.399802144241738,1.3622483033481587,1.3990657301631801,282748000
2016-08-03,1.3791848421096802,1.3818848330483848,1.366175986379216,1.373784977272062,299828000
2016-08-04,1.4047114849090576,1.4110931956276414,1.3831119116521915,1.385811785159441,272712000
2016-08-05,1.4285204410552979,1.4292567384062447,1.4140388731285232,1.4209114498965396,371588000
2016-08-08,1.4417742490768433,1.4515922460554183,1.4265562718322227,1.4481559588168926,305064000
2016-08-09,1.4454561471939087,1.459446847284083,1.4417744271321993,1.4488924348568069,372344000
2016-08-10,1.4361292123794556,1.460428778818317,1.4314656450378818,1.4582197698837975,375740000
2016-08-11,1.4653376340866089,1.4714739124593215,1.4407926376355336,1.4437380606176176,681064000
2016-08-12,1.5473181009292603,1.5556633884143087,1.488164674233598,1.5193368153523845,1425744000
2016-08-15,1.5458455085754395,1.5586089317273277,1.5249822297340674,1.5490363643634115,573304000
2016-08-16,1.5365182161331177,1.546090664746763,1.5318546495040364,1.543636223754481,287652000
2016-08-17,1.5009279251098633,1.5399546045024837,1.488900917677263,1.536518316664598,595212000
2016-08-18,1.5242459774017334,1.5267004189050322,1.4928282834729982,1.4987191303445844,331684000
2016-08-19,1.5281726121902466,1.5397087525336386,1.5168819042099422,1.5235090461723215,291560000
2016-08-22,1.5345547199249268,1.536763845845373,1.514673288879614,1.5328365758977929,244748000
2016-08-23,1.5469727516174316,1.557054727900359,1.5425464752290265,1.5501694872442584,339764000
2016-08-24,1.5231200456619263,1.5531202044826358,1.5159889209184247,1.55238255044246,298448000
2016-08-25,1.5130380392074585,1.5243495550462567,1.494103629421422,1.5236119010212137,406032000
2016-08-26,1.5253335237503052,1.5339400754177033,1.5049235672185068,1.5169728568083365,300024000
2016-08-29,1.524349570274353,1.5376282809013673,1.5218906062441964,1.531480812198251,274652000
2016-08-30,1.5154972076416016,1.5304972289793297,1.5113168161595518,1.5223824479598433,285544000
2016-08-31,1.5083662271499634,1.5226285968953976,1.5039400674660677,1.5184483219433322,388544000
2016-09-01,1.5528748035430908,1.558530504712614,1.5083663794349214,1.5095959204736829,428492000
2016-09-02,1.537628412246704,1.557792481842575,1.5201694261004295,1.556071171697795,323148000
2016-09-06,1.5521364212036133,1.5521364212036133,1.5351692071166838,1.5430381025104196,306812000
2016-09-07,1.5292680263519287,1.5548419157652282,1.5204155893079687,1.5472189024388452,397988000
2016-09-08,1.5403335094451904,1.5427925911499965,1.5103334630815632,1.5277924507127132,315808000
2016-09-09,1.4636116027832031,1.5319724625381583,1.4508246625045151,1.5233659132180568,697760000
2016-09-12,1.4938578605651855,1.496808711636651,1.409513306592372,1.4441856307988925,598260000
2016-09-13,1.4722187519073486,1.5073828520001236,1.4638580838393538,1.4901696290915547,471768000
2016-09-14,1.485251545906067,1.4901695927234186,1.4633662786082713,1.4756613370239082,319048000
2016-09-15,1.541562795639038,1.5432841056458624,1.4842674442899462,1.4877101815590452,515212000
2016-09-16,1.5452511310577393,1.5553331053154935,1.5275461463159925,1.5469724408760037,902444000
2016-09-19,1.5656613111495972,1.6047597906568634,1.554349794717941,1.5614809196889061,417128000
2016-09-20,1.551398754119873,1.5836119894023981,1.5427922048191587,1.5836119894023981,331112000
2016-09-21,1.594923973083496,1.5978748243551957,1.5558254868721642,1.5560713716022267,336212000
2016-09-22,1.5988582372665405,1.609186215903522,1.5897599166939091,1.6042681699234478,308732000
2016-09-23,1.5971369743347168,1.6054976410228936,1.5900058484918373,1.6008255968706082,276132000
2016-09-26,1.5821372270584106,1.5885306998619868,1.5622191543651873,1.5789404906566225,230040000
2016-09-27,1.6362355947494507,1.6386946766446289,1.5752518411680643,1.5759894953833304,402752000
2016-09-28,1.642136812210083,1.643366352794319,1.6212350912998492,1.6386941923785778,319788000
2016-09-29,1.6573827266693115,1.6625467737028072,1.6241859514850938,1.6394318561520225,336684000
2016-09-30,1.6849242448806763,1.7013996933159405,1.6566453920991604,1.6664814842173918,429932000
2016-10-03,1.6832027435302734,1.7092685154811738,1.6802520098286173,1.6849241709681437,242596000
2016-10-04,1.6795145273208618,1.7139408541454677,1.6669734672239078,1.6856621149962692,281624000
2016-10-05,1.6777925491333008,1.7109894390158842,1.672628619753015,1.6937762238261629,305440000
2016-10-06,1.6559078693389893,1.6679570421004197,1.6293503247082508,1.6576291797334792,360212000
2016-10-07,1.6438583135604858,1.6713993926752537,1.6391861526006508,1.6669731164098112,286260000
2016-10-10,1.6500059366226196,1.6613174536043505,1.634514027976907,1.652464900876669,287876000
2016-10-11,1.6261529922485352,1.6470547113061613,1.6136119373628728,1.6445957476110817,388540000
2016-10-12,1.6335304975509644,1.642137048367444,1.6059894176827683,1.6195140142880167,419920000
2016-10-13,1.6069729328155518,1.6180385649911426,1.5663990263420247,1.6143500600177654,390116000
2016-10-14,1.6227107048034668,1.6377107264539035,1.6131204981936489,1.6266450944229247,330636000
2016-10-17,1.6133663654327393,1.6377107087353258,1.61115328595267,1.6224648025555524,195328000
2016-10-18,1.6379567384719849,1.6473010611138839,1.629104302512347,1.635743658795942,269372000
2016-10-19,1.6345140933990479,1.642137105677089,1.6185304147138637,1.6268911983764713,199060000
2016-10-20,1.6654976606369019,1.6709075928367854,1.6303336876149368,1.653694374732943,312084000
2016-10-21,1.660825490951538,1.6637762242619587,1.6450876994372106,1.6595959503398523,279508000
2016-10-24,1.7387769222259521,1.7407441172611937,1.671891352983974,1.6721373549619163,339836000
2016-10-25,1.767301321029663,1.777875183553918,1.7274651868698312,1.7358258526593469,397460000
2016-10-26,1.7744324207305908,1.7938587168659261,1.7508257334087942,1.7525470433666437,333792000
2016-10-27,1.7380388975143433,1.7913997439447518,1.730907772580028,1.787957123820913,388664000
2016-10-28,1.7350878715515137,1.772956803785978,1.7318911366531569,1.746399386018358,290856000
2016-10-31,1.7498422861099243,1.7613996870749307,1.7397601932525992,1.7407438492465064,252388000
2016-11-01,1.6979565620422363,1.7658256475957914,1.6792679222859972,1.7562354430770002,473224000
2016-11-02,1.6908254623413086,1.7341043286092688,1.6878746118960364,1.7109895288803736,295848000
2016-11-03,1.6711536645889282,1.7001701718447209,1.638694536778105,1.6986947462846407,309664000
2016-11-04,1.6615638732910156,1.6900886182572683,1.6372195213347387,1.6600884473613475,328780000
2016-11-07,1.7525471448898315,1.7636127765487113,1.7090223895678132,1.710251930253345,487580000
2016-11-08,1.7498422861099243,1.7648423071704258,1.7336127243709023,1.7591864904025032,429884000
2016-11-09,1.7203336954116821,1.7434486119006034,1.6898418874785712,1.7023828257190285,456532000
2016-11-10,1.666481614112854,1.758203303382935,1.6416454971667653,1.7579574186491336,869280000
2016-11-11,2.1632041931152344,2.1828763736041075,1.93033452793008,1.9551707554644107,2175344000
2016-11-14,2.056729316711426,2.168614975049024,2.0562375471830356,2.1661558928960924,1348796000
2016-11-15,2.1194331645965576,2.1504167358955204,2.063859021825918,2.0727115712731217,626092000
2016-11-16,2.253204822540283,2.2760736237540566,2.123368321679886,2.1477126655912104,987984000
2016-11-17,2.271892786026001,2.330909317007743,2.2291055782789324,2.2699254745222706,832988000
2016-11-18,2.295745611190796,2.319597946728445,2.2573847913917815,2.2718930411422726,576060000
2016-11-21,2.2864019870758057,2.3200906569836155,2.2721395003788363,2.3136971850703745,436436000
2016-11-22,2.302877187728882,2.3050902673974614,2.2716476013788722,2.2942706365116665,330368000
2016-11-23,2.3142054080963135,2.3457278807664426,2.284652957858194,2.3080485008412905,443236000
2016-11-25,2.3188846111297607,2.3420340192136915,2.300414123848623,2.3252876538888483,195564000
2016-11-28,2.317652940750122,2.33316792266476,2.305092992175629,2.3117424043458867,278736000
2016-11-29,2.2964744567871094,2.3257807800715975,2.2787430754950133,2.314944714134478,444568000
2016-11-30,2.2706165313720703,2.3188856259994313,2.268153767341813,2.305094288347253,440500000
2016-12-01,2.158315658569336,2.269876264267739,2.087636065218775,2.268152377475334,1035524000
2016-12-02,2.1782641410827637,2.186883576951563,2.0962559629104525,2.1240845279420095,478292000
2016-12-05,2.2627346515655518,2.2807123976389354,2.191808678468315,2.2161894670416156,602284000
2016-12-06,2.299921751022339,2.3082950515992153,2.2551004491208566,2.270861804119555,498796000
2016-12-07,2.3412954807281494,2.346959648445298,2.2681531015081657,2.2863772211752935,480804000
2016-12-08,2.302138328552246,2.3794673579479024,2.2915488691474986,2.3442507353453412,381544000
2016-12-09,2.2612578868865967,2.321594187675082,2.2339218207701808,2.3198703000771843,382312000
2016-12-12,2.206338882446289,2.215204688731009,2.155853412967606,2.212741925619362,601332000
2016-12-13,2.2452504634857178,2.272832903668434,2.2176682581651037,2.218653269823096,387796000
2016-12-14,2.37528133392334,2.391535198553158,2.2551010019540647,2.2789892931315356,983980000
2016-12-15,2.430938720703125,2.461230059599866,2.378975481851379,2.3863635388211386,746548000
2016-12-16,2.472804307937622,2.479945993238574,2.4068036087272766,2.458520467611613,1089528000
2016-12-19,2.5028486251831055,2.5230427638573825,2.4380793244255434,2.4553184295141146,744656000
2016-12-20,2.590029001235962,2.6136709189212217,2.5641704556028615,2.5754990261754505,848056000
2016-12-21,2.606282949447632,2.6092382186132954,2.554073585624328,2.6016037928405025,576136000
2016-12-22,2.637805700302124,2.6811492572253806,2.623521859994354,2.630663780148239,718612000
2016-12-23,2.703558921813965,2.7050366733712914,2.617117971293607,2.619826869332737,647692000
2016-12-27,2.8892481327056885,2.890233144173725,2.7390228453134537,2.7597097301766182,1194272000
2016-12-28,2.690507173538208,2.9535242151955567,2.676716075851655,2.9453972847928354,2295764000
2016-12-29,2.7441933155059814,2.745671066928034,2.531661800153905,2.5833786375485976,2175368000
2016-12-30,2.628692626953125,2.7562609605098585,2.617856800128936,2.742223495276858,1212932000
2017-01-03,2.51220703125,2.6195810060421705,2.4474377280399104,2.5710655624788865,1501996000
2017-01-04,2.5708189010620117,2.5981549534983315,2.5003854453839143,2.546438116580588,1199220000
2017-01-05,2.5055577754974365,2.6060362082428243,2.488565038928948,2.57426736281114,984296000
2017-01-06,2.539050579071045,2.5673716482821622,2.492259022680329,2.532893671723845,822856000
2017-01-09,2.6419920921325684,2.659723707207968,2.5489019350038964,2.5489019350038964,916248000
2017-01-10,2.6220436096191406,2.6890290666000904,2.60135673095927,2.6550438325232832,880920000
2017-01-11,2.58978271484375,2.615394891024939,2.5649094146691085,2.610469598992737,525664000
2017-01-12,2.5474233627319336,2.578453561691365,2.502602068618077,2.5668788589921907,625616000
2017-01-13,2.547177791595459,2.5858421876069,2.538065614682627,2.5513642072218117,457820000
2017-01-17,2.4900426864624023,2.541513164797707,2.4767440950975965,2.5365878736702263,580612000
2017-01-18,2.5353572368621826,2.542252787383232,2.4407893177902467,2.4686178901910845,654424000
2017-01-19,2.58978271484375,2.6217979350702363,2.536095833896295,2.5383122270538885,644872000
2017-01-20,2.5614616870880127,2.630171285414499,2.539543655672773,2.6124396701022206,492024000
2017-01-23,2.5880582332611084,2.608006236824073,2.5538266277355985,2.556289390617346,369904000
2017-01-24,2.6432223320007324,2.6493792379902303,2.5833785679821184,2.5981549074949637,428052000
2017-01-25,2.6545517444610596,2.6917386229909877,2.6185962475216353,2.685581715038469,522760000
2017-01-26,2.7003581523895264,2.7077462073253162,2.6277082800785005,2.6572607346836925,458800000
2017-01-27,2.7525668144226074,2.7555220826200117,2.680655836297033,2.7072530152117014,471996000
2017-01-30,2.709470510482788,2.7338513068886363,2.6575075128236496,2.7316349135539353,496004000
2017-01-31,2.688783884048462,2.7102094112492923,2.664649222869801,2.6831197155054762,362756000
2017-02-01,2.8062543869018555,2.810440802265504,2.705529585545485,2.723260962864385,590004000
2017-02-02,2.8417177200317383,2.8503373924883504,2.759709760302096,2.7902472299030907,483240000
2017-02-03,2.8168437480926514,2.85427699371924,2.8050229085753107,2.8431947952041052,372744000
2017-02-06,2.8890016078948975,2.889494113602575,2.8074859242921404,2.8074859242921404,506768000
2017-02-07,2.9338226318359375,2.9779050590505225,2.903531302551721,2.92323293812711,746224000
2017-02-08,2.9210171699523926,2.9382560460522824,2.8660986670223445,2.9158455071224254,449580000
2017-02-09,2.866098403930664,2.932099102541313,2.8468895065323823,2.927173575615153,842568000
2017-02-10,2.798128128051758,2.9724876138257925,2.7730084555328807,2.9535248504283436,1651092000
2017-02-13,2.669081211090088,2.806992634944328,2.6646481912344866,2.7924626637450363,1180724000
2017-02-14,2.6789326667785645,2.712671772443368,2.6176111288393518,2.659477165507735,850632000
2017-02-15,2.684349775314331,2.7040514069419537,2.653812316750108,2.6818872475073596,373020000
2017-02-16,2.641253709793091,2.6951869665902732,2.6020965654778925,2.6939555847397623,647176000
2017-02-17,2.640760898590088,2.6451939201058714,2.5806709690083,2.627708674075219,563740000
2017-02-21,2.7353272438049316,2.73926752210312,2.6651399357032353,2.6653863058489584,551952000
2017-02-22,2.731135845184326,2.756780335294824,2.712148923568843,2.74741021504996,433772000
2017-02-23,2.477897882461548,2.6233810310164367,2.4579249316656973,2.601435335686873,1592888000
2017-02-24,2.5018160343170166,2.515131411700886,2.3597850286777997,2.3935667170037407,1029904000
2017-02-27,2.574557304382324,2.58959874312167,2.5042816181477665,2.520062865311889,715400000
2017-02-28,2.5023086071014404,2.5940370817591676,2.485047980087699,2.5841735975702798,625360000
2017-03-01,2.534611225128174,2.573571098971428,2.493185479927621,2.5592692332258475,504804000
2017-03-02,2.441157102584839,2.5358446039199056,2.4384447847129223,2.5217894169174278,754332000
2017-03-03,2.4271018505096436,2.435485484330551,2.372607172460729,2.4305539765226847,864692000
2017-03-06,2.4083611965179443,2.4189642539770206,2.346715830806749,2.3908538881994903,883568000
2017-03-07,2.434746026992798,2.4542260852973254,2.395539699453435,2.4083619508249394,603400000
2017-03-08,2.430307388305664,2.4978707645153895,2.4280881979492857,2.48307577020877,638712000
2017-03-09,2.429813861846924,2.452252678104006,2.4017034948616054,2.4142792967458666,478060000
2017-03-10,2.4441158771514893,2.468034313950776,2.425868991975661,2.456198553740133,499740000
2017-03-13,2.51143217086792,2.5212954194582387,2.4537320607932758,2.4544718691061087,774136000
2017-03-14,2.509706735610962,2.533624937173714,2.477404429670937,2.5242550485552964,522016000
2017-03-15,2.528693199157715,2.53954270378455,2.473705397276215,2.5212958203284375,615036000
2017-03-16,2.5597615242004395,2.560254886437468,2.52524027710998,2.539295457064678,523100000
