ts_ms,o,h,l,c,vol
1764297480000,0.01709767949246533,0.017242920184734237,0.01706626338367171,0.01715791875513002,232010.529701
1764297540000,0.01715791875513002,0.017323580401420558,0.01714503545371918,0.01731290442151919,523417.75191
1764297600000,0.01731290442151919,0.01731290442151919,0.017225900578568095,0.017225900578568095,1826.375609
1764297660000,0.017225900578568095,0.017311505138151224,0.017224884810576626,0.017311505138151224,3693.952583
1764297720000,0.017311505138151224,0.01747516639480949,0.017116853946064926,0.01736173398833937,567956.502644
1764297780000,0.01736173398833937,0.01736173398833937,0.0173484822656254,0.0173484822656254,14683.037899
1764297840000,0.0173484822656254,0.0173484822656254,0.017341293192209225,0.017341293192209225,193.616717
1764297960000,0.017341293192209225,0.017367597108622113,0.01733977395599326,0.01733977395599326,700.341938
1764298020000,0.01733977395599326,0.01738509466937266,0.01733977395599326,0.01738509466937266,28712.062134
1764298080000,0.01738509466937266,0.017394462044846456,0.017367063316556457,0.017394462044846456,2557.169054
1764298140000,0.017394462044846456,0.017456082923174687,0.017369545132643525,0.017370407154576824,2701.762309
1764298200000,0.017370407154576824,0.017661380778716616,0.017325016626486375,0.01756087993843912,559397.440953
1764298260000,0.01756087993843912,0.017692263533180524,0.017266792108593696,0.017266792108593696,24958.110089
1764298440000,0.017266792108593696,0.017656405889716252,0.017266792108593696,0.017656405889716252,32339.644538
1764298500000,0.017656405889716252,0.017694515243714057,0.017617314509723495,0.017617314509723495,141441.113906
1764298620000,0.017617314509723495,0.01772346807313376,0.017606547371137926,0.01768360342906515,40405.813238
1764298680000,0.01768360342906515,0.017991816880376398,0.017365168513953082,0.017800799766510778,342448.384057
1764298740000,0.017800799766510778,0.01783866809004702,0.017800757369261618,0.01783866809004702,544.445709
1764298800000,0.01783866809004702,0.01783866809004702,0.017768637957696197,0.017768637957696197,31911.314953
1764298860000,0.017768637957696197,0.01791826452284206,0.017532693759017306,0.01788230926254373,436160.681917
1764298920000,0.01788230926254373,0.01788230926254373,0.0177777517964591,0.0177777517964591,125113.245533
1764298980000,0.0177777517964591,0.017839642315004706,0.0177777517964591,0.017799403098023654,17340.47132
1764299040000,0.017799403098023654,0.017886576479507886,0.017799403098023654,0.0178135846611512,5487.607943
1764299100000,0.0178135846611512,0.018099776592444126,0.017620434811312445,0.018023788116286497,621367.665877
1764299160000,0.018023788116286497,0.01865561896799998,0.0177987571152104,0.01864845989794139,1316214.438286
1764299220000,0.01864845989794139,0.019007665004011416,0.018401801142434723,0.018891696728068844,759545.833274
1764299280000,0.018891696728068844,0.018891696728068844,0.01865649590198296,0.01867659725255866,292755.512443
1764299340000,0.01867659725255866,0.0187697594444494,0.018604464273167125,0.018611807219112316,72846.490969
1764299400000,0.018611807219112316,0.01870958060443468,0.01855932719592852,0.018612972399737943,106026.625664
1764299460000,0.018612972399737943,0.018733107210363417,0.01855530240413134,0.018593286894666727,114516.869249
1764299520000,0.018593286894666727,0.018600517220410392,0.01850051121360525,0.018514569626005752,7667.62444
1764299580000,0.018514569626005752,0.018618702389722356,0.018514569626005752,0.01855319099209546,88994.4449
1764299640000,0.01855319099209546,0.01855319099209546,0.018484267824211312,0.018537232281616578,9963.860902
1764299700000,0.018537232281616578,0.018727801578169258,0.01844854951158411,0.01845572605646294,96508.970146
1764299760000,0.01845572605646294,0.018651549769306042,0.018344505487178208,0.018651549769306042,56517.685182
1764299820000,0.018651549769306042,0.01876536614273533,0.018457365185158635,0.018671555782405945,330842.548733
1764299880000,0.018671555782405945,0.018797406371409014,0.01866861620390713,0.018721692170018494,81257.387013
1764299940000,0.018721692170018494,0.018816929815196625,0.018721692170018494,0.018773998810219288,1849.870979
1764300000000,0.018773998810219288,0.019388648710165653,0.01857845342156337,0.018936004033254527,1797755.874937
1764300060000,0.018936004033254527,0.019033064914704537,0.018837298736423896,0.018945160647437037,88666.905762
1764300120000,0.018945160647437037,0.019534373323319247,0.018945160647437037,0.019446955681811377,760259.460198
1764300180000,0.019446955681811377,0.01987309218986546,0.01914405995195089,0.0195120287670675,502194.092069
1764300240000,0.0195120287670675,0.019580779400685845,0.019408690210985444,0.019520869266855433,107365.757302
1764300300000,0.019520869266855433,0.019577888401147624,0.01949140583244018,0.019522603084579333,69754.098139
1764300360000,0.019522603084579333,0.01960992110559623,0.019380047775095444,0.019380047775095444,119606.596412
1764300420000,0.019380047775095444,0.019437152127938683,0.019328621811821177,0.019436982228892587,19326.180995
1764300480000,0.019436982228892587,0.01958150137956378,0.01935653024024008,0.019496892656526994,179497.374072
1764300540000,0.019496892656526994,0.019527956225324203,0.019443135765615974,0.019525544018090032,55792.304416
1764300600000,0.019525544018090032,0.01955201107472328,0.01940244894133074,0.01940244894133074,84590.211946
1764300660000,0.01940244894133074,0.019759534663971474,0.01933319785400146,0.01935082558911942,27253.124738
1764300720000,0.01935082558911942,0.019411293329842382,0.01930355217952756,0.019333134150982693,22662.100611
1764300780000,0.019333134150982693,0.019862160045839194,0.019267336978289865,0.019319953300178203,23927.951899
1764300840000,0.019319953300178203,0.019405468840486877,0.01930584258779015,0.01937756410782401,24334.862514
1764300900000,0.01937756410782401,0.01942488111464392,0.019245266948300123,0.019335945704821177,235747.136101
1764300960000,0.019335945704821177,0.019436466922014232,0.01922555964348203,0.019316636886593835,69288.545714
1764301020000,0.019316636886593835,0.01947203019566197,0.019316636886593835,0.01936034895826052,37265.324458
1764301080000,0.01936034895826052,0.01957477003128912,0.01936034895826052,0.019455562989573797,67399.155835
1764301140000,0.019455562989573797,0.019586880385332572,0.019368383387235094,0.019493850701663804,140703.690851
1764301200000,0.019493850701663804,0.019584902721088048,0.019461126093984,0.019487179769784757,73640.589299
1764301260000,0.019487179769784757,0.01963358809482083,0.019487179769784757,0.01955731247577619,108816.682239
1764301320000,0.01955731247577619,0.019667294816698364,0.019549425471120055,0.019667294816698364,8188.561025
1764301380000,0.019667294816698364,0.019667294816698364,0.01951870545948691,0.01954502630455918,26358.451713
1764301440000,0.01954502630455918,0.019713517497305683,0.01954502630455918,0.019619793676456096,101016.695514
1764301500000,0.019619793676456096,0.01962070211485955,0.01927335696546192,0.01927335696546192,2.59308
1764301560000,0.01927335696546192,0.019756394702746982,0.01927335696546192,0.019610800405550525,86380.470414
1764301620000,0.019610800405550525,0.020162173162428146,0.01937100424244902,0.019862483230853094,867765.010473
1764301680000,0.019862483230853094,0.019908454394057352,0.019784498861389836,0.019896480732041043,26598.533174
1764301740000,0.019896480732041043,0.019933281122542036,0.019780470379700633,0.01986797994871041,119604.823583
1764301800000,0.01986797994871041,0.01991581451081986,0.019836100063419085,0.01985169334140931,11291.868014
1764301860000,0.01985169334140931,0.01992291607636757,0.019821031684330075,0.019843303980791996,22891.627031
1764301920000,0.019843303980791996,0.02015539674168219,0.01955778758281384,0.0200476241806875,315666.662678
1764301980000,0.0200476241806875,0.020077217659583754,0.020039523677447938,0.020077217659583754,4075.226292
1764302040000,0.020077217659583754,0.0201557085933977,0.02005033121208626,0.02006451387883128,17289.874948
1764302100000,0.02006451387883128,0.020219164568171136,0.019743532836934707,0.020120450400674218,184867.400564
1764302160000,0.020120450400674218,0.02015088591767841,0.020031563531095,0.020031563531095,43951.352934
1764302220000,0.020031563531095,0.020113007841132364,0.019994415600715527,0.02003110588110277,8643.493699
1764302280000,0.02003110588110277,0.02024197003087274,0.019988066273021594,0.019988066273021594,8356.846624
1764302340000,0.019988066273021594,0.019988066273021594,0.01961825932884626,0.01961825932884626,377709.386015
1764302400000,0.01961825932884626,0.01988041381574414,0.01945523827805821,0.019545558487930808,164583.743972
1764302460000,0.019545558487930808,0.019545558487930808,0.019500836210164876,0.019500836210164876,14327.3893
1764302520000,0.019500836210164876,0.019768120915268608,0.019442772107094643,0.01955586098447613,60694.587757
1764302580000,0.01955586098447613,0.019713120060220395,0.019404667316255772,0.0194717980956624,58567.282892
1764302640000,0.0194717980956624,0.019508214044142647,0.0194717980956624,0.019479328144021226,1576.523069
1764302700000,0.019479328144021226,0.01955020709881913,0.01943311063908503,0.01955020709881913,49349.693751
1764302760000,0.01955020709881913,0.01956135572933394,0.01949318013521789,0.019554014401812037,29432.883621
1764302820000,0.019554014401812037,0.019778581944945826,0.019345281135469978,0.01943114012608166,201123.773808
1764302880000,0.01943114012608166,0.01943114012608166,0.01935740705928621,0.019368591553794185,31186.956011
1764302940000,0.019368591553794185,0.019757421067683273,0.019253234814529386,0.019330097620405967,90419.767933
1764303000000,0.019330097620405967,0.01966025875701165,0.019223608611682586,0.019293855564523402,19065.726138
1764303060000,0.019293855564523402,0.019319461367454518,0.01921518628496733,0.019301854944157718,11342.721774
1764303120000,0.019301854944157718,0.019347579676274148,0.019301854944157718,0.019347579676274148,9562.706952
1764303180000,0.019347579676274148,0.019347579676274148,0.019234890645890203,0.019321062008625507,10316.869525
1764303240000,0.019321062008625507,0.01967925030134078,0.0191562769468616,0.019229954958642256,89128.432167
1764303300000,0.019229954958642256,0.019641574158438996,0.019229954958642256,0.01924747190835535,2088.380378
1764303360000,0.01924747190835535,0.01924747190835535,0.01923784720056962,0.01923784720056962,30860.152965
1764303480000,0.01923784720056962,0.019345941132129445,0.01923784720056962,0.019345941132129445,54830.57702
1764303540000,0.019345941132129445,0.019345941132129445,0.019265345843597063,0.01934317868408456,27452.7506
1764303600000,0.01934317868408456,0.01934317868408456,0.019259005317146954,0.019259005317146954,72.688606
1764303660000,0.019259005317146954,0.01932262142747336,0.019249378247034588,0.01932262142747336,7213.917715
1764303720000,0.01932262142747336,0.01932262142747336,0.019318326755722603,0.019318326755722603,151.522598
1764303780000,0.019318326755722603,0.0193640372599659,0.01925989566733547,0.01925989566733547,34128.197901
1764303840000,0.01925989566733547,0.019643496808902875,0.019195483539410575,0.019286897902737292,54566.124868
1764303900000,0.019286897902737292,0.0196337466,0.019131114036527667,0.019230598597091118,34652.156981
1764303960000,0.019230598597091118,0.01958428643945022,0.019036581324036336,0.019502480118555442,84365.521641
1764304020000,0.019502480118555442,0.01950838489207242,0.019019597927994143,0.01911619054257361,20546.609436
1764304080000,0.01911619054257361,0.01911619054257361,0.01909571361805426,0.019096230022339535,804.162398
1764304140000,0.019096230022339535,0.019429721859325146,0.018956275628783787,0.018995619817386903,250587.504456
1764304200000,0.018995619817386903,0.018995619817386903,0.01896398339698886,0.01896398339698886,30686.195873
1764304260000,0.01896398339698886,0.019046139729120497,0.018952337098727245,0.019046139729120497,23550.687078
1764304320000,0.019046139729120497,0.019059472882159086,0.018803507344446132,0.0189647721503802,21684.706869
1764304380000,0.0189647721503802,0.019369554788916506,0.018921323734445453,0.018922278085115336,95285.353865
1764304500000,0.018922278085115336,0.019409484196140504,0.018922278085115336,0.019046043389371266,77183.547564
1764304560000,0.019046043389371266,0.019084218641890104,0.019046043389371266,0.019084218641890104,1049.256333
1764304620000,0.019084218641890104,0.019084218641890104,0.019038054296396146,0.019038054296396146,593.673398
1764304680000,0.019038054296396146,0.01905550665135346,0.019025164058616234,0.01905550665135346,147.044171
1764304800000,0.01905550665135346,0.01905550665135346,0.019019588325751725,0.01905003032044141,1338.215658
1764304860000,0.01905003032044141,0.01905003032044141,0.01901466118724208,0.01901466118724208,3585.332552
1764304920000,0.01901466118724208,0.019109202539642985,0.01899646501860761,0.01899646501860761,13618.064054
1764304980000,0.01899646501860761,0.019050025716481837,0.01899646501860761,0.019050025716481837,25.989947
1764305040000,0.019050025716481837,0.019050025716481837,0.01898953996252951,0.01898953996252951,7577.64877
1764305100000,0.01898953996252951,0.019044577745049373,0.01898562344539771,0.019044574621795166,2722.66165
1764305160000,0.019044574621795166,0.019061562591600602,0.019044574621795166,0.019061562591600602,5865.211074
1764305220000,0.019061562591600602,0.01907856609812953,0.019005012059590157,0.019005012059590157,1754.918673
1764305280000,0.019005012059590157,0.019005012059590157,0.018996887018808566,0.018996887018808566,55.284494
1764305340000,0.018996887018808566,0.01900233020502245,0.018996887018808566,0.01900231983481475,270.731466
1764305400000,0.01900231983481475,0.019002332778351744,0.01897799083871313,0.01897799083871313,3724.178884
1764305460000,0.01897799083871313,0.01897813690146596,0.01895876082420618,0.01895876082420618,18176.988222
1764305520000,0.01895876082420618,0.01933423418799827,0.01886966918412,0.01891532713134283,127217.788539
1764305580000,0.01891532713134283,0.019299336575425326,0.01883720982938576,0.018837213619590554,54064.361283
1764305640000,0.018837213619590554,0.01900556663837661,0.018827191617450858,0.018929345627443264,80230.563516
1764305700000,0.018929345627443264,0.01896488041343976,0.018868299263233353,0.018868299263233353,64143.643176
1764305760000,0.018868299263233353,0.018875362094596677,0.018862914751227824,0.018875362094596677,366.762729
1764305820000,0.018875362094596677,0.018875362094596677,0.01886531527783606,0.01886531527783606,2.764292
1764305880000,0.01886531527783606,0.01886531527783606,0.01883621429290346,0.01883621429290346,29182.487876
1764306000000,0.01883621429290346,0.019214152016363655,0.018773009243694898,0.018811751947378653,60512.228427
1764306060000,0.018811751947378653,0.018813599975256782,0.018785767523735095,0.018813599975256782,671.715687
1764306120000,0.018813599975256782,0.018816417669069677,0.018773451738311353,0.018773451738311353,775.354945
1764306240000,0.018773451738311353,0.01889056944036167,0.018711788620540914,0.01889056944036167,174484.797033
1764306300000,0.01889056944036167,0.01895137872831006,0.01885528756486156,0.01885528756486156,8775.967566
1764306360000,0.01885528756486156,0.01887092316755102,0.01885528756486156,0.01887092316755102,830.710004
1764306420000,0.01887092316755102,0.018952439382274217,0.0188595461554737,0.018952439382274217,24678.368533
1764306480000,0.018952439382274217,0.018952439382274217,0.018815687441583413,0.018882012847458985,29779.745046
1764306540000,0.018882012847458985,0.018895499214199113,0.018882012847458985,0.018895499214199113,3200.340423
1764306660000,0.018895499214199113,0.01892064692979376,0.018875226463367565,0.018875312461821468,412.506853
1764306720000,0.018875312461821468,0.018918203273336907,0.01887263245279016,0.01887263245279016,2547.064944
1764306780000,0.01887263245279016,0.018872634992262705,0.018824700491909787,0.018824700491909787,28284.768903
1764306840000,0.018824700491909787,0.018824700491909787,0.018793440727291923,0.018793440727291923,6585.483634
1764306900000,0.018793440727291923,0.019140702230620504,0.018600832598601732,0.018634616498664672,425605.452053
1764306960000,0.018634616498664672,0.018664133214822617,0.018634616498664672,0.018664133214822617,9935.930357
1764307020000,0.018664133214822617,0.018664133214822617,0.01859420533954648,0.01859420533954648,9663.740395
1764307080000,0.01859420533954648,0.018970543624907098,0.01850353285329276,0.018551974823734795,75320.549554
1764307140000,0.018551974823734795,0.018573463853534113,0.018551974823734795,0.018573463853534113,8057.069712
1764307200000,0.018573463853534113,0.018585661067767004,0.01836318690307898,0.01852966713830305,72994.729953
1764307260000,0.01852966713830305,0.018907425232311578,0.018528023631882246,0.018528023631882246,2376.327629
1764307320000,0.018528023631882246,0.018618642773649333,0.018528023631882246,0.018528560036318528,656.28316
1764307380000,0.018528560036318528,0.018566143040574384,0.018528560036318528,0.018566143040574384,20.006687
1764307440000,0.018566143040574384,0.018566143040574384,0.01853101236989013,0.01853101236989013,907.52625
1764307500000,0.01853101236989013,0.018648168993841446,0.01853101236989013,0.018613324195103403,27967.225401
1764307620000,0.018613324195103403,0.018613324195103403,0.018559603342380472,0.018559603342380472,150.762968
1764307680000,0.018559603342380472,0.01861067102366942,0.018553668466096504,0.018553668466096504,3724.903356
1764307740000,0.018553668466096504,0.018932480536532098,0.018540264552398808,0.018542927252837082,14741.846875
1764307800000,0.018542927252837082,0.018639239432861523,0.018542927252837082,0.018546769520217988,886.349271
1764307860000,0.018546769520217988,0.018621287107299125,0.01853022193805577,0.018537482264513298,7283.055662
1764307920000,0.018537482264513298,0.018537482264513298,0.018532335100769827,0.018532335100769827,75.381492
1764308100000,0.018532335100769827,0.018723907293946043,0.018532335100769827,0.018723907293946043,99355.970664
1764308160000,0.018723907293946043,0.018723907293946043,0.01859067064411803,0.01864839248277822,44026.096702
1764308220000,0.01864839248277822,0.01864839248277822,0.01853011440808617,0.018599223665786348,6560.679056
1764308280000,0.018599223665786348,0.018599223665786348,0.018586994151830467,0.018586994151830467,124.279241
1764308340000,0.018586994151830467,0.018586994151830467,0.018582171218168745,0.018582171218168745,2167.539175
1764308400000,0.018582171218168745,0.01858217983535887,0.018582171218168745,0.01858217983535887,21.309013
1764308520000,0.01858217983535887,0.0186573103176081,0.01858217983535887,0.01865719677755553,4887.156731
1764308640000,0.01865719677755553,0.018663843221483817,0.018584550873101163,0.018663843221483817,2493.151754
1764308700000,0.018663843221483817,0.018670489415922066,0.0185822892900963,0.018670489415922066,7101.567084
1764308760000,0.018670489415922066,0.018670489415922066,0.01859190829068669,0.01866649985761437,3464.963052
1764308820000,0.01866649985761437,0.01866855376446952,0.018662407252145137,0.01866835920455794,11828.876171
1764308880000,0.01866835920455794,0.01866835920455794,0.018615468422032714,0.018615468422032714,1693.472644
1764308940000,0.018615468422032714,0.018663857500963332,0.018582581298975307,0.018663857500963332,128.05813
1764309000000,0.018663857500963332,0.018663857500963332,0.01859190384249674,0.01859190384249674,75.117175
1764309060000,0.01859190384249674,0.01865985550482087,0.018576688860685645,0.01865985550482087,199.330222
1764309120000,0.01865985550482087,0.018672196609558524,0.01865985550482087,0.018672196609558524,2602.434774
1764309180000,0.018672196609558524,0.01870665848966658,0.018570612524118894,0.01864414148996725,22113.206297
1764309240000,0.01864414148996725,0.018698550012671244,0.018546394775648435,0.018628330706934454,6447.339729
1764309300000,0.018628330706934454,0.018631269264271864,0.018587744486576296,0.018631269264271864,4779.308643
1764309420000,0.018631269264271864,0.018631269264271864,0.01858126822748709,0.018628271794921193,2059.208803
1764309480000,0.018628271794921193,0.018628271794921193,0.018576007193515067,0.018576007193515067,63.5072
1764309540000,0.018576007193515067,0.01857866604987627,0.018576007193515067,0.01857866604987627,2870.189531
1764309600000,0.01857866604987627,0.018631011104688486,0.018544256969370107,0.018544256969370107,10973.862291
1764309660000,0.018544256969370107,0.018544256969370107,0.01852708087211239,0.01852708087211239,75.266675
1764309720000,0.01852708087211239,0.018626814465398874,0.018509476506092137,0.01860546217042548,19101.069963
1764309780000,0.01860546217042548,0.01860546217042548,0.018532282907350078,0.018532282907350078,75.259296
1764309840000,0.018532282907350078,0.018606684782783406,0.018532282907350078,0.018606684782783406,1493.494384
1764309900000,0.018606684782783406,0.018606684782783406,0.018534977592193334,0.018534977592193334,3115.158792
1764309960000,0.018534977592193334,0.01862450464095725,0.01852703585506138,0.01862450464095725,64689.864668
1764310020000,0.01862450464095725,0.01868101083763705,0.018562867511362553,0.01868101083763705,34779.894035
1764310080000,0.01868101083763705,0.019013861795044888,0.01860696320789731,0.018872999359071684,550268.847157
1764310140000,0.018872999359071684,0.018876630001528085,0.018810223585272214,0.018876630001528085,38375.430536
1764310200000,0.018876630001528085,0.01891278952412225,0.018876630001528085,0.01891183509296166,6246.821188
1764310260000,0.01891183509296166,0.01891183509296166,0.018846862849529862,0.018846862849529862,1050.581262
1764310320000,0.018846862849529862,0.01891865243696669,0.0188088312411543,0.01888105203475796,8341.849135
1764310380000,0.01888105203475796,0.018922982918681806,0.01888105203475796,0.018922982918681806,25683.522313
1764310440000,0.018922982918681806,0.018952660739040995,0.0188330697508775,0.0188330697508775,18605.624758
1764310500000,0.0188330697508775,0.01892562043575426,0.0188330697508775,0.01885311560023208,14967.201947
1764310560000,0.01885311560023208,0.01885311560023208,0.018779194046223475,0.018779194046223475,23417.842325
1764310620000,0.018779194046223475,0.018779194046223475,0.018503060633715,0.01860452335395082,332497.084338
1764310680000,0.01860452335395082,0.018611100069124045,0.01850697368061598,0.018588729667445836,13334.126627
1764310860000,0.018588729667445836,0.018588729667445836,0.01856641878356509,0.018566531103503287,1921.66915
1764310920000,0.018566531103503287,0.018566531103503287,0.018563017511694258,0.018563017511694258,1852.883994
1764310980000,0.018563017511694258,0.018563017511694258,0.018561112807478856,0.018561112807478856,359.790959
1764311040000,0.018561112807478856,0.018561112807478856,0.018528546662600204,0.018529533094889045,20159.481176
1764311100000,0.018529533094889045,0.018529533094889045,0.018453841435095167,0.018453841435095167,4020.721722
1764311160000,0.018453841435095167,0.01850116890223557,0.018453841435095167,0.018475384550175174,154.845
1764311220000,0.018475384550175174,0.018558403172771236,0.018475384550175174,0.018558403172771236,438.707134
1764311400000,0.018558403172771236,0.018558403172771236,0.018438960435328052,0.018546869920338396,11036.673363
1764311460000,0.018546869920338396,0.018546869920338396,0.018472754427642856,0.018472754427642856,700.0
1764311580000,0.018472754427642856,0.018472754427642856,0.018472752070397253,0.018472752070397253,52.344544
1764311640000,0.018472752070397253,0.01849540839571196,0.018420487274184657,0.01849540797366942,61612.47387
1764311760000,0.01849540797366942,0.018507054583034147,0.01849540797366942,0.018507054583034147,1951.774515
1764311820000,0.018507054583034147,0.018719443621969013,0.018420615117037104,0.018501267628725046,12994.992588
1764311940000,0.018501267628725046,0.018786197888072564,0.01834175965096904,0.01841400110667502,197021.300937
1764312000000,0.01841400110667502,0.018453054491297347,0.01841400110667502,0.018453054491297347,1866.218478
1764312120000,0.018453054491297347,0.018726556816585464,0.018206254807689254,0.018666423505266653,313060.578374
1764312180000,0.018666423505266653,0.018666423505266653,0.018339138592289778,0.018339138592289778,9233.1119
1764312240000,0.018339138592289778,0.018676687402239708,0.018339138592289778,0.018393125503661366,30112.542354
1764312420000,0.018393125503661366,0.01865528106026026,0.018318630233433435,0.01831901436470599,3395.699508
1764312540000,0.01831901436470599,0.018394440933847275,0.01831901436470599,0.018394440933847275,17679.558328
1764312720000,0.018394440933847275,0.018411362241710392,0.018315635279508344,0.018315635279508344,14389.211359
1764312780000,0.018315635279508344,0.018422772121678477,0.018315635279508344,0.018422772121678477,22510.244238
1764312900000,0.018422772121678477,0.018422772121678477,0.018322767164635354,0.018347689515619214,21240.606876
1764312960000,0.018347689515619214,0.018424951526131945,0.018339198913574207,0.018424951526131945,855.390746
1764313020000,0.018424951526131945,0.018424951526131945,0.01830613805757479,0.018341339305305304,35989.049532
1764313080000,0.018341339305305304,0.01839398813550747,0.018255922243301456,0.018302738796843583,119449.049048
1764313140000,0.018302738796843583,0.01831945302469133,0.018302738796843583,0.01831945302469133,10826.887697
1764313200000,0.01831945302469133,0.01831945302469133,0.018215069555011905,0.018301827734686076,16061.628518
1764313260000,0.018301827734686076,0.018625797426626626,0.018257903409542878,0.018297384528950092,819.47204
1764313320000,0.018297384528950092,0.018324552327007273,0.018297384528950092,0.018324552327007273,7549.111025
1764313380000,0.018324552327007273,0.018324552327007273,0.01832454463634798,0.01832454463634798,826.803069
1764313440000,0.01832454463634798,0.01832454463634798,0.018323232959005932,0.018323232959005932,19.192557
1764313560000,0.018323232959005932,0.018335049389585148,0.018323232959005932,0.018335049389585148,3245.026143
1764313620000,0.018335049389585148,0.018335049389585148,0.018301829060440866,0.018328154941411132,2846.798471
1764313800000,0.018328154941411132,0.0183429458911297,0.018328154941411132,0.018341859685483717,711.683533
1764313920000,0.018341859685483717,0.018350811176529043,0.018168928151164842,0.018168928151164842,32589.466808
1764313980000,0.018168928151164842,0.018387628825436226,0.018168928151164842,0.01836226482839462,24302.918528
1764314040000,0.01836226482839462,0.01836226482839462,0.018306133728111726,0.018306133728111726,1198.627573
1764314400000,0.018306133728111726,0.018409078236617343,0.018306133728111726,0.018409078236617343,37741.018234
1764314460000,0.018409078236617343,0.018413968038884655,0.018409078236617343,0.018413968038884655,774.532357
1764314520000,0.018413968038884655,0.018413968038884655,0.018413795045041002,0.018413795045041002,802.223712
1764314580000,0.018413795045041002,0.018413795045041002,0.01834014130289783,0.01834014130289783,213.178926
1764314700000,0.01834014130289783,0.01836773327775,0.01834014130289783,0.01836773327775,400.0
1764314820000,0.01836773327775,0.01836773327775,0.01834007946263728,0.01834007946263728,25388.308923
1764314880000,0.01834007946263728,0.01841650713699326,0.01834007946263728,0.018342869245432047,5830.967905
1764315000000,0.018342869245432047,0.018441926396452504,0.018341557783737812,0.018433855847296586,21231.191094
1764315060000,0.018433855847296586,0.018433855847296586,0.01843156458245521,0.01843156458245521,106.284849
1764315120000,0.01843156458245521,0.01843156458245521,0.0183208560124923,0.018407802982574214,22877.193826
1764315360000,0.018407802982574214,0.018407802982574214,0.01828868427076062,0.018369419841771074,622.03046
1764315420000,0.018369419841771074,0.018380549195804605,0.01836384429990078,0.01837667330885985,1885.626898
1764315480000,0.01837667330885985,0.018408831951982268,0.018283044763720436,0.018408831951982268,24009.623277
1764315540000,0.018408831951982268,0.018536232545235745,0.018399641691959644,0.018536232545235745,165415.922386
1764315600000,0.018536232545235745,0.018536232545235745,0.018533508668264073,0.018533508668264073,1389.802433
1764315720000,0.018533508668264073,0.018533508668264073,0.01844253003139944,0.01844253003139944,722.217273
1764315780000,0.01844253003139944,0.01851465558487693,0.01844253003139944,0.018511577359132097,4989.349423
1764315840000,0.018511577359132097,0.018551005988914793,0.018476451109428103,0.018476514663915727,561.960717
1764315900000,0.018476514663915727,0.018476514663915727,0.018440289229215368,0.018440289229215368,3934.137961
1764316020000,0.018440289229215368,0.018596024682022493,0.018086874761595175,0.018174016184398775,451634.164844
1764316080000,0.018174016184398775,0.018490290038675885,0.018169927878477234,0.01848794713984874,258945.41131
1764316200000,0.01848794713984874,0.01848794713984874,0.0184141706932805,0.0184141706932805,272.084489
1764316260000,0.0184141706932805,0.01855693644045057,0.0184141706932805,0.018469658710250553,38496.319016
1764316320000,0.018469658710250553,0.018520938753814036,0.018450108702753747,0.018520938753814036,40065.223046
1764316380000,0.018520938753814036,0.018520938753814036,0.018507058607872686,0.018507058607872686,4299.691803
1764316440000,0.018507058607872686,0.018507058607872686,0.018427478134134135,0.018427478134134135,80.919
1764316500000,0.018427478134134135,0.018537881968925342,0.018423552498233364,0.018461678948259,24023.243807
