ts_ms,o,h,l,c,vol
1764261960000,3.0829473456865e-05,3.0829473456865e-05,3.074164032571e-05,3.074164032571e-05,35832.043942
1764262857000,3.074164032571e-05,3.080178159379e-05,3.074164032571e-05,3.080178159379e-05,11545.58582
1764264742000,3.080178159379e-05,3.080178159379e-05,3.0696048034845e-05,3.0696048034845e-05,26751.349559
1764265509000,3.0696048034845e-05,3.0696048034845e-05,3.0642034205051e-05,3.0642034205051e-05,14376.949417
1764265701000,3.0642034205051e-05,3.0642034205051e-05,3.0539095545289e-05,3.0539095545289e-05,999000.999
1764267652000,3.0539095545289e-05,3.0573696419981e-05,3.0539095545289e-05,3.0573696419981e-05,19430.34384
1764268518000,3.0573696419981e-05,3.0573696419981e-05,3.0479408587508e-05,3.0479408587508e-05,999000.0
1764268616000,3.0479408587508e-05,3.1834337083293e-05,3.0479408587508e-05,3.1823717736704e-05,6866494.47935
1764269041000,3.1823717736704e-05,3.1823717736704e-05,3.1440960666102e-05,3.1440960666102e-05,4486267.510942
1764269170000,3.1440960666102e-05,3.1440960666102e-05,3.0507926066991e-05,3.0507926066991e-05,4417376.300712
1764269663000,3.0507926066991e-05,3.054529579481e-05,3.0507926066991e-05,3.054529579481e-05,732892.752417
1764269796000,3.054529579481e-05,3.1617274703229e-05,3.054529579481e-05,3.1617274703229e-05,9356738.1899
1764269801000,3.1617274703229e-05,3.220616423859e-05,3.1617274703229e-05,3.2202539723111e-05,25790.4112
1764270188000,3.2202539723111e-05,3.2202539723111e-05,3.2161048944046e-05,3.2161048944046e-05,16421.908406
1764270189000,3.2161048944046e-05,3.2161048944046e-05,3.2157325816952e-05,3.2157325816952e-05,17734.47724
1764270328000,3.2157325816952e-05,3.2157325816952e-05,3.2133372824744e-05,3.2133372824744e-05,29415.843587
1764270640000,3.2133372824744e-05,3.2133372824744e-05,3.2086825909528e-05,3.2086825909528e-05,12417.536653
1764272877000,3.2086825909528e-05,3.2639203891339e-05,3.2086825909528e-05,3.2639203891339e-05,1068410.983897
1764273602000,3.2639203891339e-05,3.3074607588464e-05,3.2639203891339e-05,3.3074607588464e-05,2772732.51378
1764273837000,3.3074607588464e-05,3.3074607588464e-05,3.2476131261461e-05,3.2476131261461e-05,4678369.09495
1764277386000,3.2476131261461e-05,3.2476131261461e-05,3.1786100388605e-05,3.1786100388605e-05,474798.001557
1764277433000,3.1786100388605e-05,3.1786100388605e-05,3.157188033895e-05,3.157188033895e-05,1615668.440434
1764278459000,3.157188033895e-05,3.157188033895e-05,3.132635962953e-05,3.132635962953e-05,1000000.0
1764282430000,3.132635962953e-05,3.1496146899909e-05,3.132635962953e-05,3.1496146899909e-05,17576.859125
1764282556000,3.1496146899909e-05,3.1496146899909e-05,3.1002548573474e-05,3.1002548573474e-05,1068410.983897
1764282604000,3.1002548573474e-05,3.129367066093e-05,3.1002548573474e-05,3.129367066093e-05,61938.266616
1764284139000,3.129367066093e-05,3.129367066093e-05,3.11889328666e-05,3.11889328666e-05,1581714.440587
1764284914000,3.11889328666e-05,3.11889328666e-05,3.0997402076571e-05,3.0997402076571e-05,70000.0
1764286778000,3.0997402076571e-05,3.0997402076571e-05,3.0224163934951e-05,3.0224163934951e-05,7147383.984487
1764288041000,3.0224163934951e-05,3.0224163934951e-05,2.9929195633217e-05,2.9932656854938e-05,13577.067782
1764288092000,2.9932656854938e-05,2.993580971757e-05,2.9932656854938e-05,2.993580971757e-05,24978.70393
1764288808000,2.993580971757e-05,2.993580971757e-05,2.8891139916999e-05,2.8891139916999e-05,6717951.384963
1764288809000,2.8891139916999e-05,2.8891139916999e-05,2.8631363987804e-05,2.8631363987804e-05,26300.29514
1764289153000,2.8631363987804e-05,2.8631363987804e-05,2.8607022582453e-05,2.8607022582453e-05,19106.013877
1764289688000,2.8607022582453e-05,2.8699139099487e-05,2.8607022582453e-05,2.8699139099487e-05,8406.10952
1764290078000,2.8699139099487e-05,2.8995050082037e-05,2.8699139099487e-05,2.8995050082037e-05,2935702.770424
1764290576000,2.8995050082037e-05,2.9989934679701e-05,2.8995050082037e-05,2.9989934679701e-05,8293539.980474
1764290600000,2.9989934679701e-05,3.0424718102372e-05,2.9989934679701e-05,3.0422300120796e-05,24118.665853
1764291420000,3.0422300120796e-05,3.1229243656437e-05,3.0422300120796e-05,3.1229243656437e-05,3493280.604234
1764291649000,3.1229243656437e-05,3.1229243656437e-05,3.0919960512254e-05,3.0919960512254e-05,2772732.51378
1764292521000,3.0919960512254e-05,3.0919960512254e-05,3.0399874119272e-05,3.0399874119272e-05,255660.331872
1764293145000,3.0399874119272e-05,3.066868911828e-05,3.0399874119272e-05,3.066868911828e-05,222373.278516
1764293187000,3.066868911828e-05,3.073023848213e-05,3.066868911828e-05,3.073023848213e-05,443760.304106
1764293251000,3.073023848213e-05,3.0888589754318e-05,3.073023848213e-05,3.0888589754318e-05,1009398.751619
1764294738000,3.0888589754318e-05,3.0977627361936e-05,3.0888589754318e-05,3.0977627361936e-05,473355.190155
1764295391000,3.0977627361936e-05,3.0977627361936e-05,3.055470634965e-05,3.055470634965e-05,999000.0
1764295821000,3.055470634965e-05,3.055470634965e-05,3.0310543377681e-05,3.0310543377681e-05,885786.153369
1764296285000,3.0310543377681e-05,3.0310543377681e-05,2.9486143788375e-05,2.9486143788375e-05,7614071.865374
1764296462000,2.9486143788375e-05,2.9486143788375e-05,2.8622539475796e-05,2.8622539475796e-05,999000.0
1764296611000,2.8622539475796e-05,2.8622539475796e-05,2.8423606561862e-05,2.8423606561862e-05,999000.0
1764297047000,2.8423606561862e-05,2.8423606561862e-05,2.8230706229429e-05,2.8230706229429e-05,999000.0
1764297264000,2.8230706229429e-05,2.8230706229429e-05,2.8033248037668e-05,2.8033248037668e-05,1003245.679923
1764297756000,2.8033248037668e-05,2.8659251091406e-05,2.8033248037668e-05,2.8659251091406e-05,3459923.263675
1764298327000,2.8659251091406e-05,2.9032472108618e-05,2.8659251091406e-05,2.9032472108618e-05,37571.042317
1764298368000,2.9032472108618e-05,2.9788008949974e-05,2.9032472108618e-05,2.9788008949974e-05,7782069.849795
1764298434000,2.9788008949974e-05,3.0067706856415e-05,2.9788008949974e-05,3.0067706856415e-05,1060000.0
1764299234000,3.0067706856415e-05,3.1410359442195e-05,3.0067706856415e-05,3.1410359442195e-05,9409139.024206
1764299488000,3.1410359442195e-05,3.2038342323685e-05,3.1410359442195e-05,3.2038342323685e-05,39570.519055
1764300221000,3.2038342323685e-05,3.3100960177605e-05,3.2038342323685e-05,3.3100960177605e-05,6211767.997582
1764300243000,3.3100960177605e-05,3.3391137553814e-05,3.3100960177605e-05,3.3391137553814e-05,16712.264006
1764300270000,3.3391137553814e-05,3.3391137553814e-05,3.3382718923395e-05,3.3382718923395e-05,55514.060409
1764300271000,3.3382718923395e-05,3.3382718923395e-05,3.3374849322083e-05,3.3374849322083e-05,11755.516562
1764300337000,3.3374849322083e-05,3.3374849322083e-05,3.3358624690718e-05,3.3358624690718e-05,24888.983896
1764300545000,3.3358624690718e-05,3.4201700873513e-05,3.3358624690718e-05,3.4181747520954e-05,3532264.351793
1764300582000,3.4181747520954e-05,3.4181747520954e-05,3.3985425849619e-05,3.3985425849619e-05,1624963.691383
1764300593000,3.3985425849619e-05,3.4229204943637e-05,3.3985425849619e-05,3.4229204943637e-05,28810.831072
1764300998000,3.4229204943637e-05,3.4532689093088e-05,3.4229204943637e-05,3.4532689093088e-05,2246633.522193
1764301491000,3.4532689093088e-05,3.476484862966e-05,3.4532689093088e-05,3.476484862966e-05,14717.402178
1764302132000,3.476484862966e-05,3.509246648666e-05,3.476484862966e-05,3.509246648666e-05,1956023.830606
1764302375000,3.509246648666e-05,3.509246648666e-05,3.3885415911215e-05,3.3885415911215e-05,8167791.828188
1764302822000,3.3885415911215e-05,3.3885415911215e-05,3.2684147394405e-05,3.2684147394405e-05,2227537.137254
1764303387000,3.2684147394405e-05,3.2684147394405e-05,3.2482716312493e-05,3.2482716312493e-05,99347.181951
1764304126000,3.2482716312493e-05,3.2482716312493e-05,3.2096621194138e-05,3.2096621194138e-05,3183449.407423
1764305971000,3.2096621194138e-05,3.2096621194138e-05,3.1301715284005e-05,3.1301715284005e-05,4704569.512103
1764306077000,3.1301715284005e-05,3.1301715284005e-05,3.0470523210991e-05,3.0470523210991e-05,3026493.110109
1764306394000,3.0470523210991e-05,3.0797260497573e-05,3.0470523210991e-05,3.0797260497573e-05,2245317.554964
1764306917000,3.0797260497573e-05,3.106538200841e-05,3.0797260497573e-05,3.106538200841e-05,35211.220242
1764306918000,3.106538200841e-05,3.107141331792e-05,3.106538200841e-05,3.107141331792e-05,22845.774437
1764306964000,3.107141331792e-05,3.117305344013e-05,3.107141331792e-05,3.117305344013e-05,1016163.326709
1764311261000,3.117305344013e-05,3.117305344013e-05,3.0632134748205e-05,3.0632134748205e-05,1339320.885182
1764311271000,3.0632134748205e-05,3.102413323164e-05,3.0632134748205e-05,3.102413323164e-05,1320277.243982
1764311300000,3.102413323164e-05,3.1198444515374e-05,3.102413323164e-05,3.1198444515374e-05,437508.146296
1764311427000,3.1198444515374e-05,3.2067981699161e-05,3.1198444515374e-05,3.2067981699161e-05,7727836.323835
1764311535000,3.2067981699161e-05,3.2501591338147e-05,3.2067981699161e-05,3.2496315031969e-05,32777.504612
1764311718000,3.2496315031969e-05,3.2496315031969e-05,3.2231673754246e-05,3.2231673754246e-05,2245317.554964
1764312737000,3.2231673754246e-05,3.2651912375908e-05,3.2231673754246e-05,3.2651912375908e-05,2108534.280672
1764312869000,3.2651912375908e-05,3.3382494313988e-05,3.2651912375908e-05,3.3382494313988e-05,4224103.496344
1764312900000,3.3382494313988e-05,3.3445126442252e-05,3.3382494313988e-05,3.3443799160677e-05,11278.673964
1764312992000,3.3443799160677e-05,3.3459546480822e-05,3.3443799160677e-05,3.3459546480822e-05,23302.482495
1764313026000,3.3459546480822e-05,3.3459546480822e-05,3.3452045935494e-05,3.3452045935494e-05,20343.364333
1764313150000,3.3452045935494e-05,3.3839553488747e-05,3.3452045935494e-05,3.3839553488747e-05,7566.646657
1764313175000,3.3839553488747e-05,3.3839553488747e-05,3.34103418e-05,3.34103418e-05,2000.0
1764313398000,3.34103418e-05,3.34103418e-05,3.339896294896e-05,3.339896294896e-05,158200.685125
1764313484000,3.339896294896e-05,3.339896294896e-05,3.3354384350966e-05,3.3354384350966e-05,223941.858721
1764313629000,3.3354384350966e-05,3.381201076227e-05,3.3354384350966e-05,3.381201076227e-05,322975.211769
1764313642000,3.381201076227e-05,3.4043079328987e-05,3.381201076227e-05,3.4043079328987e-05,1620116.200906
1764313658000,3.4043079328987e-05,3.4846473784841e-05,3.4043079328987e-05,3.4846473784841e-05,3237513.957248
1764313676000,3.4846473784841e-05,3.5127466228413e-05,3.4846473784841e-05,3.5127466228413e-05,777201.045551
