Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
2016-02-24,117.61000061035156,119.86000061035156,117.3499984741211,119.0,17938800,117.61000061035156,0.3327072049028157,,,,,2016,2,2,1
2016-02-25,117.91999816894531,118.91000366210938,117.54000091552734,117.62000274658203,12500300,117.91999816894531,0.26358095143692584,,,,,2016,2,3,1
2016-02-26,117.11000061035156,117.72000122070312,115.86000061035156,117.43000030517578,12505100,117.11000061035156,-0.6869043174790868,114.29949989318848,,,,2016,2,4,1
2016-02-29,118.63999938964844,118.69999694824219,117.52999877929688,117.58999633789062,11517500,118.63999938964844,1.3064629590324062,114.88400001525879,,,1.506491664449363,2016,2,0,1
2016-03-01,117.7699966430664,119.11000061035156,117.33999633789062,118.73999786376953,14139300,117.7699966430664,-0.7333131752004562,115.36999969482422,,,1.5272215306737238,2016,3,1,1
2016-03-02,118.68000030517578,118.97000122070312,118.06999969482422,118.33999633789062,8903000,118.68000030517578,0.7726956678680841,115.89949989318848,,,1.5257960704969593,2016,3,2,1
2016-03-03,120.7300033569336,121.30000305175781,118.80999755859375,118.86000061035156,18724100,120.7300033569336,1.7273365743903035,116.47350006103515,,,1.5460702767011838,2016,3,3,1
2016-03-04,120.54000091552734,122.37000274658203,120.22000122070312,121.12999725341797,16261100,120.54000091552734,-0.15737798071993048,116.97200012207031,,,1.5438642991340097,2016,3,4,1
2016-03-07,121.13999938964844,121.58000183105469,120.41000366210938,121.18000030517578,9358600,121.13999938964844,0.49775880999167743,117.41300010681152,,,1.520628712448306,2016,3,0,1
2016-03-08,120.58000183105469,121.87999725341797,120.47000122070312,121.79000091552734,11531000,120.58000183105469,-0.46227304062674834,117.75050010681153,,,1.5145765624948508,2016,3,1,1
2016-03-09,119.58000183105469,120.38999938964844,118.83999633789062,119.19999694824219,8672900,119.58000183105469,-0.829324916913754,118.05050010681153,,,1.5316110230840363,2016,3,2,1
2016-03-10,121.5,121.76000213623047,120.41999816894531,120.5,18104900,121.5,1.6056181130168712,118.40250015258789,,,1.5571119373359479,2016,3,3,1
2016-03-11,119.41000366210938,121.38999938964844,119.36000061035156,121.19000244140625,10812300,119.41000366210938,-1.720161594971703,118.42000045776368,,,1.353171069364928,2016,3,4,1
2016-03-14,117.87000274658203,120.30999755859375,117.5,120.2699966430664,14236200,117.87000274658203,-1.2896749587957723,118.3955005645752,,,1.3787136286056945,2016,3,0,1
2016-03-15,117.95999908447266,118.04000091552734,117.36000061035156,117.77999877929688,9941800,117.95999908447266,0.0763521980092996,118.55500068664551,,,1.1812444483934694,2016,3,1,1
2016-03-16,120.58999633789062,120.76000213623047,117.33999633789062,117.41999816894531,17334000,120.58999633789062,2.229567034444102,118.81050033569336,,,1.2671286436035274,2016,3,2,1
2016-03-17,120.12999725341797,121.18000030517578,120.02999877929688,121.16000366210938,9914300,120.12999725341797,-0.3814570847019083,118.90250015258789,,,1.1607139365706298,2016,3,3,1
2016-03-18,119.80000305175781,120.33999633789062,119.51000213623047,119.58999633789062,16965900,119.80000305175781,-0.2746975852867317,119.01350021362305,,,1.1528764073397695,2016,3,4,1
2016-03-21,118.95999908447266,119.33000183105469,118.7300033569336,119.0,7240600,118.95999908447266,-0.7011719080860512,119.1870002746582,,,1.083671246441576,2016,3,0,1
2016-03-22,119.30999755859375,120.16000366210938,118.95999908447266,119.7300033569336,6786800,119.30999755859375,0.29421526295789757,119.29150009155273,,,1.037525485962686,2016,3,1,1
2016-03-23,116.61000061035156,117.12000274658203,116.16000366210938,116.73999786376953,15993700,116.61000061035156,-2.263009809313088,119.24150009155274,,,1.1610280961727946,2016,3,2,1
2016-03-24,116.33000183105469,116.94000244140625,116.30000305175781,116.7699966430664,6280900,116.33000183105469,-0.24011557999427113,119.1620002746582,,,1.159643239138075,2016,3,3,1
2016-03-28,116.5999984741211,116.91000366210938,116.2699966430664,116.7300033569336,3879100,116.5999984741211,0.23209545157449885,119.13650016784668,,,1.151737083544946,2016,3,0,1
2016-03-29,118.76000213623047,118.80999755859375,116.80000305175781,117.36000061035156,14472400,118.76000213623047,1.852490300494103,119.14250030517579,,,1.1905414127614977,2016,3,1,1
2016-03-30,117.0999984741211,118.19999694824219,116.91000366210938,117.87999725341797,10769100,117.0999984741211,-1.3977800877817192,119.10900039672852,,,1.2213022609140272,2016,3,2,1
2016-03-31,117.63999938964844,118.38999938964844,117.5999984741211,118.16000366210938,9348200,117.63999938964844,0.46114510893582317,119.05700035095215,,,1.2125958495286546,2016,3,3,1
2016-04-01,116.93000030517578,116.9800033569336,115.55000305175781,116.08000183105469,10405400,116.93000030517578,-0.6035354370591106,118.86700019836425,,,1.1441776472633993,2016,4,4,2
2016-04-04,116.1500015258789,116.7300033569336,116.06999969482422,116.66999816894531,7643700,116.1500015258789,-0.6670647201412416,118.64750022888184,,,1.1499286878307762,2016,4,0,2
2016-04-05,117.66000366210938,117.93000030517578,117.1500015258789,117.76000213623047,8865900,117.66000366210938,1.3000448699038714,118.47350044250489,,,1.1881399447688914,2016,4,1,2
2016-04-06,116.94000244140625,117.38999938964844,116.26000213623047,116.69999694824219,7549400,116.94000244140625,-0.6119337058417829,118.29150047302247,,,1.1907519480909745,2016,4,2,2
2016-04-07,118.61000061035156,118.8499984741211,115.0,118.6500015258789,11900500,118.61000061035156,1.428081181871077,118.24300041198731,,,1.2289879095083942,2016,4,3,2
2016-04-08,118.43000030517578,118.7699966430664,117.9800033569336,118.06999969482422,9078900,118.43000030517578,-0.15175811841288134,118.0895004272461,,,1.1668783837555157,2016,4,4,2
2016-04-11,120.02999877929688,120.30000305175781,119.41999816894531,119.47000122070312,9846000,120.02999877929688,1.3510077429689682,118.12050018310546,116.93940017700196,,1.1473299286427663,2016,4,0,2
2016-04-12,120.05000305175781,120.3499984741211,119.55000305175781,120.2300033569336,9689500,120.05000305175781,0.01666606070513943,118.22950019836426,117.20140029907226,,1.104504452642207,2016,4,1,2
2016-04-13,118.7699966430664,119.43000030517578,118.55999755859375,119.37000274658203,8841500,118.7699966430664,-1.0662277185778612,118.27000007629394,117.41580017089844,,1.134787576569641,2016,4,2,2
2016-04-14,117.11000061035156,118.19000244140625,116.94999694824219,118.08999633789062,13165800,117.11000061035156,-1.397656040779005,118.09600028991699,117.59620025634766,,1.053423183847299,2016,4,3,2
2016-04-15,117.91999816894531,118.12000274658203,117.19000244140625,117.33000183105469,7838100,117.91999816894531,0.6916553277877435,117.98550033569336,117.76960021972656,,1.0677644002466486,2016,4,4,2
2016-04-18,117.73999786376953,118.55999755859375,117.62999725341797,118.52999877929688,5809800,117.73999786376953,-0.15264612277036127,117.88250007629395,117.91300018310547,,1.0669859619696493,2016,4,0,2
2016-04-19,119.58000183105469,120.08999633789062,119.37000274658203,119.87000274658203,21031500,119.58000183105469,1.5627688132066497,117.91350021362305,118.05820022583008,,1.1166929054215753,2016,4,1,2
2016-04-20,118.97000122070312,120.08000183105469,118.72000122070312,119.66999816894531,10233200,118.97000122070312,-0.5101192515562847,117.89650039672851,118.16100021362304,,1.1212239867539497,2016,4,2,2
2016-04-21,119.41999816894531,120.55000305175781,119.12999725341797,120.41999816894531,14612800,119.41999816894531,0.37824404776409803,118.0370002746582,118.27780014038086,,0.9894863533314933,2016,4,3,2
2016-04-22,117.88999938964844,119.0199966430664,117.27999877929688,118.70999908447266,10047000,117.88999938964844,-1.281191427529882,118.1150001525879,118.34640014648437,,1.0359305410901347,2016,4,4,2
2016-04-25,118.2300033569336,118.70999908447266,118.11000061035156,118.13999938964844,4369400,118.2300033569336,0.28840781155776707,118.19650039672851,118.32980026245117,,1.0364657823542252,2016,4,0,2
2016-04-26,118.69999694824219,118.88999938964844,118.44999694824219,118.79000091552734,9906800,118.69999694824219,0.39752480585633077,118.1935001373291,118.33660018920898,,0.952788191742084,2016,4,1,2
2016-04-27,119.04000091552734,119.69999694824219,118.43000030517578,118.97000122070312,7976400,119.04000091552734,0.2864397439145794,118.29050025939941,118.4220002746582,,0.8952720478931542,2016,4,2,2
2016-04-28,121.29000091552734,121.41999816894531,119.7300033569336,119.91999816894531,15133600,121.29000091552734,1.8901209532051544,118.47300033569336,118.53820022583008,,0.9798165705851458,2016,4,3,2
2016-04-29,123.6500015258789,123.93000030517578,122.33999633789062,122.43000030517578,19043900,123.6500015258789,1.945750344247421,118.80900039672852,118.64540023803711,,1.0396049288482878,2016,4,4,2
2016-05-02,123.23999786376953,123.95999908447266,123.05000305175781,123.77999877929688,12137500,123.23999786376953,-0.33158403319838436,119.16350021362305,118.75860015869141,,1.0260546379043634,2016,5,0,2
2016-05-03,122.95999908447266,123.81999969482422,122.51000213623047,123.7300033569336,9063600,122.95999908447266,-0.2271979748055375,119.42849998474121,118.90800018310547,,1.0044461559166238,2016,5,1,2
2016-05-04,122.20999908447266,123.2300033569336,121.51000213623047,122.8499984741211,9398200,122.20999908447266,-0.6099544612754526,119.69199981689454,119.00780014038087,,1.0043594186249967,2016,5,2,2
2016-05-05,122.06999969482422,122.7300033569336,121.25,122.62999725341797,8846900,122.06999969482422,-0.11455641166617792,119.86499977111816,119.09700012207031,,0.9656252940054441,2016,5,3,2
2016-05-06,123.18000030517578,123.80999755859375,122.58999633789062,122.83000183105469,11366800,123.18000030517578,0.9093148301192455,120.10249977111816,119.20220016479492,,0.9773503203851988,2016,5,4,2
2016-05-09,120.6500015258789,121.29000091552734,120.58999633789062,121.19999694824219,9236200,120.6500015258789,-2.0539038586043668,120.13349990844726,119.27300018310547,,1.0596366282670242,2016,5,0,2
2016-05-10,120.9800033569336,121.37999725341797,120.08000183105469,120.73999786376953,9845000,120.9800033569336,0.27351995597273415,120.17999992370605,119.31980026245117,,1.061008209917964,2016,5,1,2
2016-05-11,122.12000274658203,122.16000366210938,121.37999725341797,121.8499984741211,7590100,122.12000274658203,0.9423039824896007,120.34750022888184,119.40680038452149,,1.0453386185570002,2016,5,2,2
2016-05-12,121.16000366210938,122.38999938964844,121.0,122.0199966430664,7447100,121.16000366210938,-0.7861112535878401,120.55000038146973,119.45640045166016,,1.0060654249018033,2016,5,3,2
2016-05-13,121.70999908447266,121.86000061035156,120.66000366210938,121.08999633789062,7672800,121.70999908447266,0.45394140453900444,120.7395004272461,119.47600036621094,,1.0010312173932687,2016,5,4,2
2016-05-16,121.80000305175781,122.97000122070312,121.37999725341797,122.93000030517578,7103000,121.80000305175781,0.07394952589121484,120.9425006866455,119.50120040893555,,0.9985492742685066,2016,5,0,2
2016-05-17,122.22000122070312,122.5199966430664,121.4800033569336,121.58000183105469,8619800,122.22000122070312,0.34482607423813594,121.07450065612792,119.52280044555664,,0.9451310067448003,2016,5,1,2
2016-05-18,120.0999984741211,121.91999816894531,119.87999725341797,121.22000122070312,13381700,120.0999984741211,-1.7345792222287382,121.13100051879883,119.51320037841796,,1.0240188323674326,2016,5,2,2
2016-05-19,119.87000274658203,119.9800033569336,118.91999816894531,119.0,14339700,119.87000274658203,-0.19150352244893254,121.15350074768067,119.51900039672852,,1.0223966926754036,2016,5,3,2
2016-05-20,119.70999908447266,120.31999969482422,119.30999755859375,120.19000244140625,10379400,119.70999908447266,-0.13348098643798378,121.24450073242187,119.48320037841796,,0.976474137163203,2016,5,4,2
2016-05-23,119.37000274658203,119.5999984741211,118.75,118.86000061035156,8628200,119.37000274658203,-0.2840166573309433,121.3015007019043,119.48240036010742,,0.9784669400735118,2016,5,0,2
2016-05-24,117.30000305175781,118.2300033569336,117.25,118.16999816894531,12772000,117.30000305175781,-1.7341037506874768,121.23150100708008,119.47100036621094,,1.0522268005064228,2016,5,1,2
2016-05-25,116.9800033569336,117.05999755859375,116.31999969482422,116.58999633789062,10487300,116.9800033569336,-0.2728045068191687,121.1285011291504,119.45140045166016,,1.0501312169972192,2016,5,2,2
2016-05-26,116.58000183105469,117.62999725341797,116.38999938964844,117.56999969482422,5893500,116.58000183105469,-0.3419400875365075,120.89300117492675,119.37120056152344,,0.9426145980253131,2016,5,3,2
2016-05-27,115.62000274658203,116.36000061035156,115.29000091552734,116.2699966430664,8686700,115.62000274658203,-0.8234680643287917,120.49150123596192,119.28100067138672,,0.8051927690927952,2016,5,4,2
2016-05-31,116.05999755859375,116.4000015258789,115.5,115.76000213623047,8187600,116.05999755859375,0.3805525009163979,120.13250122070312,119.20620056152343,,0.8208096949911977,2016,5,1,2
2016-06-01,115.94000244140625,116.13999938964844,115.19999694824219,115.97000122070312,8399600,115.94000244140625,-0.10339059082515867,119.7815013885498,119.14580062866212,,0.8218257870902632,2016,6,2,2
2016-06-02,115.66999816894531,115.97000122070312,115.58000183105469,115.77999877929688,4591600,115.66999816894531,-0.23288275554194104,119.45450134277344,119.07300064086914,,0.8184240646375224,2016,6,3,2
2016-06-03,118.87999725341797,118.88999938964844,118.2300033569336,118.25,14605100,118.87999725341797,2.7751354156539287,119.29500122070313,119.11840057373047,,1.0653860078152753,2016,6,4,2
2016-06-06,118.91999816894531,119.16999816894531,118.45999908447266,118.88999938964844,9887900,118.91999816894531,0.03364814640942626,119.08200111389161,119.17020050048828,,1.0382053927605663,2016,6,0,2
2016-06-07,118.81999969482422,119.0199966430664,118.41000366210938,118.5,4602900,118.81999969482422,-0.08408886281601191,118.99050102233886,119.21460052490234,,0.9388300444064895,2016,6,1,2
2016-06-08,120.58000183105469,120.77999877929688,120.2300033569336,120.30000305175781,11661700,120.58000183105469,1.4812339174809175,118.97050094604492,119.25100051879883,,0.9991417570184095,2016,6,2,2
2016-06-09,121.25,121.4800033569336,120.55000305175781,120.61000061035156,12174000,121.25,0.5556461757929343,118.92700080871582,119.3340005493164,,0.9833234775846253,2016,6,3,2
2016-06-10,121.73999786376953,122.0999984741211,121.18000030517578,121.55000305175781,13940000,121.73999786376953,0.4041219495006354,118.95600051879883,119.41600051879882,,0.9711710407268636,2016,6,4,2
2016-06-13,122.63999938964844,122.83000183105469,122.02999877929688,122.80000305175781,12594200,122.63999938964844,0.7392817000752894,119.00250053405762,119.53020050048828,,0.97980989882614,2016,6,0,2
2016-06-14,122.7699966430664,123.05999755859375,122.30000305175781,123.0,11651700,122.7699966430664,0.10599906561068462,119.05100021362304,119.66260040283203,,0.9798900628953668,2016,6,1,2
2016-06-15,123.68000030517578,123.87000274658203,122.37999725341797,122.5199966430664,15053000,123.68000030517578,0.7412264290884263,119.12400016784667,119.78300033569336,,0.9902448380262369,2016,6,2,2
2016-06-16,122.37999725341797,125.66999816894531,122.2300033569336,125.16999816894531,26635000,122.37999725341797,-1.0511020767707824,119.23800010681153,119.89180023193359,,0.9351690037595327,2016,6,3,2
2016-06-17,123.94999694824219,124.0999984741211,122.69000244140625,123.26000213623047,15573800,123.94999694824219,1.282889140431287,119.44199981689454,119.9986001586914,,0.9686436375615429,2016,6,4,2
2016-06-20,123.20999908447266,123.33000183105469,122.12999725341797,122.26000213623047,11866200,123.20999908447266,-0.5970132166106756,119.61699981689453,120.09420013427734,,0.9817917953349233,2016,6,0,2
2016-06-21,120.83999633789062,121.86000061035156,120.7699966430664,121.6500015258789,14585600,120.83999633789062,-1.9235474102691663,119.69049949645996,120.11040008544921,,1.0830537115344332,2016,6,1,2
2016-06-22,120.9000015258789,121.25,120.68000030517578,120.83000183105469,7861000,120.9000015258789,0.04965672774475127,119.87049942016601,120.12740005493164,,0.9969732945983216,2016,6,2,2
2016-06-23,120.11000061035156,121.02999877929688,120.05999755859375,120.48999786376953,10704900,120.11000061035156,-0.6534333379294766,120.02699928283691,120.15420013427735,,1.009147429224571,2016,6,3,2
2016-06-24,126.0,126.81999969482422,125.0,126.62000274658203,35782900,126.0,4.903837615284146,120.49799919128418,120.33200012207031,,1.4594053236793856,2016,6,4,2
2016-06-27,126.68000030517578,127.05000305175781,125.83000183105469,126.44000244140625,21228800,126.68000030517578,0.5396827818855421,121.05099906921387,120.50720016479492,,1.4308496197202425,2016,6,0,2
2016-06-28,125.31999969482422,126.0199966430664,125.05999755859375,125.55999755859375,16001500,125.31999969482422,-1.0735716822507735,121.5139991760254,120.65880020141601,,1.4718504274774245,2016,6,1,2
2016-06-29,125.83999633789062,126.80999755859375,125.69999694824219,125.91000366210938,12218400,125.83999633789062,0.41493508165710846,122.00899887084961,120.78400009155274,,1.4671749950514656,2016,6,2,2
2016-06-30,126.47000122070312,126.5199966430664,125.5,125.94999694824219,15981600,126.47000122070312,0.500639622652943,122.5489990234375,120.93400009155273,,1.4591261994460394,2016,6,3,2
2016-07-01,128.41000366210938,128.4199981689453,127.44000244140625,127.66000366210938,14940700,128.41000366210938,1.5339625386899147,123.02549934387207,121.11380020141601,,1.3795813558173655,2016,7,4,3
2016-07-05,129.47000122070312,129.58999633789062,128.1699981689453,128.8000030517578,19026200,129.47000122070312,0.8254789567508913,123.55299949645996,121.34540023803712,,1.3800213523195763,2016,7,1,3
2016-07-06,130.22999572753906,131.14999389648438,129.82000732421875,130.5,17376700,130.22999572753906,0.5870043250717272,124.12349929809571,121.58540008544922,,1.3748901006956822,2016,7,2,3
2016-07-07,129.74000549316406,130.1199951171875,128.97999572753906,129.82000732421875,16508500,129.74000549316406,-0.3762499043616141,124.58149948120118,121.80620025634765,,1.365573381291139,2016,7,3,3
2016-07-08,130.52000427246094,130.52000427246094,128.97000122070312,129.85000610351562,17634200,130.52000427246094,0.601201438470711,125.04499969482421,122.03580032348633,,1.3659276738843875,2016,7,4,3
2016-07-11,129.2899932861328,129.89999389648438,129.16000366210938,129.49000549316406,10855600,129.2899932861328,-0.9423926954219786,125.42249946594238,122.19580017089844,,1.3973816856632344,2016,7,0,3
2016-07-12,127.1500015258789,128.5399932861328,126.98999786376953,128.52000427246094,26459600,127.1500015258789,-1.6551874633622066,125.6479995727539,122.26580017089844,,1.4598823406717434,2016,7,1,3
2016-07-13,128.32000732421875,128.42999267578125,127.61000061035156,128.0,7377700,128.32000732421875,0.9201775731805251,125.92550010681153,122.36740036010742,,1.4687210722861854,2016,7,2,3
2016-07-14,127.33000183105469,127.37000274658203,126.02999877929688,126.30999755859375,12132400,127.33000183105469,-0.7715129649756625,126.10800018310547,122.45480041503906,,1.4799931008635991,2016,7,3,3
2016-07-15,126.83999633789062,127.19000244140625,126.33000183105469,126.37999725341797,13892100,126.83999633789062,-0.3848311365095336,126.3310001373291,122.54740036010742,,1.458743544728874,2016,7,4,3
2016-07-18,127.04000091552734,127.5,126.62999725341797,127.0199966430664,8489700,127.04000091552734,0.1576825791636871,126.48550033569336,122.64680038452148,,1.4358565920371664,2016,7,0,3
2016-07-19,127.20999908447266,127.3499984741211,126.81999969482422,126.94999694824219,5170700,127.20999908447266,0.13381467862105811,126.68550033569336,122.72740036010742,,1.4255678309386544,2016,7,1,3
2016-07-20,125.38999938964844,126.12000274658203,125.30999755859375,125.5,11777700,125.38999938964844,-1.4307049036417885,126.91300048828126,122.82220031738281,,1.3913345258168093,2016,7,2,3
2016-07-21,127.30000305175781,127.37000274658203,125.5999984741211,125.66000366210938,9399200,127.30000305175781,1.5232503958900745,127.23300056457519,122.9486003112793,,1.4219684880349162,2016,7,3,3
2016-07-22,126.3499984741211,126.5199966430664,126.01000213623047,126.43000030517578,7716000,126.3499984741211,-0.7462722347700734,127.54500045776368,123.03320022583007,,1.4252813820426429,2016,7,4,3
2016-07-25,125.47000122070312,126.20999908447266,125.11000061035156,125.52999877929688,13139400,125.47000122070312,-0.6964758718206121,127.51850051879883,123.11940017700195,,0.9294222021793273,2016,7,0,3
2016-07-26,126.0,126.13999938964844,125.75,126.08999633789062,7613200,126.0,0.42241075487405855,127.48450050354003,123.2052001953125,,0.926089481433719,2016,7,1,3
2016-07-27,128.02999877929688,128.1199951171875,126.04000091552734,126.79000091552734,17066400,128.02999877929688,1.6111101422991103,127.62000045776367,123.32980010986329,,0.9597294105840459,2016,7,2,3
2016-07-28,127.66000366210938,128.1999969482422,127.20999908447266,128.08999633789062,9261800,127.66000366210938,-0.2889909558035031,127.71100082397462,123.4386001586914,,0.9609188844559253,2016,7,3,3
2016-07-29,128.97999572753906,129.41000366210938,127.87999725341797,128.4199981689453,13708200,128.97999572753906,1.0339903082906332,127.83650054931641,123.61620010375977,,0.9805186853581946,2016,7,4,3
2016-08-01,129.22000122070312,129.33999633789062,128.55999755859375,128.57000732421875,7109900,129.22000122070312,0.18607962561190128,127.87700042724609,123.80320007324218,,0.9215258616850428,2016,8,0,3
2016-08-02,130.27000427246094,130.5500030517578,129.94000244140625,130.0399932861328,7652800,130.27000427246094,0.8125700679761261,127.91700057983398,124.01440017700196,,0.9209477563627463,2016,8,1,3
2016-08-03,129.64999389648438,129.9600067138672,129.27000427246094,129.9499969482422,5010700,129.64999389648438,-0.4759425467430023,127.88800048828125,124.22,,0.9180717141989438,2016,8,2,3
2016-08-04,129.8699951171875,130.27999877929688,129.82000732421875,130.00999450683594,4908100,129.8699951171875,0.16968857004249216,127.89449996948242,124.4713998413086,,0.9149800634487577,2016,8,3,3
2016-08-05,127.55000305175781,128.5500030517578,127.38999938964844,128.4600067138672,16205100,127.55000305175781,-1.786395743940894,127.74599990844726,124.68279983520507,,0.9866000691850226,2016,8,4,3
2016-08-08,127.44000244140625,127.69999694824219,127.2699966430664,127.29000091552734,6773800,127.44000244140625,-0.0862411663815732,127.65350036621093,124.8999998474121,,0.9669793017058241,2016,8,0,3
2016-08-09,127.95999908447266,128.13999938964844,127.75,127.94000244140625,7500400,127.95999908447266,0.4080325118523742,127.69400024414062,125.14679977416992,,0.896156518202758,2016,8,1,3
2016-08-10,128.55999755859375,129.1999969482422,128.14999389648438,129.1199951171875,6196200,128.55999755859375,0.46889534105498676,127.70599975585938,125.39679977416992,,0.8782126854877943,2016,8,2,3
2016-08-11,127.66999816894531,129.19000244140625,127.4800033569336,128.61000061035156,9763800,127.66999816894531,-0.6922832969429749,127.7229995727539,125.6313996887207,,0.8746590830693692,2016,8,3,3
2016-08-12,127.4000015258789,129.25999450683594,127.19999694824219,127.66999816894531,15395800,127.4000015258789,-0.21148010256029082,127.75099983215333,125.86599975585938,,0.8713203746589813,2016,8,4,3
2016-08-15,127.83999633789062,128.25,127.5999984741211,127.62000274658203,4530800,127.83999633789062,0.34536484045673,127.79099960327149,126.04519973754883,,0.8738244244550954,2016,8,0,3
2016-08-16,128.47000122070312,129.0399932861328,128.0,128.1199951171875,8678100,128.47000122070312,0.49280733796905896,127.853999710083,126.23619979858398,,0.879628441584952,2016,8,1,3
2016-08-17,128.5,128.99000549316406,127.45999908447266,128.1699981689453,12034800,128.5,0.02335080486637331,128.00949974060057,126.4297998046875,,0.8076948350746551,2016,8,2,3
2016-08-18,129.11000061035156,129.1699981689453,128.5800018310547,128.88999938964844,9500600,129.11000061035156,0.47470864618799347,128.09999961853026,126.60039978027343,,0.743699154693168,2016,8,3,3
2016-08-19,127.97000122070312,128.6699981689453,127.86000061035156,128.0800018310547,10660100,127.97000122070312,-0.8829675348611454,128.18099975585938,126.7347998046875,,0.7522065864103876,2016,8,4,3
2016-08-22,127.77999877929688,127.91999816894531,127.44999694824219,127.62999725341797,8627200,127.77999877929688,-0.148474204574367,128.29649963378907,126.85559982299804,,0.7326822949664468,2016,8,0,3
2016-08-23,127.76000213623047,128.22000122070312,127.61000061035156,128.13999938964844,9038500,127.76000213623047,-0.015649274735829444,128.38449974060057,126.9579998779297,,0.7288799291826108,2016,8,1,3
2016-08-24,126.33999633789062,126.97000122070312,126.30000305175781,126.91999816894531,13539700,126.33999633789062,-1.1114635054762179,128.29999961853028,127.02939987182617,,0.678801623372706,2016,8,2,3
2016-08-25,126.2300033569336,126.30999755859375,125.95999908447266,125.9800033569336,5926300,126.2300033569336,-0.08706109240564919,128.22849960327147,127.08039993286133,,0.676781166102327,2016,8,3,3
2016-08-26,126.05000305175781,128.11000061035156,125.81999969482422,126.87999725341797,17967700,126.05000305175781,-0.14259708499476664,128.0819999694824,127.15380004882813,,0.6264872897868626,2016,8,4,3
2016-08-29,126.30000305175781,126.4800033569336,125.93000030517578,126.0,5562400,126.30000305175781,0.19833398964483884,127.93600006103516,127.20080017089843,,0.6268010566867347,2016,8,0,3
2016-08-30,125.02999877929688,125.94999694824219,124.87999725341797,125.7300033569336,9877000,125.02999877929688,-1.0055457179525829,127.67399978637695,127.23720016479493,,0.6173709825890257,2016,8,1,3
2016-08-31,124.77999877929688,125.11000061035156,124.63999938964844,124.7300033569336,13324100,124.77999877929688,-0.1999520134694288,127.43050003051758,127.31600021362304,,0.6140302819752498,2016,8,2,3
2016-09-01,125.29000091552734,125.51000213623047,124.55000305175781,124.66999816894531,12877700,125.29000091552734,0.40872106204499214,127.20150032043458,127.40380020141602,,0.6236395776088061,2016,9,3,3
2016-09-02,126.56999969482422,126.56999969482422,125.58000183105469,126.29000091552734,11318600,126.56999969482422,1.0216288370529014,127.15250015258789,127.53300018310547,,0.5546305236223549,2016,9,4,3
2016-09-06,128.7100067138672,129.0800018310547,127.2699966430664,127.4000015258789,15115300,128.7100067138672,1.6907695537669243,127.21600036621093,127.58720031738281,,0.6755073146151621,2016,9,1,3
2016-09-07,128.27000427246094,128.86000061035156,128.1199951171875,128.7899932861328,8859800,128.27000427246094,-0.3418556588101307,127.23150062561035,127.61900039672851,,0.67550271780814,2016,9,2,3
